timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
92709830,92709192,3670026,3670026,8.188713e-05,0.00038945943,8.310394e-06,0.0044673434,0.0020685887,-0.034327984,4025,4025,0,1,1
93214053,93213411,3670026,3670026,-0.00014823487,0.0006918236,0.0012788702,0.001973521,0.00066357694,-0.034947302,4023,4023,0,1,1
93714027,93713103,3670026,3670026,-0.00054203114,0.00045240094,-0.0001564907,-0.00036114696,-0.0011051026,-0.03778162,4023,4023,0,1,1
94213952,94213299,3670026,3670026,0.0010970689,9.666536e-05,0.0013532909,-0.0022981716,-0.003759085,-0.042264227,4023,4023,0,1,1
94714148,94713495,3670026,3670026,0.0005319411,0.0006639828,0.002255988,-0.005656105,-0.007509529,-0.038342696,4024,4024,0,1,1
95214334,95213690,3670026,3670026,-0.0017881136,-0.0011520742,0.0017034707,-0.005238957,-0.00535618,-0.03655114,4024,4024,0,1,1
95713895,95713256,3670026,3670026,0.00011872209,0.00086371513,0.002352357,-0.009348492,-0.00050618843,-0.04224937,4024,4024,0,1,1
96213613,96212822,3670026,3670026,0.001780458,0.0013346482,-0.00038844795,-0.0017997021,-0.0024729713,-0.042131413,4024,4024,0,1,1
96713799,96713141,3670026,3670026,0.00013851821,0.0012260595,-0.00016177486,-0.0018062721,-0.0023359798,-0.03655022,4023,4023,0,1,1
97212730,97212078,3670026,3670026,0.00023530089,0.00027974375,-0.00021620638,-0.0009564532,-9.8949036e-05,-0.039340094,4024,4024,0,1,1
97716455,97715667,3670026,3670026,1.8531786e-05,3.401062e-05,-2.3062888e-05,0.001341973,0.0003360829,-0.039640207,4024,4024,0,1,1
98216509,98215862,3670026,3670026,-1.4015657e-05,-6.7125056e-06,-1.5320811e-05,0.0008205343,6.907334e-05,-0.039405122,4025,4025,0,1,1
98716077,98715427,3670026,3670026,-5.5362157e-06,2.5306774e-06,1.3223979e-05,0.0009258119,5.552547e-05,-0.039310712,4023,4023,0,1,1
99211608,99210970,3670026,3670026,1.3255938e-06,5.880376e-06,1.9925408e-06,0.0009892922,-0.00011152916,-0.03937381,4024,4024,0,1,1
99711802,99711164,3670026,3670026,-9.550194e-06,1.1481002e-05,1.228271e-06,0.00091679196,-8.138116e-05,-0.039276134,4024,4024,0,1,1
100211373,100210729,3670026,3670026,-3.5073188e-06,4.260881e-06,-2.804943e-06,0.00090979604,-9.874755e-06,-0.039202403,4023,4023,0,1,1
100715716,100715073,3670026,3670026,-6.8115073e-06,-1.2879175e-06,2.0132838e-06,0.0009979455,-3.0373363e-05,-0.039249774,4023,4023,0,1,1
101215309,101214639,3670026,3670026,-1.8895826e-06,1.8939731e-06,-8.38426e-07,0.0009346155,-5.6677618e-05,-0.03931706,4023,4023,0,1,1
101714996,101714205,3670026,3670026,2.0949944e-06,2.2291024e-06,2.0590592e-06,0.0009897002,-5.3923366e-05,-0.039305672,4024,4024,0,1,1
102211901,102211256,3670026,3670026,-6.3325156e-06,-4.3696165e-08,4.407494e-06,0.0009786766,-4.6470122e-05,-0.03923114,4020,4020,0,1,1
102711566,102710822,3670026,3670026,-6.853722e-06,1.6853634e-06,2.6178705e-06,0.00096610066,-1.8513529e-05,-0.039295893,4024,4024,0,1,1
103212282,103211644,3670026,3670026,-4.9351715e-06,4.606823e-06,1.9038945e-06,0.0009143156,-7.1277216e-05,-0.039202772,4023,4023,0,1,1
103712069,103711210,3670026,3670026,-2.9266891e-06,4.00617e-06,-3.84005e-06,0.00095859944,-2.963969e-05,-0.039220832,4024,4024,0,1,1
104212060,104211404,3670026,3670026,-3.480101e-06,8.176272e-06,-1.5155018e-06,0.00097508257,-5.3388598e-05,-0.039129592,4013,4013,0,1,1
104715629,104714994,3670026,3670026,5.351619e-07,1.6073197e-06,-2.019423e-06,0.0009026885,2.1631462e-05,-0.039228715,4024,4024,0,1,1
105215555,105214560,3670026,3670026,-6.6811053e-06,9.560507e-06,7.904488e-06,0.0009416268,-1.8019633e-05,-0.039159767,4024,4024,0,1,1
105712136,105711486,3670026,3670026,-9.270692e-06,4.861179e-06,3.0959345e-06,0.00086990674,-7.378525e-05,-0.039206136,4024,4024,0,1,1
106211731,106211052,3670026,3670026,-6.0352263e-06,8.3316845e-06,1.3661037e-06,0.0008733374,-4.4759832e-05,-0.039216284,4024,4024,0,1,1
106712013,106711373,3670026,3670026,-2.408972e-07,1.668191e-06,-1.5252427e-06,0.00087427127,-2.6659449e-05,-0.03924467,4024,4024,0,1,1
107211578,107210940,3670026,3670026,3.245686e-06,-1.7445165e-06,3.9011165e-06,0.0009846091,-2.119456e-06,-0.039230745,4024,4024,0,1,1
107711909,107711261,3670026,3670026,-7.543588e-06,8.263056e-06,4.328701e-06,0.0008973085,-4.036499e-05,-0.03915483,4024,4024,0,1,1
108215495,108214852,3670026,3670026,-3.608192e-08,-5.7289612e-06,-4.7253498e-06,0.0009519593,-5.0421237e-05,-0.039296735,4024,4024,0,1,1
108715125,108714419,3670026,3670026,-4.4695785e-06,8.021939e-06,2.0842606e-06,0.0009617989,-3.186792e-05,-0.039159697,4024,4024,0,1,1
109215392,109214741,3670026,3670026,-2.252624e-06,5.650601e-06,4.393126e-06,0.00095508195,-1.690107e-05,-0.03920326,4024,4024,0,1,1
109710949,109710284,3670026,3670026,-4.3929017e-06,9.301413e-06,-1.5166993e-06,0.00088666665,-5.0461975e-05,-0.039232347,4023,4023,0,1,1
110214552,110213876,3670026,3670026,-2.453404e-06,2.805072e-06,-4.2171964e-06,0.0009458241,4.218482e-05,-0.039184,4024,4024,0,1,1
110714834,110714198,3670026,3670026,-1.0217781e-05,5.2535697e-06,3.8933304e-06,0.0009272716,-1.0384934e-05,-0.039245367,4024,4024,0,1,1
111214508,111213769,3670026,3670026,-5.5568366e-06,1.7163188e-06,-5.54319e-06,0.00095897255,-3.4917803e-06,-0.03922085,4027,4027,0,1,1
111714131,111713459,3670026,3670026,-2.4125732e-06,1.9407048e-06,-4.7952217e-06,0.0009899113,-1.9447243e-05,-0.039231982,4023,4023,0,1,1
112213797,112213157,3670026,3670026,-3.8984276e-06,6.189719e-06,-1.1806156e-06,0.00091772684,-3.9605806e-05,-0.03932692,4027,4027,0,1,1
112714051,112713350,3670026,3670026,-3.7772772e-06,5.9299764e-06,3.2563602e-07,0.00096463476,-2.821854e-05,-0.03926927,4022,4022,0,1,1
113214323,113213673,3670026,3670026,-4.6720616e-06,1.2441596e-05,-6.458518e-07,0.0008771206,-6.047284e-06,-0.039230846,4024,4024,0,1,1
113714625,113713870,3670026,3670026,-1.9157321e-06,8.295611e-07,1.3923873e-06,0.0009206774,-2.2989152e-06,-0.039231982,4023,4023,0,1,1
114214209,114213565,3670026,3670026,-3.7259363e-06,1.1637104e-06,-1.3710227e-06,0.00097005634,-6.454545e-05,-0.039247915,4024,4024,0,1,1
114714607,114713762,3670026,3670026,1.763203e-07,-1.1629011e-06,2.0257525e-08,0.00096304616,3.5991423e-08,-0.03919985,4023,4023,0,1,1
115213970,115213331,3670026,3670026,-8.1335e-06,7.903986e-06,5.325243e-07,0.0009374068,2.7371369e-05,-0.039195314,4023,4023,0,1,1
115713662,115713026,3670026,3670026,-2.0103637e-06,5.691997e-06,3.7265086e-06,0.00091086986,-3.130714e-05,-0.03923315,4024,4024,0,1,1
116217484,116216619,3670026,3670026,-5.278065e-06,1.0093947e-05,-3.7919605e-07,0.00092817756,-7.965989e-06,-0.03929712,4024,4024,0,1,1
116713439,116712793,3670026,3670026,-3.5963742e-06,1.0937908e-05,4.7414824e-06,0.00086633686,9.664209e-06,-0.0392356,4024,4024,0,1,1
117213133,117212488,3670026,3670026,-5.9417353e-06,1.0216952e-06,2.0841885e-06,0.00096505426,-9.700138e-06,-0.039165627,4023,4023,0,1,1
117712697,117712061,3670026,3670026,-4.8128386e-06,9.162533e-06,2.4974065e-06,0.0009550362,-2.7914657e-05,-0.03924499,4027,4027,0,1,1
118213145,118212507,3670026,3670026,-4.229186e-06,6.755444e-06,1.5697342e-06,0.0009891386,-3.4333283e-05,-0.03915459,4024,4024,0,1,1
118716114,118715472,3670026,3670026,-1.4762196e-06,3.0780316e-06,3.869403e-06,0.00092851877,3.692269e-05,-0.039197512,4024,4024,0,1,1
119216440,119215796,3670026,3670026,-2.1232669e-05,-2.1087768e-05,-5.6292674e-06,0.0023427838,1.3493525e-06,-0.08564808,8802,8802,0,1,1
119712012,119711342,3670026,3670026,-1.0143841e-05,2.8826971e-06,3.2967887e-06,0.0009052,-0.00012820422,-0.03926327,4024,4024,0,1,1
120211550,120210912,3670026,3670026,-1.6620583e-06,5.0691096e-06,2.5844809e-06,0.0009376722,-4.1843545e-05,-0.03918208,4024,4024,0,1,1
120711765,120711111,3670026,3670026,-5.592862e-06,5.7257357e-06,6.4984406e-06,0.0009227527,-6.2785395e-05,-0.039193638,4024,4024,0,1,1
121215384,121214704,3670026,3670026,-9.592767e-06,1.4848453e-05,2.204943e-06,0.0009671681,-9.9940535e-06,-0.039166205,4023,4023,0,1,1
121715387,121714400,3670026,3670026,-9.979523e-06,9.075331e-06,3.5728985e-06,0.00089556095,-8.683763e-06,-0.039211385,4024,4024,0,1,1
122211225,122210575,3670026,3670026,-3.8060023e-06,9.4900963e-07,-5.894793e-06,0.0008323356,-7.871441e-06,-0.03924542,4023,4023,0,1,1
122715509,122714803,3670026,3670026,-9.007195e-06,1.1714357e-05,5.39723e-06,0.0009206044,7.991063e-06,-0.03916678,4029,4029,0,1,1
123211625,123210973,3670026,3670026,-5.7807465e-06,1.0424081e-05,2.6326372e-06,0.00093497924,-9.07164e-06,-0.03919366,4023,4023,0,1,1
123711190,123710548,3670026,3670026,-4.1611233e-06,3.2480805e-06,-4.605042e-06,0.0009550602,3.5757643e-05,-0.039236497,4028,4028,0,1,1
124215409,124214767,3670026,3670026,-3.3570586e-06,1.3119697e-05,4.334469e-06,0.0009118227,-3.2468335e-05,-0.039185878,4024,4024,0,1,1
124714984,124714337,3670026,3670026,-4.117068e-06,9.108319e-06,6.608854e-07,0.0009012175,-1.3331717e-05,-0.039241068,4023,4023,0,1,1
125216140,125215291,3670026,3670026,-1.0371383e-05,3.9091214e-05,-6.009477e-07,0.001873513,1.8096742e-06,-0.08463227,8676,8676,0,1,1
125716258,125715616,3670026,3670026,-6.3633206e-06,5.5896753e-06,-1.9519562e-06,0.0009024396,1.9501216e-05,-0.039268363,4023,4023,0,1,1
126211816,126211164,3670026,3670026,-6.8858776e-06,5.6024646e-06,-2.1653055e-07,0.00096573605,9.649328e-06,-0.039198197,4023,4023,0,1,1
126712015,126711371,3670026,3670026,-1.026414e-07,-4.041859e-07,-1.9199156e-06,0.00089920993,-7.3250085e-05,-0.03938109,4031,4031,0,1,1
127211718,127211060,3670026,3670026,-1.0968399e-05,8.053086e-06,2.2096224e-06,0.00090877217,-5.930979e-05,-0.039156724,4024,4024,0,1,1
127711909,127711260,3670026,3670026,1.2166673e-06,2.8244483e-06,-1.5473763e-07,0.000990118,3.109919e-05,-0.039289907,4024,4024,0,1,1
128211468,128210831,3670026,3670026,-5.9371714e-06,8.396241e-06,1.5691475e-06,0.0009822933,-4.929354e-05,-0.039264448,4024,4024,0,1,1
128715696,128715055,3670026,3670026,1.2169296e-06,6.7098285e-06,-1.7590628e-07,0.0008443764,-5.675069e-06,-0.039237246,4024,4024,0,1,1
129215278,129214626,3670026,3670026,-4.0499916e-07,-1.0339109e-07,-1.8160563e-06,0.0009391486,5.847045e-07,-0.03920535,4024,4024,0,1,1
129715603,129714826,3670026,3670026,-2.9900345e-06,2.581489e-07,1.5743124e-06,0.0009130784,4.0150462e-05,-0.039216027,4024,4024,0,1,1
130211037,130210374,3670026,3670026,-6.8491813e-06,1.0096705e-05,-6.3204965e-07,0.00091536756,-7.889778e-05,-0.039231557,4024,4024,0,1,1
130711339,130710700,3670026,3670026,1.9905658e-06,-1.5206345e-07,-3.3294104e-06,0.00091325975,-0.0001126243,-0.039205786,4024,4024,0,1,1
131215578,131214937,3670026,3670026,-8.8808264e-07,1.6651852e-06,2.023992e-06,0.00089447293,4.439245e-05,-0.039307572,4037,4037,0,1,1
131715137,131714496,3670026,3670026,-1.1400493e-05,9.161947e-06,-9.3093496e-07,0.001007067,5.8878404e-06,-0.039220154,4024,4024,0,1,1
132215707,132214822,3670026,3670026,-1.6330798e-06,2.6540358e-06,-2.7690746e-06,0.00088650215,7.5550024e-06,-0.039260685,4024,4024,0,1,1
132715033,132714394,3670026,3670026,-8.113224e-06,8.229861e-06,-1.3723607e-06,0.0009551543,1.0861567e-05,-0.03913217,4024,4024,0,1,1
133214602,133213966,3670026,3670026,-3.5652934e-06,8.624522e-06,4.948973e-06,0.0008966906,-1.6289981e-05,-0.039179243,4024,4024,0,1,1
133714932,133714293,3670026,3670026,-2.8310164e-06,-1.9947006e-06,5.1666916e-06,0.0009549598,1.6428716e-06,-0.039192807,4024,4024,0,1,1
134210480,134209841,3670026,3670026,-3.6652884e-06,9.161336e-06,2.040141e-06,0.00092275295,-6.729409e-05,-0.039245185,4024,4024,0,1,1
134714073,134713437,3670026,3670026,-9.301568e-06,1.2628062e-05,5.932436e-06,0.00090961676,-1.1894096e-07,-0.03921282,4023,4023,0,1,1
135214428,135213765,3670026,3670026,-5.8326805e-06,5.7908637e-06,1.1042869e-06,0.00087439583,2.5029507e-05,-0.039169185,4025,4025,0,1,1
135714601,135713965,3670026,3670026,-8.961773e-06,5.9066774e-06,5.3223857e-06,0.00095561653,5.2880216e-05,-0.039171714,4024,4024,0,1,1
136213623,136212909,3670026,3670026,-2.9878374e-06,1.0007103e-05,-4.3391956e-06,0.0009699078,-4.7830985e-05,-0.039260965,4024,4024,0,1,1
136713873,136713236,3670026,3670026,-1.336852e-05,3.3751194e-06,4.1024127e-06,0.0009316163,-1.8092698e-05,-0.03917916,4024,4024,0,1,1
137213572,137212934,3670026,3670026,-2.7215772e-06,-2.9896182e-06,-1.2741224e-06,0.0009593941,8.789218e-05,-0.03919644,4023,4023,0,1,1
137713900,137713262,3670026,3670026,-8.417698e-06,9.565286e-06,7.482234e-06,0.0008788579,2.3386236e-05,-0.039199162,4024,4024,0,1,1
138213472,138212834,3670026,3670026,1.0734111e-06,1.0732699e-06,3.4728387e-06,0.0009964698,-2.0120284e-05,-0.039175015,4023,4023,0,1,1
138713145,138712407,3670026,3670026,-7.314101e-06,8.517893e-06,5.0686385e-06,0.0009371963,-3.520841e-05,-0.03918751,4022,4022,0,1,1
139213371,139212735,3670026,3670026,-3.7339046e-06,1.0554496e-06,-3.5495007e-06,0.00087634247,-4.5062734e-05,-0.039241552,4024,4024,0,1,1
139712972,139712308,3670026,3670026,-1.10392175e-05,8.986596e-06,5.401721e-06,0.00090729824,-4.4822074e-05,-0.03918518,4024,4024,0,1,1
140213279,140212635,3670026,3670026,-5.731002e-06,4.8826187e-06,-1.6180868e-06,0.00096684153,-4.5227785e-05,-0.039241284,4023,4023,0,1,1
140716877,140716232,3670026,3670026,-3.7053444e-06,8.314692e-06,-1.80906e-07,0.0009246115,4.9189388e-05,-0.03918226,4023,4023,0,1,1
141212565,141211782,3670026,3670026,2.562492e-06,6.87799e-07,-3.5471903e-06,0.0009382498,-5.962169e-05,-0.039257262,4024,4024,0,1,1
141713502,141712864,3670026,3670026,-5.4723587e-06,4.370754e-06,2.0288908e-06,0.0009522623,-5.1778073e-07,-0.039178606,4023,4023,0,1,1
142214460,142213821,3670026,3670026,-9.871684e-06,7.944529e-06,7.738141e-08,0.0009802062,2.4182515e-05,-0.03918893,4024,4024,0,1,1
142714714,142714023,3670026,3670026,-3.9892834e-06,7.731937e-06,1.1150851e-06,0.00097222265,-1.7526289e-05,-0.039175667,4024,4024,0,1,1
143214866,143214226,3670026,3670026,-1.3315951e-05,1.4781001e-05,5.3432495e-06,0.000947553,2.7958837e-05,-0.03920312,4024,4024,0,1,1
143714441,143713805,3670026,3670026,-3.045838e-06,2.40771e-07,2.3412437e-07,0.0008885211,8.547858e-06,-0.039198276,4030,4030,0,1,1
144214372,144213498,3670026,3670026,-5.8453893e-06,5.157649e-07,-4.320422e-07,0.0009140275,-3.724923e-05,-0.039203875,4023,4023,0,1,1
144714341,144713701,3670026,3670026,2.5800995e-07,2.9178784e-07,-1.2342628e-06,0.0008438447,-2.8795164e-05,-0.039191753,4024,4024,0,1,1
145214062,145213400,3670026,3670026,-7.667194e-06,1.3023946e-05,3.612242e-06,0.00089441077,-8.104516e-06,-0.039199542,4023,4023,0,1,1
145714884,145714241,3670026,3670026,-4.906795e-06,7.411369e-06,1.3043949e-06,0.0009774574,5.1101592e-06,-0.039266918,4033,4033,0,1,1
146214444,146213806,3670026,3670026,-8.7472e-06,8.733835e-06,4.15272e-06,0.0009132244,1.4575111e-06,-0.03922852,4024,4024,0,1,1
146714474,146713380,3670026,3670026,-3.4950326e-06,1.5619163e-06,-1.0621775e-06,0.00089906587,1.7707145e-05,-0.039227903,4024,4024,0,1,1
147214346,147213708,3670026,3670026,-1.1262555e-05,6.653743e-06,1.58675e-06,0.0009828432,-2.4370267e-05,-0.03915695,4024,4024,0,1,1
147717319,147716677,3670026,3670026,-1.36372855e-05,1.7296197e-06,1.600748e-06,0.00090076204,1.1790131e-05,-0.039176356,4023,4023,0,1,1
148212239,148211599,3670026,3670026,-8.56431e-06,1.6825971e-06,2.8323286e-06,0.0009296252,4.3150303e-05,-0.03921489,4024,4024,0,1,1
148712444,148711802,3670026,3670026,-2.1158262e-06,1.1782806e-05,1.2854244e-06,0.0010039958,2.6597982e-05,-0.039189227,4024,4024,0,1,1
149212770,149212131,3670026,3670026,-4.495647e-06,9.958518e-07,4.311967e-06,0.0009434256,-2.976601e-05,-0.03918488,4024,4024,0,1,1
149713858,149713214,3670026,3670026,-2.5869779e-06,4.7140293e-06,-1.3827488e-06,0.0009034167,1.4228184e-05,-0.039213732,4024,4024,0,1,1
150213426,150212789,3670026,3670026,-1.9531496e-06,6.5875327e-07,1.6917501e-06,0.0009292204,-2.1087246e-05,-0.039206024,4024,4024,0,1,1
150713655,150712992,3670026,3670026,-4.324425e-06,3.076576e-06,1.1231914e-06,0.0010157883,-1.2198042e-05,-0.03914198,4024,4024,0,1,1
151217239,151216590,3670026,3670026,-1.5832396e-06,-5.367994e-06,1.5577316e-06,0.0008852759,3.974949e-05,-0.039258808,4024,4024,0,1,1
151712150,151711512,3670026,3670026,-4.6045047e-06,3.509107e-07,-3.466698e-06,0.00093261676,-3.0398098e-05,-0.03919756,4023,4023,0,1,1
152212477,152211841,3670026,3670026,-8.2969555e-06,2.6173566e-06,2.0023157e-07,0.0009596344,-6.870187e-05,-0.039165486,4023,4023,0,1,1
152712185,152711542,3670026,3670026,-3.5870157e-06,1.0342376e-06,1.074174e-06,0.0009200589,-5.976223e-05,-0.039169252,4024,4024,0,1,1
153215893,153215140,3670026,3670026,-1.5154935e-05,1.7756765e-05,2.542627e-06,0.0008798134,-7.778836e-05,-0.03921258,4023,4023,0,1,1
153716147,153715470,3670026,3670026,1.6452907e-06,4.45918e-06,-2.441523e-06,0.00086082827,-4.0110517e-05,-0.03920223,4024,4024,0,1,1
154216502,154215673,3670026,3670026,-4.0768264e-06,1.1467496e-06,5.725355e-06,0.0008671334,-2.1151536e-05,-0.039252218,4024,4024,0,1,1
154717148,154716506,3670026,3670026,-2.7923268e-06,6.7865244e-06,-3.8727862e-06,0.00095858995,-7.241525e-05,-0.03914275,4024,4024,0,1,1
155212968,155212057,3670026,3670026,-3.7783439e-06,2.8859365e-06,2.5634358e-07,0.00097606116,1.7926435e-05,-0.03916918,4024,4024,0,1,1
155713526,155712889,3670026,3670026,-8.030945e-06,1.0819513e-05,-2.5123916e-06,0.0009051541,-7.954583e-05,-0.03914006,4023,4023,0,1,1
156213104,156212465,3670026,3670026,-8.801365e-06,-8.64959e-07,1.8690179e-07,0.0009566167,1.2632181e-05,-0.039180007,4024,4024,0,1,1
156717336,156716692,3670026,3670026,-8.634188e-06,-1.7380427e-06,3.2589653e-06,0.0009533274,-3.9790626e-05,-0.03916672,4023,4023,0,1,1
157212882,157212244,3670026,3670026,-4.5796573e-06,2.9888045e-06,4.7158295e-08,0.00095098215,3.1687356e-05,-0.039187375,4024,4024,0,1,1
157717748,157716472,3670026,3670026,-8.592948e-06,8.084821e-06,-4.4190168e-07,0.0009179858,2.3674793e-05,-0.0391722,4024,4024,0,1,1
158216809,158216173,3670026,3670026,-1.0088219e-06,2.9431092e-06,1.1267904e-06,0.00087621773,1.7438111e-05,-0.039230876,4024,4024,0,1,1
158712361,158711725,3670026,3670026,-6.719396e-06,5.00219e-06,-3.136007e-06,0.00092986395,-2.3811313e-06,-0.039183814,4024,4024,0,1,1
159212568,159211929,3670026,3670026,1.4675015e-06,-5.9001213e-06,-1.5613085e-06,0.0009529949,1.713544e-05,-0.039153498,4024,4024,0,1,1
159712896,159712259,3670026,3670026,-4.488824e-06,5.557692e-06,3.7294665e-06,0.0009422763,-7.727174e-06,-0.039215345,4024,4024,0,1,1
160217308,160216487,3670026,3670026,-6.284214e-06,5.270095e-06,-3.1275033e-06,0.00096110464,-5.4234722e-05,-0.039203335,4024,4024,0,1,1
160712690,160712039,3670026,3670026,-8.202164e-06,2.7819706e-06,5.0487796e-07,0.0008944734,-3.897576e-05,-0.03922139,4024,4024,0,1,1
161216661,161215765,3670026,3670026,-5.2240903e-06,4.6887317e-06,7.29791e-07,0.0008909553,-3.5869045e-05,-0.039229527,4024,4024,0,1,1
161716606,161715969,3670026,3670026,1.8964835e-06,4.0041677e-06,-4.1123594e-06,0.00090831344,-1.9241385e-05,-0.03909786,4018,4018,0,1,1
162212163,162211521,3670026,3670026,-1.17393375e-08,4.0078694e-06,-3.940075e-06,0.00092616054,-1.0294146e-05,-0.039227605,4024,4024,0,1,1
162712492,162711852,3670026,3670026,-9.449153e-06,6.960244e-06,1.1760812e-06,0.00094284146,3.3176606e-05,-0.039160658,4024,4024,0,1,1
163215473,163214824,3670026,3670026,-7.855808e-06,4.772786e-06,-6.4007764e-07,0.0009815182,-8.475463e-06,-0.039187,4025,4025,0,1,1
163715806,163715157,3670026,3670026,-6.1563906e-06,1.6170345e-05,-2.5109543e-07,0.0008857511,-1.0658933e-05,-0.03921164,4028,4028,0,1,1
164216019,164215358,3670026,3670026,-7.5070585e-07,3.2010364e-06,1.9702431e-06,0.00092068093,8.917722e-06,-0.03924822,4024,4024,0,1,1
164715576,164714934,3670026,3670026,-8.960977e-06,6.1392607e-06,-3.1479942e-06,0.000956407,-3.880945e-05,-0.039224166,4023,4023,0,1,1
165215231,165214510,3670026,3670026,-1.00431125e-05,4.2197858e-06,-2.245468e-06,0.00088028645,2.750221e-06,-0.039175797,4023,4023,0,1,1
165711607,165710943,3670026,3670026,1.6053442e-06,-1.3736955e-06,-4.787513e-06,0.0008656716,-5.8812744e-05,-0.039264604,4023,4023,0,1,1
166211161,166210520,3670026,3670026,-6.1120827e-06,1.14706445e-05,-3.5211096e-06,0.0008509479,-4.9095495e-05,-0.039155476,4024,4024,0,1,1
166711512,166710851,3670026,3670026,-6.9911255e-07,3.922388e-06,3.2855703e-06,0.0009274926,-9.386839e-05,-0.03923852,4024,4024,0,1,1
167215091,167214453,3670026,3670026,-1.2313874e-06,6.843907e-06,6.5093424e-08,0.00097422994,-3.4081488e-05,-0.03922243,4026,4026,0,1,1
167714851,167714028,3670026,3670026,-8.247672e-06,1.2448409e-05,4.4034045e-06,0.0009769072,7.040184e-06,-0.039241564,4024,4024,0,1,1
168214994,168214358,3670026,3670026,-3.1716147e-07,3.5671083e-06,-7.331895e-07,0.0009048826,-8.0408034e-05,-0.039219845,4023,4023,0,1,1
168714604,168713935,3670026,3670026,-7.913363e-06,2.2656611e-06,1.0181798e-05,0.000971967,-3.3253716e-06,-0.039205313,4024,4024,0,1,1
169210766,169210117,3670026,3670026,-7.81467e-06,1.3216732e-05,1.738229e-06,0.000942277,-1.2242796e-05,-0.0392154,4024,4024,0,1,1
169714364,169713717,3670026,3670026,-1.7871462e-06,-1.2181292e-06,-9.740643e-07,0.0010111245,1.22569545e-05,-0.039255906,4022,4022,0,1,1
170214218,170213423,3670026,3670026,-6.2709246e-06,7.871718e-06,3.9398533e-06,0.0009849628,-1.005009e-05,-0.039150108,4027,4027,0,1,1
170715044,170714380,3670026,3670026,-7.265608e-06,4.5224947e-06,6.034738e-07,0.0010044376,-3.4686065e-05,-0.0391755,4024,4024,0,1,1
171214901,171214083,3670026,3670026,-8.122511e-06,9.325181e-06,2.291304e-06,0.000958482,7.5696257e-06,-0.03915927,4024,4024,0,1,1
171715679,171715043,3670026,3670026,-3.6140798e-06,8.387485e-07,6.022896e-07,0.000922613,-6.177247e-05,-0.039217316,4023,4023,0,1,1
172215554,172214746,3670026,3670026,-8.885746e-06,1.1917064e-06,-9.954425e-07,0.0008798506,-1.0939449e-05,-0.03911275,4023,4023,0,1,1
172712318,172711683,3670026,3670026,-8.279941e-06,1.3086511e-05,1.4296129e-06,0.00093328406,-3.7495523e-05,-0.039218813,4024,4024,0,1,1
173212056,173211260,3670026,3670026,-9.727624e-06,8.189175e-06,-7.8879015e-07,0.0009327676,-1.7242985e-05,-0.03917462,4024,4024,0,1,1
173712734,173712095,3670026,3670026,-1.3455199e-06,5.1850648e-06,1.2834165e-06,0.0009136768,4.405364e-05,-0.03916418,4024,4024,0,1,1
174212584,174211672,3670026,3670026,-5.756736e-06,1.1289651e-05,4.6644857e-07,0.0009830362,-8.514446e-06,-0.039199222,4024,4024,0,1,1
174712543,174711878,3670026,3670026,-1.0327877e-05,5.7420766e-06,4.934922e-06,0.0009498242,-3.3065724e-05,-0.039124537,4023,4023,0,1,1
175216121,175215479,3670026,3670026,-9.776549e-06,8.403092e-06,3.600032e-06,0.00089932815,7.948718e-06,-0.03918244,4023,4023,0,1,1
175716760,175715183,3670026,3670026,-1.0608735e-05,5.9008557e-06,2.9585924e-06,0.0009822125,-3.372963e-05,-0.039180256,4024,4024,0,1,1
176212002,176211365,3670026,3670026,-4.562332e-06,6.943665e-07,7.154438e-06,0.0009710904,1.9588178e-05,-0.039233353,4024,4024,0,1,1
176711580,176710943,3670026,3670026,-2.1116891e-07,7.65915e-06,1.6607424e-06,0.0008759688,2.1706192e-05,-0.039235342,4024,4024,0,1,1
177211808,177211149,3670026,3670026,-2.8470354e-06,1.0716203e-05,3.6756965e-06,0.0009387174,-3.928751e-05,-0.039219983,4024,4024,0,1,1
177715390,177714751,3670026,3670026,2.3770303e-06,5.123593e-06,8.573275e-07,0.00094023696,-4.3426044e-06,-0.039246947,4024,4024,0,1,1
178215703,178214962,3670026,3670026,-5.706352e-06,-1.548703e-06,-1.5956897e-06,0.00086997176,9.512271e-06,-0.03921951,4029,4029,0,1,1
178711907,178711266,3670026,3670026,-1.1943388e-05,4.8339625e-06,2.5286258e-06,0.0009136309,5.7720695e-06,-0.039186016,4024,4024,0,1,1
179215799,179214993,3670026,3670026,-9.647187e-06,9.943558e-06,3.7881675e-06,0.00092061865,6.575755e-05,-0.03921714,4024,4024,0,1,1
179711956,179711302,3670026,3670026,1.5464811e-06,9.950618e-06,3.1144043e-06,0.00090178224,-3.50463e-05,-0.039212123,4023,4023,0,1,1
180211519,180210880,3670026,3670026,-7.149801e-06,2.997009e-06,2.1608548e-06,0.0009382538,-1.2045229e-05,-0.0392576,4024,4024,0,1,1
180715749,180715112,3670026,3670026,-7.7985205e-06,1.2070404e-05,2.8982279e-06,0.000926378,-2.3193765e-05,-0.039252084,4026,4026,0,1,1
