timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
32014636,-0.0004932822,0.00030597666,0.0,0.0,-0.002836863,0.00029430402,0.0,0.0,0.0020166826,-0.0001879027,0.0,0.0,0,0,0,0,0,0,0,0
32214136,-0.00053812546,0.00029001606,0.0,0.0,-0.0027684527,0.00030072464,0.0,0.0,0.001943144,-0.00019016667,0.0,0.0,0,0,0,0,0,0,0,0
32414457,-0.0005527444,0.00026917155,0.0,0.0,-0.002692827,0.0003128817,0.0,0.0,0.0020406682,-0.00018538874,0.0,0.0,0,0,0,0,0,0,0,0
32614140,-0.0005346554,0.000259792,0.0,0.0,-0.0023524847,0.00031556518,0.0,0.0,0.0019850691,-0.00018596691,0.0,0.0,0,0,0,0,0,0,0,0
32814137,-0.0004917022,0.00029178907,0.0,0.0,-0.0021397567,0.00029996492,0.0,0.0,0.0019305324,-0.00019459103,0.0,0.0,0,0,0,0,0,0,0,0
33014139,-0.0004806732,0.0003448933,0.0,0.0,-0.002289451,0.00030354635,0.0,0.0,0.0022399668,-0.00017122252,0.0,0.0,0,0,0,0,0,0,0,0
33214137,-0.0004043098,0.00030982014,0.0,0.0,-0.002107026,0.00029239364,0.0,0.0,0.002263881,-0.00018826291,0.0,0.0,0,0,0,0,0,0,0,0
33414608,-0.0003914437,0.00031437143,0.0,0.0,-0.0020989052,0.00029204795,0.0,0.0,0.0022831354,-0.00017426457,0.0,0.0,0,0,0,0,0,0,0,0
33614137,-0.00037290755,0.0002899601,0.0,0.0,-0.0021437372,0.0002931657,0.0,0.0,0.0022868523,-0.00017559712,0.0,0.0,0,0,0,0,0,0,0,0
33814582,-0.00047019648,0.00027965946,0.0,0.0,-0.002019636,0.00029941043,0.0,0.0,0.002461969,-0.00018841286,0.0,0.0,0,0,0,0,0,0,0,0
34014136,-0.00047445676,0.00029096322,0.0,0.0,-0.002013028,0.0003027558,0.0,0.0,0.0025265745,-0.00020732898,0.0,0.0,0,0,0,0,0,0,0,0
34214138,-0.0003829148,0.0003091695,0.0,0.0,-0.0020463113,0.0002756791,0.0,0.0,0.002527356,-0.00019921549,0.0,0.0,0,0,0,0,0,0,0,0
34414137,-0.00035009402,0.0003121596,0.0,0.0,-0.002056545,0.00027708296,0.0,0.0,0.002494016,-0.00019550587,0.0,0.0,0,0,0,0,0,0,0,0
34614137,-0.00037406577,0.00031882888,0.0,0.0,-0.0020395261,0.00026983456,0.0,0.0,0.0025177184,-0.00019561483,0.0,0.0,0,0,0,0,0,0,0,0
34814660,-0.00020651362,0.00031945662,0.0,0.0,-0.0021732554,0.00027148245,0.0,0.0,0.0025591338,-0.00019212232,0.0,0.0,0,0,0,0,0,0,0,0
35014136,-0.00027317254,0.00034380888,0.0,0.0,-0.0021553265,0.00027214034,0.0,0.0,0.0025459873,-0.00019040478,0.0,0.0,0,0,0,0,0,0,0,0
35214513,-0.0002840886,0.0003547557,0.0,0.0,-0.002075195,0.00027075913,0.0,0.0,0.002511686,-0.00019633907,0.0,0.0,0,0,0,0,0,0,0,0
35414136,-0.00030893987,0.0003455881,0.0,0.0,-0.0020839332,0.00028142377,0.0,0.0,0.0025033534,-0.00019855199,0.0,0.0,0,0,0,0,0,0,0,0
35614138,-0.00028563838,0.00034737654,0.0,0.0,-0.002070821,0.00028082466,0.0,0.0,0.0025111644,-0.00018763242,0.0,0.0,0,0,0,0,0,0,0,0
35814163,-0.00033406678,0.00034404412,0.0,0.0,-0.0021046859,0.0002863697,0.0,0.0,0.0024905975,-0.00019246107,0.0,0.0,0,0,0,0,0,0,0,0
36014137,-0.00037499066,0.00034805486,0.0,0.0,-0.0021258267,0.00027902992,0.0,0.0,0.0024547013,-0.00018662233,0.0,0.0,0,0,0,0,0,0,0,0
36214876,-0.00036326892,0.00035071536,0.0,0.0,-0.0021619217,0.00028383837,0.0,0.0,0.0024170782,-0.00017813018,0.0,0.0,0,0,0,0,0,0,0,0
36414137,-0.00043210798,0.00033707026,0.0,0.0,-0.001989054,0.0002796281,0.0,0.0,0.0024012367,-0.00017032091,0.0,0.0,0,0,0,0,0,0,0,0
36614489,-0.00042897707,0.0003291419,0.0,0.0,-0.0019466353,0.00027264722,0.0,0.0,0.0023852559,-0.00016341377,0.0,0.0,0,0,0,0,0,0,0,0
36814136,-0.00040522378,0.00033407618,0.0,0.0,-0.0019403744,0.00026086246,0.0,0.0,0.0023946941,-0.00015932585,0.0,0.0,0,0,0,0,0,0,0,0
37014139,-0.00041193713,0.00033800205,0.0,0.0,-0.0019249608,0.00024866615,0.0,0.0,0.002366347,-0.00014148184,0.0,0.0,0,0,0,0,0,0,0,0
37214138,-0.00041656484,0.0003340025,0.0,0.0,-0.0019237609,0.00025492208,0.0,0.0,0.002387112,-0.00014555773,0.0,0.0,0,0,0,0,0,0,0,0
37414140,-0.0005056326,0.00033017603,0.0,0.0,-0.0018882522,0.00024602286,0.0,0.0,0.0023516656,-0.00015415574,0.0,0.0,0,0,0,0,0,0,0,0
37614796,-0.0006144926,0.0003070568,0.0,0.0,-0.0018391188,0.00023322643,0.0,0.0,0.0023410814,-0.000176185,0.0,0.0,0,0,0,0,0,0,0,0
37814137,-0.00061072654,0.00028691575,0.0,0.0,-0.0018396545,0.00022866549,0.0,0.0,0.0023118614,-0.00018280365,0.0,0.0,0,0,0,0,0,0,0,0
38014541,-0.0008440528,0.00031044704,0.0,0.0,-0.0018401815,0.00022167986,0.0,0.0,0.0023496384,-0.00016029953,0.0,0.0,0,0,0,0,0,0,0,0
38214137,-0.0008517112,0.0003282552,0.0,0.0,-0.0017441963,0.00020737175,0.0,0.0,0.0022559373,-0.0001588581,0.0,0.0,0,0,0,0,0,0,0,0
38414138,-0.0009938938,0.00033997485,0.0,0.0,-0.0017952736,0.0002067653,0.0,0.0,0.0020775213,-0.00015437497,0.0,0.0,0,0,0,0,0,0,0,0
38614136,-0.001000306,0.0003346858,0.0,0.0,-0.0018123168,0.00020261343,0.0,0.0,0.0021111688,-0.0001530077,0.0,0.0,0,0,0,0,0,0,0,0
38814138,-0.0010580227,0.0003284213,0.0,0.0,-0.0017312656,0.00020766267,0.0,0.0,0.00213958,-0.00013958258,0.0,0.0,0,0,0,0,0,0,0,0
39014788,-0.0010850132,0.00031172196,0.0,0.0,-0.0017122104,0.00018659796,0.0,0.0,0.0021174902,-0.00015144533,0.0,0.0,0,0,0,0,0,0,0,0
39214136,-0.0009904725,0.0003296533,0.0,0.0,-0.0017890745,0.00016894816,0.0,0.0,0.0022372643,-0.00016690903,0.0,0.0,0,0,0,0,0,0,0,0
39414857,-0.0008923357,0.0003588011,0.0,0.0,-0.0018918352,0.00014805207,0.0,0.0,0.002303343,-0.00014569865,0.0,0.0,0,0,0,0,0,0,0,0
39614174,-0.00073796517,0.00036368775,0.0,0.0,-0.0020034914,0.0001325427,0.0,0.0,0.0022380834,-0.00014792923,0.0,0.0,0,0,0,0,0,0,0,0
39814140,-0.0007069762,0.0003374038,0.0,0.0,-0.0021400915,0.00018049468,0.0,0.0,0.0020970476,-0.00014720646,0.0,0.0,0,0,0,0,0,0,0,0
40014199,-0.00059669977,0.00029984183,0.0,0.0,-0.002111068,0.00018765689,0.0,0.0,0.0017523766,-0.00013922337,0.0,0.0,0,0,0,0,0,0,0,0
40214143,-0.00057197496,0.00022910176,0.0,0.0,-0.002302226,0.0001853052,0.0,0.0,0.0020239823,-0.0001677533,0.0,0.0,0,0,0,0,0,0,0,0
40415083,-0.00061427057,0.00023314099,0.0,0.0,-0.0021509575,0.00019570817,0.0,0.0,0.0019146858,-0.00016914228,0.0,0.0,0,0,0,0,0,0,0,0
40614137,-0.00055387267,0.0002476705,0.0,0.0,-0.002095925,0.00025161554,0.0,0.0,0.0019373946,-0.00015947343,0.0,0.0,0,0,0,0,0,0,0,0
40814558,-0.0005955526,0.00027281442,0.0,0.0,-0.0019159772,0.00029139515,0.0,0.0,0.0019118937,-0.00015259901,0.0,0.0,0,0,0,0,0,0,0,0
41014137,-0.0007732741,0.00027862942,0.0,0.0,-0.0018533786,0.0002482226,0.0,0.0,0.0018973342,-0.00019205235,0.0,0.0,0,0,0,0,0,0,0,0
41214138,-0.0006343046,0.00015592472,0.0,0.0,-0.003375072,0.00046343938,0.0,0.0,0.002129091,-0.00020479228,0.0,0.0,0,0,0,0,0,0,0,0
41414137,-0.00054039154,0.00037710316,0.0,0.0,-0.003803859,0.0004436879,0.0,0.0,0.0015387837,-0.00024062056,0.0,0.0,0,0,0,0,0,0,0,0
41614160,-0.00048027618,0.0003754842,0.0,0.0,-0.0039329,0.00044649272,0.0,0.0,0.0014893826,-0.00024219892,0.0,0.0,0,0,0,0,0,0,0,0
41814789,-0.00043883448,0.0003525573,0.0,0.0,-0.004387432,0.0003647731,0.0,0.0,0.0018475049,-0.00020954628,0.0,0.0,0,0,0,0,0,0,0,0
42014141,-0.000676602,0.00039622467,0.0,0.0,-0.0044746734,0.00025875893,0.0,0.0,0.0019499343,-0.000109158565,0.0,0.0,0,0,0,0,0,0,0,0
42214600,-0.0007058489,0.0004210159,0.0,0.0,-0.0044724336,0.00029019627,0.0,0.0,0.0019521578,-0.000121991805,0.0,0.0,0,0,0,0,0,0,0,0
42414137,-0.00069000106,0.00040065648,0.0,0.0,-0.004532345,0.00021688931,0.0,0.0,0.0019524613,-0.00014973625,0.0,0.0,0,0,0,0,0,0,0,0
42614138,-0.000679812,0.0005086141,0.0,0.0,-0.004569386,0.0002085111,0.0,0.0,0.0019818144,-0.00014419296,0.0,0.0,0,0,0,0,0,0,0,0
42814137,-0.00071340526,0.00050805765,0.0,0.0,-0.004556212,0.00019532285,0.0,0.0,0.0018771738,-0.0001207614,0.0,0.0,0,0,0,0,0,0,0,0
43014147,-0.0007108215,0.0005024101,0.0,0.0,-0.0045450246,0.00019084536,0.0,0.0,0.0017619436,-0.00012041816,0.0,0.0,0,0,0,0,0,0,0,0
43214859,-0.0007151296,0.00049259106,0.0,0.0,-0.004537234,0.00018473923,0.0,0.0,0.0017458347,-0.0001325891,0.0,0.0,0,0,0,0,0,0,0,0
43414136,-0.0006310242,0.00056663976,0.0,0.0,-0.0046903347,0.00019825024,0.0,0.0,0.0017338977,-0.000111565816,0.0,0.0,0,0,0,0,0,0,0,0
43614632,3.448018e-05,0.00039998052,0.0,0.0,-0.0054457663,0.0003070977,0.0,0.0,0.0015938298,-0.00014065293,0.0,0.0,0,0,0,0,0,0,0,0
43814138,0.00022235421,0.0005051251,0.0,0.0,-0.0056605334,0.00031582045,0.0,0.0,0.0016267647,-0.00014924047,0.0,0.0,0,0,0,0,0,0,0,0
44014143,0.00016777424,0.00051921717,0.0,0.0,-0.005759336,0.0002596287,0.0,0.0,0.0016682271,-0.00018654451,0.0,0.0,0,0,0,0,0,0,0,0
44214138,0.0004370109,0.000492399,0.0,0.0,-0.00580357,0.00027113032,0.0,0.0,0.0016491883,-0.00017399265,0.0,0.0,0,0,0,0,0,0,0,0
44414140,0.00033959112,0.00047316623,0.0,0.0,-0.005638487,0.0003028663,0.0,0.0,0.0016671297,-0.00018222198,0.0,0.0,0,0,0,0,0,0,0,0
44615646,-8.268905e-05,0.00043825078,0.0,0.0,-0.005286358,0.00030627858,0.0,0.0,0.0015272127,-0.00017897357,0.0,0.0,0,0,0,0,0,0,0,0
44814137,-6.470394e-05,0.00043610056,0.0,0.0,-0.0055358573,0.00032451167,0.0,0.0,0.0016843867,-0.00017836904,0.0,0.0,0,0,0,0,0,0,0,0
45014779,-0.00044219903,0.0004147238,0.0,0.0,-0.0053805956,0.00025456317,0.0,0.0,0.0016918104,-0.00015243235,0.0,0.0,0,0,0,0,0,0,0,0
45214138,-0.00039391482,0.00034757052,0.0,0.0,-0.005194324,0.00018070787,0.0,0.0,0.0014753308,-0.00021072423,0.0,0.0,0,0,0,0,0,0,0,0
45414138,-0.00041215535,0.00044838255,0.0,0.0,-0.005582595,0.00024638337,0.0,0.0,0.001597101,-0.00020867636,0.0,0.0,0,0,0,0,0,0,0,0
45614138,-0.00038459882,0.0006084504,0.0,0.0,-0.0055898908,0.00015326236,0.0,0.0,0.0015905455,-0.00020843002,0.0,0.0,0,0,0,0,0,0,0,0
45814137,-0.00029170673,0.00070615753,0.0,0.0,-0.005645865,0.00013815342,0.0,0.0,0.0017209657,-0.00017380426,0.0,0.0,0,0,0,0,0,0,0,0
45996252,-0.00044960377,0.0007926264,0.0,0.0,-0.005277383,3.8246922e-05,0.0,0.0,0.0015739726,-0.00013435689,0.0,0.0,0,0,0,0,0,0,0,0
46214225,-0.0010280618,0.00071278686,0.0,0.0,-0.0052558654,-8.000075e-05,0.0,0.0,0.0016561341,-0.00013190325,0.0,0.0,0,0,0,0,0,0,0,0
46414634,-0.00090848183,0.00069316436,0.0,0.0,-0.005314024,-0.00010040892,0.0,0.0,0.0016464589,-0.00012403837,0.0,0.0,0,0,0,0,0,0,0,0
46614137,-0.00096038304,0.0006659232,0.0,0.0,-0.005374312,-0.000112092996,0.0,0.0,0.0016661633,-0.00012409751,0.0,0.0,0,0,0,0,0,0,0,0
46814140,-0.0010849054,0.0006852967,0.0,0.0,-0.0053067356,-8.753899e-05,0.0,0.0,0.001730703,-0.0001270477,0.0,0.0,0,0,0,0,0,0,0,0
47014138,-0.000987075,0.0006839365,0.0,0.0,-0.005440395,-7.9298734e-05,0.0,0.0,0.0017157976,-0.00011136068,0.0,0.0,0,0,0,0,0,0,0,0
47214138,-0.0010674103,0.00066802924,0.0,0.0,-0.0053815176,-8.725685e-05,0.0,0.0,0.0017089739,-9.422084e-05,0.0,0.0,0,0,0,0,0,0,0,0
47415614,-0.0011660743,0.00067172275,0.0,0.0,-0.0053763073,-8.445861e-05,0.0,0.0,0.0016915682,-9.534864e-05,0.0,0.0,0,0,0,0,0,0,0,0
47614136,-0.001167869,0.0006705283,0.0,0.0,-0.0053683817,-8.625141e-05,0.0,0.0,0.0016965636,-9.127128e-05,0.0,0.0,0,0,0,0,0,0,0,0
47815180,-0.0011787722,0.0006704772,0.0,0.0,-0.005333887,-7.569282e-05,0.0,0.0,0.0016683816,-9.549882e-05,0.0,0.0,0,0,0,0,0,0,0,0
48014192,-0.0014713475,0.00069793797,0.0,0.0,-0.005603732,-9.5290256e-05,0.0,0.0,0.0017678691,-0.00011797216,0.0,0.0,0,0,0,0,0,0,0,0
48214139,-0.00088604545,0.000746545,0.0,0.0,-0.0063578538,3.121994e-05,0.0,0.0,0.0018782006,-0.00021461485,0.0,0.0,0,0,0,0,0,0,0,0
48414137,-0.0011697415,0.00068466,0.0,0.0,-0.0052311756,5.4615542e-05,0.0,0.0,0.0014061239,-0.00016913921,0.0,0.0,0,0,0,0,0,0,0,0
48614137,-0.0005970532,0.0006084978,0.0,0.0,-0.006503903,3.665685e-05,0.0,0.0,0.0012290896,-0.00016560602,0.0,0.0,0,0,0,0,0,0,0,0
48815570,-1.7275161e-06,0.0003292261,0.0,0.0,-0.006638761,-0.00033238064,0.0,0.0,0.0010937973,-8.812052e-05,0.0,0.0,0,0,0,0,0,0,0,0
49014137,7.6986005e-05,0.0003670529,0.0,0.0,-0.0071854237,-0.0003745356,0.0,0.0,0.0010053028,-8.2454266e-05,0.0,0.0,0,0,0,0,0,0,0,0
49215269,0.0010122677,0.00035323008,0.0,0.0,-0.007530562,-0.00039449715,0.0,0.0,0.001043536,-0.00010707132,0.0,0.0,0,0,0,0,0,0,0,0
49414137,0.0003556975,0.000351669,0.0,0.0,-0.008026621,-0.00039093697,0.0,0.0,0.0008898021,-0.0001320688,0.0,0.0,0,0,0,0,0,0,0,0
49614258,0.00057213765,0.00033622634,0.0,0.0,-0.007854948,-0.00026935886,0.0,0.0,0.00088673143,-0.00012375548,0.0,0.0,0,0,0,0,0,0,0,0
49814137,0.0005736071,0.00032356635,0.0,0.0,-0.008046239,-0.0002704292,0.0,0.0,0.00090036687,-0.0001253833,0.0,0.0,0,0,0,0,0,0,0,0
50014161,0.00050040166,0.0003323288,0.0,0.0,-0.007981876,-0.00030674637,0.0,0.0,0.0008650626,-0.00011771168,0.0,0.0,0,0,0,0,0,0,0,0
50215144,0.0004479933,0.000341609,0.0,0.0,-0.007949748,-0.00031147696,0.0,0.0,0.00087529275,-0.0001209484,0.0,0.0,0,0,0,0,0,0,0,0
50414249,0.000449818,0.000339398,0.0,0.0,-0.007974899,-0.00030877098,0.0,0.0,0.00087782537,-0.00012410789,0.0,0.0,0,0,0,0,0,0,0,0
50615282,0.00044805318,0.000341168,0.0,0.0,-0.00800724,-0.00030710959,0.0,0.0,0.00088246487,-0.00012760833,0.0,0.0,0,0,0,0,0,0,0,0
50814138,0.0004226923,0.00033960093,0.0,0.0,-0.008029028,-0.00031398074,0.0,0.0,0.00087813084,-0.00013037724,0.0,0.0,0,0,0,0,0,0,0,0
51014351,0.0004954285,0.00034152693,0.0,0.0,-0.00808926,-0.00031930103,0.0,0.0,0.00089757127,-0.00012301702,0.0,0.0,0,0,0,0,0,0,0,0
51214154,0.0005320392,0.00036584237,0.0,0.0,-0.008146163,-0.000324306,0.0,0.0,0.0009930703,-0.0001262613,0.0,0.0,0,0,0,0,0,0,0,0
51414137,0.0005180019,0.00035686893,0.0,0.0,-0.008106236,-0.00032875157,0.0,0.0,0.0009855148,-0.00012427662,0.0,0.0,0,0,0,0,0,0,0,0
51615028,0.00051655096,0.00036029288,0.0,0.0,-0.008115173,-0.0003145356,0.0,0.0,0.0009906912,-0.00013205633,0.0,0.0,0,0,0,0,0,0,0,0
51814137,0.00039306804,0.00047470577,0.0,0.0,-0.00802476,-0.0003233652,0.0,0.0,0.0012941977,-0.0002003928,0.0,0.0,0,0,0,0,0,0,0,0
52014642,0.0018352161,0.0017438829,0.0,0.0,-0.0099781705,-0.002602671,0.0,0.0,0.0047054826,-2.4807523e-06,0.0,0.0,0,0,0,0,0,0,0,0
52214136,0.0065376842,0.007224529,0.0,0.0,-0.018292446,-0.004001781,0.0,0.0,0.0006659636,0.0027542184,0.0,0.0,0,0,0,0,0,0,0,0
52414138,0.018302139,0.006572062,0.0,0.0,-0.03762477,-0.01720011,0.0,0.0,0.036007315,0.016394233,0.0,0.0,0,0,0,0,0,0,0,0
52614175,0.01792726,0.008532412,0.0,0.0,-0.02678662,-0.03079185,0.0,0.0,0.03468542,0.020512749,0.0,0.0,1,0,0,0,0,0,0,0
52814139,0.023520749,0.009470737,0.0,0.0,-0.017451145,-0.034170702,0.0,0.0,0.0321229,0.019184489,0.0,0.0,1,0,0,0,0,0,0,0
53015085,0.023991851,0.009018256,0.0,0.0,-0.024780966,-0.04051847,0.0,0.0,0.026048925,0.018279912,0.0,0.0,1,0,0,0,0,0,0,0
53214137,0.022581514,0.009043178,0.0,0.0,-0.031771358,-0.041178096,0.0,0.0,0.026044998,0.019245768,0.0,0.0,1,0,0,0,0,0,0,0
53414916,0.01896407,0.009188734,0.0,0.0,-0.020487158,-0.043596063,0.0,0.0,0.042336777,0.016127694,0.0,0.0,1,0,0,0,0,0,0,0
53614138,0.045122948,0.05420189,0.0,0.0,-0.033479255,-0.039878123,0.0,0.0,0.035076115,0.046012424,0.0,0.0,1,0,0,0,0,0,0,0
53814233,0.08071503,0.06550625,0.0,0.0,-0.035173234,-0.047173373,0.0,0.0,0.054967206,0.051437095,0.0,0.0,1,0,0,0,0,0,0,0
54014280,0.076407656,0.060719874,0.0,0.0,-0.040017396,-0.04816605,0.0,0.0,0.043793947,0.04966477,0.0,0.0,1,0,0,0,0,0,0,0
54214139,0.061177578,0.05280444,0.0,0.0,-0.050957724,-0.06374358,0.0,0.0,0.06817951,0.050200593,0.0,0.0,1,0,0,0,0,0,0,0
54415144,0.0693185,0.051967904,0.0,0.0,-0.05626287,-0.065983616,0.0,0.0,0.03092248,0.052307244,0.0,0.0,1,0,0,0,0,0,0,0
54614137,0.06948249,0.05144824,0.0,0.0,-0.057356685,-0.06703544,0.0,0.0,0.028079554,0.05174673,0.0,0.0,1,0,0,0,0,0,0,0
54814874,0.06814973,0.049764525,0.0,0.0,-0.058476146,-0.0699259,0.0,0.0,0.027295044,0.050556008,0.0,0.0,1,0,0,0,0,0,0,0
55014138,0.069396466,0.050263382,0.0,0.0,-0.05948513,-0.069407016,0.0,0.0,0.028584247,0.050705947,0.0,0.0,1,0,0,0,0,0,0,0
55214138,0.069775246,0.050426986,0.0,0.0,-0.059077747,-0.06935726,0.0,0.0,0.031070465,0.050595257,0.0,0.0,1,0,0,0,0,0,0,0
55414137,0.07009828,0.05043237,0.0,0.0,-0.06410585,-0.07023478,0.0,0.0,0.027708888,0.050640583,0.0,0.0,1,0,0,0,0,0,0,0
55614138,0.06984227,0.05052174,0.0,0.0,-0.061816476,-0.07004868,0.0,0.0,0.027864883,0.04979179,0.0,0.0,1,0,0,0,0,0,0,0
55815090,0.070297,0.05051179,0.0,0.0,-0.062481035,-0.07045326,0.0,0.0,0.026936939,0.050404206,0.0,0.0,1,0,0,0,0,0,0,0
56014138,0.07128872,0.0505645,0.0,0.0,-0.063067965,-0.07067759,0.0,0.0,0.025657136,0.05032549,0.0,0.0,1,0,0,0,0,0,0,0
56214824,0.07087816,0.05059918,0.0,0.0,-0.06279596,-0.07072421,0.0,0.0,0.027487846,0.050354034,0.0,0.0,1,0,0,0,0,0,0,0
56414137,0.07065304,0.05056363,0.0,0.0,-0.0627063,-0.07067702,0.0,0.0,0.028315453,0.050478686,0.0,0.0,1,0,0,0,0,0,0,0
56614139,0.07288156,0.05058578,0.0,0.0,-0.06382203,-0.0720894,0.0,0.0,0.030686788,0.049420048,0.0,0.0,1,0,0,0,0,0,0,0
56814148,0.07117668,0.05051429,0.0,0.0,-0.062618464,-0.07058395,0.0,0.0,0.033066005,0.049228743,0.0,0.0,1,0,0,0,0,0,0,0
57014143,0.07171745,0.05019248,0.0,0.0,-0.06272186,-0.071214445,0.0,0.0,0.030749891,0.04877577,0.0,0.0,1,0,0,0,0,0,0,0
57215294,0.070961654,0.050585914,0.0,0.0,-0.062389176,-0.07122283,0.0,0.0,0.032766823,0.048527714,0.0,0.0,1,0,0,0,0,0,0,0
57414137,0.07071788,0.050306484,0.0,0.0,-0.06179678,-0.071212314,0.0,0.0,0.032037858,0.048434407,0.0,0.0,1,0,0,0,0,0,0,0
57614961,0.07194837,0.050383337,0.0,0.0,-0.061846174,-0.07160231,0.0,0.0,0.031670574,0.048748672,0.0,0.0,1,0,0,0,0,0,0,0
57814138,0.07099906,0.050529867,0.0,0.0,-0.058661368,-0.071897656,0.0,0.0,0.035871483,0.048287496,0.0,0.0,1,0,0,0,0,0,0,0
58014140,0.07133308,0.05082041,0.0,0.0,-0.058229063,-0.07180357,0.0,0.0,0.03500085,0.048559006,0.0,0.0,1,0,0,0,0,0,0,0
58214138,0.07136635,0.050987814,0.0,0.0,-0.058899865,-0.072068594,0.0,0.0,0.03613003,0.04886212,0.0,0.0,1,0,0,0,0,0,0,0
58414325,0.07149977,0.051264226,0.0,0.0,-0.058882754,-0.072499596,0.0,0.0,0.034632128,0.048812073,0.0,0.0,1,0,0,0,0,0,0,0
58615209,0.07231216,0.051169753,0.0,0.0,-0.058415398,-0.07264272,0.0,0.0,0.034574904,0.048914477,0.0,0.0,1,0,0,0,0,0,0,0
58814136,0.072375804,0.05136849,0.0,0.0,-0.059406362,-0.0728673,0.0,0.0,0.033395194,0.04851034,0.0,0.0,1,0,0,0,0,0,0,0
59014891,0.071130924,0.05107263,0.0,0.0,-0.058227893,-0.07302288,0.0,0.0,0.03274981,0.048705157,0.0,0.0,1,0,0,0,0,0,0,0
59214141,0.07147909,0.051192835,0.0,0.0,-0.05878152,-0.07325389,0.0,0.0,0.033001922,0.04880898,0.0,0.0,1,0,0,0,0,0,0,0
59414139,0.07020716,0.05141622,0.0,0.0,-0.058487155,-0.07338567,0.0,0.0,0.032639243,0.04905332,0.0,0.0,1,0,0,0,0,0,0,0
59614141,0.06965239,0.051406786,0.0,0.0,-0.059429865,-0.07319993,0.0,0.0,0.031073323,0.049512483,0.0,0.0,1,0,0,0,0,0,0,0
59814138,0.069819055,0.051280506,0.0,0.0,-0.05943607,-0.07361064,0.0,0.0,0.029905066,0.049626756,0.0,0.0,1,0,0,0,0,0,0,0
60015370,0.07004971,0.051198814,0.0,0.0,-0.059364274,-0.07359425,0.0,0.0,0.030301156,0.049863756,0.0,0.0,1,0,0,0,0,0,0,0
60214137,0.07117271,0.050845508,0.0,0.0,-0.05944126,-0.07400912,0.0,0.0,0.033070643,0.049453612,0.0,0.0,1,0,0,0,0,0,0,0
60415036,0.07119347,0.05076212,0.0,0.0,-0.059595596,-0.07427374,0.0,0.0,0.03261378,0.048581567,0.0,0.0,1,0,0,0,0,0,0,0
60614139,0.0709155,0.050860584,0.0,0.0,-0.059030943,-0.07417231,0.0,0.0,0.034799565,0.049189024,0.0,0.0,1,0,0,0,0,0,0,0
60814138,0.07094655,0.050840277,0.0,0.0,-0.059642535,-0.07434752,0.0,0.0,0.03771868,0.049195472,0.0,0.0,1,0,0,0,0,0,0,0
61014163,0.069432,0.05055493,0.0,0.0,-0.0602984,-0.07460629,0.0,0.0,0.037066333,0.049036376,0.0,0.0,1,0,0,0,0,0,0,0
61214138,0.06927422,0.050524756,0.0,0.0,-0.06033676,-0.07449941,0.0,0.0,0.03662013,0.048979133,0.0,0.0,1,0,0,0,0,0,0,0
61415323,0.06922209,0.050374947,0.0,0.0,-0.06046759,-0.074501745,0.0,0.0,0.03478244,0.0487154,0.0,0.0,1,0,0,0,0,0,0,0
61614137,0.06943853,0.050258216,0.0,0.0,-0.06162473,-0.07442888,0.0,0.0,0.03701593,0.048224352,0.0,0.0,1,0,0,0,0,0,0,0
61814836,0.068019584,0.049883984,0.0,0.0,-0.06196645,-0.07597211,0.0,0.0,0.04524047,0.048594903,0.0,0.0,1,0,0,0,0,0,0,0
62014139,0.06665925,0.049634017,0.0,0.0,-0.06170866,-0.076774634,0.0,0.0,0.045689423,0.049134225,0.0,0.0,1,0,0,0,0,0,0,0
62214139,0.067904785,0.049905054,0.0,0.0,-0.061835904,-0.076662995,0.0,0.0,0.04649576,0.048895936,0.0,0.0,1,0,0,0,0,0,0,0
62414138,0.06793953,0.04968901,0.0,0.0,-0.061980825,-0.07683619,0.0,0.0,0.046237368,0.049084216,0.0,0.0,1,0,0,0,0,0,0,0
62614140,0.06770266,0.0500302,0.0,0.0,-0.060711123,-0.076938584,0.0,0.0,0.04316607,0.04929233,0.0,0.0,1,0,0,0,0,0,0,0
62814139,0.068175375,0.050262515,0.0,0.0,-0.061595608,-0.077455714,0.0,0.0,0.043951593,0.04878875,0.0,0.0,1,0,0,0,0,0,0,0
63014137,0.07076656,0.050429203,0.0,0.0,-0.062669165,-0.078581244,0.0,0.0,0.04218906,0.04844769,0.0,0.0,1,0,0,0,0,0,0,0
63214953,0.07176984,0.05035727,0.0,0.0,-0.06356298,-0.0786042,0.0,0.0,0.040412113,0.048891038,0.0,0.0,1,0,0,0,0,0,0,0
63414138,0.07143665,0.050410457,0.0,0.0,-0.06473099,-0.07892691,0.0,0.0,0.03934447,0.048671287,0.0,0.0,1,0,0,0,0,0,0,0
63614162,0.06993381,0.050950818,0.0,0.0,-0.059551943,-0.07983961,0.0,0.0,0.04597748,0.049180437,0.0,0.0,1,0,0,0,0,0,0,0
63814138,0.06589211,0.05509245,0.0,0.0,-0.0627311,-0.08386829,0.0,0.0,0.045660418,0.04749218,0.0,0.0,1,0,0,0,0,0,0,0
64014139,0.06762238,0.05245645,0.0,0.0,-0.057705417,-0.08362716,0.0,0.0,0.0484544,0.04621681,0.0,0.0,1,0,0,0,0,0,0,0
