timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_snr_x[0],peak_snr_x[1],peak_snr_x[2],peak_snr_y[0],peak_snr_y[1],peak_snr_y[2],peak_snr_z[0],peak_snr_z[1],peak_snr_z[2]
94102361,94096955,2490386,8091.433,15.80358,141.68181,67.884155,79.0179,nan,41.552128,nan,nan,nan,nan,5.288162,10.985398,7.9836245,nan,11.732107,nan,nan,nan,nan
94149697,94144414,2490386,8091.433,15.80358,141.68181,67.884155,79.0179,nan,41.552128,nan,nan,nan,nan,3.4970927,10.985398,7.9836245,nan,8.301973,nan,nan,nan,nan
94166279,94160234,2490386,8091.433,15.80358,142.23222,67.884155,nan,nan,41.552128,nan,nan,nan,nan,4.4532843,10.985398,nan,nan,8.301973,nan,nan,nan,nan
94228788,94223512,2490386,8091.433,15.80358,142.23222,nan,nan,nan,41.552128,nan,nan,nan,nan,4.6220255,nan,nan,nan,8.301973,nan,nan,nan,nan
94292103,94286791,2490386,8091.433,15.80358,141.7448,nan,nan,nan,41.552128,nan,nan,nan,nan,10.342597,nan,nan,nan,8.301973,nan,nan,nan,nan
94331521,94326340,2490386,8091.433,15.80358,141.7448,nan,nan,36.198536,42.99527,nan,nan,nan,nan,8.503878,nan,nan,15.169188,12.973848,nan,nan,nan,nan
94371145,94365889,2490386,8091.433,15.80358,142.23222,nan,nan,36.198536,43.360054,nan,nan,nan,nan,5.8508687,nan,nan,15.169188,10.4296875,nan,nan,nan,nan
94450352,94444987,2490386,8091.433,15.80358,142.86922,nan,nan,36.198536,45.421654,nan,nan,nan,nan,5.278971,nan,nan,15.169188,10.415867,nan,nan,nan,nan
94497616,94492445,2490386,8091.433,15.80358,142.23222,nan,nan,36.198536,45.421654,nan,nan,nan,nan,6.6909194,nan,nan,15.169188,10.415867,nan,nan,nan,nan
94553069,94547814,2490386,8091.433,15.80358,142.23222,nan,nan,nan,45.421654,nan,nan,nan,nan,7.6327343,nan,nan,nan,10.478253,nan,nan,nan,nan
94592591,94587364,2490386,8091.433,15.80358,142.23222,67.884155,79.0179,nan,46.451164,nan,nan,nan,nan,6.9517803,7.29832,6.052885,nan,10.7336445,nan,nan,nan,nan
94640000,94634822,2490386,8091.433,15.80358,142.23222,67.884155,79.0179,nan,46.451164,nan,nan,nan,nan,6.379141,7.29832,6.052885,nan,10.7336445,nan,nan,nan,nan
94703295,94698100,2490386,8091.433,15.80358,142.23222,70.316444,80.89226,nan,46.451164,nan,nan,nan,nan,8.275766,6.9905243,6.5146513,nan,10.7336445,nan,nan,nan,nan
94735770,94729739,2490386,8091.433,15.80358,142.23222,79.0179,80.89226,nan,46.451164,nan,nan,nan,nan,6.17451,8.588968,6.5146513,nan,10.7336445,nan,nan,nan,nan
94798396,94793018,2490386,8091.433,15.80358,142.23222,75.14838,80.89226,nan,46.451164,nan,nan,nan,nan,8.24399,10.287537,8.701083,nan,10.7336445,nan,nan,nan,nan
94854654,94848386,2490386,8091.433,15.80358,142.23222,75.14838,140.57211,nan,46.451164,nan,nan,nan,nan,6.3794594,10.501621,9.426842,nan,9.2932825,nan,nan,nan,nan
94893148,94887935,2490386,8091.433,15.80358,142.23222,79.0179,140.57211,nan,46.451164,nan,nan,nan,nan,9.056407,8.311158,9.426842,nan,6.999765,nan,nan,nan,nan
94940629,94935394,2490386,8091.433,15.80358,141.25932,78.60402,142.23222,nan,46.451164,nan,nan,nan,nan,9.93287,8.4123335,10.344093,nan,6.999765,nan,nan,nan,nan
95004149,94998673,2490386,8091.433,15.80358,142.23222,79.0179,142.23222,nan,46.231304,nan,nan,nan,nan,7.146352,5.4302006,8.990556,nan,10.646726,nan,nan,nan,nan
95051319,95046132,2490386,8091.433,15.80358,142.23222,79.0179,142.23222,nan,44.051426,nan,nan,nan,nan,7.146352,9.063767,7.7233005,nan,14.322708,nan,nan,nan,nan
95098979,95093590,2490386,8091.433,15.80358,142.23222,79.0179,142.23222,nan,44.051426,nan,nan,nan,nan,7.102981,6.8719554,7.2975636,nan,5.264816,nan,nan,nan,nan
95146651,95141049,2490386,8091.433,15.80358,142.23222,79.0179,142.23222,nan,43.312504,nan,nan,nan,nan,8.134593,3.7840004,7.2975636,nan,9.920166,nan,nan,nan,nan
95194205,95188509,2490386,8091.433,15.80358,142.23222,79.0179,nan,nan,43.030212,nan,nan,nan,nan,6.8277216,3.7840004,nan,nan,11.329651,nan,nan,nan,nan
95217413,95212237,2490386,8091.433,15.80358,142.23222,79.0179,nan,nan,43.030212,nan,nan,nan,nan,5.481883,3.7840004,nan,nan,11.645882,nan,nan,nan,nan
95305160,95299245,2490386,8091.433,15.80358,142.23222,78.22306,nan,nan,44.980133,nan,nan,nan,nan,4.9365954,12.36434,nan,nan,13.108946,nan,nan,nan,nan
95351928,95346704,2490386,8091.433,15.80358,140.82593,79.0179,142.23222,nan,44.980133,nan,nan,nan,nan,11.398317,14.284994,10.133636,nan,13.108946,nan,nan,nan,nan
95399364,95394162,2490386,8091.433,15.80358,140.82593,73.664024,142.23222,nan,44.980133,nan,nan,nan,nan,9.291734,10.158706,9.139558,nan,14.081518,nan,nan,nan,nan
95447195,95441621,2490386,8091.433,15.80358,140.32368,72.0378,142.23222,nan,44.980133,nan,nan,nan,nan,8.330403,10.355953,8.465486,nan,14.081518,nan,nan,nan,nan
95478433,95473261,2490386,8091.433,15.80358,141.55241,72.0378,142.23222,nan,44.980133,nan,nan,nan,nan,8.221888,10.355953,8.465486,nan,14.785666,nan,nan,nan,nan
95541695,95536539,2490386,8091.433,15.80358,140.90678,73.664024,142.23222,nan,44.980133,nan,nan,nan,nan,9.02581,9.647961,9.06862,nan,13.305403,nan,nan,nan,nan
95589406,95583997,2490386,8091.433,15.80358,140.94989,72.0378,142.23222,nan,44.980133,nan,nan,nan,nan,10.568134,9.483411,9.06862,nan,13.305403,nan,nan,nan,nan
95620857,95615637,2490386,8091.433,15.80358,140.70805,72.0378,142.23222,nan,44.980133,nan,nan,nan,nan,8.326597,9.483411,9.06862,nan,13.305403,nan,nan,nan,nan
95692081,95686825,2490386,8091.433,15.80358,140.70805,nan,nan,nan,41.472374,nan,nan,nan,nan,8.876093,nan,nan,nan,15.744924,nan,nan,nan,nan
95747355,95742193,2490386,8091.433,15.80358,140.70805,72.0378,nan,nan,41.472374,nan,nan,nan,nan,9.488844,10.18866,nan,nan,12.247736,nan,nan,nan,nan
95795336,95789652,2490386,8091.433,15.80358,140.69757,64.42259,nan,nan,41.472374,nan,nan,nan,nan,8.602791,11.090084,nan,nan,12.247736,nan,nan,nan,nan
95850176,95845021,2490386,8091.433,15.80358,140.82848,63.21432,nan,nan,44.03974,nan,nan,nan,nan,8.56491,7.671644,nan,nan,14.19537,nan,nan,nan,nan
95889859,95884569,2490386,8091.433,15.80358,141.38564,63.21432,nan,nan,44.03974,nan,nan,nan,nan,8.737932,8.133401,nan,nan,14.19537,nan,nan,nan,nan
95953009,95947850,2490386,8091.433,15.80358,142.23222,63.21432,nan,nan,44.03974,nan,nan,nan,nan,6.6599565,8.133401,nan,nan,14.19537,nan,nan,nan,nan
96000694,95995306,2490386,8091.433,15.80358,141.17848,63.21432,nan,nan,46.259457,nan,nan,nan,nan,12.642364,10.554284,nan,nan,14.235971,nan,nan,nan,nan
96047968,96042765,2490386,8091.433,15.80358,141.38564,63.21432,nan,36.161915,45.932125,nan,nan,nan,nan,5.154976,10.536278,nan,20.047436,20.29456,nan,nan,nan,nan
96095875,96090224,2490386,8091.433,15.80358,141.48889,62.194443,nan,32.352413,45.932125,nan,nan,nan,nan,7.4385595,12.305054,nan,19.188972,20.29456,nan,nan,nan,nan
96150782,96145592,2490386,8091.433,15.80358,141.38564,62.194443,nan,32.352413,45.6716,nan,nan,nan,nan,7.143478,6.6303425,nan,19.188972,13.820399,nan,nan,nan,nan
96190423,96185141,2490386,8091.433,15.80358,141.03767,62.194443,nan,32.352413,49.105705,nan,nan,nan,nan,3.8129373,6.6303425,nan,15.524262,2.6938822,nan,nan,nan,nan
96254162,96248420,2490386,8091.433,15.80358,141.03767,63.21432,nan,32.352413,49.105705,nan,nan,nan,nan,5.5979424,6.626721,nan,8.310714,2.6938822,nan,nan,nan,nan
96301145,96295878,2490386,8091.433,15.80358,141.54416,62.194443,nan,32.352413,48.38874,nan,nan,nan,nan,4.6111445,4.211776,nan,8.310714,12.844354,nan,nan,nan,nan
96332748,96327517,2490386,8091.433,15.80358,142.23222,62.194443,nan,32.352413,48.38874,nan,nan,nan,nan,6.7532034,8.143245,nan,8.310714,12.844354,nan,nan,nan,nan
96404653,96398706,2490386,8091.433,15.80358,142.23222,64.7411,80.12154,32.352413,50.914856,nan,nan,nan,nan,5.7964635,9.659311,16.70547,23.847553,13.370733,nan,nan,nan,nan
96451580,96446164,2490386,8091.433,15.80358,142.23222,64.7411,78.92312,35.820866,51.046726,79.0179,nan,nan,nan,4.790955,10.627359,10.151432,23.510302,1.7813663,11.350465,nan,nan,nan
96498802,96493623,2490386,8091.433,15.80358,142.23222,64.29949,78.92312,35.820866,54.069916,79.0179,nan,nan,nan,6.2199926,17.873016,10.599199,19.152605,14.269989,11.350465,nan,nan,nan
96554707,96548991,2490386,8091.433,15.80358,142.23222,54.621353,76.678635,33.80172,50.937443,79.0179,nan,nan,nan,6.6030545,15.174551,12.11014,23.74998,9.162752,11.350465,nan,nan,nan
96601674,96596450,2490386,8091.433,15.80358,141.79955,54.621353,76.464386,33.80172,50.08287,nan,nan,nan,nan,7.6038494,13.510324,13.790491,23.087025,18.176287,nan,nan,nan,nan
96649216,96643908,2490386,8091.433,15.80358,141.79955,51.63378,76.464386,33.01373,48.561832,nan,nan,nan,nan,7.6038494,10.9224615,9.331358,22.401228,7.327757,nan,nan,nan,nan
96696948,96691369,2490386,8091.433,15.80358,141.3832,51.63378,73.51267,33.01373,48.561832,nan,nan,nan,nan,8.699612,10.9224615,9.047175,17.738787,4.637322,nan,nan,nan,nan
96744957,96738832,2490386,8091.433,15.80358,141.03767,nan,73.51267,33.01373,49.03289,nan,nan,nan,nan,7.6759176,nan,10.645544,17.738787,4.056893,nan,nan,nan,nan
96799383,96794194,2490386,8091.433,15.80358,141.03767,nan,77.36816,nan,48.561832,nan,nan,nan,nan,7.6759176,nan,11.186605,nan,13.226675,nan,nan,nan,nan
96831097,96825833,2490386,8091.433,15.80358,140.90678,nan,74.55332,nan,49.03289,nan,nan,nan,nan,7.303479,nan,15.158323,nan,3.8331363,nan,nan,nan,nan
96902289,96897021,2490386,8091.433,15.80358,140.23361,nan,82.83137,33.23677,51.334167,nan,nan,nan,nan,18.539059,nan,11.442863,23.832253,15.328152,nan,nan,nan,nan
96949656,96944479,2490386,8091.433,15.80358,63.02492,48.245068,85.72317,31.517569,51.946754,nan,nan,nan,nan,21.629774,17.555756,10.873412,25.404194,12.639905,nan,nan,nan,nan
96997131,96991939,2490386,8091.433,15.80358,63.02492,49.91845,85.72317,32.33208,55.209736,nan,nan,nan,nan,19.480925,17.963068,14.357779,23.003555,13.747141,nan,nan,nan,nan
97044965,97039396,2490386,8091.433,15.80358,63.02492,49.91845,85.72317,32.33208,55.826042,nan,nan,nan,nan,13.56905,18.725124,20.674906,20.94435,14.572184,nan,nan,nan,nan
97100351,97094764,2490386,8091.433,15.80358,62.58783,37.486088,89.85719,37.135895,59.48496,nan,nan,nan,nan,15.842592,13.117085,13.589605,20.493584,5.035694,nan,nan,nan,nan
97139499,97134314,2490386,8091.433,15.80358,60.26053,37.486088,84.52059,37.135895,56.980732,nan,nan,nan,nan,16.52231,13.117085,12.487572,18.52821,11.504101,nan,nan,nan,nan
97195300,97189682,2490386,8091.433,15.80358,60.26053,44.05961,84.52059,36.948483,56.980732,nan,nan,nan,nan,10.34184,15.272068,13.445077,19.974354,5.7982802,nan,nan,nan,nan
97250214,97245050,2490386,8091.433,15.80358,60.26053,46.439083,84.52059,36.948483,56.980732,nan,nan,nan,nan,10.34184,15.797321,13.445077,19.974354,9.71868,nan,nan,nan,nan
97297913,97292509,2490386,8091.433,15.80358,65.04097,46.439083,84.52059,36.98823,56.980732,nan,nan,nan,nan,16.73542,14.578929,9.408777,19.046246,12.919183,nan,nan,nan,nan
97353027,97347877,2490386,8091.433,15.80358,62.99614,44.78681,77.85423,36.948215,56.780468,nan,nan,nan,nan,15.662995,13.489006,14.662904,20.09307,12.885031,nan,nan,nan,nan
97400507,97395336,2490386,8091.433,15.80358,67.37025,43.88404,85.37721,34.901897,59.393845,nan,nan,nan,nan,10.112352,8.880564,13.154152,17.705603,10.798628,nan,nan,nan,nan
97440080,97434885,2490386,8091.433,15.80358,67.37025,43.88404,81.035484,34.901897,59.309795,nan,nan,nan,nan,10.388525,12.2900095,11.8446045,14.630419,9.816467,nan,nan,nan,nan
97504068,97498163,2490386,8091.433,15.80358,74.36218,43.88404,79.864494,36.948215,59.309795,nan,nan,nan,nan,10.078964,12.2900095,7.1801367,11.942634,9.777888,nan,nan,nan,nan
97511346,97506073,2490386,8091.433,15.80358,74.36218,43.88404,79.864494,36.948215,56.56665,nan,nan,nan,nan,10.078964,12.2900095,7.1801367,11.942634,8.247981,nan,nan,nan,nan
97598256,97593085,2490386,8091.433,15.80358,nan,44.78681,79.0179,36.948215,56.56665,nan,nan,nan,nan,nan,7.1693254,6.7451687,11.942634,8.247981,nan,nan,nan,nan
97646648,97640539,2490386,8091.433,15.80358,nan,43.88404,79.864494,36.948215,56.56665,nan,nan,nan,nan,nan,10.979596,11.120626,11.942634,8.247981,nan,nan,nan,nan
97661528,97656358,2490386,8091.433,15.80358,nan,43.88404,81.03839,36.948215,56.56665,nan,nan,nan,nan,nan,10.979596,10.463402,11.942634,8.247981,nan,nan,nan,nan
97725372,97719637,2490386,8091.433,15.80358,nan,37.290585,141.94135,36.948215,56.56665,nan,nan,nan,nan,nan,10.129387,10.489711,11.942634,8.247981,nan,nan,nan,nan
97804594,97798734,2490386,8091.433,15.80358,nan,38.86411,142.23222,36.98194,nan,nan,nan,nan,nan,nan,7.2357445,8.845766,7.5476003,nan,nan,nan,nan,nan
97851514,97846199,2490386,8091.433,15.80358,140.23418,38.86411,142.23222,36.98194,nan,nan,nan,nan,nan,10.773682,7.137012,8.845766,7.5476003,nan,nan,nan,nan,nan
97867649,97862013,2490386,8091.433,15.80358,140.90678,38.86411,142.23222,36.98194,nan,nan,nan,nan,nan,10.698078,7.137012,8.845766,7.5476003,nan,nan,nan,nan,nan
97946844,97941111,2490386,8091.433,15.80358,140.90678,38.86411,142.64612,37.327858,nan,nan,nan,nan,nan,8.628915,7.137012,10.23389,10.5615635,nan,nan,nan,nan,nan
97994207,97988569,2490386,8091.433,15.80358,141.05623,nan,142.23222,40.081852,nan,nan,nan,nan,nan,9.580169,nan,8.543179,7.3534927,nan,nan,nan,nan,nan
98041190,98036028,2490386,8091.433,15.80358,141.05623,38.86411,142.23222,40.081852,nan,nan,nan,nan,nan,9.580169,8.620353,8.802549,7.3534927,nan,nan,nan,nan,nan
98088745,98083487,2490386,8091.433,15.80358,141.05623,40.081852,142.23222,40.081852,nan,nan,nan,nan,nan,10.810633,7.251793,8.802549,7.3534927,nan,nan,nan,nan,nan
98136714,98130945,2490386,8091.433,15.80358,141.05623,40.081852,142.23222,40.081852,nan,nan,nan,nan,nan,10.158796,7.251793,10.83912,7.3534927,nan,nan,nan,nan,nan
98199404,98194227,2490386,8091.433,15.80358,141.05623,40.305584,142.23222,40.081852,nan,nan,nan,nan,nan,10.158796,9.569344,10.552412,7.3534927,nan,nan,nan,nan,nan
98247233,98241683,2490386,8091.433,15.80358,141.34785,40.305584,142.23222,40.081852,nan,nan,nan,nan,nan,8.35918,11.009386,10.552412,7.3534927,nan,nan,nan,nan,nan
98270573,98265412,2490386,8091.433,15.80358,141.34785,40.305584,142.23222,40.081852,nan,nan,nan,nan,nan,8.35918,11.009386,10.597639,7.668333,nan,nan,nan,nan,nan
98327014,98320781,2490386,8091.433,15.80358,141.34785,40.305584,142.23222,40.081852,nan,nan,nan,nan,nan,8.35918,11.009386,9.623116,7.668333,nan,nan,nan,nan,nan
98373842,98368239,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,40.081852,nan,nan,nan,nan,nan,10.2945595,10.818613,9.623116,7.668333,nan,nan,nan,nan,nan
98452516,98447337,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,40.081852,nan,nan,nan,nan,nan,10.309815,8.637268,10.230403,7.668333,nan,nan,nan,nan,nan
98500009,98494796,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,40.081852,nan,nan,nan,nan,nan,9.351986,8.637268,9.961005,7.668333,nan,nan,nan,nan,nan
98547504,98542255,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,40.081852,nan,nan,nan,nan,nan,10.908894,8.637268,9.961005,7.668333,nan,nan,nan,nan,nan
98595526,98589715,2490386,8091.433,15.80358,143.07881,142.23222,nan,40.15379,56.56665,nan,nan,nan,nan,9.45726,9.817456,nan,8.237296,7.6328506,nan,nan,nan,nan
98642343,98637172,2490386,8091.433,15.80358,143.42677,142.23222,nan,40.15379,56.56665,nan,nan,nan,nan,10.3591,8.521937,nan,8.237296,7.8067408,nan,nan,nan,nan
98674441,98668811,2490386,8091.433,15.80358,143.42677,142.23222,142.23222,40.15379,56.56665,nan,nan,nan,nan,10.113518,8.521937,10.990767,8.237296,7.8067408,nan,nan,nan,nan
98753079,98747909,2490386,8091.433,15.80358,143.42677,142.23222,142.23222,40.15379,56.56665,nan,nan,nan,nan,8.870019,10.098829,10.990767,8.237296,7.8067408,nan,nan,nan,nan
98785758,98779548,2490386,8091.433,15.80358,143.96318,142.23222,nan,40.15379,56.56665,nan,nan,nan,nan,9.946284,10.098829,nan,8.237296,7.8067408,nan,nan,nan,nan
98832169,98827007,2490386,8091.433,15.80358,143.96318,142.23222,nan,40.15379,56.56665,nan,nan,nan,nan,9.946284,10.580141,nan,8.237296,7.8067408,nan,nan,nan,nan
98903867,98898195,2490386,8091.433,15.80358,144.23299,142.23222,nan,nan,56.130405,nan,nan,nan,nan,8.882548,10.580141,nan,nan,7.7020764,nan,nan,nan,nan
98943050,98937744,2490386,8091.433,15.80358,143.96318,nan,nan,nan,56.130405,nan,nan,nan,nan,11.1944685,nan,nan,nan,7.7020764,nan,nan,nan,nan
98990608,98985203,2490386,8091.433,15.80358,144.26917,nan,nan,nan,56.130405,nan,nan,nan,nan,9.980753,nan,nan,nan,7.7020764,nan,nan,nan,nan
99054251,99048481,2490386,8091.433,15.80358,143.55766,nan,nan,nan,56.130405,nan,nan,nan,nan,11.155825,nan,nan,nan,7.7020764,nan,nan,nan,nan
99101311,99095940,2490386,8091.433,15.80358,144.14969,nan,nan,nan,56.130405,nan,nan,nan,nan,10.23664,nan,nan,nan,10.144853,nan,nan,nan,nan
99148561,99143399,2490386,8091.433,15.80358,144.23026,nan,nan,nan,56.130405,nan,nan,nan,nan,11.010961,nan,nan,nan,10.144853,nan,nan,nan,nan
99196529,99190858,2490386,8091.433,15.80358,142.23222,nan,nan,nan,56.130405,nan,nan,nan,nan,9.965013,nan,nan,nan,10.144853,nan,nan,nan,nan
99244551,99238316,2490386,8091.433,15.80358,144.14969,nan,nan,nan,56.130405,nan,nan,nan,nan,7.8504443,nan,nan,nan,10.144853,nan,nan,nan,nan
99298867,99293685,2490386,8091.433,15.80358,143.25069,nan,nan,nan,55.95737,nan,nan,nan,nan,9.86514,nan,nan,nan,7.6187477,nan,nan,nan,nan
99354811,99349054,2490386,8091.433,15.80358,144.14076,nan,nan,nan,55.95737,nan,nan,nan,nan,10.028705,nan,nan,nan,7.6187477,nan,nan,nan,nan
99370098,99364876,2490386,8091.433,15.80358,143.96318,nan,nan,nan,55.95737,nan,nan,nan,nan,10.784205,nan,nan,nan,7.6187477,nan,nan,nan,nan
99434233,99428151,2490386,8091.433,15.80358,143.91599,nan,nan,nan,55.95737,nan,nan,nan,nan,10.329408,nan,nan,nan,7.6187477,nan,nan,nan,nan
99480783,99475610,2490386,8091.433,15.80358,143.91599,nan,nan,nan,55.95737,nan,nan,nan,nan,9.160329,nan,nan,nan,7.6187477,nan,nan,nan,nan
99544420,99538888,2490386,8091.433,15.80358,143.91599,nan,nan,nan,55.95737,nan,nan,nan,nan,8.667177,nan,nan,nan,7.6187477,nan,nan,nan,nan
99591777,99586347,2490386,8091.433,15.80358,144.47948,nan,nan,nan,55.95737,nan,nan,nan,nan,8.647053,nan,nan,nan,7.6187477,nan,nan,nan,nan
99639120,99633806,2490386,8091.433,15.80358,143.55125,nan,nan,nan,55.95737,nan,nan,nan,nan,11.455516,nan,nan,nan,7.6187477,nan,nan,nan,nan
99702293,99697084,2490386,8091.433,15.80358,143.55125,nan,nan,nan,55.95737,nan,nan,nan,nan,7.1544037,nan,nan,nan,7.6187477,nan,nan,nan,nan
99749692,99744543,2490386,8091.433,15.80358,143.42677,nan,nan,nan,55.95737,nan,nan,nan,nan,8.81537,nan,nan,nan,7.6187477,nan,nan,nan,nan
99797595,99792001,2490386,8091.433,15.80358,144.47948,nan,nan,nan,55.95737,nan,nan,nan,nan,8.706002,nan,nan,nan,7.6187477,nan,nan,nan,nan
99845021,99839460,2490386,8091.433,15.80358,143.08125,nan,nan,nan,55.95737,nan,nan,nan,nan,10.6638155,nan,nan,nan,7.6187477,nan,nan,nan,nan
99892170,99886919,2490386,8091.433,15.80358,143.66975,nan,nan,nan,55.95737,nan,nan,nan,nan,10.594795,nan,nan,nan,7.6187477,nan,nan,nan,nan
99939632,99934379,2490386,8091.433,15.80358,143.08125,nan,nan,nan,55.95737,nan,nan,nan,nan,11.173753,nan,nan,nan,7.6187477,nan,nan,nan,nan
99987980,99981837,2490386,8091.433,15.80358,143.38087,nan,nan,nan,55.95737,nan,nan,nan,nan,10.484753,nan,nan,nan,7.6187477,nan,nan,nan,nan
100050534,100045114,2490386,8091.433,15.80358,143.28596,nan,nan,nan,55.95737,nan,nan,nan,nan,11.254268,nan,nan,nan,7.6187477,nan,nan,nan,nan
100097954,100092573,2490386,8091.433,15.80358,143.6606,nan,nan,nan,55.95737,nan,nan,nan,nan,10.839373,nan,nan,nan,7.6187477,nan,nan,nan,nan
100146140,100140032,2490386,8091.433,15.80358,143.28596,nan,nan,nan,54.739635,nan,nan,nan,nan,9.85924,nan,nan,nan,7.652088,nan,nan,nan,nan
100192840,100187491,2490386,8091.433,15.80358,143.6606,nan,nan,nan,54.739635,nan,nan,nan,nan,9.836376,nan,nan,nan,7.966646,nan,nan,nan,nan
100224725,100219130,2490386,8091.433,15.80358,143.63597,nan,nan,nan,54.739635,nan,nan,nan,nan,8.98353,nan,nan,nan,7.966646,nan,nan,nan,nan
100304484,100298228,2490386,8091.433,15.80358,143.66975,nan,nan,nan,55.95737,nan,nan,nan,nan,8.632659,nan,nan,nan,7.4185014,nan,nan,nan,nan
100336262,100329867,2490386,8091.433,15.80358,143.66975,nan,nan,nan,55.95737,nan,nan,nan,nan,10.206952,nan,nan,nan,7.4185014,nan,nan,nan,nan
100398309,100393145,2490386,8091.433,15.80358,143.08125,nan,nan,nan,55.95737,nan,nan,nan,nan,8.3659,nan,nan,nan,10.183864,nan,nan,nan,nan
100446211,100440604,2490386,8091.433,15.80358,142.23222,nan,nan,nan,55.95737,nan,nan,nan,nan,10.771117,nan,nan,nan,10.183864,nan,nan,nan,nan
100493277,100488062,2490386,8091.433,15.80358,142.23222,142.23222,nan,nan,55.95737,nan,nan,nan,nan,10.771117,10.275998,nan,nan,10.183864,nan,nan,nan,nan
100540753,100535521,2490386,8091.433,15.80358,143.55101,142.23222,nan,nan,55.95737,nan,nan,nan,nan,7.031169,10.275998,nan,nan,10.183864,nan,nan,nan,nan
100604490,100598799,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,nan,55.95737,nan,nan,nan,nan,10.89591,9.798348,9.63996,nan,10.183864,nan,nan,nan,nan
100636275,100630438,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,nan,55.95737,nan,nan,nan,nan,11.243561,9.798348,11.11216,nan,10.183864,nan,nan,nan,nan
100698909,100693717,2490386,8091.433,15.80358,142.23222,nan,142.23222,nan,55.95737,nan,nan,nan,nan,8.390221,nan,11.11216,nan,10.183864,nan,nan,nan,nan
100747356,100741175,2490386,8091.433,15.80358,141.55241,nan,nan,nan,55.95737,nan,nan,nan,nan,11.119162,nan,nan,nan,10.183864,nan,nan,nan,nan
100794230,100788634,2490386,8091.433,15.80358,141.65726,nan,nan,nan,55.95737,nan,nan,nan,nan,11.600461,nan,nan,nan,10.183864,nan,nan,nan,nan
100849322,100844002,2490386,8091.433,15.80358,141.65726,nan,nan,nan,55.95737,nan,nan,nan,nan,8.791372,nan,nan,nan,10.1998825,nan,nan,nan,nan
100872992,100867731,2490386,8091.433,15.80358,142.23222,nan,nan,nan,55.95737,nan,nan,nan,nan,9.1525,nan,nan,nan,10.1998825,nan,nan,nan,nan
100936705,100931010,2490386,8091.433,15.80358,142.23222,nan,nan,nan,55.95737,nan,nan,nan,nan,11.429958,nan,nan,nan,10.1998825,nan,nan,nan,nan
100999456,100994288,2490386,8091.433,15.80358,142.23222,142.23222,nan,nan,55.95737,nan,nan,nan,nan,10.399912,10.212109,nan,nan,10.14053,nan,nan,nan,nan
101047927,101041746,2490386,8091.433,15.80358,142.23222,142.23222,142.23222,nan,55.95737,nan,nan,nan,nan,10.399912,10.212109,10.196962,nan,10.14053,nan,nan,nan,nan
101094938,101089205,2490386,8091.433,15.80358,143.1166,nan,142.23222,nan,55.95737,nan,nan,nan,nan,11.218269,nan,10.196962,nan,10.14053,nan,nan,nan,nan
101110276,101105025,2490386,8091.433,15.80358,143.1166,nan,142.23222,nan,55.95737,nan,nan,nan,nan,11.769986,nan,10.196962,nan,10.14053,nan,nan,nan,nan
101197234,101192032,2490386,8091.433,15.80358,143.66975,nan,nan,40.15379,nan,nan,nan,nan,nan,9.004587,nan,nan,8.123793,nan,nan,nan,nan,nan
101220930,101215761,2490386,8091.433,15.80358,143.21332,nan,nan,40.15379,nan,nan,nan,nan,nan,11.676775,nan,nan,8.123793,nan,nan,nan,nan,nan
101285298,101279043,2490386,8091.433,15.80358,143.09537,nan,nan,40.15379,nan,nan,nan,nan,nan,9.515754,nan,nan,8.123793,nan,nan,nan,nan,nan
101331660,101326498,2490386,8091.433,15.80358,143.1166,nan,nan,40.15379,nan,nan,nan,nan,nan,11.404223,nan,nan,8.123793,nan,nan,nan,nan,nan
101395398,101389777,2490386,8091.433,15.80358,143.1166,nan,nan,40.15379,nan,nan,nan,nan,nan,8.432107,nan,nan,8.123793,nan,nan,nan,nan,nan
101442425,101437240,2490386,8091.433,15.80358,144.14076,nan,nan,40.15379,nan,nan,nan,nan,nan,9.901023,nan,nan,8.123793,nan,nan,nan,nan,nan
101497990,101492603,2490386,8091.433,15.80358,144.14076,nan,nan,40.15379,nan,nan,nan,nan,nan,9.98391,nan,nan,4.150299,nan,nan,nan,nan,nan
101537366,101532152,2490386,8091.433,15.80358,143.66975,nan,nan,40.15379,nan,nan,nan,nan,nan,10.653011,nan,nan,4.150299,nan,nan,nan,nan,nan
101600620,101595430,2490386,8091.433,15.80358,144.21371,nan,nan,40.15379,55.95737,nan,nan,nan,nan,8.512441,nan,nan,4.150299,7.5477543,nan,nan,nan,nan
101632261,101627069,2490386,8091.433,15.80358,144.42792,nan,nan,40.15379,55.95737,nan,nan,nan,nan,11.210441,nan,nan,7.859167,7.5477543,nan,nan,nan,nan
