timestamp,timestamp_sample,vel_body[0],vel_body[1],vel_ne[0],vel_ne[1],flow_uncompensated_integral[0],flow_uncompensated_integral[1],flow_compensated_integral[0],flow_compensated_integral[1],gyro_rate_integral[0],gyro_rate_integral[1],gyro_rate_integral[2]
142652293,142649496,-0.0,0.0,0.0,0.0,0.002,1.7484555e-10,0.0,0.0,-6.515701e-06,5.768449e-07,0.00018235702
142668207,142665405,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.632753e-06,3.1787832e-07,0.000109485256
142684852,142681280,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.5546635e-06,8.938277e-06,0.000138526
142699839,142697191,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.5546635e-06,8.938277e-06,0.000138526
142719557,142716358,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.5546635e-06,8.938277e-06,0.000138526
142731343,142729612,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.5782435e-06,2.3366856e-06,0.00013452776
142747256,142745509,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.5782435e-06,2.3366856e-06,0.00013452776
142763128,142761408,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0861515e-06,4.5663433e-06,0.00011355695
142778875,142777330,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0861515e-06,4.5663433e-06,0.00011355695
142798587,142795834,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.3697005e-06,-2.796164e-06,0.00011477007
142815527,142812874,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.63553e-06,9.452489e-07,0.0001422804
142826659,142825636,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.63553e-06,9.452489e-07,0.0001422804
142842096,142841504,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.63553e-06,9.452489e-07,0.0001422804
142857963,142857418,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.81459e-06,-1.118024e-06,0.00011483254
142877681,142875487,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.81459e-06,-1.118024e-06,0.00011483254
142893951,142893015,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.423821e-06,4.366843e-06,0.00013563127
142926193,142921642,2.2326618e-05,0.0065345312,-0.005245244,0.0038958727,0.002,1.7484555e-10,0.002005563,-6.852433e-06,-5.562832e-06,6.852608e-06,0.00024318801
142941028,142937548,2.2326618e-05,0.0065345312,-0.005245244,0.0038958727,0.002,1.7484555e-10,0.002005563,-6.852433e-06,-5.562832e-06,6.852608e-06,0.00024318801
142965676,142961426,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-1.081039e-06,2.7566787e-06,0.00019332522
142980534,142977652,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-1.081039e-06,2.7566787e-06,0.00019332522
143000488,142996848,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-1.081039e-06,2.7566787e-06,0.00019332522
143016554,143013171,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.571703e-06,1.4021009e-07,0.00014001485
143027989,143026542,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.571703e-06,1.4021009e-07,0.00014001485
143044149,143042434,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,8.676584e-07,1.5692901e-06,0.000112216476
143059620,143058323,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,8.676584e-07,1.5692901e-06,0.000112216476
143079391,143075944,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.7012745e-06,9.291957e-06,0.00013352073
143096245,143093221,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.2579e-08,-2.1848646e-06,0.000111163885
143107078,143106610,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.2579e-08,-2.1848646e-06,0.000111163885
143128160,143122977,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.277689e-06,9.80641e-06,0.00014308936
143142665,143138860,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.277689e-06,9.80641e-06,0.00014308936
143158527,143155739,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.277689e-06,9.80641e-06,0.00014308936
143174802,143173323,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,7.924717e-07,-2.0441925e-07,0.000114429946
143202151,143201506,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,7.924717e-07,-2.0441925e-07,0.000114429946
143217809,143217331,1.1956345e-05,0.0065688887,-0.0052781506,0.0039091185,0.002,1.7484555e-10,0.0020102665,-3.6589809e-06,-1.0266518e-05,3.6591557e-06,0.00023900018
143237666,143235971,1.1956345e-05,0.0065688887,-0.0052781506,0.0039091185,0.002,1.7484555e-10,0.0020102665,-3.6589809e-06,-1.0266518e-05,3.6591557e-06,0.00023900018
143261340,143257547,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.733681e-06,3.4421637e-06,0.0001397672
143277128,143275567,5.3645115e-05,-0.008883943,0.007180101,-0.0052300845,-0.002,-1.7484555e-10,-0.00199528,-1.2048369e-05,-4.720101e-06,1.2048195e-05,0.00017255315
143296944,143293913,5.3645115e-05,-0.008883943,0.007180101,-0.0052300845,-0.002,-1.7484555e-10,-0.00199528,-1.2048369e-05,-4.720101e-06,1.2048195e-05,0.00017255315
143308780,143307005,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.8380266e-06,4.168427e-06,0.00012604086
143325950,143322954,2.9856521e-05,4.4974437e-05,-1.8470579e-05,5.0723917e-05,-0.0,-0.0,7.143341e-06,-4.7421454e-06,-7.143341e-06,4.7421454e-06,0.00012809662
143340577,143338796,2.9856521e-05,4.4974437e-05,-1.8470579e-05,5.0723917e-05,-0.0,-0.0,7.143341e-06,-4.7421454e-06,-7.143341e-06,4.7421454e-06,0.00012809662
143357519,143355763,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.607292e-06,4.1463355e-07,0.000120375415
143376549,143373865,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.607292e-06,4.1463355e-07,0.000120375415
143387974,143387163,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.607292e-06,4.1463355e-07,0.000120375415
143403806,143403063,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.844611e-06,3.5237874e-06,0.00012398444
143419525,143418946,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.844611e-06,3.5237874e-06,0.00012398444
143439308,143436386,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.8620925e-06,-2.6198094e-07,0.00011282067
143456499,143453954,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.764304e-06,1.9596644e-06,0.00013536759
143470915,143467617,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.764304e-06,1.9596644e-06,0.00013536759
143487707,143483278,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.614817e-06,1.7097269e-06,0.00013540105
143502699,143499493,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.614817e-06,1.7097269e-06,0.00013540105
143518391,143515893,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.614817e-06,1.7097269e-06,0.00013540105
143538233,143535043,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8190793e-06,-1.01141095e-05,0.000113807124
143550008,143547620,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8190793e-06,-1.01141095e-05,0.000113807124
143581763,143578271,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.5288402e-06,2.2227753e-06,0.00013604407
143597512,143596113,-8.375017e-06,0.0065991017,-0.0053173243,0.003906873,0.002,1.7484555e-10,0.0019962958,2.5335287e-06,3.7042619e-06,-2.5333538e-06,0.00020436573
143617289,143614016,-8.375017e-06,0.0065991017,-0.0053173243,0.003906873,0.002,1.7484555e-10,0.0019962958,2.5335287e-06,3.7042619e-06,-2.5333538e-06,0.00020436573
143629240,143627803,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8847928e-06,-2.8215882e-06,0.00011875035
143645923,143643255,-5.019295e-06,3.2390468e-05,-2.90494e-05,1.5167025e-05,-0.0,-0.0,5.1442767e-06,7.9716796e-07,-5.1442767e-06,-7.9716796e-07,0.000121109624
143660781,143659093,-5.019295e-06,3.2390468e-05,-2.90494e-05,1.5167025e-05,-0.0,-0.0,5.1442767e-06,7.9716796e-07,-5.1442767e-06,-7.9716796e-07,0.000121109624
143680540,143677738,-5.019295e-06,3.2390468e-05,-2.90494e-05,1.5167025e-05,-0.0,-0.0,5.1442767e-06,7.9716796e-07,-5.1442767e-06,-7.9716796e-07,0.000121109624
143696790,143692545,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.0570665e-08,4.574696e-06,0.00013642697
143712175,143708353,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.0570665e-08,4.574696e-06,0.00013642697
143728013,143724667,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0383269e-06,-6.2063333e-07,0.000112659836
143744776,143740125,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.544969e-06,8.709994e-06,0.00013988059
143759650,143756495,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.544969e-06,8.709994e-06,0.00013988059
143787323,143786075,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.544969e-06,8.709994e-06,0.00013988059
143803737,143802046,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,2.652165e-06,-1.0792761e-06,0.00022106756
143818970,143818347,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,2.652165e-06,-1.0792761e-06,0.00022106756
143838829,143836424,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.5448024e-06,5.6774293e-06,0.00014129118
143855740,143851400,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.2379714e-06,-6.8025297e-06,0.000107197506
143870373,143867278,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.2379714e-06,-6.8025297e-06,0.000107197506
143887147,143883131,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.25644e-07,5.617465e-07,0.00010539415
143902130,143899129,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.25644e-07,5.617465e-07,0.00010539415
143917904,143916541,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.25644e-07,5.617465e-07,0.00010539415
143949494,143946580,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,9.708478e-08,-1.1143553e-07,0.00012920325
143965646,143962439,5.4138698e-05,0.0066750366,-0.0053388914,0.0040055984,0.002,1.7484555e-10,0.0020194005,-1.6378594e-05,-1.9400302e-05,1.6378768e-05,0.0002610002
143981184,143978634,5.4138698e-05,0.0066750366,-0.0053388914,0.0040055984,0.002,1.7484555e-10,0.0020194005,-1.6378594e-05,-1.9400302e-05,1.6378768e-05,0.0002610002
144001031,143997499,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.9972078e-06,-3.8052199e-06,0.000113161404
144020675,144018784,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.9972078e-06,-3.8052199e-06,0.000113161404
144040446,144037556,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-4.9152055e-07,1.3310598e-06,0.00017446576
144052370,144051416,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-4.9152055e-07,1.3310598e-06,0.00017446576
144068226,144067333,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.0394534e-06,-4.3755117e-06,0.000108019
144084911,144083186,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.652105e-06,7.701048e-06,0.00012678528
144099920,144099142,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.652105e-06,7.701048e-06,0.00012678528
144119535,144116739,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.652105e-06,7.701048e-06,0.00012678528
144135999,144131876,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.0752517e-07,8.349672e-07,0.0001285119
144151183,144147754,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.0752517e-07,8.349672e-07,0.0001285119
144167114,144163874,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,3.5684484e-06,-4.3479417e-06,0.0001100211
144182809,144179379,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,3.5684484e-06,-4.3479417e-06,0.0001100211
144198618,144197023,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2952072e-05,6.6879898e-06,0.00013463787
144218478,144215193,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2952072e-05,6.6879898e-06,0.00013463787
144230360,144228130,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.6521407e-06,-1.268823e-06,0.00010661712
144247110,144244041,8.07833e-06,-1.1207242e-05,1.3808131e-05,-1.6078774e-07,-0.0,-0.0,-1.7799431e-06,-1.2830069e-06,1.7799431e-06,1.2830069e-06,0.00012212305
144261914,144260164,8.07833e-06,-1.1207242e-05,1.3808131e-05,-1.6078774e-07,-0.0,-0.0,-1.7799431e-06,-1.2830069e-06,1.7799431e-06,1.2830069e-06,0.00012212305
144277814,144276958,8.07833e-06,-1.1207242e-05,1.3808131e-05,-1.6078774e-07,-0.0,-0.0,-1.7799431e-06,-1.2830069e-06,1.7799431e-06,1.2830069e-06,0.00012212305
144294008,144291743,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2951659e-06,-2.1536848e-06,0.0001269073
144309453,144307621,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2951659e-06,-2.1536848e-06,0.0001269073
144325667,144323567,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2321021e-05,9.526463e-06,0.00013169045
144341009,144339787,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.2321021e-05,9.526463e-06,0.00013169045
144360801,144357568,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.7641172e-06,-2.544009e-06,0.00011005305
144372645,144371865,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.7641172e-06,-2.544009e-06,0.00011005305
144388554,144387826,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0044018e-06,-9.856685e-07,0.000107066815
144405389,144403621,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.0445902e-06,5.410474e-06,0.00013098463
144424623,144420288,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.0445902e-06,5.410474e-06,0.00013098463
144439922,144437142,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.0445902e-06,5.410474e-06,0.00013098463
144456371,144455096,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.4743113e-06,1.818443e-06,0.000131397
144471539,144468440,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.4743113e-06,1.818443e-06,0.000131397
144487396,144484423,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.3867906e-06,-9.763392e-07,0.00011294137
144511062,144507271,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.3867906e-06,-9.763392e-07,0.00011294137
144526966,144523469,-0.0,0.0,0.0,0.0,0.002,1.7484555e-10,0.0,0.0,-4.572229e-06,1.103333e-06,0.00017190672
144542697,144539044,-0.0,0.0,0.0,0.0,0.002,1.7484555e-10,0.0,0.0,-4.572229e-06,1.103333e-06,0.00017190672
144558590,144557285,-0.0,0.0,0.0,0.0,-0.002,-1.7484555e-10,0.0,0.0,-1.1814883e-05,2.166396e-06,0.00013642182
144575387,144572097,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.7679964e-06,-4.3332248e-06,0.000104926585
144590216,144587984,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.7679964e-06,-4.3332248e-06,0.000104926585
144607053,144603891,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8555517e-06,-2.0585046e-06,0.00011042911
144621800,144620142,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8555517e-06,-2.0585046e-06,0.00011042911
144641665,144638181,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.8555517e-06,-2.0585046e-06,0.00011042911
144654048,144652204,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.0918235e-06,3.1296875e-06,0.00013053471
144669360,144668116,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.0918235e-06,3.1296875e-06,0.00013053471
144685451,144683982,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8754819e-06,3.0709905e-06,0.00013350861
144700945,144700241,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.8754819e-06,3.0709905e-06,0.00013350861
144720681,144717707,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,3.7303605e-06,-3.2270207e-06,0.000111081776
144737563,144733216,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.1024414e-07,1.001823e-06,0.000103397535
144752323,144748824,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.1024414e-07,1.001823e-06,0.000103397535
144768270,144765016,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.1024414e-07,1.001823e-06,0.000103397535
144784330,144780472,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.569486e-07,2.6205369e-06,0.00011783586
144799901,144797587,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.569486e-07,2.6205369e-06,0.00011783586
144816030,144812415,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.761648e-06,5.574532e-06,0.00014064815
144847323,144844271,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.761648e-06,5.574532e-06,0.00014064815
144870995,144867796,-0.0,0.0,0.0,0.0,0.002,1.7484555e-10,0.0,0.0,-2.1104245e-06,-5.8154865e-06,0.00021616099
144887146,144883586,5.321865e-06,-0.008330336,0.006698346,-0.0049507464,-0.002,-1.7484555e-10,-0.0020004876,-1.2780188e-06,4.8744164e-07,1.2778439e-06,0.00017630655
144902615,144899462,5.321865e-06,-0.008330336,0.006698346,-0.0049507464,-0.002,-1.7484555e-10,-0.0020004876,-1.2780188e-06,4.8744164e-07,1.2778439e-06,0.00017630655
144918429,144917813,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.9339908e-06,-2.1228627e-06,0.000110869376
144935791,144931354,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.3926986e-07,1.085997e-05,0.00013355532
144950063,144946966,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-7.3926986e-07,1.085997e-05,0.00013355532
144967175,144962719,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.9647764e-06,-8.3427146e-08,0.00010745075
144981719,144978626,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.9647764e-06,-8.3427146e-08,0.00010745075
145001643,144997642,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.9647764e-06,-8.3427146e-08,0.00010745075
145013842,145010926,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1201034e-06,3.0233048e-06,0.00011911506
145029175,145026280,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1201034e-06,3.0233048e-06,0.00011911506
145045345,145042253,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.5629363e-06,5.5404003e-06,0.00012870214
145060859,145058209,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.5629363e-06,5.5404003e-06,0.00012870214
145077200,145073957,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.3952693e-06,6.5272394e-07,0.00010687312
145093563,145089862,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.4499601e-06,-1.2943277e-06,0.00010624318
145108278,145105668,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.4499601e-06,-1.2943277e-06,0.00010624318
145125533,145122135,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.051895e-06,6.3877897e-06,0.00013395638
145139915,145137840,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.051895e-06,6.3877897e-06,0.00013395638
145156929,145153773,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.1655703e-06,-4.3710054e-07,0.000109554225
145179447,145176549,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.1655703e-06,-4.3710054e-07,0.000109554225
145199231,145198122,2.4384479e-05,0.010155911,-0.008155169,0.0060507627,0.002,1.7484555e-10,0.0020080165,-4.8212746e-06,-8.016415e-06,4.8214492e-06,0.00015915903
145215500,145212953,-2.8908044e-05,-0.008327425,0.0066808895,-0.0049694977,-0.002,-1.7484555e-10,-0.0020086933,6.9730304e-06,8.693195e-06,-6.973205e-06,0.00017602179
145231049,145228837,-2.8908044e-05,-0.008327425,0.0066808895,-0.0049694977,-0.002,-1.7484555e-10,-0.0020086933,6.9730304e-06,8.693195e-06,-6.973205e-06,0.00017602179
145247063,145244920,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.908825e-06,-1.0035274e-06,0.00010862897
145262749,145260867,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,5.908825e-06,-1.0035274e-06,0.00010862897
145282289,145278917,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.2500023e-06,-2.8860165e-06,0.00010666223
145295288,145293021,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.2459775e-06,1.0423994e-06,0.00012445264
145309966,145308942,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-3.2459775e-06,1.0423994e-06,0.00012445264
145326849,145324842,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.0889786e-06,-8.41252e-07,0.00010603171
145341741,145340743,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.0889786e-06,-8.41252e-07,0.00010603171
145361430,145358386,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.0889786e-06,-8.41252e-07,0.00010603171
145377202,145374123,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.419731e-06,-1.3017302e-06,0.00012273321
145394081,145389534,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.4668529e-05,3.7748812e-06,0.00012744332
145408849,145405959,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.4668529e-05,3.7748812e-06,0.00012744332
145426029,145421249,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.2909191e-07,-3.3952468e-08,0.00010650101
145440486,145438562,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-2.2909191e-07,-3.3952468e-08,0.00010650101
145457635,145453278,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.060864e-06,-5.4434877e-06,9.8653734e-05
145472181,145469183,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.060864e-06,-5.4434877e-06,9.8653734e-05
145487945,145485062,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,4.060864e-06,-5.4434877e-06,9.8653734e-05
145504245,145501051,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.2400087e-06,1.6046937e-06,0.000117934
145519591,145518581,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.2400087e-06,1.6046937e-06,0.000117934
145535818,145533510,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.1335305e-07,1.0933033e-05,0.00013707828
145551213,145549394,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.1335305e-07,1.0933033e-05,0.00013707828
145567163,145565177,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.9992888e-06,-9.3499386e-07,0.000105414336
145582855,145581062,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.9992888e-06,-9.3499386e-07,0.000105414336
145602768,145598810,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.7332526e-06,5.2446294e-06,0.00012324868
145615685,145613502,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,7.0639517e-06,-2.9253742e-06,9.908452e-05
145630334,145629388,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,7.0639517e-06,-2.9253742e-06,9.908452e-05
145647137,145645319,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.1613318e-06,-2.458597e-06,0.000102852755
145662059,145661188,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.1613318e-06,-2.458597e-06,0.000102852755
145681729,145678792,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.1613318e-06,-2.458597e-06,0.000102852755
145697554,145694186,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.7090764e-06,1.9552892e-06,0.00012484474
145714414,145709549,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.9093857e-07,3.4237278e-06,0.0001257664
145729210,145725805,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.9093857e-07,3.4237278e-06,0.0001257664
145746024,145741298,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.6000875e-07,1.0550052e-06,0.000107594904
145760854,145758903,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-8.6000875e-07,1.0550052e-06,0.000107594904
145777691,145773753,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.5830747e-06,6.7462574e-06,0.000121418176
145792566,145789634,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.5830747e-06,6.7462574e-06,0.000121418176
145808298,145805530,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-5.5830747e-06,6.7462574e-06,0.000121418176
145824544,145821421,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.49492e-06,-1.1176407e-06,0.0001011792
145840008,145839353,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.49492e-06,-1.1176407e-06,0.0001011792
145856432,145853983,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-6.9270905e-06,9.222953e-06,0.0001335726
