timestamp,device_id,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,warning
177591269,0,20.4425,20.44353,0.5822754,0.56259036,0.0,26.908121,0.9166895,1.013875,nan,nan,4.088706,4.088706,4.088706,4.088706,4.088706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
177791263,0,20.4425,20.443453,0.5822754,0.5632647,0.0,26.9394,0.9166789,1.0138775,nan,nan,4.0886908,4.0886908,4.0886908,4.0886908,4.0886908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
177991255,0,20.44375,20.4434,0.552063,0.5621308,0.0,26.970528,0.9166683,1.0138824,nan,nan,4.08868,4.08868,4.08868,4.08868,4.08868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
178191310,0,20.44375,20.443459,0.52734375,0.5522644,0.0,26.999977,0.9166582,1.0138991,nan,nan,4.0886917,4.0886917,4.0886917,4.0886917,4.0886917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
178391259,0,20.44375,20.443508,0.5355835,0.54869336,0.0,27.030037,0.916648,1.0139036,nan,nan,4.0887017,4.0887017,4.0887017,4.0887017,4.0887017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
178591269,0,20.4425,20.443333,0.5685425,0.55132514,0.0,27.060936,0.9166374,1.0139071,nan,nan,4.0886664,4.0886664,4.0886664,4.0886664,4.0886664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
178791256,0,20.44375,20.443405,0.5328369,0.54643893,0.0,27.09069,0.9166272,1.0139132,nan,nan,4.088681,4.088681,4.088681,4.088681,4.088681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
178991281,0,20.4425,20.44335,0.5685425,0.54861516,0.0,27.121363,0.9166168,1.0139117,nan,nan,4.08867,4.08867,4.08867,4.08867,4.08867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
179191269,0,20.44375,20.443419,0.5355835,0.54501474,0.0,27.151192,0.9166066,1.0139154,nan,nan,4.0886836,4.0886836,4.0886836,4.0886836,4.0886836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
179391291,0,20.44375,20.443474,0.5465698,0.5435826,0.0,27.181175,0.91659635,1.0139155,nan,nan,4.0886946,4.0886946,4.0886946,4.0886946,4.0886946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
179591412,0,20.44375,20.443521,0.5383301,0.5431221,0.0,27.211311,0.91658604,1.0139141,nan,nan,4.088704,4.088704,4.088704,4.088704,4.088704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
179791264,0,20.44375,20.443457,0.5465698,0.54532003,0.0,27.241905,0.9165756,1.0139129,nan,nan,4.088691,4.088691,4.088691,4.088691,4.088691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
179991400,0,20.4425,20.443289,0.57128906,0.553255,0.0,27.273643,0.91656476,1.0139055,nan,nan,4.088658,4.088658,4.088658,4.088658,4.088658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
180191283,0,20.4425,20.44315,0.5685425,0.5571633,0.0,27.305077,0.9165541,1.0139047,nan,nan,4.0886297,4.0886297,4.0886297,4.0886297,4.0886297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
180391266,0,20.4425,20.443035,0.5685425,0.5598774,0.0,27.336512,0.9165434,1.013905,nan,nan,4.088607,4.088607,4.088607,4.088607,4.088607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
180591312,0,20.44375,20.443054,0.5355835,0.5524543,0.0,27.366266,0.9165333,1.0139186,nan,nan,4.0886106,4.0886106,4.0886106,4.0886106,4.0886106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
180791262,0,20.4425,20.442957,0.57403564,0.5575227,0.0,27.39785,0.91652256,1.0139134,nan,nan,4.0885916,4.0885916,4.0885916,4.0885916,4.0885916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
180991532,0,20.4425,20.442877,0.5465698,0.55379456,0.0,27.428139,0.91651225,1.0139248,nan,nan,4.0885754,4.0885754,4.0885754,4.0885754,4.0885754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
181191261,0,20.4425,20.442913,0.552063,0.5498322,0.0,27.458122,0.91650206,1.0139309,nan,nan,4.0885825,4.0885825,4.0885825,4.0885825,4.0885825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
181391347,0,20.4425,20.44284,0.5355835,0.5477673,0.0,27.488335,0.91649175,1.0139385,nan,nan,4.088568,4.088568,4.088568,4.088568,4.088568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
181591284,0,20.4425,20.44278,0.519104,0.5424423,0.0,27.517862,0.9164817,1.0139521,nan,nan,4.088556,4.088556,4.088556,4.088556,4.088556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
181791342,0,20.44125,20.442616,0.5795288,0.55110407,0.0,27.549524,0.9164709,1.0139432,nan,nan,4.088523,4.088523,4.088523,4.088523,4.088523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
181991265,0,20.4425,20.442595,0.5328369,0.5470484,0.0,27.57943,0.9164607,1.0139521,nan,nan,4.088519,4.088519,4.088519,4.088519,4.088519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
182191250,0,20.4425,20.442577,0.552063,0.5478177,0.0,27.609947,0.91645026,1.0139515,nan,nan,4.0885153,4.0885153,4.0885153,4.0885153,4.0885153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
182391486,0,20.44125,20.44245,0.59051514,0.5536162,0.0,27.641304,0.91643953,1.0139463,nan,nan,4.08849,4.08849,4.08849,4.08849,4.08849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
182591296,0,20.44125,20.442343,0.5822754,0.56084734,0.0,27.673351,0.9164286,1.0139374,nan,nan,4.0884686,4.0884686,4.0884686,4.0884686,4.0884686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
182791431,0,20.44125,20.442152,0.59051514,0.5699125,0.0,27.706154,0.9164175,1.0139288,nan,nan,4.0884304,4.0884304,4.0884304,4.0884304,4.0884304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
182991249,0,20.4425,20.442211,0.54382324,0.5684258,0.0,27.737663,0.9164068,1.0139288,nan,nan,4.0884423,4.0884423,4.0884423,4.0884423,4.0884423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
183191364,0,20.4425,20.442259,0.52734375,0.5566359,0.0,27.767115,0.91639674,1.0139498,nan,nan,4.088452,4.088452,4.088452,4.088452,4.088452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
183391293,0,20.4425,20.442093,0.52734375,0.5614185,0.0,27.799156,0.9163858,1.0139486,nan,nan,4.0884185,4.0884185,4.0884185,4.0884185,4.0884185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
183591285,0,20.4425,20.441956,0.5383301,0.5661892,0.0,27.831432,0.9163748,1.0139458,nan,nan,4.0883913,4.0883913,4.0883913,4.0883913,4.0883913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
183791560,0,20.4425,20.442049,0.5355835,0.5556931,0.0,27.860956,0.9163648,1.013962,nan,nan,4.08841,4.08841,4.08841,4.08841,4.08841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
183991259,0,20.4425,20.442125,0.5630493,0.55412614,0.0,27.89147,0.9163545,1.0139613,nan,nan,4.088425,4.088425,4.088425,4.088425,4.088425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
184191494,0,20.4425,20.442188,0.5328369,0.54762113,0.0,27.921072,0.91634434,1.0139711,nan,nan,4.0884376,4.0884376,4.0884376,4.0884376,4.0884376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
184391275,0,20.4425,20.44224,0.5355835,0.5435615,0.0,27.95075,0.9163342,1.0139767,nan,nan,4.088448,4.088448,4.088448,4.088448,4.088448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
184591531,0,20.44125,20.442066,0.5630493,0.54532,0.0,27.981194,0.91632384,1.0139818,nan,nan,4.0884132,4.0884132,4.0884132,4.0884132,4.0884132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
184791261,0,20.44125,20.442026,0.54382324,0.5437183,0.0,28.011175,0.91631365,1.013987,nan,nan,4.088405,4.088405,4.088405,4.088405,4.088405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
184991345,0,20.44125,20.44189,0.5548096,0.5490147,0.0,28.042395,0.91630304,1.0139832,nan,nan,4.088378,4.088378,4.088378,4.088378,4.088378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
185191254,0,20.44125,20.441778,0.5630493,0.5544475,0.0,28.07389,0.9162923,1.013978,nan,nan,4.0883555,4.0883555,4.0883555,4.0883555,4.0883555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
185391262,0,20.44125,20.441685,0.56030273,0.5615772,0.0,28.106087,0.91628134,1.0139685,nan,nan,4.088337,4.088337,4.088337,4.088337,4.088337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
185591523,0,20.44125,20.441608,0.5685425,0.56294256,0.0,28.13752,0.9162707,1.0139695,nan,nan,4.0883217,4.0883217,4.0883217,4.0883217,4.0883217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
185791275,0,20.4425,20.44166,0.52459717,0.5542777,0.0,28.167274,0.91626054,1.0139841,nan,nan,4.088332,4.088332,4.088332,4.088332,4.088332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
185991545,0,20.44125,20.44169,0.552063,0.5501678,0.0,28.19726,0.9162503,1.0139909,nan,nan,4.088338,4.088338,4.088338,4.088338,4.088338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
186191268,0,20.44125,20.441614,0.5630493,0.55143356,0.0,28.228004,0.91623986,1.0139921,nan,nan,4.0883226,4.0883226,4.0883226,4.0883226,4.0883226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
186391409,0,20.44125,20.44155,0.5465698,0.5518548,0.0,28.258772,0.91622937,1.0139945,nan,nan,4.08831,4.08831,4.08831,4.08831,4.08831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
186591279,0,20.44125,20.441496,0.5548096,0.55237615,0.0,28.289495,0.9162189,1.0139961,nan,nan,4.0882993,4.0882993,4.0882993,4.0882993,4.0882993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
186791302,0,20.44125,20.441452,0.5328369,0.5471688,0.0,28.31925,0.9162087,1.0140086,nan,nan,4.08829,4.08829,4.08829,4.08829,4.08829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
186991265,0,20.44125,20.441416,0.5465698,0.5458414,0.0,28.349386,0.9161984,1.0140129,nan,nan,4.088283,4.088283,4.088283,4.088283,4.088283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
187191267,0,20.44125,20.441385,0.54382324,0.54560626,0.0,28.379675,0.91618806,1.014015,nan,nan,4.088277,4.088277,4.088277,4.088277,4.088277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
187391592,0,20.44125,20.44136,0.5685425,0.55032575,0.0,28.410805,0.91617745,1.0140069,nan,nan,4.088272,4.088272,4.088272,4.088272,4.088272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
187591276,0,20.439999,20.441124,0.58776855,0.55909634,0.0,28.442924,0.91616654,1.0140011,nan,nan,4.088225,4.088225,4.088225,4.088225,4.088225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
187791493,0,20.44125,20.441042,0.5685425,0.56274563,0.0,28.474695,0.9161557,1.013998,nan,nan,4.088208,4.088208,4.088208,4.088208,4.088208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
187991271,0,20.44125,20.441078,0.5328369,0.55360687,0.0,28.504265,0.91614556,1.0140142,nan,nan,4.088216,4.088216,4.088216,4.088216,4.088216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
188191267,0,20.44125,20.441107,0.5383301,0.55084634,0.0,28.534554,0.9161352,1.0140183,nan,nan,4.0882215,4.0882215,4.0882215,4.0882215,4.0882215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
188391268,0,20.439999,20.441015,0.57128906,0.5521336,0.0,28.5653,0.9161247,1.0140204,nan,nan,4.088203,4.088203,4.088203,4.088203,4.088203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
188591288,0,20.44125,20.441156,0.5383301,0.5460086,0.0,28.594826,0.9161146,1.0140254,nan,nan,4.088231,4.088231,4.088231,4.088231,4.088231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
188791614,0,20.44125,20.441172,0.5383301,0.54328096,0.0,28.624659,0.91610444,1.0140301,nan,nan,4.0882344,4.0882344,4.0882344,4.0882344,4.0882344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
188991265,0,20.44125,20.441183,0.5355835,0.54054755,0.0,28.654335,0.9160943,1.014035,nan,nan,4.088237,4.088237,4.088237,4.088237,4.088237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
189191564,0,20.44125,20.441195,0.54382324,0.5404041,0.0,28.684364,0.91608405,1.0140349,nan,nan,4.0882387,4.0882387,4.0882387,4.0882387,4.0882387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
189391253,0,20.44125,20.441202,0.5355835,0.540457,0.0,28.714378,0.9160738,1.0140343,nan,nan,4.0882406,4.0882406,4.0882406,4.0882406,4.0882406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
189591251,0,20.44125,20.441105,0.5355835,0.543927,0.0,28.745125,0.9160633,1.0140321,nan,nan,4.088221,4.088221,4.088221,4.088221,4.088221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
189791271,0,20.44125,20.44113,0.54382324,0.541225,0.0,28.774803,0.91605324,1.0140364,nan,nan,4.088226,4.088226,4.088226,4.088226,4.088226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
189991263,0,20.439999,20.440933,0.57128906,0.5504113,0.0,28.806541,0.9160424,1.0140278,nan,nan,4.0881867,4.0881867,4.0881867,4.0881867,4.0881867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
190191292,0,20.439999,20.44077,0.5960083,0.55938464,0.0,28.838663,0.9160314,1.0140182,nan,nan,4.088154,4.088154,4.088154,4.088154,4.088154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
190391276,0,20.439999,20.440634,0.5795288,0.56668425,0.0,28.871086,0.9160204,1.0140104,nan,nan,4.0881267,4.0881267,4.0881267,4.0881267,4.0881267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
190591266,0,20.44125,20.440636,0.5383301,0.5614537,0.0,28.901682,0.91600996,1.0140207,nan,nan,4.088127,4.088127,4.088127,4.088127,4.088127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
190791266,0,20.439999,20.440523,0.5355835,0.5562192,0.0,28.931969,0.9159997,1.0140365,nan,nan,4.0881047,4.0881047,4.0881047,4.0881047,4.0881047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
190991263,0,20.439999,20.440432,0.56030273,0.5563226,0.0,28.962868,0.91598916,1.014041,nan,nan,4.088086,4.088086,4.088086,4.088086,4.088086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
191191307,0,20.439999,20.440458,0.5383301,0.5515879,0.0,28.992928,0.9159789,1.014049,nan,nan,4.088092,4.088092,4.088092,4.088092,4.088092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
191391272,0,20.439999,20.440378,0.5630493,0.55356413,0.0,29.023903,0.91596836,1.0140492,nan,nan,4.0880756,4.0880756,4.0880756,4.0880756,4.0880756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
191591264,0,20.439999,20.440311,0.57403564,0.557912,0.0,29.055414,0.9159576,1.0140438,nan,nan,4.0880623,4.0880623,4.0880623,4.0880623,4.0880623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
191791279,0,20.439999,20.44036,0.5383301,0.55154717,0.0,29.085245,0.91594744,1.0140541,nan,nan,4.088072,4.088072,4.088072,4.088072,4.088072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
191991265,0,20.439999,20.4404,0.552063,0.5478901,0.0,29.11515,0.91593724,1.0140593,nan,nan,4.08808,4.08808,4.08808,4.08808,4.08808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
192191315,0,20.439999,20.440329,0.5383301,0.54573196,0.0,29.14521,0.915927,1.014067,nan,nan,4.0880656,4.0880656,4.0880656,4.0880656,4.0880656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
192391279,0,20.439999,20.440374,0.57128906,0.54820055,0.0,29.17588,0.9159165,1.01406,nan,nan,4.0880747,4.0880747,4.0880747,4.0880747,4.0880747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
192591365,0,20.43875,20.440195,0.57128906,0.55639976,0.0,29.207848,0.9159056,1.0140525,nan,nan,4.088039,4.088039,4.088039,4.088039,4.088039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
192791271,0,20.439999,20.440159,0.56030273,0.5587368,0.0,29.239202,0.9158949,1.0140496,nan,nan,4.088032,4.088032,4.088032,4.088032,4.088032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0
