timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
178788315,0.0,0.0,0.0,0.0
178808096,0.0,0.0,0.0,0.0
178831854,0.0,0.0,0.0,0.0
178851594,0.0,0.0,0.0,0.0
178867407,0.0,0.0,0.0,0.0
178891205,0.0,0.0,0.0,0.0
178910930,0.0,0.0,0.0,0.0
178926800,0.0,0.0,0.0,0.0
178950471,0.0,0.0,0.0,0.0
178970268,0.0,0.0,0.0,0.0
178990040,0.0,0.0,0.0,0.0
179009798,0.0,0.0,0.0,0.0
179029561,0.0,0.0,0.0,0.0
179049388,0.0,0.0,0.0,0.0
179069112,0.0,0.0,0.0,0.0
179088887,0.0,0.0,0.0,0.0
179108664,0.0,0.0,0.0,0.0
179132429,0.0,0.0,0.0,0.0
179148223,0.0,0.0,0.0,0.0
179168016,0.0,0.0,0.0,0.0
179191740,0.0,0.0,0.0,0.0
179207537,0.0,0.0,0.0,0.0
179231278,0.0,0.0,0.0,0.0
179251072,0.0,0.0,0.0,0.0
179270818,0.0,0.0,0.0,0.0
179290614,0.0,0.0,0.0,0.0
179310370,0.0,0.0,0.0,0.0
179330143,0.0,0.0,0.0,0.0
179349920,0.0,0.0,0.0,0.0
179369691,0.0,0.0,0.0,0.0
179389477,0.0,0.0,0.0,0.0
179409241,0.0,0.0,0.0,0.0
179429012,0.0,0.0,0.0,0.0
179448791,0.0,0.0,0.0,0.0
179472519,0.0,0.0,0.0,0.0
179488370,0.0,0.0,0.0,0.0
179508118,0.0,0.0,0.0,0.0
179531882,0.0,0.0,0.0,0.0
179551664,0.0,0.0,0.0,0.0
179567474,0.0,0.0,0.0,0.0
179591223,0.0,0.0,0.0,0.0
179610965,0.0,0.0,0.0,0.0
179626786,0.0,0.0,0.0,0.0
179650495,0.0,0.0,0.0,0.0
179670275,0.0,0.0,0.0,0.0
179690052,0.0,0.0,0.0,0.0
179709818,0.0,0.0,0.0,0.0
179729589,0.0,0.0,0.0,0.0
179749392,0.0,0.0,0.0,0.0
179769139,0.0,0.0,0.0,0.0
179788922,0.0,0.0,0.0,0.0
179808687,0.0,0.0,0.0,0.0
179832479,0.0,0.0,0.0,0.0
179848269,0.0,0.0,0.0,0.0
179868059,0.0,0.0,0.0,0.0
179891763,0.0,0.0,0.0,0.0
179907566,0.0,0.0,0.0,0.0
179931343,0.0,0.0,0.0,0.0
179951100,0.0,0.0,0.0,0.0
179970851,0.0,0.0,0.0,0.0
179990718,0.0,0.0,0.0,0.0
180010419,0.0,0.0,0.0,0.0
180030186,0.0,0.0,0.0,0.0
180049950,0.0,0.0,0.0,0.0
180069723,0.0,0.0,0.0,0.0
180089493,0.0,0.0,0.0,0.0
180113269,0.0,0.0,0.0,0.0
180129070,0.0,0.0,0.0,0.0
180148825,0.0,0.0,0.0,0.0
180172554,0.0,0.0,0.0,0.0
180188370,0.0,0.0,0.0,0.0
180208148,0.0,0.0,0.0,0.0
180231899,0.0,0.0,0.0,0.0
180251673,0.0,0.0,0.0,0.0
180267500,0.0,0.0,0.0,0.0
180291234,0.0,0.0,0.0,0.0
180310973,0.0,0.0,0.0,0.0
180326836,0.0,0.0,0.0,0.0
180350556,0.0,0.0,0.0,0.0
180370314,0.0,0.0,0.0,0.0
180390082,0.0,0.0,0.0,0.0
180409846,0.0,0.0,0.0,0.0
180429618,0.0,0.0,0.0,0.0
180449400,0.0,0.0,0.0,0.0
180469210,0.0,0.0,0.0,0.0
180488947,0.0,0.0,0.0,0.0
180508733,0.0,0.0,0.0,0.0
180532501,0.0,0.0,0.0,0.0
180548319,0.0,0.0,0.0,0.0
180568082,0.0,0.0,0.0,0.0
180591786,0.0,0.0,0.0,0.0
180607600,0.0,0.0,0.0,0.0
180631363,0.0,0.0,0.0,0.0
180651135,0.0,0.0,0.0,0.0
180670931,0.0,0.0,0.0,0.0
180690683,0.0,0.0,0.0,0.0
180710423,0.0,0.0,0.0,0.0
180730211,0.0,0.0,0.0,0.0
180749976,0.0,0.0,0.0,0.0
180769760,0.0,0.0,0.0,0.0
180789528,0.0,0.0,0.0,0.0
180813295,0.0,0.0,0.0,0.0
180829070,0.0,0.0,0.0,0.0
180848846,0.0,0.0,0.0,0.0
180872577,0.0,0.0,0.0,0.0
180888397,0.0,0.0,0.0,0.0
180908176,0.0,0.0,0.0,0.0
180931950,0.0,0.0,0.0,0.0
180951683,0.0,0.0,0.0,0.0
180967502,0.0,0.0,0.0,0.0
180991298,0.0,0.0,0.0,0.0
181011034,0.0,0.0,0.0,0.0
181026864,0.0,0.0,0.0,0.0
181050578,0.0,0.0,0.0,0.0
181070347,0.0,0.0,0.0,0.0
181090107,0.0,0.0,0.0,0.0
181109877,0.0,0.0,0.0,0.0
181129707,0.0,0.0,0.0,0.0
181149427,0.0,0.0,0.0,0.0
181169224,0.0,0.0,0.0,0.0
181188976,0.0,0.0,0.0,0.0
181208756,0.0,0.0,0.0,0.0
181232590,0.0,0.0,0.0,0.0
181248305,0.0,0.0,0.0,0.0
181268128,0.0,0.0,0.0,0.0
181291838,0.0,0.0,0.0,0.0
181307630,0.0,0.0,0.0,0.0
181331388,0.0,0.0,0.0,0.0
181351170,0.0,0.0,0.0,0.0
181370906,0.0,0.0,0.0,0.0
181390682,0.0,0.0,0.0,0.0
181410453,0.0,0.0,0.0,0.0
181430235,0.0,0.0,0.0,0.0
181450082,0.0,0.0,0.0,0.0
181469794,0.0,0.0,0.0,0.0
181489552,0.0,0.0,0.0,0.0
181513292,0.0,0.0,0.0,0.0
181529101,0.0,0.0,0.0,0.0
181548885,0.0,0.0,0.0,0.0
181572607,0.0,0.0,0.0,0.0
181588429,0.0,0.0,0.0,0.0
181608234,0.0,0.0,0.0,0.0
181631978,0.0,0.0,0.0,0.0
181651727,0.0,0.0,0.0,0.0
181667570,0.0,0.0,0.0,0.0
181691288,0.0,0.0,0.0,0.0
181711032,0.0,0.0,0.0,0.0
181726886,0.0,0.0,0.0,0.0
181750587,0.0,0.0,0.0,0.0
181770361,0.0,0.0,0.0,0.0
181790151,0.0,0.0,0.0,0.0
181809947,0.0,0.0,0.0,0.0
181829686,0.0,0.0,0.0,0.0
181849470,0.0,0.0,0.0,0.0
181869257,0.0,0.0,0.0,0.0
181889003,0.0,0.0,0.0,0.0
181908789,0.0,0.0,0.0,0.0
181932543,0.0,0.0,0.0,0.0
181948331,0.0,0.0,0.0,0.0
181968121,0.0,0.0,0.0,0.0
181991849,0.0,0.0,0.0,0.0
182007732,0.0,0.0,0.0,0.0
182031485,0.0,0.0,0.0,0.0
182051165,0.0,0.0,0.0,0.0
182070935,0.0,0.0,0.0,0.0
182090737,0.0,0.0,0.0,0.0
182110483,0.0,0.0,0.0,0.0
182130262,0.0,0.0,0.0,0.0
182150042,0.0,0.0,0.0,0.0
182169842,0.0,0.0,0.0,0.0
182189584,0.0,0.0,0.0,0.0
182209369,0.0,0.0,0.0,0.0
182229135,0.0,0.0,0.0,0.0
182248911,0.0,0.0,0.0,0.0
182272642,0.0,0.0,0.0,0.0
182288463,0.0,0.0,0.0,0.0
182308247,0.0,0.0,0.0,0.0
182331993,0.0,0.0,0.0,0.0
182351749,0.0,0.0,0.0,0.0
182367572,0.0,0.0,0.0,0.0
182391291,0.0,0.0,0.0,0.0
182411063,0.0,0.0,0.0,0.0
182426901,0.0,0.0,0.0,0.0
182450640,0.0,0.0,0.0,0.0
182470385,0.0,0.0,0.0,0.0
182490179,0.0,0.0,0.0,0.0
182509940,0.0,0.0,0.0,0.0
182529720,0.0,0.0,0.0,0.0
182549485,0.0,0.0,0.0,0.0
182569302,0.0,0.0,0.0,0.0
182589034,0.0,0.0,0.0,0.0
182608818,0.0,0.0,0.0,0.0
182632578,0.0,0.0,0.0,0.0
182648371,0.0,0.0,0.0,0.0
182668139,0.0,0.0,0.0,0.0
182691879,0.0,0.0,0.0,0.0
182707690,0.0,0.0,0.0,0.0
182731447,0.0,0.0,0.0,0.0
182751212,0.0,0.0,0.0,0.0
182770968,0.0,0.0,0.0,0.0
182790770,0.0,0.0,0.0,0.0
182810513,0.0,0.0,0.0,0.0
182830326,0.0,0.0,0.0,0.0
182850100,0.0,0.0,0.0,0.0
182869848,0.0,0.0,0.0,0.0
182889642,0.0,0.0,0.0,0.0
182913355,0.0,0.0,0.0,0.0
182929176,0.0,0.0,0.0,0.0
182948939,0.0,0.0,0.0,0.0
182972666,0.0,0.0,0.0,0.0
182988528,0.0,0.0,0.0,0.0
183008323,0.0,0.0,0.0,0.0
183032090,0.0,0.0,0.0,0.0
183051796,0.0,0.0,0.0,0.0
183067667,0.0,0.0,0.0,0.0
183091345,0.0,0.0,0.0,0.0
183111092,0.0,0.0,0.0,0.0
183126951,0.0,0.0,0.0,0.0
183150645,0.0,0.0,0.0,0.0
183170426,0.0,0.0,0.0,0.0
183190202,0.0,0.0,0.0,0.0
183209968,0.0,0.0,0.0,0.0
183229744,0.0,0.0,0.0,0.0
183249534,0.0,0.0,0.0,0.0
183269302,0.0,0.0,0.0,0.0
183289073,0.0,0.0,0.0,0.0
183308840,0.0,0.0,0.0,0.0
183332601,0.0,0.0,0.0,0.0
183348405,0.0,0.0,0.0,0.0
183368168,0.0,0.0,0.0,0.0
183391907,0.0,0.0,0.0,0.0
183407715,0.0,0.0,0.0,0.0
183427524,0.0,0.0,0.0,0.0
183451257,0.0,0.0,0.0,0.0
183470996,0.0,0.0,0.0,0.0
183490794,0.0,0.0,0.0,0.0
183510542,0.0,0.0,0.0,0.0
183530323,0.0,0.0,0.0,0.0
183550131,0.0,0.0,0.0,0.0
183569871,0.0,0.0,0.0,0.0
183589649,0.0,0.0,0.0,0.0
183609428,0.0,0.0,0.0,0.0
183629207,0.0,0.0,0.0,0.0
183648970,0.0,0.0,0.0,0.0
183672704,0.0,0.0,0.0,0.0
183688525,0.0,0.0,0.0,0.0
183708293,0.0,0.0,0.0,0.0
183732070,0.0,0.0,0.0,0.0
183751809,0.0,0.0,0.0,0.0
183767631,0.0,0.0,0.0,0.0
183791371,0.0,0.0,0.0,0.0
183811122,0.0,0.0,0.0,0.0
183826941,0.0,0.0,0.0,0.0
183850674,0.0,0.0,0.0,0.0
183870445,0.0,0.0,0.0,0.0
183890290,0.0,0.0,0.0,0.0
183909999,0.0,0.0,0.0,0.0
183929783,0.0,0.0,0.0,0.0
183949557,0.0,0.0,0.0,0.0
183969319,0.0,0.0,0.0,0.0
183989123,0.0,0.0,0.0,0.0
184008875,0.0,0.0,0.0,0.0
184032632,0.0,0.0,0.0,0.0
184048437,0.0,0.0,0.0,0.0
184068248,0.0,0.0,0.0,0.0
184091968,0.0,0.0,0.0,0.0
184107774,0.0,0.0,0.0,0.0
184127556,0.0,0.0,0.0,0.0
184151288,0.0,0.0,0.0,0.0
184171036,0.0,0.0,0.0,0.0
184190824,0.0,0.0,0.0,0.0
184210585,0.0,0.0,0.0,0.0
184230381,0.0,0.0,0.0,0.0
184250171,0.0,0.0,0.0,0.0
184269902,0.0,0.0,0.0,0.0
184289670,0.0,0.0,0.0,0.0
184309449,0.0,0.0,0.0,0.0
184329239,0.0,0.0,0.0,0.0
184349000,0.0,0.0,0.0,0.0
184372752,0.0,0.0,0.0,0.0
184388562,0.0,0.0,0.0,0.0
184408330,0.0,0.0,0.0,0.0
184432092,0.0,0.0,0.0,0.0
184451827,0.0,0.0,0.0,0.0
184467692,0.0,0.0,0.0,0.0
184491390,0.0,0.0,0.0,0.0
184511158,0.0,0.0,0.0,0.0
184527033,0.0,0.0,0.0,0.0
184550714,0.0,0.0,0.0,0.0
184570481,0.0,0.0,0.0,0.0
184590309,0.0,0.0,0.0,0.0
184610033,0.0,0.0,0.0,0.0
184629804,0.0,0.0,0.0,0.0
184649584,0.0,0.0,0.0,0.0
184669350,0.0,0.0,0.0,0.0
184689127,0.0,0.0,0.0,0.0
184708905,0.0,0.0,0.0,0.0
184732660,0.0,0.0,0.0,0.0
184748455,0.0,0.0,0.0,0.0
184768234,0.0,0.0,0.0,0.0
184791970,0.0,0.0,0.0,0.0
184807778,0.0,0.0,0.0,0.0
184827549,0.0,0.0,0.0,0.0
184851281,0.0,0.0,0.0,0.0
184871063,0.0,0.0,0.0,0.0
184890885,0.0,0.0,0.0,0.0
184910614,0.0,0.0,0.0,0.0
184930380,0.0,0.0,0.0,0.0
184950159,0.0,0.0,0.0,0.0
184969929,0.0,0.0,0.0,0.0
184989713,0.0,0.0,0.0,0.0
185009478,0.0,0.0,0.0,0.0
185029269,0.0,0.0,0.0,0.0
185049055,0.0,0.0,0.0,0.0
185072766,0.0,0.0,0.0,0.0
185088576,0.0,0.0,0.0,0.0
185108352,0.0,0.0,0.0,0.0
185132120,0.0,0.0,0.0,0.0
185151858,0.0,0.0,0.0,0.0
185167727,0.0,0.0,0.0,0.0
185191422,0.0,0.0,0.0,0.0
185211197,0.0,0.0,0.0,0.0
185227012,0.0,0.0,0.0,0.0
185250746,0.0,0.0,0.0,0.0
185270540,0.0,0.0,0.0,0.0
185290315,0.0,0.0,0.0,0.0
185310145,0.0,0.0,0.0,0.0
185329858,0.0,0.0,0.0,0.0
185349610,0.0,0.0,0.0,0.0
185369427,0.0,0.0,0.0,0.0
185389160,0.0,0.0,0.0,0.0
185408933,0.0,0.0,0.0,0.0
185432696,0.0,0.0,0.0,0.0
185448479,0.0,0.0,0.0,0.0
185468300,0.0,0.0,0.0,0.0
185491998,0.0,0.0,0.0,0.0
185507807,0.0,0.0,0.0,0.0
185531581,0.0,0.0,0.0,0.0
185551323,0.0,0.0,0.0,0.0
185571125,0.0,0.0,0.0,0.0
185590870,0.0,0.0,0.0,0.0
185610633,0.0,0.0,0.0,0.0
185630456,0.0,0.0,0.0,0.0
185650236,0.0,0.0,0.0,0.0
185669969,0.0,0.0,0.0,0.0
185689737,0.0,0.0,0.0,0.0
185713464,0.0,0.0,0.0,0.0
185729285,0.0,0.0,0.0,0.0
185749057,0.0,0.0,0.0,0.0
185772804,0.0,0.0,0.0,0.0
185788607,0.0,0.0,0.0,0.0
185808399,0.0,0.0,0.0,0.0
185832160,0.0,0.0,0.0,0.0
185851895,0.0,0.0,0.0,0.0
185867756,0.0,0.0,0.0,0.0
185891485,0.0,0.0,0.0,0.0
185911228,0.0,0.0,0.0,0.0
185927056,0.0,0.0,0.0,0.0
185950803,0.0,0.0,0.0,0.0
185970537,0.0,0.0,0.0,0.0
185990326,0.0,0.0,0.0,0.0
186010095,0.0,0.0,0.0,0.0
186029862,0.0,0.0,0.0,0.0
186049649,0.0,0.0,0.0,0.0
186069450,0.0,0.0,0.0,0.0
186089189,0.0,0.0,0.0,0.0
186108961,0.0,0.0,0.0,0.0
186132737,0.0,0.0,0.0,0.0
186148565,0.0,0.0,0.0,0.0
186168327,0.0,0.0,0.0,0.0
186192051,0.0,0.0,0.0,0.0
186207837,0.0,0.0,0.0,0.0
186227616,0.0,0.0,0.0,0.0
186251371,0.0,0.0,0.0,0.0
186271126,0.0,0.0,0.0,0.0
186290903,0.0,0.0,0.0,0.0
186310688,0.0,0.0,0.0,0.0
186330466,0.0,0.0,0.0,0.0
186350221,0.0,0.0,0.0,0.0
186370054,0.0,0.0,0.0,0.0
186389776,0.0,0.0,0.0,0.0
186409539,0.0,0.0,0.0,0.0
186429350,0.0,0.0,0.0,0.0
186449123,0.0,0.0,0.0,0.0
186472824,0.0,0.0,0.0,0.0
186488679,0.0,0.0,0.0,0.0
186508415,0.0,0.0,0.0,0.0
186532187,0.0,0.0,0.0,0.0
186551936,0.0,0.0,0.0,0.0
186567841,0.0,0.0,0.0,0.0
186591498,0.0,0.0,0.0,0.0
186611253,0.0,0.0,0.0,0.0
186627063,0.0,0.0,0.0,0.0
186650795,0.0,0.0,0.0,0.0
186670609,0.0,0.0,0.0,0.0
186690347,0.0,0.0,0.0,0.0
186710122,0.0,0.0,0.0,0.0
186729889,0.0,0.0,0.0,0.0
186749666,0.0,0.0,0.0,0.0
186769438,0.0,0.0,0.0,0.0
186789224,0.0,0.0,0.0,0.0
186808993,0.0,0.0,0.0,0.0
186832765,0.0,0.0,0.0,0.0
186848546,0.0,0.0,0.0,0.0
186868365,0.0,0.0,0.0,0.0
186892070,0.0,0.0,0.0,0.0
186907867,0.0,0.0,0.0,0.0
186927666,0.0,0.0,0.0,0.0
186951376,0.0,0.0,0.0,0.0
186971150,0.0,0.0,0.0,0.0
186986969,0.0,0.0,0.0,0.0
187010728,0.0,0.0,0.0,0.0
187030504,0.0,0.0,0.0,0.0
187050269,0.0,0.0,0.0,0.0
187070021,0.0,0.0,0.0,0.0
187089805,0.0,0.0,0.0,0.0
187109567,0.0,0.0,0.0,0.0
187129361,0.0,0.0,0.0,0.0
187149118,0.0,0.0,0.0,0.0
187172846,0.0,0.0,0.0,0.0
187188723,0.0,0.0,0.0,0.0
187208453,0.0,0.0,0.0,0.0
187232252,0.0,0.0,0.0,0.0
187251955,0.0,0.0,0.0,0.0
187267778,0.0,0.0,0.0,0.0
187291510,0.0,0.0,0.0,0.0
187311277,0.0,0.0,0.0,0.0
187327109,0.0,0.0,0.0,0.0
187350828,0.0,0.0,0.0,0.0
187370597,0.0,0.0,0.0,0.0
187390377,0.0,0.0,0.0,0.0
187410176,0.0,0.0,0.0,0.0
187429922,0.0,0.0,0.0,0.0
187449735,0.0,0.0,0.0,0.0
187469470,0.0,0.0,0.0,0.0
187489265,0.0,0.0,0.0,0.0
187509024,0.0,0.0,0.0,0.0
187532786,0.0,0.0,0.0,0.0
187548569,0.0,0.0,0.0,0.0
187568345,0.0,0.0,0.0,0.0
187592082,0.0,0.0,0.0,0.0
187607943,0.0,0.0,0.0,0.0
187627684,0.0,0.0,0.0,0.0
187651401,0.0,0.0,0.0,0.0
187671183,0.0,0.0,0.0,0.0
187686994,0.0,0.0,0.0,0.0
187710729,0.0,0.0,0.0,0.0
187730500,0.0,0.0,0.0,0.0
187750343,0.0,0.0,0.0,0.0
187770084,0.0,0.0,0.0,0.0
187789843,0.0,0.0,0.0,0.0
187809598,0.0,0.0,0.0,0.0
187829373,0.0,0.0,0.0,0.0
187849149,0.0,0.0,0.0,0.0
187868925,0.0,0.0,0.0,0.0
187888697,0.0,0.0,0.0,0.0
187908477,0.0,0.0,0.0,0.0
187932250,0.0,0.0,0.0,0.0
187951992,0.0,0.0,0.0,0.0
187967891,0.0,0.0,0.0,0.0
187991597,0.0,0.0,0.0,0.0
188011312,0.0,0.0,0.0,0.0
188027168,0.0,0.0,0.0,0.0
188050856,0.0,0.0,0.0,0.0
188070663,0.0,0.0,0.0,0.0
188090420,0.0,0.0,0.0,0.0
188110190,0.0,0.0,0.0,0.0
188129959,0.0,0.0,0.0,0.0
188149744,0.0,0.0,0.0,0.0
188169499,0.0,0.0,0.0,0.0
188189275,0.0,0.0,0.0,0.0
188209051,0.0,0.0,0.0,0.0
188232826,0.0,0.0,0.0,0.0
188248601,0.0,0.0,0.0,0.0
188268377,0.0,0.0,0.0,0.0
188292113,0.0,0.0,0.0,0.0
188307928,0.0,0.0,0.0,0.0
188327702,0.0,0.0,0.0,0.0
188351473,0.0,0.0,0.0,0.0
188371224,0.0,0.0,0.0,0.0
188387084,0.0,0.0,0.0,0.0
188410813,0.0,0.0,0.0,0.0
188430536,0.0,0.0,0.0,0.0
188450323,0.0,0.0,0.0,0.0
188470081,0.0,0.0,0.0,0.0
188489863,0.0,0.0,0.0,0.0
188509630,0.0,0.0,0.0,0.0
188529448,0.0,0.0,0.0,0.0
188549192,0.0,0.0,0.0,0.0
188568991,0.0,0.0,0.0,0.0
188588731,0.0,0.0,0.0,0.0
188608508,0.0,0.0,0.0,0.0
188632296,0.0,0.0,0.0,0.0
188652011,0.0,0.0,0.0,0.0
188667864,0.0,0.0,0.0,0.0
188691564,0.0,0.0,0.0,0.0
188711341,0.0,0.0,0.0,0.0
188727167,0.0,0.0,0.0,0.0
188750892,0.0,0.0,0.0,0.0
188770735,0.0,0.0,0.0,0.0
188790466,0.0,0.0,0.0,0.0
188810222,0.0,0.0,0.0,0.0
188829989,0.0,0.0,0.0,0.0
188849770,0.0,0.0,0.0,0.0
188869534,0.0,0.0,0.0,0.0
188889307,0.0,0.0,0.0,0.0
188909114,0.0,0.0,0.0,0.0
188932848,0.0,0.0,0.0,0.0
188948636,0.0,0.0,0.0,0.0
188968445,0.0,0.0,0.0,0.0
188992173,0.0,0.0,0.0,0.0
189007956,0.0,0.0,0.0,0.0
189027748,0.0,0.0,0.0,0.0
189051462,0.0,0.0,0.0,0.0
189071245,0.0,0.0,0.0,0.0
189091037,0.0,0.0,0.0,0.0
189110790,0.0,0.0,0.0,0.0
189130599,0.0,0.0,0.0,0.0
189150377,0.0,0.0,0.0,0.0
189170141,0.0,0.0,0.0,0.0
189189911,0.0,0.0,0.0,0.0
189209680,0.0,0.0,0.0,0.0
189229440,0.0,0.0,0.0,0.0
189249217,0.0,0.0,0.0,0.0
189268986,0.0,0.0,0.0,0.0
189288791,0.0,0.0,0.0,0.0
189308545,0.0,0.0,0.0,0.0
189332307,0.0,0.0,0.0,0.0
189352063,0.0,0.0,0.0,0.0
189367894,0.0,0.0,0.0,0.0
189391605,0.0,0.0,0.0,0.0
189411367,0.0,0.0,0.0,0.0
189427247,0.0,0.0,0.0,0.0
189450979,0.0,0.0,0.0,0.0
189470689,0.0,0.0,0.0,0.0
189490483,0.0,0.0,0.0,0.0
189510246,0.0,0.0,0.0,0.0
189530047,0.0,0.0,0.0,0.0
189549793,0.0,0.0,0.0,0.0
189569565,0.0,0.0,0.0,0.0
189589351,0.0,0.0,0.0,0.0
189609113,0.0,0.0,0.0,0.0
189632874,0.0,0.0,0.0,0.0
189648671,0.0,0.0,0.0,0.0
189668450,0.0,0.0,0.0,0.0
189692200,0.0,0.0,0.0,0.0
189707995,0.0,0.0,0.0,0.0
189727779,0.0,0.0,0.0,0.0
189751527,0.0,0.0,0.0,0.0
189771267,0.0,0.0,0.0,0.0
189787091,0.0,0.0,0.0,0.0
189810897,0.0,0.0,0.0,0.0
189830593,0.0,0.0,0.0,0.0
189850377,0.0,0.0,0.0,0.0
189870165,0.0,0.0,0.0,0.0
189889927,0.0,0.0,0.0,0.0
189909692,0.0,0.0,0.0,0.0
189929466,0.0,0.0,0.0,0.0
189949259,0.0,0.0,0.0,0.0
189969017,0.0,0.0,0.0,0.0
189988795,0.0,0.0,0.0,0.0
190008568,0.0,0.0,0.0,0.0
190032344,0.0,0.0,0.0,0.0
190052078,0.0,0.0,0.0,0.0
190067928,0.0,0.0,0.0,0.0
190091635,0.0,0.0,0.0,0.0
190111397,0.0,0.0,0.0,0.0
190127238,0.0,0.0,0.0,0.0
190150946,0.0,0.0,0.0,0.0
190170724,0.0,0.0,0.0,0.0
190190550,0.0,0.0,0.0,0.0
190210274,0.0,0.0,0.0,0.0
190230062,0.0,0.0,0.0,0.0
190249826,0.0,0.0,0.0,0.0
190269597,0.0,0.0,0.0,0.0
190289373,0.0,0.0,0.0,0.0
190309166,0.0,0.0,0.0,0.0
190332908,0.0,0.0,0.0,0.0
190348695,0.0,0.0,0.0,0.0
190368503,0.0,0.0,0.0,0.0
190392229,0.0,0.0,0.0,0.0
190408018,0.0,0.0,0.0,0.0
190427809,0.0,0.0,0.0,0.0
190451524,0.0,0.0,0.0,0.0
190471312,0.0,0.0,0.0,0.0
190487136,0.0,0.0,0.0,0.0
190510849,0.0,0.0,0.0,0.0
190530626,0.0,0.0,0.0,0.0
190546445,0.0,0.0,0.0,0.0
190570187,0.0,0.0,0.0,0.0
190589971,0.0,0.0,0.0,0.0
190609739,0.0,0.0,0.0,0.0
190629497,0.0,0.0,0.0,0.0
190649286,0.0,0.0,0.0,0.0
190669047,0.0,0.0,0.0,0.0
190688824,0.0,0.0,0.0,0.0
190708606,0.0,0.0,0.0,0.0
190732372,0.0,0.0,0.0,0.0
190752110,0.0,0.0,0.0,0.0
190767928,0.0,0.0,0.0,0.0
190791675,0.0,0.0,0.0,0.0
190811431,0.0,0.0,0.0,0.0
190827251,0.0,0.0,0.0,0.0
190851058,0.0,0.0,0.0,0.0
190870752,0.0,0.0,0.0,0.0
190890531,0.0,0.0,0.0,0.0
190910307,0.0,0.0,0.0,0.0
190930113,0.0,0.0,0.0,0.0
190949852,0.0,0.0,0.0,0.0
190969628,0.0,0.0,0.0,0.0
190989404,0.0,0.0,0.0,0.0
191009201,0.0,0.0,0.0,0.0
191032941,0.0,0.0,0.0,0.0
191048728,0.0,0.0,0.0,0.0
191068530,0.0,0.0,0.0,0.0
191092252,0.0,0.0,0.0,0.0
191108088,0.0,0.0,0.0,0.0
191127876,0.0,0.0,0.0,0.0
191151569,0.0,0.0,0.0,0.0
191171333,0.0,0.0,0.0,0.0
191187151,0.0,0.0,0.0,0.0
191210880,0.0,0.0,0.0,0.0
191230656,0.0,0.0,0.0,0.0
191250427,0.0,0.0,0.0,0.0
191270216,0.0,0.0,0.0,0.0
191290006,0.0,0.0,0.0,0.0
191309765,0.0,0.0,0.0,0.0
191329565,0.0,0.0,0.0,0.0
191349344,0.0,0.0,0.0,0.0
191369079,0.0,0.0,0.0,0.0
191388858,0.0,0.0,0.0,0.0
191408629,0.0,0.0,0.0,0.0
191432397,0.0,0.0,0.0,0.0
191452195,0.0,0.0,0.0,0.0
191467987,0.0,0.0,0.0,0.0
191491697,0.0,0.0,0.0,0.0
191511464,0.0,0.0,0.0,0.0
191527294,0.0,0.0,0.0,0.0
191551017,0.0,0.0,0.0,0.0
191570788,0.0,0.0,0.0,0.0
191590570,0.0,0.0,0.0,0.0
191610331,0.0,0.0,0.0,0.0
191630107,0.0,0.0,0.0,0.0
191649939,0.0,0.0,0.0,0.0
191669661,0.0,0.0,0.0,0.0
191689439,0.0,0.0,0.0,0.0
191709226,0.0,0.0,0.0,0.0
191732980,0.0,0.0,0.0,0.0
191748760,0.0,0.0,0.0,0.0
191768585,0.0,0.0,0.0,0.0
191792270,0.0,0.0,0.0,0.0
191808094,0.0,0.0,0.0,0.0
191827864,0.0,0.0,0.0,0.0
191851603,0.0,0.0,0.0,0.0
191871363,0.0,0.0,0.0,0.0
191887198,0.0,0.0,0.0,0.0
191910939,0.0,0.0,0.0,0.0
191930686,0.0,0.0,0.0,0.0
191946505,0.0,0.0,0.0,0.0
191970269,0.0,0.0,0.0,0.0
191990014,0.0,0.0,0.0,0.0
192009794,0.0,0.0,0.0,0.0
192029561,0.0,0.0,0.0,0.0
192049367,0.0,0.0,0.0,0.0
192069109,0.0,0.0,0.0,0.0
192088891,0.0,0.0,0.0,0.0
192108670,0.0,0.0,0.0,0.0
192128443,0.0,0.0,0.0,0.0
192152199,0.0,0.0,0.0,0.0
192167986,0.0,0.0,0.0,0.0
192191733,0.0,0.0,0.0,0.0
192211492,0.0,0.0,0.0,0.0
192227321,0.0,0.0,0.0,0.0
192251042,0.0,0.0,0.0,0.0
192270883,0.0,0.0,0.0,0.0
192290600,0.0,0.0,0.0,0.0
192310366,0.0,0.0,0.0,0.0
192330141,0.0,0.0,0.0,0.0
192349916,0.0,0.0,0.0,0.0
192369691,0.0,0.0,0.0,0.0
192389471,0.0,0.0,0.0,0.0
192409271,0.0,0.0,0.0,0.0
192432999,0.0,0.0,0.0,0.0
192448791,0.0,0.0,0.0,0.0
192468603,0.0,0.0,0.0,0.0
192492291,0.0,0.0,0.0,0.0
192508137,0.0,0.0,0.0,0.0
192527889,0.0,0.0,0.0,0.0
192551653,0.0,0.0,0.0,0.0
192571396,0.0,0.0,0.0,0.0
192587223,0.0,0.0,0.0,0.0
192610945,0.0,0.0,0.0,0.0
192630751,0.0,0.0,0.0,0.0
192646538,0.0,0.0,0.0,0.0
192670295,0.0,0.0,0.0,0.0
192690049,0.0,0.0,0.0,0.0
192709826,0.0,0.0,0.0,0.0
192729637,0.0,0.0,0.0,0.0
