timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
108998997,32767,32767,4,32767,32767,32767
109002950,32767,32767,32767,32767,32767,32767
109006908,32767,32767,32767,32767,32767,32767
109010860,32767,32767,32767,32767,32767,32767
109014828,32767,32767,32767,32767,32767,32767
109018769,32767,32767,-26,32767,32767,32767
109022724,32767,32767,32767,32767,32767,32767
109026679,32767,32767,32767,32767,32767,-5
109030634,32767,32767,32767,32767,32767,32767
109034589,32767,32767,-27,32767,32767,32767
109038545,32767,32767,32767,32767,-1,32767
109042499,32767,32767,32767,32767,32767,32767
109046454,32767,32767,32767,32767,32767,32767
109050408,32767,32767,-22,32767,32767,32767
109054369,32767,32767,32767,32767,32767,32767
109058318,32767,32767,32767,32767,32767,32767
109062273,32767,32767,32767,32767,32767,-20
109066228,32767,32767,-26,32767,32767,32767
109070183,32767,32767,32767,32767,32767,32767
109074138,32767,32767,32767,7,32767,32767
109078093,32767,32767,32767,32767,32767,32767
109082048,32767,32767,-25,32767,32767,32767
109086003,32767,32767,32767,32767,32767,32767
109089957,32767,32767,32767,32767,-15,32767
109093912,32767,32767,32767,32767,32767,-8
109101822,32767,32767,32767,32767,32767,32767
109105777,32767,32767,32767,32767,32767,32767
109109733,32767,32767,-6,32767,32767,32767
109113687,32767,32767,32767,32767,32767,32767
109117642,32767,32767,32767,32767,32767,32767
109121597,32767,32767,32767,32767,32767,32767
109125553,32767,32767,-23,32767,32767,32767
109129506,32767,32767,32767,32767,32767,-17
109133461,32767,32767,32767,32767,32767,32767
109137416,32767,32767,32767,32767,32767,32767
109141371,32767,32767,-24,32767,-29,32767
109145326,32767,32767,32767,32767,32767,32767
109149281,32767,32767,32767,32767,32767,32767
109153236,32767,32767,32767,32767,32767,32767
109157192,32767,32767,-18,32767,32767,32767
109161146,32767,32767,32767,2,32767,-10
109165101,32767,32767,32767,32767,32767,32767
109169056,32767,32767,32767,32767,32767,32767
109173010,32767,32767,-26,32767,32767,32767
109176965,32767,32767,32767,32767,32767,32767
109180920,32767,32767,32767,32767,32767,32767
109184875,32767,32767,32767,32767,32767,32767
109188830,32767,32767,-22,32767,-4,32767
109192785,32767,32767,32767,32767,32767,32767
109196740,32767,32767,32767,32767,32767,-21
109200695,32767,32767,32767,32767,32767,32767
109204656,32767,32767,-21,32767,32767,32767
109208604,32767,32767,32767,32767,32767,32767
109212559,32767,32767,32767,32767,32767,32767
109216514,32767,32767,32767,32767,32767,32767
109220469,32767,32767,-21,32767,32767,32767
109224424,32767,32767,32767,32767,32767,32767
109228379,32767,32767,32767,32767,32767,-21
109232334,32767,32767,32767,32767,32767,32767
109236289,32767,32767,-18,32767,32767,32767
109240244,32767,32767,32767,32767,-18,32767
109244199,32767,32767,32767,32767,32767,32767
109248157,32767,32767,32767,-2,32767,32767
109252108,32767,32767,-23,32767,32767,32767
109256065,32767,32767,32767,32767,32767,32767
109260018,32767,32767,32767,32767,32767,-8
109263973,32767,32767,32767,32767,32767,32767
109267928,32767,32767,-22,32767,32767,32767
109271883,32767,32767,32767,32767,32767,32767
109275838,32767,32767,32767,32767,32767,32767
109279793,32767,32767,32767,32767,32767,32767
109283747,32767,32767,-21,32767,32767,32767
109287712,32767,32767,32767,32767,8,32767
109291657,32767,32767,32767,32767,32767,32767
109295613,32767,32767,32767,32767,32767,-25
109299567,32767,32767,-20,32767,32767,32767
109303522,32767,32767,32767,32767,32767,32767
109307477,32767,32767,32767,32767,32767,32767
109311432,32767,32767,32767,32767,32767,32767
109315387,32767,32767,-19,32767,32767,32767
109319342,32767,32767,32767,32767,32767,32767
109323297,32767,32767,32767,32767,32767,32767
109327251,32767,32767,32767,32767,32767,-10
109331206,32767,32767,-19,32767,32767,32767
109335161,32767,32767,32767,-6,32767,32767
109339116,32767,32767,32767,32767,-7,32767
109343071,32767,32767,32767,32767,32767,32767
109347026,32767,32767,-16,32767,32767,32767
109350981,32767,32767,32767,32767,32767,32767
109354936,32767,32767,32767,32767,32767,32767
109358891,32767,32767,32767,32767,32767,32767
109362846,32767,32767,-17,32767,32767,-25
109366800,32767,32767,32767,32767,32767,32767
109370755,32767,32767,32767,32767,32767,32767
109374716,32767,32767,32767,32767,32767,32767
109378665,32767,32767,-17,32767,32767,32767
109382620,32767,32767,32767,32767,32767,32767
109386575,32767,32767,32767,32767,32767,32767
109390530,32767,32767,32767,32767,-21,32767
109394485,32767,32767,-11,32767,32767,-10
109398440,32767,32767,32767,32767,32767,32767
109402394,32767,32767,32767,32767,32767,32767
109406349,32767,32767,32767,32767,32767,32767
109410304,32767,32767,-16,32767,32767,32767
109414259,32767,32767,32767,32767,32767,32767
109418214,32767,32767,32767,32767,32767,32767
109422169,32767,32767,32767,-9,32767,32767
109426124,32767,32767,-15,32767,32767,3
109430079,32767,32767,32767,32767,32767,32767
109434034,32767,32767,32767,32767,32767,32767
109437989,32767,32767,32767,32767,8,32767
109441944,32767,32767,-14,32767,32767,32767
109445898,32767,32767,32767,32767,32767,32767
109449853,32767,32767,32767,32767,32767,32767
109453808,32767,32767,32767,32767,32767,32767
109457776,32767,32767,-12,32767,32767,32767
109461718,32767,32767,32767,32767,32767,-15
109465673,32767,32767,32767,32767,32767,32767
109469628,32767,32767,32767,32767,32767,32767
109473583,32767,32767,-12,32767,32767,32767
109477538,32767,32767,32767,32767,32767,32767
109481493,32767,32767,32767,32767,32767,32767
109485447,32767,32767,32767,32767,32767,32767
109489402,32767,32767,-6,32767,-10,32767
109493357,32767,32767,32767,32767,32767,-1
109497313,32767,32767,32767,32767,32767,32767
109501268,32767,32767,32767,32767,32767,32767
109505222,32767,32767,-10,32767,32767,32767
109509177,32767,32767,32767,-14,32767,32767
109513132,32767,32767,32767,32767,32767,32767
109517087,32767,32767,32767,32767,32767,32767
109521042,32767,32767,-9,32767,32767,32767
109524996,32767,32767,32767,32767,32767,32767
109528952,32767,32767,32767,32767,32767,-16
109532906,32767,32767,32767,32767,32767,32767
109536861,32767,32767,-6,32767,32767,32767
109540816,32767,32767,32767,32767,-22,32767
109544771,32767,32767,32767,32767,32767,32767
109548726,32767,32767,32767,32767,32767,32767
109552681,32767,32767,-7,32767,32767,32767
109556636,32767,32767,32767,32767,32767,32767
109560590,32767,32767,32767,32767,32767,-14
109564545,32767,32767,32767,32767,32767,32767
109568501,32767,32767,32767,32767,32767,32767
109572455,32767,32767,-30,32767,32767,32767
109576410,32767,32767,32767,32767,32767,32767
109580365,32767,32767,32767,32767,32767,32767
109584320,32767,32767,0,32767,32767,32767
109588280,32767,32767,32767,32767,2,32767
109592230,32767,32767,32767,32767,32767,-1
109596185,32767,32767,32767,-18,32767,32767
109600139,32767,32767,1,32767,32767,32767
109604094,32767,32767,32767,32767,32767,32767
109608054,32767,32767,32767,32767,32767,32767
109612004,32767,32767,32767,32767,32767,32767
109615963,32767,32767,4,32767,32767,32767
109619914,32767,32767,32767,32767,32767,32767
109623869,32767,32767,32767,32767,32767,32767
109627824,32767,32767,32767,32767,32767,-20
109631779,32767,32767,3,32767,32767,32767
109635734,32767,32767,32767,32767,32767,32767
109639689,32767,32767,32767,32767,-11,32767
109643643,32767,32767,32767,32767,32767,32767
109647598,32767,32767,32767,32767,32767,32767
109651554,32767,32767,-25,32767,32767,32767
109655508,32767,32767,32767,32767,32767,32767
109659463,32767,32767,32767,32767,32767,3
109663418,32767,32767,32767,32767,32767,32767
109667373,32767,32767,-25,32767,32767,32767
109671328,32767,32767,32767,32767,32767,32767
109675283,32767,32767,32767,32767,32767,32767
109679237,32767,32767,32767,32767,32767,32767
109683192,32767,32767,-28,-22,32767,32767
109687147,32767,32767,32767,32767,32767,32767
109691102,32767,32767,32767,32767,-27,32767
109695057,32767,32767,32767,32767,32767,-19
109699012,32767,32767,-24,32767,32767,32767
109702967,32767,32767,32767,32767,32767,32767
109706922,32767,32767,32767,32767,32767,32767
109710877,32767,32767,32767,32767,32767,32767
109714832,32767,32767,-27,32767,32767,32767
109718788,32767,32767,32767,32767,32767,32767
109722741,32767,32767,32767,32767,32767,32767
109726696,32767,32767,32767,32767,32767,-5
109730651,32767,32767,-15,32767,32767,32767
109734607,32767,32767,32767,32767,32767,32767
109738561,32767,32767,32767,32767,0,32767
109742516,32767,32767,32767,32767,32767,32767
109746471,32767,32767,-18,32767,32767,32767
109750426,32767,32767,32767,32767,32767,32767
109754381,32767,32767,32767,32767,32767,32767
109758335,32767,32767,32767,32767,32767,32767
109762290,32767,32767,-18,32767,32767,-20
109766245,32767,32767,32767,32767,32767,32767
109770200,32767,32767,32767,-26,32767,32767
109774155,32767,32767,32767,32767,32767,32767
109778110,32767,32767,-15,32767,32767,32767
109782065,32767,32767,32767,32767,32767,32767
109786020,32767,32767,32767,32767,32767,32767
109789975,32767,32767,32767,32767,-15,32767
109793929,32767,32767,-17,32767,32767,3
109797884,32767,32767,32767,32767,32767,32767
109801839,32767,32767,32767,32767,32767,32767
109805794,32767,32767,32767,32767,32767,32767
109809749,32767,32767,-5,32767,32767,32767
109813704,32767,32767,32767,32767,32767,32767
109817659,32767,32767,32767,32767,32767,32767
109821614,32767,32767,32767,32767,32767,32767
109825569,32767,32767,-9,32767,32767,32767
109829524,32767,32767,32767,32767,32767,-22
109833479,32767,32767,32767,32767,32767,32767
109837433,32767,32767,32767,32767,32767,32767
109841388,32767,32767,-8,32767,-29,32767
109845343,32767,32767,32767,32767,32767,32767
109849298,32767,32767,32767,32767,32767,32767
109853253,32767,32767,32767,32767,32767,32767
109857209,32767,32767,-5,-31,32767,32767
109861165,32767,32767,32767,32767,32767,-11
109865118,32767,32767,32767,32767,32767,32767
109869073,32767,32767,32767,32767,32767,32767
109873028,32767,32767,-7,32767,32767,32767
109876982,32767,32767,32767,32767,32767,32767
109880937,32767,32767,32767,32767,32767,32767
109884892,32767,32767,32767,32767,32767,32767
109888851,32767,32767,32767,32767,-3,32767
109892805,32767,32767,-27,32767,32767,3
109896757,32767,32767,32767,32767,32767,32767
109900716,32767,32767,32767,32767,32767,32767
109904667,32767,32767,2,32767,32767,32767
109908622,32767,32767,32767,32767,32767,32767
109912577,32767,32767,32767,32767,32767,32767
109916531,32767,32767,32767,32767,32767,32767
109920487,32767,32767,3,32767,32767,32767
109924441,32767,32767,32767,32767,32767,32767
109928397,32767,32767,32767,32767,32767,-18
109932351,32767,32767,32767,32767,32767,32767
109936307,32767,32767,32767,32767,32767,32767
109940261,32767,32767,-26,7,-18,32767
109944217,32767,32767,32767,32767,32767,32767
109948171,32767,32767,32767,32767,32767,32767
109952125,32767,32767,32767,32767,32767,32767
109956080,32767,32767,-27,32767,32767,32767
109960036,32767,32767,32767,32767,32767,-9
109963990,32767,32767,32767,32767,32767,32767
109967945,32767,32767,32767,32767,32767,32767
109971900,32767,32767,-24,32767,32767,32767
109975856,32767,32767,32767,32767,32767,32767
109979810,32767,32767,32767,32767,32767,32767
109983765,32767,32767,32767,32767,32767,32767
109987720,32767,32767,-21,32767,7,32767
109991674,32767,32767,32767,32767,32767,32767
109995629,32767,32767,32767,32767,32767,-25
109999584,32767,32767,32767,32767,32767,32767
110003539,32767,32767,-22,32767,32767,32767
110007494,32767,32767,32767,32767,32767,32767
110011449,32767,32767,32767,32767,32767,32767
110015404,32767,32767,32767,32767,32767,32767
110019359,32767,32767,-19,32767,32767,32767
110023314,32767,32767,32767,32767,32767,32767
110027269,32767,32767,32767,1,32767,-9
110031224,32767,32767,32767,32767,32767,32767
110035178,32767,32767,-24,32767,32767,32767
110039133,32767,32767,32767,32767,-7,32767
110043088,32767,32767,32767,32767,32767,32767
110047043,32767,32767,32767,32767,32767,32767
110050998,32767,32767,-13,32767,32767,32767
110054953,32767,32767,32767,32767,32767,32767
110058908,32767,32767,32767,32767,32767,32767
110062863,32767,32767,32767,32767,32767,-27
110066818,32767,32767,-15,32767,32767,32767
110070773,32767,32767,32767,32767,32767,32767
110074730,32767,32767,32767,32767,32767,32767
110078682,32767,32767,32767,32767,32767,32767
110082637,32767,32767,-14,32767,32767,32767
110086592,32767,32767,32767,32767,32767,32767
110090547,32767,32767,32767,32767,-21,32767
110094502,32767,32767,32767,32767,32767,-13
110098457,32767,32767,-11,32767,32767,32767
110102412,32767,32767,32767,32767,32767,32767
110106371,32767,32767,32767,32767,32767,32767
110110322,32767,32767,32767,32767,32767,32767
110114276,32767,32767,-12,-3,32767,32767
110118231,32767,32767,32767,32767,32767,32767
110122186,32767,32767,32767,32767,32767,32767
110126141,32767,32767,32767,32767,32767,32767
110130096,32767,32767,-4,32767,32767,-22
110134051,32767,32767,32767,32767,32767,32767
110138006,32767,32767,32767,32767,7,32767
110141961,32767,32767,32767,32767,32767,32767
110145916,32767,32767,-2,32767,32767,32767
110149871,32767,32767,32767,32767,32767,32767
110153825,32767,32767,32767,32767,32767,32767
110157781,32767,32767,32767,32767,32767,32767
110161737,32767,32767,-3,32767,32767,-15
110165690,32767,32767,32767,32767,32767,32767
110169645,32767,32767,32767,32767,32767,32767
110173600,32767,32767,32767,32767,32767,32767
110177555,32767,32767,-1,32767,32767,32767
110181510,32767,32767,32767,32767,32767,32767
110185465,32767,32767,32767,32767,32767,32767
110189420,32767,32767,32767,32767,-10,32767
110193374,32767,32767,-1,32767,32767,32767
110197329,32767,32767,32767,32767,32767,-15
110201284,32767,32767,32767,-7,32767,32767
110205239,32767,32767,32767,32767,32767,32767
110209204,32767,32767,32767,32767,32767,32767
110213149,32767,32767,-30,32767,32767,32767
110217104,32767,32767,32767,32767,32767,32767
110221059,32767,32767,32767,32767,32767,32767
110225014,32767,32767,32767,32767,32767,32767
110228969,32767,32767,-26,32767,32767,-23
110232923,32767,32767,32767,32767,32767,32767
110236878,32767,32767,32767,32767,32767,32767
110240837,32767,32767,2,32767,-22,32767
110244788,32767,32767,32767,32767,32767,32767
110248743,32767,32767,32767,32767,32767,32767
110252698,32767,32767,32767,32767,32767,32767
110256653,32767,32767,32767,32767,32767,32767
110260608,32767,32767,-29,32767,32767,-5
110264563,32767,32767,32767,32767,32767,32767
110268517,32767,32767,32767,32767,32767,32767
110272472,32767,32767,4,32767,32767,32767
110276427,32767,32767,32767,32767,32767,32767
110280382,32767,32767,32767,32767,32767,32767
110284337,32767,32767,32767,32767,32767,32767
110288292,32767,32767,32767,-11,2,32767
110292247,32767,32767,-24,32767,32767,32767
110296202,32767,32767,32767,32767,32767,-12
110300157,32767,32767,32767,32767,32767,32767
110304112,32767,32767,32767,32767,32767,32767
110308066,32767,32767,-23,32767,32767,32767
110312021,32767,32767,32767,32767,32767,32767
110315976,32767,32767,32767,32767,32767,32767
110319931,32767,32767,32767,32767,32767,32767
110323886,32767,32767,-27,32767,32767,32767
110327842,32767,32767,32767,32767,32767,-11
110331796,32767,32767,32767,32767,32767,32767
110335751,32767,32767,32767,32767,32767,32767
110339706,32767,32767,-24,32767,-13,32767
110343661,32767,32767,32767,32767,32767,32767
110347616,32767,32767,32767,32767,32767,32767
110351570,32767,32767,32767,32767,32767,32767
110355525,32767,32767,-26,32767,32767,32767
110359480,32767,32767,32767,32767,32767,32767
110363435,32767,32767,32767,32767,32767,-30
110367390,32767,32767,32767,32767,32767,32767
110371345,32767,32767,-14,32767,32767,32767
110375300,32767,32767,32767,-16,32767,32767
110379255,32767,32767,32767,32767,32767,32767
110383210,32767,32767,32767,32767,32767,32767
110387165,32767,32767,-13,32767,32767,32767
110391120,32767,32767,32767,32767,-27,32767
110395075,32767,32767,32767,32767,32767,-8
110399030,32767,32767,32767,32767,32767,32767
110402984,32767,32767,-17,32767,32767,32767
110406939,32767,32767,32767,32767,32767,32767
110410894,32767,32767,32767,32767,32767,32767
110414849,32767,32767,32767,32767,32767,32767
110418804,32767,32767,-14,32767,32767,32767
110422759,32767,32767,32767,32767,32767,32767
110426716,32767,32767,32767,32767,32767,-6
110430669,32767,32767,32767,32767,32767,32767
110434623,32767,32767,-16,32767,32767,32767
110438578,32767,32767,32767,32767,-1,32767
110442533,32767,32767,32767,32767,32767,32767
110446488,32767,32767,32767,32767,32767,32767
110450443,32767,32767,-4,32767,32767,32767
110454398,32767,32767,32767,32767,32767,32767
110458357,32767,32767,32767,32767,32767,32767
110462308,32767,32767,32767,-20,32767,-22
110466262,32767,32767,-3,32767,32767,32767
110470217,32767,32767,32767,32767,32767,32767
110474172,32767,32767,32767,32767,32767,32767
110478127,32767,32767,32767,32767,32767,32767
110482082,32767,32767,-7,32767,32767,32767
110486037,32767,32767,32767,32767,32767,32767
110489992,32767,32767,32767,32767,-15,32767
110493947,32767,32767,32767,32767,32767,-10
110497902,32767,32767,-6,32767,32767,32767
110501857,32767,32767,32767,32767,32767,32767
110505812,32767,32767,32767,32767,32767,32767
110509766,32767,32767,32767,32767,32767,32767
110513721,32767,32767,-6,32767,32767,32767
110517676,32767,32767,32767,32767,32767,32767
110521631,32767,32767,32767,32767,32767,32767
110525586,32767,32767,32767,32767,32767,32767
110529541,32767,32767,32767,32767,32767,-26
110533496,32767,32767,-26,32767,32767,32767
110537451,32767,32767,32767,32767,32767,32767
110541406,32767,32767,32767,32767,-30,32767
110545361,32767,32767,32767,32767,32767,32767
110549315,32767,32767,-22,-23,32767,32767
110553270,32767,32767,32767,32767,32767,32767
110557227,32767,32767,32767,32767,32767,32767
110561180,32767,32767,3,32767,32767,-10
110565135,32767,32767,32767,32767,32767,32767
110569090,32767,32767,32767,32767,32767,32767
110573045,32767,32767,32767,32767,32767,32767
110577000,32767,32767,32767,32767,32767,32767
110580956,32767,32767,-26,32767,32767,32767
110584910,32767,32767,32767,32767,32767,32767
110588864,32767,32767,32767,32767,-4,32767
110592819,32767,32767,32767,32767,32767,32767
110596774,32767,32767,-22,32767,32767,-19
110600732,32767,32767,32767,32767,32767,32767
110604684,32767,32767,32767,32767,32767,32767
110608639,32767,32767,32767,32767,32767,32767
110612594,32767,32767,-23,32767,32767,32767
110616549,32767,32767,32767,32767,32767,32767
110620504,32767,32767,32767,32767,32767,32767
110624459,32767,32767,32767,32767,32767,32767
110628414,32767,32767,-21,32767,32767,-19
110632370,32767,32767,32767,32767,32767,32767
110636323,32767,32767,32767,-27,32767,32767
110640278,32767,32767,32767,32767,-18,32767
110644233,32767,32767,-26,32767,32767,32767
110648188,32767,32767,32767,32767,32767,32767
110652143,32767,32767,32767,32767,32767,32767
110656098,32767,32767,32767,32767,32767,32767
110660053,32767,32767,-23,32767,32767,2
110664008,32767,32767,32767,32767,32767,32767
110667963,32767,32767,32767,32767,32767,32767
110671918,32767,32767,32767,32767,32767,32767
110675872,32767,32767,-25,32767,32767,32767
110679827,32767,32767,32767,32767,32767,32767
110683782,32767,32767,32767,32767,32767,32767
110687737,32767,32767,32767,32767,7,32767
110691693,32767,32767,-13,32767,32767,32767
110695647,32767,32767,32767,32767,32767,32767
110699602,32767,32767,32767,32767,32767,-21
110703556,32767,32767,32767,32767,32767,32767
110707511,32767,32767,-17,32767,32767,32767
110711466,32767,32767,32767,32767,32767,32767
110715421,32767,32767,32767,32767,32767,32767
110719376,32767,32767,32767,9,32767,32767
110723331,32767,32767,-16,32767,32767,32767
110727286,32767,32767,32767,32767,32767,-16
110731241,32767,32767,32767,32767,32767,32767
110735196,32767,32767,32767,32767,32767,32767
110739151,32767,32767,-13,32767,-6,32767
110743105,32767,32767,32767,32767,32767,32767
110747060,32767,32767,32767,32767,32767,32767
110751016,32767,32767,32767,32767,32767,32767
110754970,32767,32767,-15,32767,32767,32767
110758925,32767,32767,32767,32767,32767,32767
110762880,32767,32767,32767,32767,32767,-26
110766835,32767,32767,32767,32767,32767,32767
110770790,32767,32767,-2,32767,32767,32767
110774746,32767,32767,32767,32767,32767,32767
110778700,32767,32767,32767,32767,32767,32767
110782655,32767,32767,32767,32767,32767,32767
110786609,32767,32767,-7,32767,32767,32767
110790564,32767,32767,32767,32767,-21,32767
110794519,32767,32767,32767,32767,32767,-14
110798474,32767,32767,32767,32767,32767,32767
110802429,32767,32767,-6,32767,32767,32767
110806384,32767,32767,32767,7,32767,32767
110810339,32767,32767,32767,32767,32767,32767
110814294,32767,32767,32767,32767,32767,32767
110818249,32767,32767,-3,32767,32767,32767
110822204,32767,32767,32767,32767,32767,32767
110826168,32767,32767,32767,32767,32767,32767
110830113,32767,32767,32767,32767,32767,-30
110834068,32767,32767,-4,32767,32767,32767
110838023,32767,32767,32767,32767,7,32767
110841978,32767,32767,32767,32767,32767,32767
110845933,32767,32767,32767,32767,32767,32767
110849888,32767,32767,32767,32767,32767,32767
110853843,32767,32767,-27,32767,32767,32767
110857813,32767,32767,32767,32767,32767,32767
110861753,32767,32767,32767,32767,32767,-16
110865708,32767,32767,3,32767,32767,32767
110869662,32767,32767,32767,32767,32767,32767
110873617,32767,32767,32767,32767,32767,32767
110877572,32767,32767,32767,32767,32767,32767
110881527,32767,32767,4,32767,32767,32767
110885482,32767,32767,32767,32767,32767,32767
110889437,32767,32767,32767,32767,-10,32767
110893392,32767,32767,32767,0,32767,-2
110897347,32767,32767,32767,32767,32767,32767
110901303,32767,32767,-30,32767,32767,32767
110905257,32767,32767,32767,32767,32767,32767
110909211,32767,32767,32767,32767,32767,32767
110913166,32767,32767,32767,32767,32767,32767
110917121,32767,32767,-26,32767,32767,32767
110921076,32767,32767,32767,32767,32767,32767
110925031,32767,32767,32767,32767,32767,32767
110928986,32767,32767,32767,32767,32767,-21
110932941,32767,32767,-19,32767,32767,32767
110936896,32767,32767,32767,32767,32767,32767
110940851,32767,32767,32767,32767,-21,32767
110944806,32767,32767,32767,32767,32767,32767
110948765,32767,32767,-26,32767,32767,32767
110952715,32767,32767,32767,32767,32767,32767
110956671,32767,32767,32767,32767,32767,32767
110960625,32767,32767,32767,32767,32767,-15
110964580,32767,32767,-25,32767,32767,32767
110968535,32767,32767,32767,32767,32767,32767
110972490,32767,32767,32767,32767,32767,32767
110976445,32767,32767,32767,32767,32767,32767
110980399,32767,32767,-23,-4,32767,32767
110984354,32767,32767,32767,32767,32767,32767
110988315,32767,32767,32767,32767,1,32767
110992265,32767,32767,32767,32767,32767,32767
110996219,32767,32767,-24,32767,32767,-23
111000176,32767,32767,32767,32767,32767,32767
111004129,32767,32767,32767,32767,32767,32767
111008084,32767,32767,32767,32767,32767,32767
111012039,32767,32767,-8,32767,32767,32767
111015994,32767,32767,32767,32767,32767,32767
111019949,32767,32767,32767,32767,32767,32767
111023904,32767,32767,32767,32767,32767,32767
111027858,32767,32767,-13,32767,32767,-16
111031815,32767,32767,32767,32767,32767,32767
111035768,32767,32767,32767,32767,32767,32767
111039723,32767,32767,32767,32767,-13,32767
111043678,32767,32767,-12,32767,32767,32767
111047633,32767,32767,32767,32767,32767,32767
111051588,32767,32767,32767,32767,32767,32767
111055543,32767,32767,32767,32767,32767,32767
111059498,32767,32767,-11,32767,32767,32767
111063453,32767,32767,32767,32767,32767,-26
111067407,32767,32767,32767,-8,32767,32767
111071362,32767,32767,32767,32767,32767,32767
111075317,32767,32767,-12,32767,32767,32767
111079272,32767,32767,32767,32767,32767,32767
111083227,32767,32767,32767,32767,32767,32767
111087182,32767,32767,32767,32767,32767,32767
111091137,32767,32767,1,32767,-27,32767
111095092,32767,32767,32767,32767,32767,-19
111099047,32767,32767,32767,32767,32767,32767
111103002,32767,32767,32767,32767,32767,32767
111106956,32767,32767,-4,32767,32767,32767
111110917,32767,32767,32767,32767,32767,32767
111114866,32767,32767,32767,32767,32767,32767
111118821,32767,32767,32767,32767,32767,32767
111122776,32767,32767,-3,32767,32767,32767
111126731,32767,32767,32767,32767,32767,-5
111130686,32767,32767,32767,32767,32767,32767
111134641,32767,32767,32767,32767,32767,32767
111138596,32767,32767,1,32767,-1,32767
111142551,32767,32767,32767,32767,32767,32767
111146505,32767,32767,32767,32767,32767,32767
111150460,32767,32767,32767,32767,32767,32767
111154415,32767,32767,-2,-12,32767,32767
111158370,32767,32767,32767,32767,32767,32767
111162325,32767,32767,32767,32767,32767,-30
111166280,32767,32767,32767,32767,32767,32767
111170235,32767,32767,32767,32767,32767,32767
111174193,32767,32767,-26,32767,32767,32767
111178145,32767,32767,32767,32767,32767,32767
111182100,32767,32767,32767,32767,32767,32767
111186054,32767,32767,32767,32767,32767,32767
111190009,32767,32767,-23,32767,-16,32767
111193964,32767,32767,32767,32767,32767,-8
111197919,32767,32767,32767,32767,32767,32767
111201874,32767,32767,32767,32767,32767,32767
111205829,32767,32767,-27,32767,32767,32767
111209784,32767,32767,32767,32767,32767,32767
111213739,32767,32767,32767,32767,32767,32767
111217694,32767,32767,32767,32767,32767,32767
111221649,32767,32767,-25,32767,32767,32767
111225608,32767,32767,32767,32767,32767,32767
111229558,32767,32767,32767,32767,32767,-14
111233513,32767,32767,32767,32767,32767,32767
111237468,32767,32767,-17,32767,32767,32767
111241423,32767,32767,32767,-17,-29,32767
111245378,32767,32767,32767,32767,32767,32767
111249333,32767,32767,32767,32767,32767,32767
111253288,32767,32767,-20,32767,32767,32767
111257243,32767,32767,32767,32767,32767,32767
111261198,32767,32767,32767,32767,32767,-9
111265153,32767,32767,32767,32767,32767,32767
111269107,32767,32767,-20,32767,32767,32767
111273062,32767,32767,32767,32767,32767,32767
111277017,32767,32767,32767,32767,32767,32767
111280972,32767,32767,32767,32767,32767,32767
111284927,32767,32767,-24,32767,32767,32767
111288882,32767,32767,32767,32767,-4,32767
111292837,32767,32767,32767,32767,32767,3
111296792,32767,32767,32767,32767,32767,32767
111300747,32767,32767,-17,32767,32767,32767
111304701,32767,32767,32767,32767,32767,32767
111308656,32767,32767,32767,32767,32767,32767
111312611,32767,32767,32767,32767,32767,32767
111316566,32767,32767,-19,32767,32767,32767
111320521,32767,32767,32767,32767,32767,32767
111324476,32767,32767,32767,32767,32767,32767
111328431,32767,32767,32767,-20,32767,-17
111332386,32767,32767,-9,32767,32767,32767
111336341,32767,32767,32767,32767,32767,32767
111340296,32767,32767,32767,32767,-18,32767
111344250,32767,32767,32767,32767,32767,32767
111348205,32767,32767,-14,32767,32767,32767
111352160,32767,32767,32767,32767,32767,32767
111356115,32767,32767,32767,32767,32767,32767
111360070,32767,32767,32767,32767,32767,2
111364025,32767,32767,-13,32767,32767,32767
111367981,32767,32767,32767,32767,32767,32767
111371935,32767,32767,32767,32767,32767,32767
111375898,32767,32767,32767,32767,32767,32767
111379844,32767,32767,-7,32767,32767,32767
111383799,32767,32767,32767,32767,32767,32767
111387754,32767,32767,32767,32767,8,32767
111391711,32767,32767,32767,32767,32767,32767
111395664,32767,32767,-7,32767,32767,-24
111399619,32767,32767,32767,32767,32767,32767
111403574,32767,32767,32767,32767,32767,32767
111407529,32767,32767,32767,32767,32767,32767
111411484,32767,32767,3,32767,32767,32767
111415439,32767,32767,32767,-22,32767,32767
111419394,32767,32767,32767,32767,32767,32767
111423349,32767,32767,32767,32767,32767,32767
111427303,32767,32767,-3,32767,32767,-17
111431258,32767,32767,32767,32767,32767,32767
111435213,32767,32767,32767,32767,32767,32767
111439168,32767,32767,32767,32767,-7,32767
111443126,32767,32767,-2,32767,32767,32767
111447078,32767,32767,32767,32767,32767,32767
111451033,32767,32767,32767,32767,32767,32767
111454988,32767,32767,32767,32767,32767,32767
111458943,32767,32767,3,32767,32767,32767
111462897,32767,32767,32767,32767,32767,-27
111466852,32767,32767,32767,32767,32767,32767
111470807,32767,32767,32767,32767,32767,32767
111474762,32767,32767,3,32767,32767,32767
111478717,32767,32767,32767,32767,32767,32767
111482672,32767,32767,32767,32767,32767,32767
111486627,32767,32767,32767,32767,32767,32767
111490582,32767,32767,32767,32767,-21,32767
111494537,32767,32767,-27,32767,32767,-12
111498492,32767,32767,32767,32767,32767,32767
111502447,32767,32767,32767,-29,32767,32767
