timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
141904008,1200.0,0.41420993,575.72754,0.0,2076,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142658121,1200.0,0.41420993,575.72754,0.0,2089,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144160900,1200.0,0.41420993,616.7855,0.0,2113,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144919888,1200.0,0.41420993,411.93704,0.0,2122,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145671009,1200.0,0.41420993,411.93704,0.0,2133,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147183004,1200.0,0.41420993,369.9608,0.0,2156,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147941213,1200.0,0.41420993,503.93164,0.0,2166,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148691625,1200.0,0.41420993,503.93164,0.0,2182,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150196944,1200.0,0.41420993,443.12128,0.0,2200,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150958952,1200.0,0.41420993,588.72156,0.0,2214,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151707820,1200.0,0.41420993,588.72156,0.0,2225,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153218240,1200.0,0.41420993,433.03857,0.0,2251,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153981026,1200.0,0.41420993,646.574,0.0,2260,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154727502,1200.0,0.41420993,646.574,0.0,2270,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156245820,1200.0,0.41420993,573.58484,0.0,2292,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157000207,1200.0,0.41420993,401.46848,0.0,2305,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157758382,1200.0,0.41420993,401.46848,0.0,2314,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159262005,1200.0,0.41420993,482.71686,0.0,2339,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160020079,1200.0,0.41420993,436.66293,0.0,2346,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160770377,1200.0,0.41420993,436.66293,0.0,2361,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162289179,1200.0,0.41420993,507.59955,0.0,2382,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163045898,1200.0,0.41420993,590.3135,0.0,2397,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163799999,1200.0,0.41420993,590.3135,0.0,2408,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165307782,1200.0,0.41420993,333.00235,0.0,2430,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166060467,1200.0,0.41420993,557.97266,0.0,2438,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166821990,1200.0,0.41420993,557.97266,0.0,2452,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168322900,1200.0,0.41420993,608.52106,0.0,2475,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169085889,1200.0,0.41420993,459.9146,0.0,2485,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169836023,1200.0,0.41420993,459.9146,0.0,2495,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171354029,1200.0,0.41420993,333.8965,0.0,2519,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172105736,1200.0,0.41420993,557.588,0.0,2530,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172862086,1200.0,0.41420993,557.588,0.0,2545,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173622976,1200.0,0.41420993,618.5579,0.0,2556,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175130898,1200.0,0.41420993,554.5055,0.0,2578,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175890631,1200.0,0.41420993,554.5055,0.0,2587,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176642345,1200.0,0.41420993,465.00906,0.0,2599,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178153675,1200.0,0.41420993,649.2414,0.0,2623,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178907883,1200.0,0.41420993,649.2414,0.0,2633,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179660983,1200.0,0.41420993,426.36523,0.0,2646,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181181897,1200.0,0.41420993,401.99918,0.0,2669,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181931944,1200.0,0.41420993,401.99918,0.0,2677,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182681940,1200.0,0.41420993,650.022,0.0,2691,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184192415,1200.0,0.41420993,434.9087,0.0,2710,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184956256,1200.0,0.41420993,434.9087,0.0,2724,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185712885,1200.0,0.41420993,583.50555,0.0,2734,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187226577,1200.0,0.41420993,588.85974,0.0,2760,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187978919,1200.0,0.41420993,588.85974,0.0,2770,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188730951,1200.0,0.41420993,488.3466,0.0,2779,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190248992,1200.0,0.41420993,556.9374,0.0,2801,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190999473,1200.0,0.41420993,556.9374,0.0,2814,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191751345,1200.0,0.41420993,528.2458,0.0,2829,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193263001,1200.0,0.41420993,495.0658,0.0,2849,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194019954,1200.0,0.41420993,495.0658,0.0,2860,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194770040,1200.0,0.41420993,625.57336,0.0,2871,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196270944,1200.0,0.41420993,517.3414,0.0,2893,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197034616,1200.0,0.41420993,517.3414,0.0,2907,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197788968,1200.0,0.41420993,650.8495,0.0,2918,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199299478,1200.0,0.41420993,554.25275,0.0,2940,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200048967,1200.0,0.41420993,554.25275,0.0,2949,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200808337,1200.0,0.41420993,463.1111,0.0,2961,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202321546,1200.0,0.41420993,651.2023,0.0,2986,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203080894,1200.0,0.41420993,651.2023,0.0,2996,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203832165,1200.0,0.41420993,428.0681,0.0,3010,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205352864,1200.0,0.41420993,434.532,0.0,3031,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206111893,1200.0,0.41420993,434.532,0.0,3045,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206861893,1200.0,0.41420993,626.2425,0.0,3053,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208372881,1200.0,0.41420993,401.2008,0.0,3074,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209129890,1200.0,0.41420993,401.2008,0.0,3088,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209888010,1200.0,0.41420993,616.4501,0.0,3097,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210637043,1200.0,0.41420993,487.51346,0.0,3108,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212150133,1200.0,0.41420993,610.90454,0.0,3135,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212902903,1200.0,0.41420993,487.86087,0.0,3143,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213662997,1200.0,0.41420993,367.07767,0.0,3157,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215169890,1200.0,0.41420993,557.3702,0.0,3179,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215912930,1200.0,0.41420993,532.1528,0.0,3193,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216671173,1200.0,0.41420993,575.19763,0.0,3201,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218190100,1200.0,0.41420993,492.13672,0.0,3228,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218941024,1200.0,0.41420993,620.41437,0.0,3234,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219698105,1200.0,0.41420993,330.735,0.0,3244,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221210934,1200.0,0.41420993,503.42682,0.0,3272,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221961887,1200.0,0.41420993,673.60913,0.0,3282,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222720970,1200.0,0.41420993,440.46002,0.0,3290,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224236780,1200.0,0.41420993,556.3271,0.0,3315,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224992038,1200.0,0.41420993,428.1457,0.0,3325,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225743272,1200.0,0.41420993,469.88843,0.0,3340,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227252555,1200.0,0.41420993,646.7125,0.0,3360,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228001384,1200.0,0.41420993,425.3774,0.0,3373,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228751792,1200.0,0.41420993,537.25964,0.0,3380,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230259043,1200.0,0.41420993,437.0276,0.0,3408,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231019911,1200.0,0.41420993,625.76355,0.0,3416,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231773890,1200.0,0.41420993,504.9603,0.0,3428,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233279348,1200.0,0.41420993,399.99963,0.0,3451,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234032157,1200.0,0.41420993,617.0635,0.0,3460,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234784937,1200.0,0.41420993,484.1275,0.0,3471,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236296040,1200.0,0.41420993,592.4076,0.0,3498,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237047112,1200.0,0.41420993,485.5227,0.0,3505,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237800187,1200.0,0.41420993,368.57288,0.0,3519,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239312946,1200.0,0.41420993,554.13873,0.0,3541,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240068892,1200.0,0.41420993,529.81055,0.0,3555,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240824033,1200.0,0.41420993,574.28864,0.0,3563,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242333989,1200.0,0.41420993,515.8784,0.0,3591,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243088182,1200.0,0.41420993,624.48315,0.0,3597,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243848930,1200.0,0.41420993,331.83676,0.0,3607,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245359973,1200.0,0.41420993,500.42413,0.0,3635,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246116892,1200.0,0.41420993,650.5633,0.0,3645,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246870110,1200.0,0.41420993,439.45038,0.0,3652,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247631654,1200.0,0.41420993,553.77747,0.0,3667,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249139990,1200.0,0.41420993,428.14145,0.0,3688,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249893610,1200.0,0.41420993,470.30652,0.0,3702,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250637410,1200.0,0.41420993,648.75037,0.0,3711,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252150896,1200.0,0.41420993,450.72894,0.0,3737,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252903086,1200.0,0.41420993,540.4126,0.0,3743,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253668200,1200.0,0.41420993,435.38724,0.0,3757,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255169046,1200.0,0.41420993,626.86694,0.0,3780,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255928525,1200.0,0.41420993,485.42865,0.0,3790,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256677888,1200.0,0.41420993,401.2909,0.0,3799,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258174903,1200.0,0.41420993,615.8434,0.0,3823,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258938908,1200.0,0.41420993,484.17215,0.0,3833,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259688912,1200.0,0.41420993,587.6314,0.0,3849,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261192597,1200.0,0.41420993,488.954,0.0,3869,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261950177,1200.0,0.41420993,388.941,0.0,3882,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262702054,1200.0,0.41420993,557.4431,0.0,3890,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264212983,1200.0,0.41420993,527.7238,0.0,3919,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264967984,1200.0,0.41420993,570.86053,0.0,3926,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265718708,1200.0,0.41420993,492.07874,0.0,3937,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267232301,1200.0,0.41420993,625.37585,0.0,3960,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267980998,1200.0,0.41420993,333.99866,0.0,3969,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268728891,1200.0,0.41420993,500.498,0.0,3981,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270239333,1200.0,0.41420993,650.49445,0.0,4007,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270991799,1200.0,0.41420993,441.32996,0.0,4014,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271749208,1200.0,0.41420993,574.28644,0.0,4030,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273271751,1200.0,0.41420993,427.83044,0.0,4051,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274023320,1200.0,0.41420993,469.27722,0.0,4065,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274768928,1200.0,0.41420993,648.7575,0.0,4074,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276281997,1200.0,0.41420993,426.11847,0.0,4099,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277047812,1200.0,0.41420993,537.8006,0.0,4105,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277797943,1200.0,0.41420993,435.3855,0.0,4119,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279302917,1200.0,0.41420993,624.3397,0.0,4142,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280056078,1200.0,0.41420993,483.67764,0.0,4152,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280810894,1200.0,0.41420993,398.41348,0.0,4161,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282318200,1200.0,0.41420993,638.89014,0.0,4186,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283070520,1200.0,0.41420993,485.57214,0.0,4196,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283830537,1200.0,0.41420993,589.40936,0.0,4212,0,0.0,0,0,0,0,0,0.0,0,0,1,1,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
