timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
69696570,69695234,0.9948342,0.0029867254,0.014256937,0.10046268,-0.007016186,0.06610721,-0.010144983,0.018703299,0.028639862,-0.4091354,-2.2940316e-05,2.3475583e-05,4.5668417e-05,-0.0010213247,0.00060101127,0.0002081058,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.0536925e-06,5.550293e-06,5.3840766e-05,5.112019e-05,0.0063063516,0.0069767796,0.017648667,0.004622384,0.004913893,0.37203142,1.9503397e-11,2.9639867e-11,2.8468271e-11,1.997407e-06,5.000018e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
70697061,70695818,0.99550325,0.0023655223,0.015556823,0.093411975,-0.0032594255,0.0042906236,-0.0031418644,-0.00071795855,0.00035241537,-0.41688904,-2.240735e-05,2.2241607e-05,4.7938694e-05,-0.001192013,0.0006295592,0.00019854835,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.0211184e-06,4.7177e-06,5.2367013e-05,5.0930437e-05,0.00030487214,0.0002860391,0.019346828,2.9707851e-05,2.423474e-05,0.36295807,1.9207117e-11,2.8020988e-11,2.9032794e-11,1.9327533e-06,5.000027e-08,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
71693715,71692450,0.9960965,0.0020331414,0.015906319,0.086803414,-0.008040464,-0.0003018529,0.0063665416,-0.001830678,-6.689496e-05,-0.42104867,-2.1974658e-05,2.2111179e-05,5.010854e-05,-0.001287511,0.0006518249,0.00019385626,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,9.832096e-07,3.7304912e-06,5.09261e-05,5.055958e-05,0.00026430312,0.0002414075,0.02159383,0.000107780674,6.668548e-05,0.35511982,1.8534866e-11,2.5039039e-11,2.9663234e-11,1.8963386e-06,5.0000093e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
72694901,72693038,0.99652326,0.0019551285,0.01619095,0.08170355,-0.00083008135,0.002992463,0.016146613,-0.0017142878,-0.00031376723,-0.41235554,-2.183058e-05,2.21632e-05,5.1707113e-05,-0.0013301399,0.00066489255,0.0001926914,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,9.470792e-07,3.4294776e-06,5.0314397e-05,5.043409e-05,0.0002649026,0.0002387551,0.024278548,0.00022007745,0.00011225252,0.36639482,1.8438646e-11,2.359276e-11,3.0273936e-11,1.8768789e-06,5e-08,5.000006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
73694902,73693626,0.9969378,0.0019444943,0.01627192,0.07646166,-0.008426145,-0.00034364744,0.026260791,-0.00075200055,0.00017122108,-0.39976946,-2.1836682e-05,2.2306818e-05,5.338517e-05,-0.0013577287,0.00067698956,0.00019337804,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,9.1202065e-07,3.3207286e-06,4.9921444e-05,5.0428705e-05,0.00027659323,0.00024799973,0.026290517,0.0003514393,0.00015623323,0.37300476,1.846088e-11,2.2628514e-11,3.0864082e-11,1.8615261e-06,5.000018e-08,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
74703426,74702124,0.997311,0.0024451658,0.017229946,0.07118919,-0.0019661493,-0.00093160634,0.034721818,-0.0011249329,-8.836179e-05,-0.3696389,-2.1752747e-05,2.2397007e-05,5.50471e-05,-0.0013861362,0.0006885604,0.00019327262,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,8.741189e-07,3.272884e-06,4.9595703e-05,5.0429524e-05,0.00029184547,0.0002585696,0.027738044,0.0005039248,0.00020476275,0.38352966,1.8496558e-11,2.1865615e-11,3.1426643e-11,1.8474645e-06,5e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
75696058,75694803,0.9976764,0.0022920375,0.016814565,0.065984234,-0.0067325593,-0.0013579628,0.04126944,-0.001896132,0.0003551642,-0.36258608,-2.1906135e-05,2.2752978e-05,5.661016e-05,-0.0014080394,0.00070063863,0.0001978959,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,8.371935e-07,3.2300356e-06,4.9308874e-05,5.0690174e-05,0.00028580052,0.00025234124,0.028841924,0.0006573154,0.00024853443,0.4032308,1.8507404e-11,2.1232852e-11,3.199248e-11,1.8355404e-06,5.000023e-08,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
76697398,76695391,0.99800336,0.0023787774,0.016923398,0.060805507,-0.0026019746,0.0017455444,0.038907632,-0.0013198702,-0.00018135736,-0.36465266,-2.193299e-05,2.3064978e-05,5.822429e-05,-0.0014349779,0.0007136312,0.00020482262,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,8.001317e-07,3.17569e-06,4.9049715e-05,5.0923758e-05,0.0002450141,0.00021185077,0.028808525,0.0007896596,0.0002906264,0.40907535,1.8486285e-11,2.0653632e-11,3.2531283e-11,1.8239333e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
77693350,77692027,0.9981969,0.0025180646,0.016999278,0.057511892,-0.0029781025,-0.001106586,0.035187323,-0.002436596,0.00043310138,-0.38496223,-2.2039685e-05,2.3625034e-05,5.9013397e-05,-0.0014567224,0.0007231508,0.00021459023,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,7.630503e-07,3.1877453e-06,4.8900274e-05,5.1228893e-05,0.00031740248,0.000284012,0.028894676,0.000923606,0.00033655734,0.42538592,1.85329e-11,2.0264289e-11,3.305627e-11,1.8145653e-06,5.000036e-08,5.0000388e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
78693932,78692626,0.99848485,0.0026810868,0.017054824,0.052248888,-0.00041710347,-0.00062521885,0.03389882,-0.002829951,0.0009213524,-0.39956966,-2.2144217e-05,2.401412e-05,6.0641145e-05,-0.0014788491,0.00073594693,0.00022235258,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,7.2562835e-07,3.144492e-06,4.8687783e-05,5.1579613e-05,0.0002836297,0.00025104985,0.028063651,0.0010229583,0.00038158576,0.42346984,1.850038e-11,1.9837302e-11,3.3562472e-11,1.806073e-06,5.0000093e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
79695129,79693205,0.9986829,0.0027121045,0.017080123,0.048306976,-0.0035525986,-0.00084320165,0.02836849,-0.0047045504,0.00081627304,-0.4412723,-2.2209999e-05,2.4484601e-05,6.173035e-05,-0.0015019282,0.00074754347,0.00023398583,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.8970854e-07,3.1130924e-06,4.8528604e-05,5.197874e-05,0.00026439258,0.00023209608,0.027749415,0.0011220574,0.00042675575,0.43330932,1.8478738e-11,1.9482147e-11,3.405141e-11,1.799384e-06,5.000023e-08,5.0000473e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
80695665,80693796,0.9987869,0.0027166177,0.017064787,0.046109926,-0.0027639698,-0.0009095974,0.030486839,-0.005902987,0.0010905678,-0.46412167,-2.2277352e-05,2.5096015e-05,6.19991e-05,-0.0015113922,0.0007530606,0.00024212585,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.5403634e-07,3.097483e-06,4.8396854e-05,5.241734e-05,0.0002648685,0.00023367227,0.02683159,0.0011857634,0.0004720378,0.4258443,1.8467533e-11,1.9194101e-11,3.452156e-11,1.7934765e-06,5.000013e-08,5.0000168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
81703789,81702297,0.99893117,0.0028558834,0.017081548,0.04285486,-0.0008217178,-0.0008489438,0.028343089,-0.008053568,0.0009824524,-0.5056619,-2.2379545e-05,2.5572606e-05,6.274622e-05,-0.0015270483,0.00076200365,0.0002530998,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.18027e-07,3.1103236e-06,4.8326376e-05,5.2792333e-05,0.000300001,0.00026900283,0.026681766,0.0012605008,0.0005179541,0.43380296,1.84782e-11,1.8975111e-11,3.495416e-11,1.7888354e-06,5e-08,5.000066e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
82696240,82694977,0.9990684,0.0029801447,0.017087,0.03951699,-0.0024325824,-0.000497681,0.027436215,-0.009385157,0.0010975193,-0.52681684,-2.2486833e-05,2.6061509e-05,6.3519474e-05,-0.0015350737,0.00076891895,0.00026055658,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.851916e-07,3.0990884e-06,4.8197235e-05,5.3379557e-05,0.00028969103,0.00025948294,0.02593483,0.0012976377,0.00056215195,0.42275092,1.8451903e-11,1.8755192e-11,3.540011e-11,1.7846801e-06,5.0000267e-08,5.000023e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
83697472,83695568,0.99930066,0.0051135146,0.014574783,0.034054697,-0.002864942,0.001056318,0.02581371,-0.010871079,0.0011215768,-0.54910225,-2.2595004e-05,2.6357717e-05,6.511698e-05,-0.0015477546,0.000778581,0.00026748434,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.45467e-07,3.0843296e-06,4.8078404e-05,5.3903343e-05,0.00025637075,0.00023455873,0.025931317,0.0013351737,0.0006080261,0.42789328,1.8417988e-11,1.8552769e-11,3.5806715e-11,1.7813837e-06,5.0000313e-08,5.0000327e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
84694085,84692204,0.9994912,0.0038085252,0.017763644,0.026219044,0.0044632982,-0.0048504164,0.016991736,-0.012117186,0.0024105024,-0.5662328,-2.2819237e-05,2.6761803e-05,6.640986e-05,-0.0015505822,0.0007864461,0.00027598007,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.843546e-07,3.0891256e-06,4.8025657e-05,5.4448697e-05,0.00026783184,0.00023184692,0.025433784,0.0013696514,0.00065421726,0.41821173,1.8417264e-11,1.8395133e-11,3.619095e-11,1.7785702e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
85694187,85692797,0.9995493,0.0041783494,0.01614661,0.024959046,0.004593316,0.020345459,0.036829814,-0.011265922,0.0059662834,-0.5528442,-2.3161996e-05,2.7132393e-05,6.778347e-05,-0.0015412747,0.0007913859,0.00027159174,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.828353e-07,3.0878264e-06,4.7934787e-05,5.4946566e-05,0.0002840586,0.0002620106,0.02478069,0.0013857379,0.0006998832,0.40650284,1.8441162e-11,1.8281668e-11,3.6550547e-11,1.7759238e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
86694625,86693386,0.9996522,0.0041923486,0.016893972,0.019815885,0.0021690186,-0.0019606312,0.027244313,-0.012033519,0.006039549,-0.5636829,-2.2968308e-05,2.7141688e-05,6.978044e-05,-0.001556424,0.00079954945,0.00027699352,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.59164e-07,3.083271e-06,4.7906033e-05,5.5487948e-05,0.00028114076,0.00025349576,0.025145726,0.0014288911,0.0007456871,0.41350085,1.8417597e-11,1.8162399e-11,3.689173e-11,1.7742487e-06,5.0000267e-08,5.0000445e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
87695312,87693978,0.9988418,-0.024401618,-0.029983046,0.02864773,-0.06051031,0.016771257,-0.08594711,0.00031410248,0.0023923812,-0.2266698,-2.3967508e-05,2.8979948e-05,7.078861e-05,-0.0014947935,0.00079131644,0.00016686296,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,5.9271093e-07,3.062119e-06,4.7780188e-05,5.5857177e-05,0.00028946766,0.00029608142,0.020852845,0.0013435775,0.0007834769,0.36485562,1.8414553e-11,1.8098861e-11,3.7201523e-11,1.7715635e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
88703770,88702479,0.79118,-0.117350206,0.05078611,0.59806687,-1.0710405,0.14469521,0.41234782,-0.6154614,0.19363926,-0.06516369,-2.115843e-05,2.9795732e-05,7.0254886e-05,-0.0009421366,0.00076664623,0.00010490773,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.3689645e-05,1.8037283e-05,3.357832e-05,3.320096e-05,0.002463872,0.005122221,0.019007644,0.0017912406,0.0017683062,0.3411333,1.9140195e-11,1.8824164e-11,3.746317e-11,1.7516419e-06,5e-08,5.0000523e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
89696410,89695159,0.44464597,-0.10967617,-0.08119616,0.8852504,-0.8603297,0.8082719,0.27654913,-1.5038675,0.5273094,-0.096614964,-2.1131606e-05,2.9738172e-05,7.170333e-05,-0.0009352606,0.0007781112,0.00014009836,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,4.8181126e-05,3.8326158e-05,1.4854291e-05,9.694151e-06,0.04710499,0.03405708,0.021167265,0.017886553,0.023848163,0.3461776,2.0125615e-11,1.9811614e-11,3.776538e-11,1.7506616e-06,5.0000093e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
90697053,90695745,0.75090814,-0.065743335,-0.019423077,0.6568391,0.030039337,1.0990467,-0.18154263,-1.863252,1.5400591,-0.79909265,-2.1009431e-05,2.9889507e-05,6.9891066e-05,-0.0011033219,0.0007843401,0.00025702128,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8175322e-05,2.2582137e-05,3.2081945e-05,3.0209258e-05,0.14987043,0.096205845,0.010989117,0.18341862,0.15387581,0.0017391865,2.1117498e-11,2.0807633e-11,3.8019685e-11,1.7285624e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
91693691,91692377,0.956462,-0.015149355,0.029462613,0.28997082,0.4857437,0.9890118,0.1136515,-1.4007055,2.387034,-0.78588027,-2.0849679e-05,2.9981176e-05,6.87551e-05,-0.0008157617,0.0007979636,0.00018207733,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.6650987e-06,8.73724e-06,4.319004e-05,5.22449e-05,0.18722962,0.16223249,0.0030319837,0.65755296,0.5370904,0.0011390093,2.2075874e-11,2.1803788e-11,3.8255312e-11,1.5436207e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
92694378,92692966,0.9769258,-0.02839604,0.0036319958,0.21165185,0.6980533,0.9255798,0.07036735,-0.81425685,3.3669071,-0.8023344,-2.081517e-05,2.9971467e-05,6.908682e-05,-0.0007351641,0.0008027497,0.00014358129,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,3.9591487e-06,8.3396035e-06,4.504464e-05,5.5429362e-05,0.21336663,0.21875545,0.0018265139,1.56018,1.3472612,0.0009580557,2.3067331e-11,2.2800255e-11,3.847197e-11,1.5168172e-06,5.0000533e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
93694905,93693555,0.95749605,0.026046328,0.0054208464,0.28721696,0.79797727,0.84388274,-0.055599682,-0.00308601,4.323647,-0.7649603,-2.0864014e-05,2.986873e-05,7.075673e-05,-0.0007375368,0.0008065622,0.00015049084,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,6.600516e-06,1.1089636e-05,4.459884e-05,5.3310225e-05,0.25139126,0.29368418,0.0017491297,2.962954,2.7450302,0.000795022,2.4066313e-11,2.379684e-11,3.866995e-11,1.5109915e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
94695486,94694146,0.8945352,0.09195057,0.016834255,0.4371137,0.8456376,0.8576399,0.25162145,0.9939565,5.152248,-0.62482524,-2.0977684e-05,2.9651952e-05,7.4680924e-05,-0.0007083375,0.00081845577,0.00018845772,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,1.40671345e-05,1.6946522e-05,4.0860094e-05,4.6314526e-05,0.29539874,0.39139974,0.0017111638,4.917184,4.934127,0.0007868257,2.5062927e-11,2.4794266e-11,3.8849892e-11,1.4859622e-06,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
95703954,95702644,0.76682585,0.058731966,-0.011567388,0.6390579,0.24414715,0.4864393,0.40725037,1.0215702,6.489243,-0.05590753,-2.145584e-05,2.9416222e-05,7.799417e-05,-0.0010036813,0.000827039,0.00020146997,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.7985903e-05,5.555753e-06,9.777018e-06,3.242081e-05,0.039098218,0.0036177495,0.0023884915,0.5362083,0.9818575,0.0013989985,2.4136231e-11,2.5762954e-11,3.898167e-11,2.0267427e-07,5.0002214e-08,5.0002523e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
96696560,96695322,0.7456515,0.009585432,0.00077547913,0.66626686,0.007210213,0.0022234821,0.014219969,0.3472997,5.396129,0.064326264,-1.9026635e-05,2.420099e-05,8.1742335e-05,-0.0005919516,0.00068782986,0.00028002873,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.9901397e-05,3.9359234e-06,4.9279165e-06,2.9721054e-05,0.00023182578,0.00026253003,0.0030949025,0.17782667,0.19830815,0.0035664733,2.3586211e-11,2.1228297e-11,3.8814972e-11,1.7338245e-07,5.0000178e-08,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
97697142,97695908,0.7551564,-0.006794619,0.020304305,0.65519494,0.0008057235,-0.014445831,-0.06265987,0.5146836,5.455889,-0.003818163,-2.0071333e-05,2.4587755e-05,8.67288e-05,-0.00065047207,0.00069066696,0.00031701234,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.9323517e-05,4.058572e-06,4.596847e-06,3.0160727e-05,0.00019608167,0.00019826187,0.0034882312,0.17142612,0.19084759,0.0053369813,2.3384163e-11,2.1026117e-11,3.8872534e-11,1.6744717e-07,5.000018e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
98694448,98692541,0.7627374,-0.0063156113,0.019226922,0.64639163,0.00046320717,-0.00703004,-0.035356004,0.60683876,5.44751,-0.023244245,-2.0589565e-05,2.5931957e-05,9.112824e-05,-0.000682541,0.00069141167,0.0002694678,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.9117726e-05,4.214524e-06,4.5202505e-06,3.0700914e-05,0.00016141008,0.00016345317,0.0030519136,0.16733734,0.18953498,0.004073104,2.31354e-11,2.0770692e-11,3.899111e-11,1.6646253e-07,5e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
99694415,99693129,0.77083087,-0.005841932,0.018493462,0.6367445,0.0016610903,-0.0047731134,-0.00803964,0.7149901,5.4277387,-0.01924806,-2.1259622e-05,2.6878395e-05,9.597103e-05,-0.00067869725,0.0006875696,0.00023575274,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8918897e-05,4.3490954e-06,4.5249412e-06,3.1305302e-05,0.00017849803,0.00018064321,0.0036583752,0.16451837,0.18915759,0.005144473,2.2743571e-11,2.0507726e-11,3.912165e-11,1.6578872e-07,5.000009e-08,5.000131e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
100694996,100693717,0.77816665,-0.0053811204,0.01799656,0.627777,0.001851597,-0.0034298727,-0.0012941231,0.81186366,5.4042974,-0.0052611604,-2.2022412e-05,2.7592565e-05,0.00010018551,-0.0006579364,0.00068323186,0.00021915838,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8699313e-05,4.408931e-06,4.536265e-06,3.1952575e-05,0.00017950982,0.00018158837,0.0042425105,0.1622487,0.18889748,0.0065430626,2.2205333e-11,2.0195646e-11,3.924705e-11,1.6429247e-07,5.0000093e-08,5.0002836e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
101704200,101702212,0.7857386,-0.004912007,0.017636627,0.61828774,0.0022717183,-0.0025254278,-0.0018470598,0.9085421,5.377212,-0.0031857307,-2.2839042e-05,2.815643e-05,0.00010457347,-0.0006299165,0.0006800042,0.00021107076,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8390126e-05,4.407816e-06,4.5453407e-06,3.2567183e-05,0.00016659063,0.00016796384,0.0036302952,0.16031703,0.18854284,0.004964507,2.1597843e-11,1.9862332e-11,3.9328152e-11,1.6207954e-07,5e-08,5.000118e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
102704194,102702800,0.7927296,-0.0044662887,0.01738184,0.60930926,0.0024813092,-0.0017187377,0.015657172,0.9923659,5.352665,0.0044622,-2.3622273e-05,2.857388e-05,0.00010848346,-0.0006009028,0.0006781958,0.00020944505,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.8113282e-05,4.382245e-06,4.562046e-06,3.326815e-05,0.00017689307,0.00017801845,0.004137791,0.15878236,0.1881264,0.006261005,2.1026455e-11,1.9559843e-11,3.9431194e-11,1.597988e-07,5.0000086e-08,5.000259e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
103697316,103695478,0.79888606,-0.0041138665,0.017205695,0.60122216,0.0024393655,-0.0010289085,0.02740906,1.059535,5.3318505,0.012505473,-2.4349509e-05,2.8897059e-05,0.00011170281,-0.00057477754,0.0006770205,0.00022532647,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.7871849e-05,4.329439e-06,4.573874e-06,3.4052042e-05,0.0001716706,0.00017232556,0.003464165,0.15751322,0.18769714,0.0045975293,2.0489268e-11,1.9270722e-11,3.95578e-11,1.5753373e-07,5e-08,5.000065e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
104693373,104692112,0.8054574,-0.003741345,0.017102297,0.5923951,0.002282756,-0.00037042177,0.03959063,1.1282853,5.310951,0.026063953,-2.5068539e-05,2.9178102e-05,0.0001152458,-0.00054909044,0.00067653606,0.00024861042,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.753629e-05,4.2734364e-06,4.591203e-06,3.478665e-05,0.00017692406,0.00017735545,0.0039635818,0.15644893,0.18727598,0.0057943324,2.0016211e-11,1.9016531e-11,3.963772e-11,1.5545005e-07,5.0000093e-08,5.000196e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
105693955,105692701,0.81121266,-0.0034661184,0.017016845,0.5844933,0.0028157276,-0.00060905,0.03414137,1.180736,5.2937465,0.023186773,-2.5675658e-05,2.9411529e-05,0.000118061485,-0.00052832835,0.0006760428,0.00029714772,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.717235e-05,4.2206343e-06,4.614806e-06,3.5533365e-05,0.00018995495,0.0001900619,0.0033321455,0.15554336,0.18688644,0.0043119406,1.9612926e-11,1.8799694e-11,3.970662e-11,1.5355872e-07,5.000018e-08,5.0000313e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
106694612,106693290,0.81661385,-0.0031534878,0.016946804,0.57692695,0.002483309,-0.00063871976,0.029477773,1.2260114,5.278429,0.027464593,-2.624588e-05,2.9618399e-05,0.00012055405,-0.00050868414,0.00067577924,0.0003311803,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.6784348e-05,4.1542326e-06,4.6273626e-06,3.628603e-05,0.00018444126,0.00018439833,0.0038217332,0.15477589,0.18652295,0.005433495,1.9250327e-11,1.8594834e-11,3.9764806e-11,1.5187364e-07,5.000009e-08,5.0001592e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
107695127,107693879,0.8221086,-0.0028404833,0.016914615,0.56907225,0.0017981778,-0.00083539874,0.018869441,1.2693406,5.2637234,0.024222294,-2.6759264e-05,2.981715e-05,0.00012314851,-0.0004914859,0.0006754848,0.00036028642,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.6375717e-05,4.098296e-06,4.6451987e-06,3.7040787e-05,0.0001940491,0.0001937732,0.004343514,0.15412371,0.18618584,0.0068424414,1.8954642e-11,1.8428365e-11,3.9813233e-11,1.5041076e-07,5.000018e-08,5.000298e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
108695814,108694473,0.82728314,-0.0026010592,0.016889935,0.5615252,0.0016538802,-0.0010867581,0.0074364906,1.3054398,5.2513056,0.010914195,-2.7189542e-05,2.9976987e-05,0.0001254615,-0.000477671,0.00067531166,0.00038874114,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.5947573e-05,4.0459777e-06,4.662816e-06,3.7796657e-05,0.00020643676,0.0002060106,0.0036821037,0.15356404,0.18587728,0.005094605,1.8708049e-11,1.8287817e-11,3.9852472e-11,1.4913614e-07,5.000027e-08,5.000126e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
109704261,109702967,0.83225536,-0.0023563565,0.01683374,0.55413187,0.001294243,-0.0011626297,0.0029074089,1.3367047,5.240092,0.0065149004,-2.7591039e-05,3.0138854e-05,0.00012755483,-0.0004651541,0.0006750029,0.00039924894,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.5439345e-05,3.9826145e-06,4.669343e-06,3.8474147e-05,0.00019645547,0.00019579209,0.0042244885,0.15307301,0.18560046,0.006501975,1.8481034e-11,1.814946e-11,3.9844638e-11,1.4801113e-07,5.0000178e-08,5.000274e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
110696908,110695647,0.8364156,-0.002169452,0.016792724,0.5478342,0.0008946902,-0.0010837654,-0.0010276744,1.357577,5.2320967,0.0013832282,-2.7937884e-05,3.0264287e-05,0.00012893882,-0.0004549972,0.0006748569,0.0004057607,0.23053218,1.1699112e-09,0.4257671,0.0,0.0,0.0,0.0,0.0,2.5038398e-05,3.9281117e-06,4.6790537e-06,3.9305363e-05,0.00018969805,0.00018905204,0.0035452617,0.15266888,0.185365,0.0047772266,1.8297024e-11,1.8035719e-11,3.990634e-11,1.4706728e-07,5.0000178e-08,5.000089e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
