timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
209326100,0.0,0.0,1.021649,0.0,0.8723417,0.0,0.0,0.48889664,0.0,0.0,-0.001,0,0,0,0,0
209333512,0.0,0.0,1.0216382,0.0,0.8723444,0.0,0.0,0.48889193,0.0,0.0,-0.001,0,0,0,0,0
209345089,0.0,0.0,1.0216724,0.0,0.87233603,0.0,0.0,0.48890686,0.0,0.0,-0.001,0,0,0,0,0
209358006,0.0,0.0,1.0216708,0.0,0.8723364,0.0,0.0,0.48890623,0.0,0.0,-0.001,0,0,0,0,0
209365070,0.0,0.0,1.0215355,0.0,0.87236947,0.0,0.0,0.48884714,0.0,0.0,-0.001,0,0,0,0,0
209376821,0.0,0.0,1.021549,0.0,0.87236613,0.0,0.0,0.48885304,0.0,0.0,-0.001,0,0,0,0,0
209384640,0.0,0.0,1.0215664,0.0,0.8723619,0.0,0.0,0.4888606,0.0,0.0,-0.001,0,0,0,0,0
209397184,0.0,0.0,1.0216441,0.0,0.8723429,0.0,0.0,0.48889458,0.0,0.0,-0.001,0,0,0,0,0
209404612,0.0,0.0,1.0216751,0.0,0.8723353,0.0,0.0,0.48890808,0.0,0.0,-0.001,0,0,0,0,0
209416346,0.0,0.0,1.0215524,0.0,0.8723653,0.0,0.0,0.48885456,0.0,0.0,-0.001,0,0,0,0,0
209424876,0.0,0.0,1.0215188,0.0,0.8723735,0.0,0.0,0.48883986,0.0,0.0,-0.001,0,0,0,0,0
209436251,0.0,0.0,1.0215365,0.0,0.8723692,0.0,0.0,0.48884758,0.0,0.0,-0.001,0,0,0,0,0
209444228,0.0,0.0,1.0215995,0.0,0.8723538,0.0,0.0,0.4888751,0.0,0.0,-0.001,0,0,0,0,0
209456079,0.0,0.0,1.0215958,0.0,0.8723547,0.0,0.0,0.48887348,0.0,0.0,-0.001,0,0,0,0,0
209464436,0.0,0.0,1.0215292,0.0,0.872371,0.0,0.0,0.4888444,0.0,0.0,-0.001,0,0,0,0,0
209475701,0.0,0.0,1.0214714,0.0,0.87238514,0.0,0.0,0.48881918,0.0,0.0,-0.001,0,0,0,0,0
209483555,0.0,0.0,1.021501,0.0,0.8723779,0.0,0.0,0.48883212,0.0,0.0,-0.001,0,0,0,0,0
209496132,0.0,0.0,1.0215758,0.0,0.8723596,0.0,0.0,0.48886475,0.0,0.0,-0.001,0,0,0,0,0
209503433,0.0,0.0,1.021538,0.0,0.8723688,0.0,0.0,0.48884824,0.0,0.0,-0.001,0,0,0,0,0
209515234,0.0,0.0,1.0215372,0.0,0.87236905,0.0,0.0,0.4888479,0.0,0.0,-0.001,0,0,0,0,0
209527793,0.0,0.0,1.0214285,0.0,0.8723956,0.0,0.0,0.4888005,0.0,0.0,-0.001,0,0,0,0,0
209535225,0.0,0.0,1.0214422,0.0,0.87239224,0.0,0.0,0.48880646,0.0,0.0,-0.001,0,0,0,0,0
209546846,0.0,0.0,1.021458,0.0,0.87238836,0.0,0.0,0.4888134,0.0,0.0,-0.001,0,0,0,0,0
209554891,0.0,0.0,1.0214357,0.0,0.87239385,0.0,0.0,0.48880368,0.0,0.0,-0.001,0,0,0,0,0
209567163,0.0,0.0,1.0214857,0.0,0.8723816,0.0,0.0,0.48882544,0.0,0.0,-0.001,0,0,0,0,0
209574641,0.0,0.0,1.0214579,0.0,0.8723884,0.0,0.0,0.4888133,0.0,0.0,-0.001,0,0,0,0,0
209586365,0.0,0.0,1.0214782,0.0,0.8723835,0.0,0.0,0.48882222,0.0,0.0,-0.001,0,0,0,0,0
209594931,0.0,0.0,1.0214567,0.0,0.87238866,0.0,0.0,0.48881277,0.0,0.0,-0.001,0,0,0,0,0
209606229,0.0,0.0,1.021487,0.0,0.8723813,0.0,0.0,0.48882595,0.0,0.0,-0.001,0,0,0,0,0
209614070,0.0,0.0,1.0215353,0.0,0.8723695,0.0,0.0,0.48884708,0.0,0.0,-0.001,0,0,0,0,0
209626571,0.0,0.0,1.0214894,0.0,0.87238073,0.0,0.0,0.48882702,0.0,0.0,-0.001,0,0,0,0,0
209634147,0.0,0.0,1.0214889,0.0,0.87238085,0.0,0.0,0.48882684,0.0,0.0,-0.001,0,0,0,0,0
209645662,0.0,0.0,1.0214628,0.0,0.87238723,0.0,0.0,0.4888155,0.0,0.0,-0.001,0,0,0,0,0
209654411,0.0,0.0,1.0214268,0.0,0.872396,0.0,0.0,0.48879978,0.0,0.0,-0.001,0,0,0,0,0
209665519,0.0,0.0,1.0214921,0.0,0.87238,0.0,0.0,0.48882827,0.0,0.0,-0.001,0,0,0,0,0
209677458,-0.00020444611,-0.0008206447,1.0214674,0.0,0.87238604,0.00011139475,-0.0004079279,0.48881733,0.0,0.0,-0.001,0,0,0,0,0
209685283,-4.111471e-05,-0.00084472797,1.0214889,0.0,0.8723808,0.000188529,-0.00037851118,0.48882678,0.0,0.0,-0.001,0,0,0,0,0
209693904,1.6222722e-05,-0.0008455724,1.0214903,0.0,0.87238044,0.00021374568,-0.00036486532,0.48882738,0.0,0.0,-0.001,0,0,0,0,0
209705318,-0.00020741989,-0.0012751106,1.0214041,0.0,0.8724014,0.00022115387,-0.00060689653,0.48878968,0.0,0.0,-0.008074316,0,0,0,0,0
209717607,-0.0001369517,-0.0008345659,1.0214931,0.0,0.8723798,0.00014424288,-0.00039750212,0.48882857,0.0,0.0,-0.016542938,0,0,0,0,0
209724843,-0.0006389806,-0.0011227797,1.0215337,0.0,0.87236977,-4.28027e-06,-0.00064592116,0.48884615,0.0,0.0,-0.021423157,0,0,0,0,0
209736786,-5.779282e-05,-0.0010902996,1.0216182,0.0,0.87234914,0.0002413068,-0.0004896879,0.48888314,0.0,0.0,-0.029756507,0,0,0,0,0
209744550,-0.00011698002,-0.00032484607,1.0215236,0.0,0.8723723,2.8374128e-05,-0.00017028574,0.48884192,0.0,0.0,-0.03402365,0,0,0,0,0
209757239,4.5367793e-05,-0.0015043003,1.0212514,0.0,0.8724386,0.00038738345,-0.00064511877,0.48872316,0.0,0.0,-0.0423966,0,0,0,0,0
209764345,-6.270763e-07,-0.0013372132,1.0216422,0.0,0.8723432,0.00032660403,-0.0005834078,0.48889366,0.0,0.0,-0.04709581,0,0,0,0,0
209776264,-0.0005406699,0.00088349305,1.0217041,0.0,0.8723281,-0.00045179974,0.0002531756,0.4889207,0.0,0.0,-0.05485027,0,0,0,0,0
209784687,-0.00020377655,0.0002787192,1.0216908,0.0,0.87233144,-0.00015701535,7.175307e-05,0.4889149,0.0,0.0,-0.060524967,0,0,0,0,0
209796054,-0.0007982435,-0.00027939782,1.021271,0.0,0.8724341,-0.00027993217,-0.00031694156,0.48873168,0.0,0.0,-0.068325184,0,0,0,0,0
209804001,0.00039275148,0.0017842667,1.0209324,0.0,0.8725166,-0.00026454098,0.0008743472,0.4885837,0.0,0.0,-0.07258629,0,0,0,0,0
209815789,0.00013043685,0.002312446,1.0212978,0.0,0.872427,-0.000508198,0.0010405956,0.4887431,0.0,0.0,-0.081230015,0,0,0,0,0
209823733,0.00039339007,0.0013238554,1.0218092,0.0,0.8723024,-0.00015208291,0.0006735784,0.4889663,0.0,0.0,-0.08587341,0,0,0,0,0
209836195,0.0010370067,0.0039059338,1.0220292,0.0,0.8722475,-0.00050285895,0.0019570517,0.48906055,0.0,0.0,-0.096142575,0,0,0,0,0
209843407,0.0007268957,0.0032124259,1.0219889,0.0,0.8722577,-0.00046848974,0.0015787745,0.48904374,0.0,0.0,-0.09884881,0,0,0,0,0
209856062,0.002276226,0.00379067,1.0216142,0.0,0.87234914,6.623809e-05,0.002209795,0.4888784,0.0,0.0,-0.10920354,0,0,0,0,0
209863239,0.0011008714,0.0041837757,1.0212559,0.0,0.87243634,-0.0005421374,0.0020940516,0.48872304,0.0,0.0,-0.11112301,0,0,0,0,0
209875106,0.0023719496,0.0032719371,1.0217617,0.0,0.8723134,0.00023464194,0.0020069533,0.4889431,0.0,0.0,-0.121031284,0,0,0,0,0
209886959,0.0015128931,0.0030257672,1.022483,0.0,0.87213707,-8.046865e-05,0.0016895408,0.4892587,0.0,0.0,-0.12913379,0,0,0,0,0
209894989,0.0017645388,0.003684527,1.0222338,0.0,0.8721977,-0.00013163258,0.002038381,0.4891493,0.0,0.0,-0.13451616,0,0,0,0,0
209906881,0.0031067415,0.001338755,1.0216424,0.0,0.8723425,0.0010278176,0.0013433591,0.4888922,0.0,0.0,-0.14237563,0,0,0,0,0
209914736,0.0015329783,0.001516293,1.0209094,0.0,0.87252223,0.00029836808,0.001035986,0.48857325,0.0,0.0,-0.14787431,0,0,0,0,0
209926582,0.0014132696,0.0030541068,1.0206773,0.0,0.8725784,-0.00012932964,0.0016776456,0.4884712,0.0,0.0,-0.15630826,0,0,0,0,0
209934785,0.0006224559,0.0021492655,1.0211725,0.0,0.8724578,-0.00025362763,0.0010896653,0.48868817,0.0,0.0,-0.16024636,0,0,0,0,0
209946270,-0.0013583454,0.00136029,1.022074,0.0,0.87223715,-0.0009250465,0.000261077,0.48908225,0.0,0.0,-0.16958916,0,0,0,0,0
209954364,-0.00022650654,0.0029614503,1.0217444,0.0,0.8723174,-0.00082277565,0.0012362894,0.48893788,0.0,0.0,-0.17602189,0,0,0,0,0
209966080,-7.079288e-05,0.0021550294,1.0201411,0.0,0.8727096,-0.00055697525,0.0009230759,0.4882386,0.0,0.0,-0.18166709,0,0,0,0,0
209974008,-0.0020439757,0.00068653317,1.0195253,0.0,0.8728597,-0.0010595561,-0.00019907573,0.4879701,0.0,0.0,-0.18513782,0,0,0,0,0
209985794,-0.0028088347,0.0026479512,1.0192074,0.0,0.87293535,-0.0018718435,0.0004706291,0.48783204,0.0,0.0,-0.19132878,0,0,0,0,0
209993831,-0.0025063553,0.0021368768,1.0187881,0.0,0.8730383,-0.0016150953,0.00032167914,0.48764884,0.0,0.0,-0.19479662,0,0,0,0,0
210005703,-0.0037967784,-0.00091830763,1.0184752,0.0,0.87311524,-0.0014336711,-0.0013263802,0.48751006,0.0,0.0,-0.19829749,0,0,0,0,0
210013565,-0.0033001974,0.0006584794,1.0180559,0.0,0.8732171,-0.0016013439,-0.00051664206,0.48732847,0.0,0.0,-0.20213376,0,0,0,0,0
210025409,-0.0027955766,0.0011156471,1.0170014,0.0,0.8734741,-0.0014925193,-0.00019329357,0.4868683,0.0,0.0,-0.2049285,0,0,0,0,0
210037269,-0.003767789,-0.0015789575,1.0159996,0.0,0.87371814,-0.0012619676,-0.0016061645,0.48642832,0.0,0.0,-0.20423667,0,0,0,0,0
210045161,-0.0048872065,-0.00027627998,1.0153294,0.0,0.87387973,-0.0020682644,-0.0013086444,0.48613608,0.0,0.0,-0.20364895,0,0,0,0,0
210057105,-0.0041637737,-0.00055316405,1.0146664,0.0,0.8740416,-0.0016852814,-0.0012532241,0.48584652,0.0,0.0,-0.20377503,0,0,0,0,0
210065105,-0.0059042554,-0.0024309577,1.0145059,0.0,0.8740796,-0.0019899467,-0.0024964989,0.4857723,0.0,0.0,-0.2054766,0,0,0,0,0
210076858,-0.0070518623,0.00046918576,1.0144485,0.0,0.8740903,-0.0031959503,-0.0015076722,0.4857506,0.0,0.0,-0.20401594,0,0,0,0,0
210084690,-0.007035881,-0.0005710246,1.0143962,0.0,0.87410396,-0.0029363756,-0.0019583327,0.48572606,0.0,0.0,-0.2023994,0,0,0,0,0
210096642,-0.007995987,-0.0029230257,1.0136491,0.0,0.8742852,-0.002785976,-0.003218408,0.4853939,0.0,0.0,-0.20058522,0,0,0,0,0
210104460,-0.008668484,-0.00028093683,1.0131356,0.0,0.874407,-0.0037217622,-0.0022257026,0.48517382,0.0,0.0,-0.19951494,0,0,0,0,0
210116401,-0.009190779,-0.0010016427,1.0131252,0.0,0.8744092,-0.0037752907,-0.0026674794,0.48516724,0.0,0.0,-0.19634734,0,0,0,0,0
210124671,-0.009268394,-0.0025698633,1.0127869,0.0,0.8744923,-0.0034293658,-0.003371358,0.4850157,0.0,0.0,-0.19446222,0,0,0,0,0
210136256,-0.011135164,-0.0003260827,1.0123707,0.0,0.8745873,-0.004790335,-0.002841991,0.48483622,0.0,0.0,-0.19293123,0,0,0,0,0
210144076,-0.010767153,-0.0012688454,1.0119607,0.0,0.87468857,-0.004401512,-0.0031641405,0.48465508,0.0,0.0,-0.19001114,0,0,0,0,0
210156013,-0.010634546,-0.002544566,1.0112588,0.0,0.87486,-0.004035664,-0.003688516,0.48434508,0.0,0.0,-0.16949436,0,0,0,0,0
210163782,-0.011909492,-0.0007879294,1.0110016,0.0,0.8749176,-0.005019195,-0.0032282288,0.48423502,0.0,0.0,-0.16386607,0,0,0,0,0
210175700,-0.011928591,-0.00139778,1.0110751,0.0,0.8749005,-0.0048797647,-0.0034998162,0.4842655,0.0,0.0,-0.15399377,0,0,0,0,0
210183547,-0.011302857,-0.0018377261,1.0110757,0.0,0.8749023,-0.0044995076,-0.0035407604,0.48426557,0.0,0.0,-0.14860459,0,0,0,0,0
210195500,-0.013018223,-0.00020937924,1.0105149,0.0,0.87503165,-0.005645086,-0.003242208,0.48402187,0.0,0.0,-0.14188056,0,0,0,0,0
210203344,-0.011880185,8.182876e-05,1.0099672,0.0,0.87516683,-0.005218427,-0.0028379515,0.4837848,0.0,0.0,-0.13697892,0,0,0,0,0
210215241,-0.011382843,0.0006997577,1.0098841,0.0,0.87518734,-0.005150372,-0.0024470382,0.48375055,0.0,0.0,-0.13855879,0,0,0,0,0
210227168,-0.012078308,0.0024228352,1.0095724,0.0,0.8752578,-0.005871757,-0.0018603296,0.48361754,0.0,0.0,-0.13490596,0,0,0,0,0
210235263,-0.010951598,0.0024390684,1.0093688,0.0,0.8753101,-0.0053827614,-0.0015802294,0.48352942,0.0,0.0,-0.13180259,0,0,0,0,0
210246837,-0.012486366,0.0036728962,1.0094457,0.0,0.8752845,-0.0063526905,-0.0014115324,0.4835647,0.0,0.0,-0.12971961,0,0,0,0,0
210254907,-0.011733867,0.0040419623,1.0093333,0.0,0.8753131,-0.006112655,-0.0010677269,0.48351672,0.0,0.0,-0.12699644,0,0,0,0,0
210266735,-0.011870971,0.0038740863,1.0089358,0.0,0.8754092,-0.0061323084,-0.0011731272,0.4833423,0.0,0.0,-0.12654759,0,0,0,0,0
210274575,-0.012421276,0.0055002077,1.0084122,0.0,0.8755298,-0.006766302,-0.00059257954,0.48311633,0.0,0.0,-0.12623978,0,0,0,0,0
210286382,-0.012038067,0.0065728435,1.0080088,0.0,0.8756256,-0.006857639,-2.9057377e-05,0.4829418,0.0,0.0,-0.12604801,0,0,0,0,0
210294435,-0.012355498,0.0059747086,1.0079175,0.0,0.8756482,-0.0068522105,-0.00036727134,0.48290074,0.0,0.0,-0.12588619,0,0,0,0,0
210306260,-0.012338705,0.006852793,1.0076227,0.0,0.87571687,-0.007056854,2.2277613e-05,0.48277336,0.0,0.0,-0.12605798,0,0,0,0,0
210314180,-0.012845481,0.007826907,1.0072755,0.0,0.87579584,-0.007513812,0.0003277863,0.48262313,0.0,0.0,-0.111560464,0,0,0,0,0
210326058,-0.012903727,0.008077431,1.0067753,0.0,0.87591547,-0.0075996593,0.00042533933,0.48240456,0.0,0.0,-0.112482786,0,0,0,0,0
210334252,-0.011789207,0.008352063,1.0067177,0.0,0.8759325,-0.007177758,0.0008146513,0.4823795,0.0,0.0,-0.11426104,0,0,0,0,0
210345758,-0.011492202,0.009246297,1.0065181,0.0,0.8759788,-0.0072632125,0.0012786661,0.48229322,0.0,0.0,-0.11629054,0,0,0,0,0
210354015,-0.011946548,0.009276374,1.0062541,0.0,0.8760407,-0.007469308,0.0011832619,0.48217797,0.0,0.0,-0.115394674,0,0,0,0,0
210365802,-0.012397767,0.010612283,1.0055903,0.0,0.87619406,-0.007988437,0.0016623015,0.48188943,0.0,0.0,-0.11831096,0,0,0,0,0
210377429,-0.0123850275,0.011195322,1.005155,0.0,0.8762967,-0.008122901,0.0019225755,0.4816995,0.0,0.0,-0.047058698,0,0,0,0,0
210385284,-0.013312674,0.01074456,1.005146,0.0,0.87629676,-0.008420788,0.0015016822,0.48169574,0.0,0.0,-0.052766845,0,0,0,0,0
210397661,-0.014586389,0.012199202,1.0047177,0.0,0.8763882,-0.009328766,0.0018342799,0.48151153,0.0,0.0,-0.0567445,0,0,0,0,0
210405149,-0.012268313,0.013826123,1.003939,0.0,0.8765788,-0.008703414,0.003108702,0.48116958,0.0,0.0,-0.056888524,0,0,0,0,0
210416948,-0.01034119,0.011171914,1.0040313,0.0,0.8765751,-0.007220403,0.002408633,0.4812049,0.0,0.0,-0.06450041,0,0,0,0,0
210424895,-0.013875869,0.0114668375,1.0041813,0.0,0.8765237,-0.008840674,0.0016867791,0.4812746,0.0,0.0,-0.074848786,0,0,0,0,0
210436736,-0.014717787,0.015184666,1.003192,0.0,0.87674046,-0.010102606,0.0031186268,0.48084766,0.0,0.0,-0.08372375,0,0,0,0,0
210444571,-0.010765803,0.014347824,1.0032898,0.0,0.8767389,-0.008169173,0.0037015004,0.48088297,0.0,0.0,-0.08787236,0,0,0,0,0
210456603,-0.011864119,0.013364928,1.0039352,0.0,0.87658346,-0.008415316,0.0030038143,0.48116696,0.0,0.0,-0.099044055,0,0,0,0,0
210464585,-0.016257798,0.014509715,1.0031078,0.0,0.87675613,-0.010615356,0.0024529218,0.4808118,0.0,0.0,-0.106798664,0,0,0,0,0
210476281,-0.011736755,0.014099469,1.0022892,0.0,0.8769765,-0.00853342,0.0033634373,0.48044583,0.0,0.0,-0.11386319,0,0,0,0,0
210484226,-0.010686201,0.015200459,1.0024989,0.0,0.87692547,-0.008337637,0.0040977225,0.48053655,0.0,0.0,-0.120749146,0,0,0,0,0
210496037,-0.015867243,0.016418831,1.0018473,0.0,0.87705094,-0.010900873,0.003390653,0.48026177,0.0,0.0,-0.12749255,0,0,0,0,0
210504263,-0.010195588,0.014709912,1.0018653,0.0,0.87708193,-0.008003406,0.004003041,0.48025745,0.0,0.0,-0.12919722,0,0,0,0,0
210515872,-0.008231991,0.015985759,1.0024462,0.0,0.8769443,-0.0074500768,0.005031924,0.48050797,0.0,0.0,-0.1349186,0,0,0,0,0
210523889,-0.01862601,0.017511368,1.0015386,0.0,0.8771027,-0.012372437,0.00320923,0.48013282,0.0,0.0,-0.13878733,0,0,0,0,0
210535722,-0.012387213,0.01504598,1.001233,0.0,0.87722284,-0.0090440605,0.0036270109,0.47998458,0.0,0.0,-0.14313833,0,0,0,0,0
210543441,-0.007840629,0.015857559,1.0018649,0.0,0.8770859,-0.0072462047,0.005071842,0.48025212,0.0,0.0,-0.14299373,0,0,0,0,0
210555577,-0.018191492,0.01890354,1.0013478,0.0,0.87714255,-0.012515615,0.003925331,0.48005092,0.0,0.0,-0.14708297,0,0,0,0,0
210563299,-0.009824577,0.017039184,1.0009776,0.0,0.8772856,-0.008397677,0.0051173787,0.47986802,0.0,0.0,-0.14866701,0,0,0,0,0
210575211,-0.006500034,0.016430782,1.0010315,0.0,0.8772881,-0.0067935744,0.0056479755,0.47988287,0.0,0.0,-0.14854278,0,0,0,0,0
210586938,-0.013554555,0.020079713,0.99851227,0.0,0.87784195,-0.010756307,0.005569444,0.4787972,0.0,0.0,-0.1488291,0,0,0,0,0
210594940,-0.011975842,0.016741492,0.99835837,0.0,0.8779053,-0.009264033,0.0044827643,0.47872373,0.0,0.0,-0.15198913,0,0,0,0,0
210606758,-0.009616409,0.016951295,0.99961036,0.0,0.87761474,-0.008281775,0.005134434,0.47926754,0.0,0.0,-0.14996323,0,0,0,0,0
210614825,-0.01808602,0.020605916,0.9982211,0.0,0.8778815,-0.012870481,0.0047174557,0.47868162,0.0,0.0,-0.14762253,0,0,0,0,0
210626596,-0.012699212,0.016653284,0.9971482,0.0,0.8781918,-0.009557864,0.0042766803,0.47819394,0.0,0.0,-0.1477364,0,0,0,0,0
210634692,-0.0068331044,0.016656885,0.997594,0.0,0.87810946,-0.0069841677,0.005679252,0.47837502,0.0,0.0,-0.14487639,0,0,0,0,0
210646305,-0.015356541,0.021648612,0.99576896,0.0,0.87847775,-0.011914715,0.005843068,0.47759888,0.0,0.0,-0.14242378,0,0,0,0,0
210654350,-0.012115706,0.018904615,0.99547267,0.0,0.8785829,-0.009835294,0.0054130396,0.47745794,0.0,0.0,-0.14537959,0,0,0,0,0
210666166,-0.008566514,0.017088288,0.9964928,0.0,0.8783643,-0.007845396,0.005458377,0.4778962,0.0,0.0,-0.14191507,0,0,0,0,0
210674610,-0.01847335,0.020913905,0.9951413,0.0,0.87861305,-0.013106839,0.004780143,0.4773306,0.0,0.0,-0.1406087,0,0,0,0,0
210685836,-0.012562417,0.018290922,0.9928318,0.0,0.87921375,-0.009878398,0.005049838,0.4762984,0.0,0.0,-0.1391987,0,0,0,0,0
210693809,-0.0055458555,0.016798185,0.9929435,0.0,0.8792231,-0.006438705,0.0060641733,0.4763281,0.0,0.0,-0.13579106,0,0,0,0,0
210706201,-0.015774624,0.022089828,0.9913695,0.0,0.8795208,-0.0121905925,0.0059638773,0.47566694,0.0,0.0,-0.13429661,0,0,0,0,0
210713552,-0.012233853,0.020750277,0.9905562,0.0,0.8797426,-0.010312449,0.006221036,0.4752977,0.0,0.0,-0.13442558,0,0,0,0,0
210725463,-0.006802636,0.016998662,0.99235576,0.0,0.87935793,-0.0070372205,0.005855055,0.47607335,0.0,0.0,-0.13197835,0,0,0,0,0
210733554,-0.018506467,0.020381844,0.99211216,0.0,0.8793383,-0.012987557,0.004558151,0.47599858,0.0,0.0,-0.13194075,0,0,0,0,0
210745282,-0.013685098,0.020228136,0.98964334,0.0,0.87995493,-0.010824174,0.005651398,0.4749002,0.0,0.0,-0.13068268,0,0,0,0,0
210757443,-0.008961993,0.017028386,0.9903544,0.0,0.87982565,-0.007988353,0.005362111,0.47519916,0.0,0.0,-0.12971382,0,0,0,0,0
210765229,-0.0143355625,0.021229371,0.98925406,0.0,0.88003755,-0.011346886,0.0059397058,0.4747314,0.0,0.0,-0.12900044,0,0,0,0,0
210772952,-0.011091386,0.021788662,0.9875865,0.0,0.8804469,-0.010046294,0.006964252,0.47398716,0.0,0.0,-0.12689771,0,0,0,0,0
210784708,-0.0053245435,0.017312568,0.98771125,0.0,0.88046473,-0.0064472943,0.006359905,0.47402522,0.0,0.0,-0.12599519,0,0,0,0,0
210796633,-0.01292219,0.022797607,0.9869481,0.0,0.8805821,-0.011089078,0.0069780895,0.4737125,0.0,0.0,-0.125342,0,0,0,0,0
210804582,-0.014524689,0.021041028,0.9853709,0.0,0.8809577,-0.011374106,0.005834027,0.47302237,0.0,0.0,-0.12725775,0,0,0,0,0
210816400,-0.0072071706,0.016356979,0.98527926,0.0,0.8810384,-0.007042935,0.0055015706,0.47296038,0.0,0.0,-0.1276779,0,0,0,0,0
210824257,-0.012857327,0.020480778,0.9847919,0.0,0.8811072,-0.010505461,0.0059846174,0.472762,0.0,0.0,-0.12902191,0,0,0,0,0
210836171,-0.012005518,0.021118803,0.9825198,0.0,0.8816443,-0.010273621,0.006478748,0.4717583,0.0,0.0,-0.13036825,0,0,0,0,0
210844001,-0.0039030244,0.017322954,0.9831045,0.0,0.88155854,-0.005808504,0.00671479,0.47199124,0.0,0.0,-0.12742147,0,0,0,0,0
210856040,-0.012421595,0.020911053,0.98349065,0.0,0.8814143,-0.010411096,0.0062839636,0.47218743,0.0,0.0,-0.12918851,0,0,0,0,0
210863999,-0.012908659,0.021324696,0.9816923,0.0,0.8818334,-0.010717668,0.0063609187,0.47139645,0.0,0.0,-0.13136908,0,0,0,0,0
210875719,-0.0034772677,0.016510246,0.9813975,0.0,0.8819657,-0.005423541,0.006461666,0.47123823,0.0,0.0,-0.13162056,0,0,0,0,0
210884263,-0.011986928,0.018986521,0.98166466,0.0,0.88185847,-0.009760208,0.005547283,0.4713806,0.0,0.0,-0.13184312,0,0,0,0,0
210895510,-0.012765464,0.020949118,0.97969294,0.0,0.8823073,-0.010559797,0.0062396172,0.47051403,0.0,0.0,-0.13243435,0,0,0,0,0
210903458,-0.0023426064,0.01748305,0.98003036,0.0,0.8822866,-0.0051474804,0.0071615283,0.47063008,0.0,0.0,-0.13308404,0,0,0,0,0
210915367,-0.010151333,0.019594725,0.98080736,0.0,0.8820657,-0.009091477,0.0062520006,0.47099724,0.0,0.0,-0.13325357,0,0,0,0,0
210927084,-0.009935912,0.020191919,0.97779953,0.0,0.8827707,-0.009127196,0.006579861,0.4696694,0.0,0.0,-0.1341507,0,0,0,0,0
210935341,-0.001965752,0.016492207,0.9779503,0.0,0.8827805,-0.004740993,0.0068180338,0.46971238,0.0,0.0,-0.132626,0,0,0,0,0
210946933,-0.010306677,0.02096836,0.9783476,0.0,0.8826358,-0.00947502,0.006832925,0.4699124,0.0,0.0,-0.13259342,0,0,0,0,0
210955036,-0.012763116,0.021378685,0.97702223,0.0,0.8829321,-0.010651198,0.006443918,0.46933553,0.0,0.0,-0.1358018,0,0,0,0,0
210966858,-0.0027566976,0.01538008,0.97742784,0.0,0.8829055,-0.004827322,0.0061426475,0.46948576,0.0,0.0,-0.13706398,0,0,0,0,0
210974653,-0.008754134,0.018436527,0.97736573,0.0,0.882887,-0.008192097,0.006084312,0.46947452,0.0,0.0,-0.13414882,0,0,0,0,0
210986416,-0.010942468,0.020652397,0.9739794,0.0,0.8836588,-0.009667065,0.0065652216,0.46798563,0.0,0.0,-0.13503864,0,0,0,0,0
210994415,-0.0010885227,0.016264644,0.97386503,0.0,0.88374096,-0.0042861975,0.0069323797,0.46790552,0.0,0.0,-0.13487159,0,0,0,0,0
211006330,-0.009196767,0.019636959,0.97497314,0.0,0.8834399,-0.008661441,0.0065207207,0.4684191,0.0,0.0,-0.13469324,0,0,0,0,0
211014220,-0.011666904,0.021279726,0.9736011,0.0,0.88374,-0.010132636,0.006674814,0.46782097,0.0,0.0,-0.13634993,0,0,0,0,0
211026644,-0.0008284691,0.01519285,0.9736502,0.0,0.88379556,-0.0039198403,0.006520044,0.46781147,0.0,0.0,-0.13497825,0,0,0,0,0
211034146,-0.007988243,0.017242106,0.9738524,0.0,0.88371927,-0.007563573,0.005750097,0.46792087,0.0,0.0,-0.13525948,0,0,0,0,0
211045754,-0.010725288,0.020529252,0.9708142,0.0,0.88440007,-0.009531904,0.0065767216,0.46658593,0.0,0.0,-0.13599375,0,0,0,0,0
211053752,0.0015117043,0.016733477,0.97060263,0.0,0.88450617,-0.0032342728,0.007753153,0.46645284,0.0,0.0,-0.13517103,0,0,0,0,0
211065511,-0.006223726,0.017837957,0.9724338,0.0,0.88405454,-0.0069187307,0.006431122,0.4672883,0.0,0.0,-0.13561912,0,0,0,0,0
211073457,-0.012134458,0.02042106,0.971363,0.0,0.8842657,-0.0101315025,0.006197345,0.46683303,0.0,0.0,-0.1363272,0,0,0,0,0
211085270,-0.0006920987,0.015227097,0.9708551,0.0,0.8844486,-0.003858408,0.0065724747,0.46657538,0.0,0.0,-0.1355423,0,0,0,0,0
211093268,-0.005919033,0.015223798,0.9717256,0.0,0.8842324,-0.0061714286,0.0053489297,0.4669758,0.0,0.0,-0.13739565,0,0,0,0,0
211105120,-0.011015956,0.020198457,0.9694846,0.0,0.8847106,-0.0095790485,0.0063689942,0.4659988,0.0,0.0,-0.13807963,0,0,0,0,0
211116948,-0.0007985827,0.014446366,0.96981275,0.0,0.8846941,-0.0037201315,0.006204313,0.4661159,0.0,0.0,-0.13809381,0,0,0,0,0
211125108,-0.0047862167,0.016142504,0.9710281,0.0,0.88439476,-0.005882982,0.0060216645,0.46666363,0.0,0.0,-0.13335358,0,0,0,0,0
