timestamp,timestamp_sample_raw,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame,reset_counter
3694440,34923826,3694441,0.0485597,-0.02904799,-0.09933287,0.9999488,0.0076695075,0.006601309,-5.194864e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026116122,1.7961389e-05,0.00085469853,0.0027615954,0.0032982617,0.0004742743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3726449,34933949,3726450,0.048527785,-0.029044606,-0.09932429,0.9999487,0.007683607,0.006617089,-5.5115903e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003700448,0.00066518266,0.0008218471,0.0024995306,0.001834878,-0.0009921715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3760195,34974469,3760196,0.048222587,-0.02894736,-0.09933661,0.9999476,0.0077580255,0.0066768224,-6.762332e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.009728028,0.005024431,3.640193e-05,0.004620703,0.006497165,-0.0008515507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3794201,35004844,3794201,0.047833323,-0.028820237,-0.09940658,0.9999469,0.00778639,0.0067523574,-8.07283e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01736852,0.0046300055,0.001030707,-0.0053558955,-0.0019057097,0.005254404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3826198,35045347,3826199,0.047199696,-0.028905284,-0.0994651,0.9999465,0.007832375,0.006760605,-5.5617053e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017901847,-0.0037538332,-0.00042472142,0.0060992423,0.0015786105,-0.00737948,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3860189,35095107,3860190,0.047619715,-0.029073186,-0.09959229,0.9999454,0.007885879,0.006851485,-0.00019880582,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00213506,0.0020560313,-0.0026214859,-0.0017788897,0.0067521487,0.0024728554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3894206,35126570,3894206,0.048120547,-0.028972104,-0.09956436,0.9999458,0.007843437,0.006849615,-5.2701096e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009714498,0.0018393178,0.0003242151,-0.00017417077,-0.0023082865,0.009122026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3927191,35157005,3927191,0.04857485,-0.029016687,-0.09948859,0.99994653,0.007793551,0.006811204,-4.5281584e-05,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01243296,-0.0023281858,-2.8883354e-05,-0.001491518,-0.0009608448,-0.0087173935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3960195,35187365,3960195,0.04877911,-0.029138355,-0.09945958,0.9999468,0.0077739605,0.006783648,-0.00014458236,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0132495435,-0.0041768285,0.0017236234,0.0026242742,-0.0010989032,0.00034073074,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
3994997,35227924,3994997,0.04903204,-0.029157003,-0.09938809,0.9999469,0.0077801016,0.0067619947,-3.4153381e-06,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.01040758,0.00054324867,0.0010998383,-0.0005809896,0.00088976504,0.0053997305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3,0
