timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
149431100,2490386,2490386,3670026,0,0,0.04496926,0.044969242,0.0,0.0,2490386,2490386,3670026,0,0,0.0018670452,0.001867045,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
149628763,2490386,2490386,3670026,0,0,0.04275939,0.04275937,0.0,0.0,2490386,2490386,3670026,0,0,0.0018396616,0.0018396615,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
149830376,2490386,2490386,3670026,0,0,0.04377442,0.043774456,0.0,0.0,2490386,2490386,3670026,0,0,0.0018494572,0.001849457,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
150028125,2490386,2490386,3670026,0,0,0.044822328,0.044822317,0.0,0.0,2490386,2490386,3670026,0,0,0.0018525544,0.0018525543,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
150229877,2490386,2490386,3670026,0,0,0.044417482,0.044417486,0.0,0.0,2490386,2490386,3670026,0,0,0.0016887177,0.0016887177,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
150431599,2490386,2490386,3670026,0,0,0.04408622,0.044086274,0.0,0.0,2490386,2490386,3670026,0,0,0.0017642037,0.0017642037,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
150629267,2490386,2490386,3670026,0,0,0.042104527,0.042104512,0.0,0.0,2490386,2490386,3670026,0,0,0.0017345601,0.0017345601,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
150830972,2490386,2490386,3670026,0,0,0.0439845,0.043984476,0.0,0.0,2490386,2490386,3670026,0,0,0.001859095,0.0018590948,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
151028761,2490386,2490386,3670026,0,0,0.044744045,0.044743985,0.0,0.0,2490386,2490386,3670026,0,0,0.0018693412,0.0018693415,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
151230538,2490386,2490386,3670026,0,0,0.04438081,0.044380873,0.0,0.0,2490386,2490386,3670026,0,0,0.0017358434,0.0017358435,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
151428182,2490386,2490386,3670026,0,0,0.04604691,0.046046883,0.0,0.0,2490386,2490386,3670026,0,0,0.001754196,0.0017541962,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
151629870,2490386,2490386,3670026,0,0,0.045835845,0.045835834,0.0,0.0,2490386,2490386,3670026,0,0,0.0018739196,0.0018739197,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
151831666,2490386,2490386,3670026,0,0,0.044495836,0.044495795,0.0,0.0,2490386,2490386,3670026,0,0,0.0019334304,0.0019334306,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152029355,2490386,2490386,3670026,0,0,0.045036845,0.045036875,0.0,0.0,2490386,2490386,3670026,0,0,0.0020290883,0.002029088,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152231021,2490386,2490386,3670026,0,0,0.043623824,0.043623835,0.0,0.0,2490386,2490386,3670026,0,0,0.0019938636,0.0019938636,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152428809,2490386,2490386,3670026,0,0,0.044255994,0.044256,0.0,0.0,2490386,2490386,3670026,0,0,0.0018853964,0.0018853964,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152630476,2490386,2490386,3670026,0,0,0.04402505,0.04402504,0.0,0.0,2490386,2490386,3670026,0,0,0.0018456839,0.0018456839,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
152828222,2490386,2490386,3670026,0,0,0.04487877,0.044878814,0.0,0.0,2490386,2490386,3670026,0,0,0.0018270585,0.0018270587,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153029921,2490386,2490386,3670026,0,0,0.043562733,0.04356276,0.0,0.0,2490386,2490386,3670026,0,0,0.0018331438,0.0018331438,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153231719,2490386,2490386,3670026,0,0,0.04717234,0.047172386,0.0,0.0,2490386,2490386,3670026,0,0,0.0017662819,0.001766282,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153429396,2490386,2490386,3670026,0,0,0.043205537,0.043205526,0.0,0.0,2490386,2490386,3670026,0,0,0.0018731207,0.0018731207,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153631209,2490386,2490386,3670026,0,0,0.04428294,0.044282936,0.0,0.0,2490386,2490386,3670026,0,0,0.002015435,0.002015435,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
153828903,2490386,2490386,3670026,0,0,0.042360656,0.042360723,0.0,0.0,2490386,2490386,3670026,0,0,0.0018906095,0.0018906095,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154030693,2490386,2490386,3670026,0,0,0.043914538,0.04391451,0.0,0.0,2490386,2490386,3670026,0,0,0.002040476,0.002040476,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154228283,2490386,2490386,3670026,0,0,0.043839272,0.043839235,0.0,0.0,2490386,2490386,3670026,0,0,0.0019080306,0.0019080307,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154429979,2490386,2490386,3670026,0,0,0.04512412,0.045124147,0.0,0.0,2490386,2490386,3670026,0,0,0.0019171971,0.0019171973,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154631688,2490386,2490386,3670026,0,0,0.044920612,0.04492062,0.0,0.0,2490386,2490386,3670026,0,0,0.0018257927,0.0018257927,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
154829460,2490386,2490386,3670026,0,0,0.044749886,0.044749845,0.0,0.0,2490386,2490386,3670026,0,0,0.0017022908,0.0017022908,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
155031226,2490386,2490386,3670026,0,0,0.043537624,0.043537542,0.0,0.0,2490386,2490386,3670026,0,0,0.0020139255,0.0020139255,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
155228954,2490386,2490386,3670026,0,0,0.045376126,0.045376107,0.0,0.0,2490386,2490386,3670026,0,0,0.0019384052,0.0019384053,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
155430637,2490386,2490386,3670026,0,0,0.044805273,0.04480524,0.0,0.0,2490386,2490386,3670026,0,0,0.0016994524,0.0016994524,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
155628373,2490386,2490386,3670026,0,0,0.044507414,0.04450739,0.0,0.0,2490386,2490386,3670026,0,0,0.0016404947,0.0016404946,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
155830029,2490386,2490386,3670026,0,0,0.044411458,0.044411406,0.0,0.0,2490386,2490386,3670026,0,0,0.0018831166,0.0018831166,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
156031861,2490386,2490386,3670026,0,0,0.046248037,0.04624799,0.0,0.0,2490386,2490386,3670026,0,0,0.0021077967,0.0021077967,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
156229587,2490386,2490386,3670026,0,0,0.04363899,0.04363902,0.0,0.0,2490386,2490386,3670026,0,0,0.0017907295,0.0017907294,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
156431261,2490386,2490386,3670026,0,0,0.044023488,0.04402355,0.0,0.0,2490386,2490386,3670026,0,0,0.0018023445,0.0018023445,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
156628921,2490386,2490386,3670026,0,0,0.043906555,0.043906536,0.0,0.0,2490386,2490386,3670026,0,0,0.0017819002,0.0017819002,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
156830618,2490386,2490386,3670026,0,0,0.043920346,0.043920342,0.0,0.0,2490386,2490386,3670026,0,0,0.0018433158,0.0018433155,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
157028379,2490386,2490386,3670026,0,0,0.044003043,0.04400304,0.0,0.0,2490386,2490386,3670026,0,0,0.0018751867,0.0018751867,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
157230071,2490386,2490386,3670026,0,0,0.044271562,0.044271532,0.0,0.0,2490386,2490386,3670026,0,0,0.0017985518,0.0017985516,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
157431771,2490386,2490386,3670026,0,0,0.04534453,0.045344554,0.0,0.0,2490386,2490386,3670026,0,0,0.0017375326,0.0017375324,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
157629526,2490386,2490386,3670026,0,0,0.043392513,0.043392498,0.0,0.0,2490386,2490386,3670026,0,0,0.0017404017,0.0017404015,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
157831376,2490386,2490386,3670026,0,0,0.04504992,0.045049902,0.0,0.0,2490386,2490386,3670026,0,0,0.0017415405,0.0017415405,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
158028986,2490386,2490386,3670026,0,0,0.044968843,0.04496887,0.0,0.0,2490386,2490386,3670026,0,0,0.0018110133,0.0018110133,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
158230671,2490386,2490386,3670026,0,0,0.044398766,0.044398732,0.0,0.0,2490386,2490386,3670026,0,0,0.0016711111,0.0016711111,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
158428431,2490386,2490386,3670026,0,0,0.044047277,0.04404725,0.0,0.0,2490386,2490386,3670026,0,0,0.0017772953,0.0017772953,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
158630128,2490386,2490386,3670026,0,0,0.044801563,0.044801537,0.0,0.0,2490386,2490386,3670026,0,0,0.0019027598,0.0019027597,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
158831826,2490386,2490386,3670026,0,0,0.043077145,0.043077175,0.0,0.0,2490386,2490386,3670026,0,0,0.0019105574,0.0019105573,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
159029576,2490386,2490386,3670026,0,0,0.043500148,0.043500137,0.0,0.0,2490386,2490386,3670026,0,0,0.0019009626,0.0019009627,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
159231401,2490386,2490386,3670026,0,0,0.044198703,0.044198766,0.0,0.0,2490386,2490386,3670026,0,0,0.0018742216,0.0018742217,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
159429029,2490386,2490386,3670026,0,0,0.043513548,0.043513577,0.0,0.0,2490386,2490386,3670026,0,0,0.0019218436,0.0019218436,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
159630727,2490386,2490386,3670026,0,0,0.04375922,0.04375919,0.0,0.0,2490386,2490386,3670026,0,0,0.0017177202,0.0017177201,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
159828491,2490386,2490386,3670026,0,0,0.042673346,0.042673353,0.0,0.0,2490386,2490386,3670026,0,0,0.0018079006,0.0018079006,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
160030181,2490386,2490386,3670026,0,0,0.04443066,0.04443068,0.0,0.0,2490386,2490386,3670026,0,0,0.0018031019,0.0018031019,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
160231995,2490386,2490386,3670026,0,0,0.042693205,0.04269317,0.0,0.0,2490386,2490386,3670026,0,0,0.0019165573,0.0019165572,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
160429673,2490386,2490386,3670026,0,0,0.043365218,0.043365184,0.0,0.0,2490386,2490386,3670026,0,0,0.0018297639,0.001829764,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
160631347,2490386,2490386,3670026,0,0,0.04303856,0.043038547,0.0,0.0,2490386,2490386,3670026,0,0,0.001850219,0.001850219,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
160829124,2490386,2490386,3670026,0,0,0.04354866,0.043548655,0.0,0.0,2490386,2490386,3670026,0,0,0.0019914773,0.0019914773,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
161030803,2490386,2490386,3670026,0,0,0.044469647,0.04446963,0.0,0.0,2490386,2490386,3670026,0,0,0.0017415405,0.0017415406,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
161228614,2490386,2490386,3670026,0,0,0.043377277,0.04337734,0.0,0.0,2490386,2490386,3670026,0,0,0.0017631353,0.0017631353,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
161430301,2490386,2490386,3670026,0,0,0.043280683,0.043280706,0.0,0.0,2490386,2490386,3670026,0,0,0.0017114423,0.0017114423,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
161631939,2490386,2490386,3670026,0,0,0.04435941,0.044359386,0.0,0.0,2490386,2490386,3670026,0,0,0.001956907,0.0019569069,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
161829681,2490386,2490386,3670026,0,0,0.045053154,0.04505317,0.0,0.0,2490386,2490386,3670026,0,0,0.0018534663,0.0018534664,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
162031481,2490386,2490386,3670026,0,0,0.045748,0.04574798,0.0,0.0,2490386,2490386,3670026,0,0,0.0017636841,0.0017636841,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
162229131,2490386,2490386,3670026,0,0,0.04358708,0.043587025,0.0,0.0,2490386,2490386,3670026,0,0,0.0017941645,0.0017941644,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
162430831,2490386,2490386,3670026,0,0,0.044429842,0.04442982,0.0,0.0,2490386,2490386,3670026,0,0,0.001968553,0.001968553,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
162628622,2490386,2490386,3670026,0,0,0.0439191,0.043919202,0.0,0.0,2490386,2490386,3670026,0,0,0.001827048,0.0018270479,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
162830296,2490386,2490386,3670026,0,0,0.04410491,0.04410494,0.0,0.0,2490386,2490386,3670026,0,0,0.0018474341,0.0018474341,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
163032090,2490386,2490386,3670026,0,0,0.04529284,0.045292817,0.0,0.0,2490386,2490386,3670026,0,0,0.0020009545,0.0020009542,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
163229739,2490386,2490386,3670026,0,0,0.045191154,0.04519106,0.0,0.0,2490386,2490386,3670026,0,0,0.0020512098,0.0020512096,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
163431449,2490386,2490386,3670026,0,0,0.044855308,0.044855315,0.0,0.0,2490386,2490386,3670026,0,0,0.0017510895,0.0017510894,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
163629206,2490386,2490386,3670026,0,0,0.0451681,0.0451681,0.0,0.0,2490386,2490386,3670026,0,0,0.0017768178,0.0017768178,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
163830995,2490386,2490386,3670026,0,0,0.043333042,0.043333005,0.0,0.0,2490386,2490386,3670026,0,0,0.0019749452,0.0019749454,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
164028683,2490386,2490386,3670026,0,0,0.04464528,0.04464531,0.0,0.0,2490386,2490386,3670026,0,0,0.001808038,0.001808038,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
164230360,2490386,2490386,3670026,0,0,0.04617516,0.046175182,0.0,0.0,2490386,2490386,3670026,0,0,0.0018749353,0.0018749353,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
164432172,2490386,2490386,3670026,0,0,0.04342307,0.04342307,0.0,0.0,2490386,2490386,3670026,0,0,0.0019197792,0.0019197792,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
164629846,2490386,2490386,3670026,0,0,0.043082636,0.043082654,0.0,0.0,2490386,2490386,3670026,0,0,0.0018386596,0.0018386596,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
164831597,2490386,2490386,3670026,0,0,0.04469644,0.04469634,0.0,0.0,2490386,2490386,3670026,0,0,0.0019311515,0.0019311515,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
165029273,2490386,2490386,3670026,0,0,0.04743101,0.04743101,0.0,0.0,2490386,2490386,3670026,0,0,0.0018799844,0.0018799844,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
165230979,2490386,2490386,3670026,0,0,0.045163736,0.045163736,0.0,0.0,2490386,2490386,3670026,0,0,0.0018444983,0.0018444982,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
165428734,2490386,2490386,3670026,0,0,0.043870263,0.043870278,0.0,0.0,2490386,2490386,3670026,0,0,0.002063786,0.002063786,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
165630418,2490386,2490386,3670026,0,0,0.044801235,0.044801254,0.0,0.0,2490386,2490386,3670026,0,0,0.002010079,0.002010079,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
165832300,2490386,2490386,3670026,0,0,0.043977074,0.043977145,0.0,0.0,2490386,2490386,3670026,0,0,0.0017930953,0.0017930951,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
166029848,2490386,2490386,3670026,0,0,0.046241745,0.046241768,0.0,0.0,2490386,2490386,3670026,0,0,0.0019501483,0.0019501483,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
166231675,2490386,2490386,3670026,0,0,0.044162802,0.044162747,0.0,0.0,2490386,2490386,3670026,0,0,0.0019396478,0.001939648,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
166429412,2490386,2490386,3670026,0,0,0.04513819,0.04513815,0.0,0.0,2490386,2490386,3670026,0,0,0.0018384843,0.0018384843,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
166631006,2490386,2490386,3670026,0,0,0.044322766,0.044322774,0.0,0.0,2490386,2490386,3670026,0,0,0.001961719,0.0019617192,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
166828809,2490386,2490386,3670026,0,0,0.043322332,0.043322265,0.0,0.0,2490386,2490386,3670026,0,0,0.0017589952,0.0017589952,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
167030458,2490386,2490386,3670026,0,0,0.045194864,0.045194875,0.0,0.0,2490386,2490386,3670026,0,0,0.001920638,0.001920638,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
167232159,2490386,2490386,3670026,0,0,0.044996843,0.044996843,0.0,0.0,2490386,2490386,3670026,0,0,0.0019081624,0.0019081624,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
167429938,2490386,2490386,3670026,0,0,0.044700556,0.044700574,0.0,0.0,2490386,2490386,3670026,0,0,0.001882494,0.001882494,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
167631712,2490386,2490386,3670026,0,0,0.043437734,0.043437727,0.0,0.0,2490386,2490386,3670026,0,0,0.0018884112,0.0018884115,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
167829457,2490386,2490386,3670026,0,0,0.043548692,0.043548692,0.0,0.0,2490386,2490386,3670026,0,0,0.0017427482,0.0017427482,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
168031075,2490386,2490386,3670026,0,0,0.04439302,0.044393003,0.0,0.0,2490386,2490386,3670026,0,0,0.0018166307,0.0018166306,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
168228848,2490386,2490386,3670026,0,0,0.042258434,0.04225845,0.0,0.0,2490386,2490386,3670026,0,0,0.0018141152,0.0018141153,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
168430636,2490386,2490386,3670026,0,0,0.04372551,0.043725487,0.0,0.0,2490386,2490386,3670026,0,0,0.0018503916,0.0018503915,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
168632218,2490386,2490386,3670026,0,0,0.04539232,0.045392282,0.0,0.0,2490386,2490386,3670026,0,0,0.0018588416,0.0018588419,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
168829997,2490386,2490386,3670026,0,0,0.043277778,0.04327783,0.0,0.0,2490386,2490386,3670026,0,0,0.0017947322,0.0017947322,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
169031786,2490386,2490386,3670026,0,0,0.043876644,0.043876674,0.0,0.0,2490386,2490386,3670026,0,0,0.0018365753,0.0018365755,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
169229411,2490386,2490386,3670026,0,0,0.041568156,0.041568175,0.0,0.0,2490386,2490386,3670026,0,0,0.0017585077,0.0017585077,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
169431234,2490386,2490386,3670026,0,0,0.043582186,0.043582197,0.0,0.0,2490386,2490386,3670026,0,0,0.0017693146,0.0017693146,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
169628879,2490386,2490386,3670026,0,0,0.042924706,0.042924672,0.0,0.0,2490386,2490386,3670026,0,0,0.0018144419,0.0018144418,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
169830584,2490386,2490386,3670026,0,0,0.042235635,0.04223568,0.0,0.0,2490386,2490386,3670026,0,0,0.001776521,0.001776521,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
170032415,2490386,2490386,3670026,0,0,0.043409213,0.04340923,0.0,0.0,2490386,2490386,3670026,0,0,0.0019048045,0.0019048044,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
170230188,2490386,2490386,3670026,0,0,0.044561353,0.044561338,0.0,0.0,2490386,2490386,3670026,0,0,0.0017455394,0.0017455393,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
170431884,2490386,2490386,3670026,0,0,0.04398814,0.043988056,0.0,0.0,2490386,2490386,3670026,0,0,0.0016700327,0.0016700327,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
170629506,2490386,2490386,3670026,0,0,0.042245895,0.042245813,0.0,0.0,2490386,2490386,3670026,0,0,0.0017759294,0.0017759292,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
170831169,2490386,2490386,3670026,0,0,0.042203117,0.042203166,0.0,0.0,2490386,2490386,3670026,0,0,0.0017703784,0.0017703784,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
171028918,2490386,2490386,3670026,0,0,0.044076364,0.044076364,0.0,0.0,2490386,2490386,3670026,0,0,0.0018479209,0.0018479212,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
171226700,2490386,2490386,3670026,0,0,0.04662499,0.046625018,0.0,0.0,2490386,2490386,3670026,0,0,0.0019079403,0.0019079403,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
171432373,2490386,2490386,3670026,0,0,0.0439134,0.043913454,0.0,0.0,2490386,2490386,3670026,0,0,0.0017275879,0.0017275878,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
171630173,2490386,2490386,3670026,0,0,0.043919556,0.043919537,0.0,0.0,2490386,2490386,3670026,0,0,0.0017943605,0.0017943607,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
171831912,2490386,2490386,3670026,0,0,0.045544494,0.045544453,0.0,0.0,2490386,2490386,3670026,0,0,0.001691302,0.001691302,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
172029710,2490386,2490386,3670026,0,0,0.04510647,0.045106445,0.0,0.0,2490386,2490386,3670026,0,0,0.0018905198,0.0018905198,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
172231337,2490386,2490386,3670026,0,0,0.042006575,0.04200656,0.0,0.0,2490386,2490386,3670026,0,0,0.0016746834,0.0016746835,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
172429005,2490386,2490386,3670026,0,0,0.04412149,0.04412149,0.0,0.0,2490386,2490386,3670026,0,0,0.00180596,0.0018059601,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
172626826,2490386,2490386,3670026,0,0,0.044090595,0.044090636,0.0,0.0,2490386,2490386,3670026,0,0,0.001862319,0.0018623188,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
172832524,2490386,2490386,3670026,0,0,0.04374415,0.043744072,0.0,0.0,2490386,2490386,3670026,0,0,0.0018589685,0.0018589685,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
173030201,2490386,2490386,3670026,0,0,0.04522058,0.04522059,0.0,0.0,2490386,2490386,3670026,0,0,0.0019021651,0.0019021651,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
173232004,2490386,2490386,3670026,0,0,0.043863486,0.04386347,0.0,0.0,2490386,2490386,3670026,0,0,0.001870897,0.001870897,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
173429577,2490386,2490386,3670026,0,0,0.044124156,0.044124153,0.0,0.0,2490386,2490386,3670026,0,0,0.001955571,0.0019555707,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
173631331,2490386,2490386,3670026,0,0,0.04401781,0.044017892,0.0,0.0,2490386,2490386,3670026,0,0,0.0017941975,0.0017941976,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
173829046,2490386,2490386,3670026,0,0,0.04466853,0.044668607,0.0,0.0,2490386,2490386,3670026,0,0,0.0016434742,0.0016434742,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
174026872,2490386,2490386,3670026,0,0,0.045410227,0.04541021,0.0,0.0,2490386,2490386,3670026,0,0,0.0017430478,0.001743048,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
