timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
84424368,84423271,0,nan,nan,0.009108082,0.018647883,-0.55550927,-0.012571249,-0.01879086,0.0,0.0055760313,0.0021792685,0.025421306,-0.021998357,0.015083633,-0.045821503,0.0,-0.15535662,0.04740664,-0.020163404,0.056908883,-0.01387076,nan,0.1,0.04465015,0.64609575,0.023277206,0.15948609,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
84535428,84534008,0,nan,nan,0.008860252,0.018787228,-0.55641353,-0.012571249,-0.01879086,0.0,-0.0076534897,-0.000798936,0.020950053,-0.024974888,0.015083633,-0.045821503,0.0,0.3499057,-0.1088925,-0.16330591,0.05392877,-0.01387076,nan,0.1,0.04483644,0.648715,0.022645269,0.15981448,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
84634077,84632881,0,nan,nan,0.008516445,0.018681044,-0.55811566,-0.012571249,-0.01879086,0.0,-0.008095976,-0.0065768026,0.021620335,-0.023443483,0.015083633,-0.045821503,0.0,-0.037941035,0.21762909,-0.087043434,0.05234743,-0.01387076,nan,0.1,0.04499665,0.65022796,0.022733543,0.1600339,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
84725570,84723847,0,nan,nan,0.008809664,0.018356107,-0.5605285,-0.012571249,-0.01879086,0.0,0.0076323226,-0.0032878476,0.020243807,-0.025012705,0.015083633,-0.045821503,0.0,-0.17594877,0.09054015,0.049139462,0.05468013,-0.01387076,nan,0.1,0.045092225,0.6503972,0.02221589,0.16003169,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
84835672,84834581,0,nan,nan,0.008361274,0.018487446,-0.5629867,-0.012571249,-0.01879086,0.0,-0.008601046,0.003013914,0.023607628,-0.021593738,0.015083633,-0.045821503,0.0,0.06600963,0.541678,0.43821967,0.051700767,-0.01387076,nan,0.1,0.045022894,0.64190316,0.022960572,0.15863636,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
84934687,84933453,0,nan,nan,0.00826365,0.018685093,-0.5655972,-0.012571249,-0.01879086,0.0,0.008059422,0.00030145387,0.024315918,-0.021310156,0.015083633,-0.045821503,0.0,0.1536047,0.49476087,-0.16928427,0.0512802,-0.01387076,nan,0.1,0.04515622,0.64346534,0.023011455,0.15888624,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85026137,85024428,0,nan,nan,0.00898424,0.01904641,-0.567222,-0.012571249,-0.01879086,0.0,0.0051567703,-0.0052993842,0.020495623,-0.024700055,0.015083633,-0.045821503,0.0,-0.012069757,-0.30570048,-0.20399983,0.052285045,-0.01387076,nan,0.1,0.045256898,0.6436391,0.022538416,0.15888043,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85125067,85123289,0,nan,nan,0.008516006,0.018741854,-0.569977,-0.012571249,-0.01879086,0.0,-0.010496419,-0.00013685087,0.024184218,-0.02148039,0.015083633,-0.045821503,0.0,-0.095732234,0.046062164,-0.15219246,0.052517712,-0.01387076,nan,0.1,0.045400433,0.6450474,0.022406533,0.15905079,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85235243,85234026,0,nan,nan,0.008166115,0.01903231,-0.57412684,-0.012571249,-0.01879086,0.0,0.0017717542,0.0011116973,0.020818966,-0.026187466,0.015083633,-0.045821503,0.0,-0.44446155,-0.013410503,0.078305766,0.05073406,-0.01387076,nan,0.1,0.04559087,0.64783597,0.023364244,0.15947789,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85334090,85332899,0,nan,nan,0.007674803,0.019128054,-0.5764957,-0.012571249,-0.01879086,0.0,-0.009463052,-0.010160472,0.011174305,-0.03501989,0.015083633,-0.045821503,0.0,-0.3935877,0.02632752,0.19662125,0.055538524,-0.01387076,nan,0.10153481,0.04568536,0.64927053,0.022018714,0.15966673,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85424963,85423861,0,nan,nan,0.006978101,0.018739082,-0.57143736,-0.012571249,-0.01879086,0.0,-0.014852245,-0.00022430997,0.01773565,-0.020902315,0.015083633,-0.045821503,0.0,-0.56332487,0.0053761504,-0.23203586,0.05619932,-0.01387076,nan,0.12477133,0.045704678,0.6483969,0.022274153,0.15926422,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85535879,85534598,0,nan,nan,0.0077296905,0.020032963,-0.56078064,-0.012571249,-0.01879086,0.0,0.013914966,0.004689314,0.024445742,-0.0028622537,0.015083633,-0.045821503,0.0,-0.6590587,-0.37450796,0.74993557,0.051272042,-0.01387076,nan,0.11402151,0.045577493,0.6394014,0.022959549,0.15768568,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85635446,85633473,0,nan,nan,0.009099322,0.020465473,-0.55408055,-0.012571249,-0.01879086,0.0,-0.008750949,0.032046173,0.023893677,0.0026753373,0.015083633,-0.045821503,0.0,-4.199681,0.5624378,-0.95495915,0.053596184,-0.01387076,nan,0.10732117,0.045667656,0.6409412,0.021367028,0.15794116,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85733637,85732345,0,nan,nan,0.009111596,0.022226382,-0.5509284,-0.012571249,-0.01879086,0.0,0.009111056,0.0014335462,0.033708554,0.014517265,0.015083633,-0.045821503,0.0,0.3376192,0.033183806,0.09537973,0.050053466,-0.01387076,nan,0.10071513,0.045784917,0.64252555,0.022147104,0.15819617,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85824409,85823307,0,nan,nan,0.009568402,0.023298336,-0.5500095,-0.012571249,-0.01879086,0.0,0.004815073,0.015190461,0.029195135,0.009600338,0.015083633,-0.045821503,0.0,-0.06386275,-0.20997816,-0.0068465504,0.048393924,-0.01387076,nan,0.1,0.04586242,0.642876,0.022213196,0.15826398,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
85936036,85934044,0,nan,nan,0.009679158,0.023784561,-0.55003047,-0.012571249,-0.01879086,0.0,0.0025530984,0.010495879,0.030504975,0.00937035,0.015083633,-0.045821503,0.0,0.07716111,0.2002399,-0.038947154,0.04764871,-0.01387076,nan,0.1,0.045999955,0.6457264,0.021530373,0.15873145,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86034120,86032917,0,nan,nan,0.009835808,0.02401977,-0.5503848,-0.012571249,-0.01879086,0.0,0.0025085616,0.0016457712,0.030018039,0.007417896,0.015083633,-0.045821503,0.0,-0.21012108,0.18444394,-0.16413386,0.047009546,-0.01387076,nan,0.1,0.046117853,0.64737254,0.022267118,0.15901671,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86126319,86123880,0,nan,nan,0.009612651,0.023984037,-0.551475,-0.012571249,-0.01879086,0.0,0.00085805263,0.005546567,0.030513216,0.00588301,0.015083633,-0.045821503,0.0,0.09007467,-0.13472717,-0.033613067,0.04584595,-0.01387076,nan,0.1,0.04619739,0.647755,0.021946622,0.15910031,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86235809,86234617,0,nan,nan,0.009500908,0.02368278,-0.5500398,-0.012571249,-0.01879086,0.0,-0.0036225205,0.0056310594,0.029686837,0.005600309,0.015083633,-0.045821503,0.0,-0.10614887,0.07240685,0.096548855,0.043898378,-0.01387076,nan,0.1,0.046143305,0.6397731,0.023051962,0.15791409,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86334700,86333490,0,nan,nan,0.008741411,0.023565058,-0.54983646,-0.012571249,-0.01879086,0.0,-0.0072412086,2.8798355e-05,0.028510163,0.0039931946,0.015083633,-0.045821503,0.0,-0.014462818,0.027451761,0.018571137,0.04278841,-0.01387076,nan,0.1,0.046266254,0.6414012,0.02345254,0.15819447,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86433552,86432362,0,nan,nan,0.008716776,0.023374055,-0.550395,-0.012571249,-0.01879086,0.0,0.010847029,0.004310077,0.028393226,0.002603368,0.015083633,-0.045821503,0.0,0.19145732,0.08327513,-0.14152497,0.04134992,-0.01387076,nan,0.1,0.04639613,0.64306283,0.023342451,0.15848938,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86525051,86523325,0,nan,nan,0.0095383255,0.023121398,-0.55221516,-0.012571249,-0.01879086,0.0,0.012446124,0.0034220952,0.027812706,-0.0002662899,0.015083633,-0.045821503,0.0,-0.20103937,0.34274864,-0.8420274,0.04467614,-0.01387076,nan,0.1,0.04648281,0.6434694,0.02230013,0.1585891,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86635287,86634063,0,nan,nan,0.008760631,0.022899352,-0.553978,-0.012571249,-0.01879086,0.0,-0.001724338,-0.0012204362,0.028469907,-0.0016149234,0.015083633,-0.045821503,0.0,0.3674493,0.09436866,0.011360746,0.041829836,-0.01387076,nan,0.1,0.046649303,0.64637333,0.023206713,0.15905577,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86734958,86732935,0,nan,nan,0.008480516,0.022552734,-0.55527896,-0.012571249,-0.01879086,0.0,-0.0078502325,-0.00029548543,0.02803904,-0.0032033722,0.015083633,-0.045821503,0.0,0.25313383,0.14478639,-0.01266667,0.039438624,-0.01387076,nan,0.1,0.046536986,0.63722897,0.0217233,0.15768749,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86825087,86823898,0,nan,nan,0.008885924,0.022319566,-0.5549863,-0.012571249,-0.01879086,0.0,-0.0020960027,-0.0017423762,0.028202215,-0.0025600018,0.015083633,-0.045821503,0.0,-0.36312985,0.016595962,0.025671324,0.039174195,-0.01387076,nan,0.1,0.046646167,0.6376264,0.02348246,0.15778476,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
86936386,86934636,0,nan,nan,0.009000449,0.022083998,-0.5543172,-0.012571249,-0.01879086,0.0,0.006663972,-0.0017462515,0.026785094,-0.0031340697,0.015083633,-0.045821503,0.0,-0.12165587,-0.021825798,0.030216085,0.0387877,-0.01387076,nan,0.1,0.04678618,0.6404992,0.022215314,0.15826212,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87034779,87033508,0,nan,nan,0.009256886,0.02187422,-0.55347216,-0.012571249,-0.01879086,0.0,0.005843279,-0.0017798322,0.029029466,0.00012794673,0.015083633,-0.045821503,0.0,0.1685772,-0.08825384,0.43476,0.038219973,-0.01387076,nan,0.1,0.04691202,0.642166,0.022645475,0.15855008,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87133586,87132381,0,nan,nan,0.009576,0.021623217,-0.5538291,-0.012571249,-0.01879086,0.0,0.00084960996,-0.011430775,0.03594703,0.006757942,0.015083633,-0.045821503,0.0,-0.3511013,-0.9024696,1.2902625,0.03754115,-0.01387076,nan,0.1,0.047031105,0.64382386,0.02269357,0.158838,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87225091,87223344,0,nan,nan,0.009152541,0.021522885,-0.5552876,-0.012571249,-0.01879086,0.0,0.0034869378,0.011687916,0.018666426,-0.011868847,0.015083633,-0.045821503,0.0,0.20067191,0.15276937,-0.0026992806,0.036633898,-0.01387076,nan,0.1,0.047116127,0.644259,0.0222907,0.15893142,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87335299,87334081,0,nan,nan,0.009179246,0.02109992,-0.55871266,-0.012571249,-0.01879086,0.0,0.0141452225,-0.017099416,0.017345585,-0.015619831,0.015083633,-0.045821503,0.0,-0.29865834,0.6108606,-0.4821531,0.036267426,-0.01387076,nan,0.1,0.047281343,0.64719886,0.022945875,0.1594237,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87434149,87432954,0,nan,nan,0.008671694,0.022556473,-0.5638872,-0.012571249,-0.01879086,0.0,-0.019631438,-0.0054506427,-0.022662004,-0.057096772,0.015083633,-0.045821503,0.0,-0.026765276,-0.18203853,1.9545056,0.03494524,-0.01387076,nan,0.1,0.047170896,0.63783723,0.023209956,0.15794793,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87525136,87523926,0,nan,nan,0.0058743088,0.019948922,-0.56991816,-0.012571249,-0.01879086,0.0,-0.06171565,-0.05973148,-0.104086936,-0.13619485,0.015083633,-0.045821503,0.0,-0.10409968,-1.1792675,-1.2219696,0.043914586,-0.01387076,nan,0.1,0.047054883,0.6344145,0.022728369,0.15651605,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87636461,87634655,0,nan,nan,-0.0006109141,0.014776968,-0.56919307,-0.012571249,-0.01879086,0.0,-0.10599575,-0.043010447,-0.16052063,-0.17377941,0.015083633,-0.045821503,0.0,-0.55105114,0.8839757,-0.85852486,0.05431498,-0.01387076,nan,0.27004656,0.046433732,0.6153727,0.022278748,0.14818187,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87734749,87733527,0,nan,nan,-0.0027028862,0.017067302,-0.4807212,-0.012571249,-0.01879086,0.0,-0.087882064,0.041487157,-0.2371847,-0.1423538,0.015083633,-0.045821503,0.0,0.22526383,0.78338164,-0.89784086,0.07270159,-0.01387076,nan,0.47039795,0.04602424,0.60425246,0.024705147,0.14346404,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87833587,87832400,0,nan,nan,0.0010003634,0.025288029,-0.35381553,-0.012571249,-0.01879086,0.0,-0.0631806,0.11851362,-0.2862147,-0.05217527,0.015083633,-0.045821503,0.0,-0.37498707,0.42874342,-1.0055032,0.110017024,-0.01387076,nan,0.41750777,0.045855302,0.6025531,0.02522736,0.14261714,0.25,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
87924471,87923363,0,nan,nan,0.001805624,0.035093077,-0.2546994,-0.012571249,-0.01879086,0.0,-0.13903865,0.17719136,-0.34079444,-0.0033695875,0.015083633,-0.045821503,0.0,-1.7570946,1.0230955,-0.73467785,0.15353888,-0.01387076,nan,0.42757064,0.045670126,0.5786198,0.025890341,0.13262238,0.24999999,inf,0.3,30.0,1,1,1,1,4,0,4,0,2,0,0,0,1,0
88035405,88034101,0,nan,nan,-0.016082376,0.05395347,-0.16881107,-0.012571249,-0.01879086,0.0,-0.37986183,0.25887457,-0.33663332,0.08241971,0.015083633,-0.045821503,0.0,-2.6884134,0.62094307,0.55425197,0.23897803,-0.01387076,nan,0.26422438,0.04581158,0.573543,0.0328649,0.13268745,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88134225,88132974,0,nan,nan,-0.060453095,0.07690127,-0.12876128,-0.012571249,-0.01879086,0.0,-0.6392322,0.29761752,-0.20629089,0.23447269,0.015083633,-0.045821503,0.0,-2.1282575,0.4354083,1.498436,0.35910437,-0.01387076,nan,0.1802976,0.046291,0.57536334,0.03883228,0.13350844,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88225006,88223936,0,nan,nan,-0.12373032,0.1012146,-0.10303997,-0.012571249,-0.01879086,0.0,-0.8436846,0.31687897,-0.014431738,0.41905904,0.015083633,-0.045821503,0.0,-2.4084044,0.52108073,1.7131126,0.492674,-0.01387076,nan,0.12187785,0.04701954,0.5762607,0.04429568,0.13409276,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88335725,88334673,0,nan,nan,-0.22819449,0.13415909,-0.07263057,-0.012571249,-0.01879086,0.0,-1.0825661,0.33451605,0.19434819,0.5965258,0.015083633,-0.045821503,0.0,-1.1724792,0.42129445,1.4381537,0.66243577,-0.01387076,nan,0.1,0.048452955,0.57913864,0.051852863,0.13501835,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88434787,88433546,0,nan,nan,-0.33543038,0.1647923,-0.044281017,-0.012571249,-0.01879086,0.0,-1.1116014,0.3286925,0.32465553,0.68663657,0.015083633,-0.045821503,0.0,0.042243436,0.21460053,1.1412549,0.83037984,-0.01387076,nan,0.1,0.050371446,0.5810674,0.05912463,0.13576491,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88533641,88532418,0,nan,nan,-0.44648865,0.1936402,-0.015370517,-0.012571249,-0.01879086,0.0,-1.1519423,0.2698599,0.4075811,0.723387,0.015083633,-0.045821503,0.0,-0.19601388,-0.9399941,0.3854788,1.0053422,-0.01387076,nan,0.1,0.053016257,0.58305365,0.06786506,0.13659269,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88624471,88623381,0,nan,nan,-0.5511141,0.21261752,0.0103742555,-0.012571249,-0.01879086,0.0,-1.1484122,0.18517102,0.43656862,0.7092452,0.015083633,-0.045821503,0.0,0.28903407,-0.7879823,0.34373575,1.1642748,-0.01387076,nan,0.1,0.05615136,0.5840595,0.07739583,0.1372929,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88735415,88734118,0,nan,nan,-0.6751265,0.22559483,0.037052702,-0.012571249,-0.01879086,0.0,-1.0669746,0.07758039,0.44252163,0.66139185,0.015083633,-0.045821503,0.0,0.87193716,-0.65339327,-0.061958242,1.3795424,-0.01387076,nan,0.1,0.061135136,0.5790236,0.0911867,0.13745184,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88834228,88832991,0,nan,nan,-0.77675766,0.23031364,0.053129725,-0.012571249,-0.01879086,0.0,-0.96835536,0.0500521,0.4122157,0.5817613,0.015083633,-0.045821503,0.0,0.7703191,0.037620336,-0.28638366,1.5583869,-0.01387076,nan,0.1,0.06713559,0.58106977,0.10599652,0.13853166,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
88925040,88923954,0,nan,nan,-0.86368614,0.2355441,0.06295435,-0.012571249,-0.01879086,0.0,-0.92159367,0.08733708,0.37024775,0.49820906,0.015083633,-0.045821503,0.0,0.39207137,0.8423103,-0.21181408,1.699047,-0.01387076,nan,0.1,0.073901035,0.5821247,0.12130104,0.13938613,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89035935,89034690,0,nan,nan,-0.9648154,0.2513552,0.067925625,-0.012571249,-0.01879086,0.0,-0.8733312,0.21104603,0.3300217,0.41005272,0.015083633,-0.045821503,0.0,0.2063313,1.2559516,-0.16720639,1.8420163,-0.01387076,nan,0.1,0.08424358,0.5852815,0.14171258,0.1406669,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89134818,89133568,0,nan,nan,-1.0525564,0.27799696,0.06760529,-0.012571249,-0.01879086,0.0,-0.88075954,0.31822795,0.2915867,0.3324208,0.015083633,-0.045821503,0.0,-0.45479906,0.60072863,-0.4767073,1.9443413,-0.01387076,nan,0.1,0.09581936,0.5874464,0.16143197,0.14165688,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89233457,89232436,0,nan,nan,-1.1426828,0.3091695,0.061337158,-0.012571249,-0.01879086,0.0,-0.89986396,0.2995209,0.190841,0.19730504,0.015083633,-0.045821503,0.0,0.16021298,-0.44216833,-1.1245627,2.061108,-0.01387076,nan,0.1,0.1096444,0.589638,0.18264416,0.14251424,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89324496,89323398,0,nan,nan,-1.2248628,0.33635685,0.045100413,-0.012571249,-0.01879086,0.0,-0.87919784,0.314069,0.08394146,0.061942305,0.015083633,-0.045821503,0.0,0.1990019,0.8704305,-0.6917019,2.1638317,-0.01387076,nan,0.1,0.12411445,0.5908265,0.20304555,0.14323026,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89435382,89434138,0,nan,nan,-1.321422,0.37929267,0.017667187,-0.012571249,-0.01879086,0.0,-0.83407253,0.44899127,0.049297947,-0.0024351785,0.015083633,-0.045821503,0.0,0.32632884,1.2044704,0.5114769,2.2330608,-0.01387076,nan,0.1,0.144472,0.5858048,0.22792481,0.14333838,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89534236,89533008,0,nan,nan,-1.4042562,0.43148556,-0.003136551,-0.012571249,-0.01879086,0.0,-0.8174763,0.600178,0.1567726,0.08112115,0.015083633,-0.045821503,0.0,0.1221703,1.3057481,1.4326141,2.23859,-0.01387076,nan,0.1,0.16557366,0.58806807,0.24961492,0.14438573,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89625067,89623971,0,nan,nan,-1.4802742,0.49258676,-0.010427243,-0.012571249,-0.01879086,0.0,-0.83049476,0.7349803,0.26100317,0.1666412,0.015083633,-0.045821503,0.0,-0.18980584,1.5758375,0.96302027,2.215997,-0.01387076,nan,0.1,0.1865977,0.58928734,0.26921108,0.14517944,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89735830,89734715,0,nan,nan,-1.5758796,0.58398455,-0.009638662,-0.012571249,-0.01879086,0.0,-0.8485584,0.90332896,0.313431,0.19910589,0.015083633,-0.045821503,0.0,0.6343059,1.195645,-0.06821177,2.1657763,-0.01387076,nan,0.1,0.21495068,0.5926716,0.2939391,0.14631765,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89834823,89833580,0,nan,nan,-1.6559829,0.67768604,-0.010402378,-0.012571249,-0.01879086,0.0,-0.7012893,0.97438204,0.26891184,0.13767655,0.015083633,-0.045821503,0.0,2.649294,0.24872635,-0.6755395,2.0946174,-0.01387076,nan,0.1,0.24329868,0.59504193,0.3171129,0.14754736,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
89933669,89932452,0,nan,nan,-1.7134469,0.77408,-0.016343271,-0.012571249,-0.01879086,0.0,-0.45453513,0.9716717,0.1958063,0.05035914,0.015083633,-0.045821503,0.0,1.6950866,0.048721377,-0.7888194,2.0004907,-0.01387076,nan,0.1,0.27412602,0.5974482,0.34046242,0.14923303,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90024620,90023415,0,nan,nan,-1.7485338,0.86250764,-0.028504387,-0.012571249,-0.01879086,0.0,-0.27715746,0.9708303,0.14432137,-0.013811178,0.015083633,-0.045821503,0.0,1.4479889,-0.092676714,-0.39941773,1.9188932,-0.01387076,nan,0.1,0.30394796,0.5902081,0.36123013,0.14938074,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90135376,90134152,0,nan,nan,-1.7750466,0.96969295,-0.046277624,-0.012571249,-0.01879086,0.0,-0.14985758,0.97349954,0.1393969,-0.031849474,0.015083633,-0.045821503,0.0,1.1491543,0.1706237,0.42913675,1.8242236,-0.01387076,nan,0.1,0.34307456,0.5937474,0.38537893,0.15096183,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90234305,90233024,0,nan,nan,-1.789523,1.0664241,-0.05705951,-0.012571249,-0.01879086,0.0,-0.09393691,0.9971499,0.20088959,0.021378221,0.015083633,-0.045821503,0.0,0.24001971,0.44463152,0.7825024,1.7438499,-0.01387076,nan,0.1,0.38103557,0.5962245,0.4057499,0.15210381,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90325253,90323986,0,nan,nan,-1.8006121,1.1598432,-0.060871456,-0.012571249,-0.01879086,0.0,-0.083237156,1.0695087,0.26023185,0.073628455,0.015083633,-0.045821503,0.0,-0.1744397,1.0310161,0.5807725,1.6757733,-0.01387076,nan,0.1,0.41704386,0.59763557,0.4236142,0.15290518,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90436010,90434727,0,nan,nan,-1.8154491,1.2840159,-0.060750157,-0.012571249,-0.01879086,0.0,-0.09693937,1.1704156,0.25152722,0.05802581,0.015083633,-0.045821503,0.0,0.09135066,0.55273205,-0.8768818,1.6058987,-0.01387076,nan,0.1,0.46338007,0.6013309,0.44545144,0.15402864,0.25,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90534895,90533595,0,nan,nan,-1.8382429,1.400349,-0.2774639,-0.012571249,-0.01879086,0.0,-0.031625986,1.1574376,0.0642365,-0.33588216,0.015083633,-0.045821503,0.0,0.6312543,-0.40789384,-2.0995932,1.5459332,-0.01387076,nan,0.1,0.50643814,0.055076726,0.46535355,0.1049866,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90633592,90632467,0,nan,nan,-1.8523643,1.5137066,-0.46530867,-0.012571249,-0.01879086,0.0,0.03369173,1.1261549,-0.09447876,-0.6337767,0.015083633,-0.045821503,0.0,0.7072791,-0.33125877,-0.799659,1.4663799,-0.01387076,nan,0.1,0.5526157,0.046771932,0.485095,0.105773196,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90724493,90723429,0,nan,nan,-1.8558294,1.6146364,-0.5955172,-0.012571249,-0.01879086,0.0,0.09977854,1.0973756,-0.13993633,-0.74524766,0.015083633,-0.045821503,0.0,0.7812025,0.0047638966,0.4060569,1.3950031,-0.01387076,nan,0.1,0.5954385,0.043002646,0.501079,0.10551849,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90835494,90834166,0,nan,nan,-1.8475676,1.7369109,-0.70669734,-0.012571249,-0.01879086,0.0,0.16579291,1.1332499,-0.052283913,-0.6861082,0.015083633,-0.045821503,0.0,0.5060858,0.2207548,0.98394215,1.3081634,-0.01387076,nan,0.1,0.6484457,0.040120587,0.5169426,0.10265505,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
90934329,90933038,0,nan,nan,-1.8296149,1.8477437,-0.76748586,-0.012571249,-0.01879086,0.0,0.23171616,1.1552678,0.015556112,-0.61098856,0.015083633,-0.045821503,0.0,0.88021535,0.10276058,-0.0014761817,1.2317379,-0.01387076,nan,0.1,0.69664675,0.038451858,0.52891093,0.09723648,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
91025220,91024001,0,nan,nan,-1.8025256,1.9456851,-0.80337685,-0.012571249,-0.01879086,0.0,0.31808144,1.0745549,-0.041005097,-0.64356834,0.015083633,-0.045821503,0.0,1.0144827,-1.3268857,-0.94418365,1.1475189,-0.01387076,nan,0.1,0.7412868,0.03915076,0.5406003,0.09322003,0.25000006,inf,0.3,30.0,0,1,0,1,4,0,4,0,2,0,0,0,1,0
