timestamp,timestamp_sample_raw,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame,reset_counter
6226509,37455746,6226510,0.048291914,-0.029093781,-0.099531054,0.99994606,0.0075753317,0.00710373,-0.00011761753,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00029306707,-0.00075935747,0.0007711989,-0.00033424143,-0.00030910314,0.00020502202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
6426826,37658231,6426827,0.048283473,-0.029040322,-0.099563874,0.9999462,0.007547672,0.007121705,-0.00013680467,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0007217506,0.00044144664,0.0006604578,0.0009943205,0.00062480354,0.00020720102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
6627209,37860799,6627209,0.04845114,-0.029129911,-0.09953148,0.99994636,0.00753997,0.0071019144,-0.000112724425,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0018585736,-0.0010470006,0.00092613033,0.0012595062,0.00035748948,0.00047478513,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
6826611,38053180,6826611,0.047931496,-0.029174972,-0.09968193,0.99994546,0.0075517897,0.00721471,-0.00014766176,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0016353471,-0.0022646624,-0.00013836603,0.00033841244,-0.0020352402,-0.003124558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
7026185,38255730,7026185,0.048245672,-0.029134057,-0.099610366,0.99994576,0.0075347843,0.007189389,-8.7009765e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00077952817,0.0011947169,0.0002819398,-0.0014038484,0.00048706424,0.0014045057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
7226003,38458341,7226004,0.04837264,-0.029046608,-0.09957487,0.9999462,0.007497761,0.007172137,-5.8837777e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0003005728,-0.0011300315,0.0015359768,0.00086710136,-0.002704699,0.00020464585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
7427367,38660936,7427368,0.04823222,-0.029191677,-0.09961198,0.9999459,0.0074804598,0.0072301,-8.427711e-05,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00044969487,-0.002116334,-0.00032040794,0.0013881532,0.002225046,-0.0019191722,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
7626338,38853372,7626338,0.048026986,-0.029143108,-0.099721245,0.99994534,0.007490869,0.007296407,-0.00010922166,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0004503471,-0.0006351986,-0.00076746143,6.0608705e-05,0.0014254565,-0.0024546837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
7826804,39056088,7826804,0.04825798,-0.029067129,-0.099641666,0.9999458,0.0074752136,0.0072454875,-0.00010896253,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0026642687,0.00053511636,0.00054735475,0.0003283849,-0.00030782598,-0.00032620155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
8026200,39258653,8026200,0.048251793,-0.029113194,-0.09961676,0.999946,0.0074504954,0.0072469423,-0.00012533265,1.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0015745395,-0.0004979671,0.0003262456,-0.0010052164,0.0008902531,-0.0017899771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0,0
