timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
87846097,87844268,2490386,-0.002225389,0.0029560947,0.007058705,0.34906584,1.8347279e-07,1.8033337e-07,3.7205425e-07,2490386,-0.11611854,0.0770007,0.010264208,0.4,0.01756713,0.00049957464,0.00049957464,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
87885627,87883814,2490386,-0.0021793332,0.0029625867,0.0070691435,0.34906584,1.8364754e-07,1.8046546e-07,3.7243936e-07,2490386,-0.10707715,0.076699495,0.009276777,0.4,0.017558748,0.0005000358,0.0005000358,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
87917314,87915453,2490386,-0.0021181614,0.002970705,0.007064612,0.34906584,1.829443e-07,1.7977518e-07,3.711419e-07,2490386,-0.092159055,0.076131314,0.007996953,0.4,0.017466659,0.0004983768,0.0004983768,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
88055244,88053875,2490386,-0.0021203186,0.0029734578,0.007119728,0.34906584,1.8490785e-07,1.8173309e-07,3.7265906e-07,2490386,-0.09119344,0.076557785,0.008610294,0.4,0.017519522,0.0004999342,0.00049993594,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
88256951,88255575,2490386,-0.0021157677,0.0029697723,0.0070847594,0.34906584,1.8625991e-07,1.8309977e-07,3.7198325e-07,2490386,-0.0921434,0.07647906,0.009100603,0.4,0.017457059,0.0004982235,0.000498228,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
88407186,88405862,2490386,-0.0021223559,0.002982338,0.007084821,0.34906584,1.8913353e-07,1.8595497e-07,3.7517881e-07,2490386,-0.09347663,0.076797485,0.009675573,0.4,0.017584326,0.00050190516,0.000501907,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
88664146,88662930,2490386,-0.0021180909,0.0029816267,0.007043644,0.34906584,1.9134757e-07,1.881823e-07,3.7526385e-07,2490386,-0.09420162,0.07678007,0.010494191,0.4,0.017548107,0.00050090486,0.0005009057,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
88905582,88904179,2490386,-0.002115244,0.002976115,0.0070728734,0.34906584,1.9323674e-07,1.900867e-07,3.7491085e-07,2490386,-0.094662525,0.077031665,0.011409746,0.4,0.017501943,0.0004996088,0.0004996088,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
89115121,89113789,2490386,-0.0021150236,0.0029763274,0.0071023605,0.34906584,1.9547805e-07,1.9232914e-07,3.7586304e-07,2490386,-0.09389233,0.07726346,0.012043349,0.4,0.01751399,0.0004999979,0.0005000006,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
89296998,89295715,2490386,-0.0021105732,0.002968775,0.007129964,0.34906584,1.9651405e-07,1.933804e-07,3.751307e-07,2490386,-0.093060225,0.07735143,0.012598087,0.4,0.017445173,0.0004980823,0.00049808325,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
89593755,89592331,2490386,-0.002116741,0.0029780825,0.0071829977,0.34906584,2.008658e-07,1.9771572e-07,3.785312e-07,2490386,-0.0934031,0.077891655,0.013736472,0.4,0.017561268,0.0005015149,0.0005015149,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
89807408,89805896,2490386,-0.0021167113,0.0029801833,0.007173868,0.34906584,2.0312646e-07,1.9997378e-07,3.7909282e-07,2490386,-0.09420465,0.0779712,0.01435075,0.4,0.017571673,0.0005019105,0.0005019141,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90005300,90003640,2490386,-0.0021122543,0.0029768639,0.0071344525,0.34906584,2.044307e-07,2.0128877e-07,3.7832328e-07,2490386,-0.09529056,0.07783228,0.014910109,0.4,0.017508063,0.0005002034,0.0005002076,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90115743,90114377,2490386,-0.0021098806,0.0029761575,0.0071056094,0.34906584,2.0521426e-07,2.0207845e-07,3.7810523e-07,2490386,-0.09623351,0.07776683,0.015419349,0.4,0.017477732,0.0004994422,0.0004994422,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90254220,90252798,2490386,-0.0021127171,0.0029827096,0.0070862425,0.34906584,2.0726264e-07,2.0411493e-07,3.7958142e-07,2490386,-0.097310096,0.07783029,0.015678158,0.4,0.01753028,0.0005010192,0.0005010229,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90313386,90312121,2490386,-0.0021136843,0.00298613,0.007067915,0.34906584,2.0813641e-07,2.0498477e-07,3.8030961e-07,2490386,-0.09827809,0.07785075,0.015996989,0.4,0.017550891,0.00050168077,0.0005016826,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90456184,90454497,2490386,-0.0021002505,0.0029844544,0.007021805,0.34906584,2.0849221e-07,2.0539278e-07,3.7876632e-07,2490386,-0.10991533,0.07843434,0.02561595,0.4,0.01736847,0.0004992961,0.0004992961,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90594195,90592919,2490386,-0.0021034493,0.002989995,0.0070211696,0.34906584,2.1056121e-07,2.0745047e-07,3.806301e-07,2490386,-0.110870235,0.078527994,0.025940279,0.4,0.017397083,0.00050089764,0.00050089764,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90736809,90735294,2490386,-0.0020975014,0.0029846684,0.0069764922,0.34906584,2.1093673e-07,2.0785211e-07,3.7908438e-07,2490386,-0.10947449,0.078352116,0.025471868,0.4,0.017189294,0.0004985068,0.0004985068,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90815735,90814392,2490386,-0.0020988202,0.0029877685,0.0069786734,0.34906584,2.1210441e-07,2.0902898e-07,3.7982414e-07,2490386,-0.10823525,0.078493945,0.025131078,0.4,0.017103018,0.0004994213,0.0004994213,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90855458,90853940,2490386,-0.0020992544,0.0029892777,0.006979295,0.34906584,2.1267392e-07,2.0960591e-07,3.8017066e-07,2490386,-0.107228585,0.07858535,0.024860522,0.4,0.017045433,0.00049984886,0.00049984886,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90894855,90893489,2490386,-0.0020996975,0.0029907185,0.00698249,0.34906584,2.1325239e-07,2.1019468e-07,3.8091352e-07,2490386,-0.10605625,0.07869196,0.024561143,0.4,0.016981132,0.0005002995,0.0005002995,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90934623,90933038,2490386,-0.0021000803,0.0029924528,0.006982432,0.34906584,2.138393e-07,2.107917e-07,3.8129406e-07,2490386,-0.10477056,0.07880283,0.024218768,0.4,0.016911129,0.0005007718,0.0005007718,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
90973911,90972587,2490386,-0.0021002872,0.0029947609,0.0069725337,0.34906584,2.1441804e-07,2.1138186e-07,3.8166044e-07,2490386,-0.103482135,0.07890144,0.023826769,0.4,0.016835572,0.0005012261,0.0005012261,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91013522,91012136,2490386,-0.002100393,0.0029977898,0.0069504506,0.34906584,2.1498906e-07,2.1196536e-07,3.820133e-07,2490386,-0.10238715,0.07897604,0.023415824,0.4,0.016756035,0.00050166325,0.00050166325,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91057121,91055640,2490386,-0.0020923729,0.0029879026,0.0069168126,0.34906584,2.1385465e-07,2.1086808e-07,3.7934092e-07,2490386,-0.100885406,0.078755,0.02299976,0.4,0.016542766,0.00049812836,0.00049812836,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91076772,91075414,2490386,-0.0020922103,0.0029887499,0.0069185332,0.34906584,2.1414078e-07,2.1116854e-07,3.7972308e-07,2490386,-0.09939224,0.078862354,0.02263013,0.4,0.016466064,0.00049836864,0.00049836864,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91116309,91114963,2490386,-0.0020923272,0.0029906365,0.006915332,0.34906584,2.1472304e-07,2.11764e-07,3.8009708e-07,2490386,-0.0979315,0.078968376,0.022259228,0.4,0.01639476,0.0004988362,0.0004988362,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91136361,91134740,2490386,-0.0020921878,0.0029914305,0.006916954,0.34906584,2.1500458e-07,2.120597e-07,3.8046997e-07,2490386,-0.096596375,0.07906417,0.021933092,0.4,0.016324539,0.00049906375,0.00049906375,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91155963,91154512,2490386,-0.0020921228,0.0029921688,0.006918791,0.34906584,2.1528396e-07,2.1235131e-07,3.8045545e-07,2490386,-0.09545726,0.0791483,0.021656632,0.4,0.01626123,0.00049928395,0.00049928395,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91175657,91174287,2490386,-0.0020920807,0.0029929169,0.006920356,0.34906584,2.1556492e-07,2.1264465e-07,3.8082348e-07,2490386,-0.094397195,0.07922675,0.021400116,0.4,0.016203769,0.00049950485,0.00049950485,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91215262,91213836,2490386,-0.0020922394,0.00299476,0.0069147195,0.34906584,2.1613177e-07,2.1322307e-07,3.8116318e-07,2490386,-0.09341569,0.07929441,0.02115312,0.4,0.016150223,0.000499928,0.000499928,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91266639,91265249,2490386,-0.0020885759,0.0029913553,0.0068941787,0.34906584,2.1601797e-07,2.1313231e-07,3.8022904e-07,2490386,-0.09231595,0.07920948,0.020883583,0.4,0.016037375,0.00049855124,0.00049855124,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91294292,91292933,2490386,-0.002092776,0.0029984415,0.0069103297,0.34906584,2.1729996e-07,2.1442975e-07,3.82309e-07,2490386,-0.091168314,0.07946788,0.02060727,0.4,0.015994111,0.00050088356,0.00050088356,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91345563,91344347,2490386,-0.00208926,0.0029944,0.0068974174,0.34906584,2.171638e-07,2.1431556e-07,3.8133405e-07,2490386,-0.09017433,0.07939191,0.020370742,0.4,0.015891219,0.00049945485,0.00049945485,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91416963,91415535,2490386,-0.0020855293,0.0029915262,0.00687727,0.34906584,2.1729544e-07,2.144831e-07,3.8032843e-07,2490386,-0.08846429,0.07934651,0.019961152,0.4,0.015738983,0.0004982265,0.0004982265,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91496095,91494633,2490386,-0.0020864336,0.0029946696,0.0068794093,0.34906584,2.1846704e-07,2.1567936e-07,3.8145106e-07,2490386,-0.08684985,0.07949439,0.019567067,0.4,0.0156612,0.0004991543,0.0004991543,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91543291,91542091,2490386,-0.0020828948,0.0029905676,0.0068681235,0.34906584,2.183298e-07,2.1556372e-07,3.8048327e-07,2490386,-0.085750714,0.079425834,0.019296965,0.4,0.015566965,0.0004977395,0.0004977395,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91614686,91613279,2490386,-0.0020877314,0.002999128,0.0068860995,0.34906584,2.2022779e-07,2.1747162e-07,3.8254768e-07,2490386,-0.08424255,0.07973054,0.018904865,0.4,0.015562554,0.00050053356,0.00050053356,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91665928,91664693,2490386,-0.0020840399,0.0029953902,0.006869444,0.34906584,2.2009296e-07,2.1735607e-07,3.815824e-07,2490386,-0.08312585,0.07964847,0.018624518,0.4,0.015477098,0.00049912353,0.00049912353,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91693722,91692377,2490386,-0.0020879756,0.003002443,0.006885429,0.34906584,2.2139616e-07,2.1866744e-07,3.836577e-07,2490386,-0.08169385,0.07991148,0.018234,0.4,0.015480777,0.0005014437,0.0005014437,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91757059,91755655,2490386,-0.0020806077,0.0029926593,0.006860585,0.34906584,2.2051819e-07,2.1781443e-07,3.809435e-07,2490386,-0.08072524,0.07967453,0.017984709,0.4,0.015348105,0.00049812405,0.0004981259,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91816335,91814979,2490386,-0.002081353,0.0029950421,0.0068627973,0.34906584,2.214131e-07,2.1872111e-07,3.81697e-07,2490386,-0.0796015,0.07977975,0.017665384,0.4,0.015314991,0.00049883284,0.00049883284,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91895458,91894076,2490386,-0.0020824964,0.0029978552,0.006867852,0.34906584,2.2258955e-07,2.1990574e-07,3.8278353e-07,2490386,-0.078467876,0.07990383,0.017312845,0.4,0.015295132,0.00049971545,0.00049971545,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
91974508,91973174,2490386,-0.0020837523,0.0030009951,0.006870366,0.34906584,2.2379382e-07,2.2111391e-07,3.8351968e-07,2490386,-0.07749177,0.08001741,0.016982552,0.4,0.015285055,0.0005006485,0.0005006485,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
92065444,92064137,2490386,-0.002081432,0.0029975928,0.006872738,0.34906584,2.242446e-07,2.2157595e-07,3.8288653e-07,2490386,-0.07645051,0.08000706,0.016579214,0.4,0.015224701,0.000499667,0.000499667,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
92136779,92135325,2490386,-0.0020785837,0.002993764,0.0068699624,0.34906584,2.2439565e-07,2.2173799e-07,3.822724e-07,2490386,-0.07544038,0.07996853,0.016143704,0.4,0.015165028,0.0004984625,0.0004984625,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
92255492,92253972,2490386,-0.0020809195,0.0029977548,0.0068828785,0.34906584,2.2619164e-07,2.2352796e-07,3.8332428e-07,2490386,-0.07444609,0.080141105,0.015559621,0.4,0.015182728,0.0004998022,0.0004998022,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
92393672,92392394,2490386,-0.0020759187,0.002990386,0.0068748537,0.34906584,2.2651923e-07,2.2386838e-07,3.821367e-07,2490386,-0.07355382,0.08001382,0.014963923,0.4,0.015096269,0.0004974593,0.0004974593,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
93434042,93432532,2490386,-0.0020884355,0.0029925467,0.007055747,0.34906584,2.3869632e-07,2.3599848e-07,3.871422e-07,2490386,-0.07422933,0.080679014,0.014630148,0.4,0.015185455,0.00050132646,0.0005013232,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
93896600,93895256,2490386,-0.0020854038,0.002978511,0.007137911,0.34906584,2.4197672e-07,2.3928786e-07,3.8598418e-07,2490386,-0.07346318,0.080717266,0.015440546,0.4,0.015034781,0.00049859314,0.00049859314,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
93975681,93974353,2490386,-0.0020889994,0.0029781482,0.0071958844,0.34906584,2.4321113e-07,2.4051633e-07,3.8666582e-07,2490386,-0.074710354,0.08083941,0.014832228,0.4,0.015046306,0.00049949356,0.00049949356,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94015267,94013903,2490386,-0.0020904217,0.0029788008,0.007209268,0.34906584,2.4381697e-07,2.4111938e-07,3.869862e-07,2490386,-0.075648725,0.08084493,0.014237098,0.4,0.015051083,0.00049991824,0.00049991824,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94126007,94124640,2490386,-0.0020897428,0.0029746362,0.007238444,0.34906584,2.4455724e-07,2.4186284e-07,3.8670248e-07,2490386,-0.07489751,0.08091231,0.014907676,0.4,0.015006257,0.00049918925,0.00049918925,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94216951,94215602,2490386,-0.0020888313,0.0029694238,0.007273462,0.34906584,2.4497933e-07,2.4228936e-07,3.86034e-07,2490386,-0.07406296,0.08098697,0.015641794,0.4,0.014956177,0.0004982229,0.0004982229,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94335827,94334249,2490386,-0.0020929854,0.0029709304,0.0073306183,0.34906584,2.4684792e-07,2.441502e-07,3.874701e-07,2490386,-0.07339061,0.08126773,0.016430248,0.4,0.014973271,0.00049958884,0.00049958884,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94454354,94452896,2490386,-0.002097381,0.0029722827,0.007392074,0.34906584,2.4872296e-07,2.460182e-07,3.8849598e-07,2490386,-0.07276581,0.08156398,0.017211648,0.4,0.014985273,0.00050095835,0.00050095835,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94545274,94543859,2490386,-0.0020955098,0.0029684731,0.00740088,0.34906584,2.491175e-07,2.4642046e-07,3.8819914e-07,2490386,-0.07176795,0.08158445,0.017855179,0.4,0.014931108,0.0004999475,0.0004999475,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94675726,94674371,2490386,-0.002096756,0.0029636116,0.007464136,0.34906584,2.5016612e-07,2.4748027e-07,3.8788758e-07,2490386,-0.07102449,0.08178843,0.018710028,0.4,0.014855204,0.0004994704,0.0004994704,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
94854297,94852341,2490386,-0.0021406934,0.0029600405,0.007567959,0.34906584,2.337539e-07,2.4991365e-07,3.8962148e-07,2490386,-0.100778356,0.08202333,0.017352417,0.4,0.0020356744,0.00050152285,0.00050152285,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
95043472,95042187,2490386,-0.0021442566,0.0029577047,0.007626496,0.34906584,2.3569186e-07,2.5190778e-07,3.9041606e-07,2490386,-0.10064587,0.08230167,0.01837482,0.4,0.002035841,0.0005017051,0.0005017051,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
95185900,95184555,2490386,-0.0021418189,0.0029491014,0.007641388,0.34906584,2.3591753e-07,2.5210167e-07,3.887021e-07,2490386,-0.10021334,0.08233175,0.01932567,0.4,0.0020254604,0.00049931306,0.00049931306,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
95597254,95595862,2490386,-0.002149446,0.0029508483,0.0077551096,0.34906584,2.4118577e-07,2.5752018e-07,3.914805e-07,2490386,-0.100451544,0.08279364,0.020189945,0.4,0.0020345268,0.0005019357,0.0005019371,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96214902,96212827,2490386,-0.0021532418,0.002728447,0.008006899,0.34906584,2.468543e-07,2.2365063e-07,3.9127875e-07,2490386,-0.08815073,0.07359495,0.020254737,0.4,0.0018776507,0.00050098606,0.00050098606,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96238037,96236555,2490386,-0.0021635694,0.0027290797,0.008008566,0.34906584,2.4697016e-07,2.2395102e-07,3.91654e-07,2490386,-0.086106546,0.074084595,0.023999266,0.4,0.0018699295,0.00050120987,0.00050120987,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96606379,96604360,2490386,-0.001873643,0.0024165334,0.008140117,0.34906584,2.3754663e-07,2.1393373e-07,3.879737e-07,2490386,-0.060538,0.06814011,0.023054002,0.4,0.001763787,0.0004994716,0.0004994716,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96645852,96643908,2490386,-0.0019016238,0.002432063,0.008146579,0.34906584,2.3628083e-07,2.1250938e-07,3.8814446e-07,2490386,-0.05915969,0.069002405,0.02802925,0.4,0.0017410868,0.0004998882,0.0004998882,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96744591,96742780,2490386,-0.0019265545,0.0024124791,0.008200438,0.34906584,2.3553127e-07,2.1224923e-07,3.8888263e-07,2490386,-0.061044533,0.068486646,0.028104551,0.4,0.001727156,0.0005010824,0.0005010824,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96784165,96782329,2490386,-0.0019449029,0.0024189358,0.008222341,0.34906584,2.355428e-07,2.1236153e-07,3.8914942e-07,2490386,-0.06250442,0.06854701,0.028430535,0.4,0.0017247716,0.0005015251,0.0005015251,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
96827105,96825833,2490386,-0.0019592037,0.0024256215,0.008247256,0.34906584,2.3565742e-07,2.1253834e-07,3.8942267e-07,2490386,-0.063479714,0.0686583,0.028803648,0.4,0.0017234534,0.0005019517,0.0005019517,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97057390,97055216,2490386,-0.001963571,0.002405583,0.008351262,0.34906584,2.3340944e-07,2.1062554e-07,3.8674867e-07,2490386,-0.061975084,0.06864915,0.031430427,0.4,0.0016891744,0.0004985318,0.0004985318,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97116488,97114539,2490386,-0.001996916,0.0023727822,0.008391996,0.34906584,2.3369778e-07,2.1080588e-07,3.873934e-07,2490386,-0.06278798,0.06782892,0.031583562,0.4,0.0016893214,0.00049921864,0.00049921864,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97293887,97292509,2490386,-0.0019826384,0.0024178163,0.00849099,0.34906584,2.3473883e-07,2.1149424e-07,3.8933254e-07,2490386,-0.06326348,0.068798,0.03142257,0.4,0.0016919489,0.0005012779,0.0005012779,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97484223,97482343,2490386,-0.002000966,0.0024357364,0.008604614,0.34906584,2.3449441e-07,2.110629e-07,3.8953502e-07,2490386,-0.064183965,0.068978354,0.03199558,0.4,0.0016813322,0.00050142716,0.00050142716,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97674039,97672181,2490386,-0.0020103152,0.0024626735,0.008686629,0.34906584,2.3438301e-07,2.1072772e-07,3.8975816e-07,2490386,-0.06515033,0.06917619,0.03175149,0.4,0.0016797832,0.0005015866,0.0005015866,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
97867295,97865968,2490386,-0.0020181942,0.002488009,0.008778556,0.34906584,2.3423026e-07,2.104636e-07,3.900126e-07,2490386,-0.066133864,0.069292866,0.03086795,0.4,0.0016751526,0.00050175365,0.00050175365,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
98184220,98182359,2490386,-0.002032189,0.0025347022,0.008918311,0.34906584,2.3346048e-07,2.0958515e-07,3.903299e-07,2490386,-0.067126,0.06939403,0.030549543,0.4,0.0016728727,0.0005014631,0.0005014631,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
98274655,98273322,2490386,-0.0020339878,0.0025418634,0.00895515,0.34906584,2.3306043e-07,2.0924037e-07,3.8963447e-07,2490386,-0.0675268,0.06930059,0.028971165,0.4,0.0016680527,0.0005005246,0.0005005246,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
98685899,98684631,2490386,-0.0020554517,0.0025874292,0.009106074,0.34906584,2.312439e-07,2.0761745e-07,3.8918753e-07,2490386,-0.068165116,0.06910707,0.026934365,0.4,0.0016620476,0.000499189,0.000499189,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
99097289,99095940,2490386,-0.0020874564,0.0026406858,0.009318547,0.34906584,2.3101704e-07,2.076377e-07,3.9182157e-07,2490386,-0.0685766,0.06911906,0.02516318,0.4,0.001668739,0.00050177466,0.0005017738,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
99504755,99503294,2490386,-0.0021134121,0.0026724187,0.009543511,0.34906584,2.2860003e-07,2.0587844e-07,3.910195e-07,2490386,-0.06811939,0.068904944,0.023626968,0.4,0.0016613937,0.0005004993,0.0005004993,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
99915943,99914603,2490386,-0.0021401816,0.0027007272,0.0097138835,0.34906584,2.2628718e-07,2.0436246e-07,3.9060404e-07,2490386,-0.067391045,0.06864354,0.022542698,0.4,0.0016525373,0.00049918075,0.00049918075,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
100335870,100333822,2490386,-0.0021758669,0.0027357922,0.009862247,0.34906584,2.2390329e-07,2.0295523e-07,3.9184818e-07,2490386,-0.06654538,0.06845614,0.02196549,0.4,0.0016480612,0.0004998816,0.00049988215,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
100746954,100745130,2490386,-0.0022040308,0.0027595935,0.010028736,0.34906584,2.2097349e-07,2.0110312e-07,3.914832e-07,2490386,-0.06552719,0.06820918,0.021631772,0.4,0.0016365572,0.0004986668,0.00049866736,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
101225581,101223671,2490386,-0.0022404955,0.0027875928,0.010245819,0.34906584,2.1883116e-07,2.0017107e-07,3.9303126e-07,2490386,-0.064556114,0.068169445,0.021378383,0.4,0.001631683,0.00050014036,0.00050014653,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
101545909,101544017,2490386,-0.0022696347,0.002806836,0.010368057,0.34906584,2.1682474e-07,1.9903273e-07,3.932861e-07,2490386,-0.06349402,0.06801768,0.021343775,0.4,0.0016242585,0.000499781,0.00049981254,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
101866145,101864363,2490386,-0.002296234,0.0028216883,0.010510834,0.34906584,2.1476386e-07,1.9786809e-07,3.9311442e-07,2490386,-0.06246561,0.067926124,0.021086155,0.4,0.0016156597,0.000499456,0.0004994806,4395025,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,0,1,0,1,0
