timestamp,imbalanced_prop_metric,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_high_wind,fd_battery,fd_imbalanced_prop
255227381,-7.7427545,0,0,0,0,0,0,0,0
255738345,-7.8243847,0,0,0,0,0,0,0,0
256238867,-7.9269967,0,0,0,0,0,0,0,0
256740828,-7.434037,0,0,0,0,0,0,0,0
257249986,-6.3682127,0,0,0,0,0,0,0,0
257750367,-6.397149,0,0,0,0,0,0,0,0
258260826,-7.692603,0,0,0,0,0,0,0,0
258760852,-9.220871,0,0,0,0,0,0,0,0
259263935,-8.152954,0,0,0,0,0,0,0,0
259763947,-6.892517,0,0,0,0,0,0,0,0
260273873,-6.0030303,0,0,0,0,0,0,0,0
260784205,-6.404691,0,0,0,0,0,0,0,0
261288894,-9.625281,0,0,0,0,0,0,0,0
261789901,-8.064673,0,0,0,0,0,0,0,0
262295849,-7.3278966,0,0,0,0,0,0,0,0
262804895,-9.647517,0,0,0,0,0,0,0,0
263307826,-8.546102,0,0,0,0,0,0,0,0
263809862,-9.207704,0,0,0,0,0,0,0,0
264319029,-9.566652,0,0,0,0,0,0,0,0
264829963,-9.369554,0,0,0,0,0,0,0,0
265332236,-8.960639,0,0,0,0,0,0,0,0
265838211,-8.532805,0,0,0,0,0,0,0,0
266344298,-9.024595,0,0,0,0,0,0,0,0
266846230,-10.293901,0,0,0,0,0,0,0,0
267350919,-9.127739,0,0,0,0,0,0,0,0
267855291,-8.379534,0,0,0,0,0,0,0,0
268358912,-7.6534314,0,0,0,0,0,0,0,0
268859960,-9.597266,0,0,0,0,0,0,0,0
269361841,-6.4402075,0,0,0,0,0,0,0,0
269871330,-11.0026455,0,0,0,0,0,0,0,0
270382016,-10.230569,0,0,0,0,0,0,0,0
270884859,-9.892402,0,0,0,0,0,0,0,0
271387812,-8.64171,0,0,0,0,0,0,0,0
271896374,-10.834999,0,0,0,0,0,0,0,0
272398044,-9.868043,0,0,0,0,0,0,0,0
272902813,-10.0475445,0,0,0,0,0,0,0,0
273407849,-11.440684,0,0,0,0,0,0,0,0
273907874,-9.717074,0,0,0,0,0,0,0,0
274408906,-11.668274,0,0,0,0,0,0,0,0
274911178,-10.849107,0,0,0,0,0,0,0,0
275411810,-9.564364,0,0,0,0,0,0,0,0
275914918,-9.20246,0,0,0,0,0,0,0,0
276417851,-10.26428,0,0,0,0,0,0,0,0
276929042,-11.305385,0,0,0,0,0,0,0,0
277432837,-10.428483,0,0,0,0,0,0,0,0
277937701,-9.444563,0,0,0,0,0,0,0,0
278439793,-11.785303,0,0,0,0,0,0,0,0
278940269,-10.633092,0,0,0,0,0,0,0,0
279444452,-11.89921,0,0,0,0,0,0,0,0
279947072,-11.775201,0,0,0,0,0,0,0,0
280457352,-13.533484,0,0,0,0,0,0,0,0
280967206,-10.6568985,0,0,0,0,0,0,0,0
281468813,-9.134377,0,0,0,0,0,0,0,0
281971477,-9.020456,0,0,0,0,0,0,0,0
282473811,-9.473342,0,0,0,0,0,0,0,0
282976519,-9.42559,0,0,0,0,0,0,0,0
283477813,-8.613681,0,0,0,0,0,0,0,0
283980851,-8.070978,0,0,0,0,0,0,0,0
284480878,-8.534091,0,0,0,0,0,0,0,0
284988562,-7.21224,0,0,0,0,0,0,0,0
285498800,-7.214193,0,0,0,0,0,0,0,0
286008113,-10.321349,0,0,0,0,0,0,0,0
286514690,-9.895232,0,0,0,0,0,0,0,0
287025530,-11.13932,0,0,0,0,0,0,0,0
287535810,-11.910138,0,0,0,0,0,0,0,0
288045840,-10.5544195,0,0,0,0,0,0,0,0
288548888,-8.184664,0,0,0,0,0,0,0,0
289058810,-6.3995914,0,0,0,0,0,0,0,0
289568954,-6.983983,0,0,0,0,0,0,0,0
290077426,-8.682295,0,0,0,0,0,0,0,0
290583670,-6.5762954,0,0,0,0,0,0,0,0
291086170,-8.030713,0,0,0,0,0,0,0,0
291586852,-8.551289,0,0,0,0,0,0,0,0
292090956,-8.049909,0,0,0,0,0,0,0,0
292595870,-8.575004,0,0,0,0,0,0,0,0
293102117,-9.938525,0,0,0,0,0,0,0,0
293602873,-10.104687,0,0,0,0,0,0,0,0
294104964,-8.88783,0,0,0,0,0,0,0,0
294613812,-8.9354315,0,0,0,0,0,0,0,0
295118870,-11.427571,0,0,0,0,0,0,0,0
295627883,-8.617007,0,0,0,0,0,0,0,0
296128036,-10.287863,0,0,0,0,0,0,0,0
296629086,-8.378782,0,0,0,0,0,0,0,0
297131844,-8.246881,0,0,0,0,0,0,0,0
297639916,-7.101833,0,0,0,0,0,0,0,0
298140807,-8.568415,0,0,0,0,0,0,0,0
298651017,-12.768167,0,0,0,0,0,0,0,0
299159859,-9.891257,0,0,0,0,0,0,0,0
299666826,-10.598114,0,0,0,0,0,0,0,0
300169123,-15.421375,0,0,0,0,0,0,0,0
300675809,-13.807899,0,0,0,0,0,0,0,0
301181974,-10.271648,0,0,0,0,0,0,0,0
301693041,-11.421644,0,0,0,0,0,0,0,0
302193624,-10.466398,0,0,0,0,0,0,0,0
302699342,-9.878162,0,0,0,0,0,0,0,0
303201062,-12.469773,0,0,0,0,0,0,0,0
303704911,-10.713033,0,0,0,0,0,0,0,0
304206498,-10.453233,0,0,0,0,0,0,0,0
304709950,-10.168547,0,0,0,0,0,0,0,0
305210848,-10.130519,0,0,0,0,0,0,0,0
305716810,-10.096451,0,0,0,0,0,0,0,0
306218581,-8.014846,0,0,0,0,0,0,0,0
306722831,-8.532405,0,0,0,0,0,0,0,0
307223958,-7.942266,0,0,0,0,0,0,0,0
307734898,-7.879367,0,0,0,0,0,0,0,0
307983251,-147.18774,0,0,0,0,0,0,0,0
308485403,-127.40532,0,0,0,0,0,0,0,0
