timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
78230614,78229892,0.30111134,-0.058750454,-9.827661
78278019,78277351,0.28388357,-0.055095468,-9.816767
78333491,78332720,0.2917947,-0.09620556,-9.824817
78380854,78380178,0.36623758,-0.070770964,-9.69718
78428382,78427637,0.32866532,-0.050834585,-9.717455
78479754,78479050,0.26826334,-0.08827756,-9.769269
78531132,78530464,0.33948445,-0.08100673,-9.83325
78578634,78577923,0.2860302,-0.056999043,-9.782196
78630013,78629337,0.3520473,-0.10918368,-9.77022
78681440,78680750,0.29432827,-0.027315835,-9.779765
78728942,78728214,0.2360752,-0.08694014,-9.837219
78780307,78779623,0.37567723,-0.07568696,-9.848892
78827776,78827082,0.2791404,-0.06830865,-9.770497
78879195,78878495,0.27567998,-0.04897511,-9.765207
78930580,78929909,0.33627358,-0.112437256,-9.803192
78978041,78977368,0.31798595,-0.030927453,-9.796578
79033508,79032737,0.2677544,-0.088296756,-9.8041725
79080942,79080195,0.34314626,-0.09430521,-9.744089
79128352,79127656,0.30256203,-0.048646834,-9.733309
79179749,79179068,0.34084812,-0.08678928,-9.765198
79231162,79230485,0.33294278,-0.08086398,-9.769621
79278705,79277940,0.2636563,-0.051676072,-9.767608
79330040,79329354,0.3276192,-0.069447964,-9.78342
79381445,79380768,0.29816994,-0.095956534,-9.792487
79428908,79428228,0.31552517,-0.044345364,-9.792185
79480324,79479640,0.32063836,-0.06704941,-9.805113
79527804,79527099,0.30292037,-0.110542834,-9.809287
79579209,79578513,0.30860382,-0.053889286,-9.807294
79630614,79629928,0.28456786,-0.05124506,-9.81062
79678058,79677386,0.3059766,-0.10289559,-9.811411
79729531,79728799,0.30945572,-0.057446297,-9.807971
79780893,79780213,0.31912306,-0.044945765,-9.80771
79828350,79827672,0.28974226,-0.096777014,-9.813826
79879759,79879085,0.3053527,-0.06151536,-9.810613
79931169,79930499,0.31241325,-0.056022372,-9.800209
79978668,79977958,0.29527786,-0.10336377,-9.785184
80030078,80029372,0.32668748,-0.060009256,-9.762183
80081448,80080786,0.31351784,-0.0539448,-9.751905
80128934,80128244,0.28407335,-0.094309606,-9.781662
80180335,80179658,0.31765938,-0.052070234,-9.8034725
80227820,80227117,0.33315498,-0.076379776,-9.825975
80279247,80278531,0.28612056,-0.07248318,-9.7465105
80330624,80329944,0.34358856,-0.07129895,-9.707055
80378076,80377404,0.3059462,-0.07978726,-9.691677
80433452,80432772,0.33341435,-0.062213477,-9.725335
80480962,80480231,0.3242067,-0.082115196,-9.783399
80528381,80527689,0.27848545,-0.05712644,-9.782942
80579773,80579103,0.34805813,-0.076652214,-9.776087
80631196,80630517,0.31723806,-0.07612908,-9.758872
80678686,80677976,0.28714085,-0.062383033,-9.780197
80730133,80729390,0.32699916,-0.07529454,-9.777974
80781480,80780803,0.31233025,-0.07023031,-9.796242
80828939,80828262,0.30512106,-0.07157176,-9.805174
80880353,80879676,0.32750583,-0.081271105,-9.79515
80927824,80927135,0.30122712,-0.06400752,-9.748738
80979231,80978549,0.30463755,-0.060919125,-9.742602
81030659,81029962,0.3363317,-0.07491092,-9.76459
81078086,81077421,0.31571668,-0.09988225,-9.775076
81129607,81128835,0.2990351,-0.073014006,-9.794833
81180926,81180249,0.35252377,-0.056623995,-9.79261
81228499,81227708,0.31803718,-0.048069015,-9.778034
81279801,81279121,0.20956756,-0.09572157,-9.8043165
81331212,81330538,0.3648208,-0.09340841,-9.81019
81378703,81377994,0.39910284,-0.05785062,-9.801279
81430078,81429408,0.28302318,-0.08233897,-9.783482
81481489,81480822,0.28583238,-0.05470616,-9.78903
81528955,81528280,0.23216765,-0.050061315,-9.784861
81580422,81579694,0.3483394,-0.10652814,-9.812397
81627841,81627153,0.39568242,-0.08421235,-9.818304
81679250,81678567,0.28725937,-0.048762117,-9.80874
81730659,81729981,0.27535102,-0.081443645,-9.785767
81778175,81777439,0.28108522,-0.086586155,-9.823277
81833566,81832808,0.34560308,-0.043019325,-9.84157
81880944,81880267,0.32194865,-0.09427413,-9.827555
81928424,81927734,0.26211292,-0.07151868,-9.784119
81979815,81979140,0.32645094,-0.07322857,-9.76947
82031232,82030553,0.31452915,-0.069212444,-9.769721
82078730,82078012,0.31268537,-0.07941974,-9.816063
82130101,82129426,0.3141206,-0.07148226,-9.823631
82181580,82180840,0.29356888,-0.06886845,-9.794957
82229034,82228299,0.32828444,-0.08667091,-9.756402
82280383,82279712,0.34405568,-0.066892266,-9.743424
82327850,82327172,0.3001465,-0.08381837,-9.77281
82379296,82378585,0.2729345,-0.0735752,-9.788431
82430661,82429999,0.38122538,-0.07814617,-9.833478
82478134,82477458,0.29534435,-0.06057612,-9.772905
82529615,82528871,0.31798586,-0.086231135,-9.794371
82580959,82580285,0.29256773,-0.082581684,-9.806675
82628440,82627744,0.29868558,-0.05946734,-9.779812
82679832,82679158,0.34773463,-0.07877639,-9.794327
82731250,82730571,0.37550968,-0.084843226,-9.879851
82778749,82778030,0.34839362,-0.08154294,-9.788337
82830174,82829444,0.2539204,-0.12112885,-9.769227
82881527,82880858,0.32119602,0.48114613,-9.947879
82928990,82928317,0.20756014,-0.06128613,-9.819059
82980424,82979730,0.38756472,-0.23655523,-9.781464
83027868,83027189,0.37361106,-0.07316045,-9.80634
83079339,83078603,0.31690258,-0.40360034,-9.844404
83130816,83130017,0.4376291,-0.14435759,-9.754497
83178149,83177476,0.006063724,0.07823151,-9.608009
83233612,83232844,0.3265159,-0.22934462,-9.822454
83281000,83280303,0.23985355,-0.3387629,-10.569311
83328443,83327762,0.09495936,0.60500306,-9.794675
83379861,83379176,0.49470696,-0.2173404,-9.608662
83431347,83430589,0.2032741,-0.05945387,-9.805624
83478817,83478048,0.12509863,-0.3428063,-9.983313
83530151,83529464,0.4644645,0.019458808,-9.661322
83581635,83580876,0.15256634,0.0024359915,-9.71398
83629020,83628335,0.20301041,-0.26040876,-10.204642
83680499,83679749,0.23196642,0.12661937,-9.7847805
83727896,83727207,0.031144785,-0.041912936,-9.310212
83779361,83778621,0.2631768,-0.25658548,-9.955516
83830735,83830035,0.6571021,0.093944326,-9.7227955
83878207,83877494,0.023470063,-0.044232227,-9.955719
83929588,83928908,0.44373414,-0.5557939,-9.655657
83980991,83980321,0.6226626,-0.054927237,-9.62833
84028471,84027780,0.15736516,0.073183194,-9.97261
84079880,84079197,0.54230785,-0.70121026,-9.765453
84131384,84130608,0.49089456,0.036041185,-9.733621
84178779,84178066,0.02672753,0.07550158,-9.894938
84230248,84229482,0.7573627,-0.17550209,-9.663873
84281564,84280894,0.41874245,-0.24672091,-9.867445
84329070,84328353,0.12878929,-0.024851274,-9.472365
84380439,84379767,0.6228564,-0.13687247,-9.983878
84427912,84427227,0.28079146,0.027847499,-9.848628
84479321,84478639,-0.044458713,0.15568255,-9.7652025
84530787,84530053,0.5985662,-0.104310006,-10.118015
84578196,84577512,0.1998536,0.034102894,-9.741977
84629669,84628926,0.21362327,-0.3619881,-9.738255
84681012,84680340,0.9237968,-0.27309635,-9.9519615
84728493,84727798,0.24338408,0.09953947,-9.783608
84779882,84779212,0.05318011,-0.07052544,-9.723791
84831384,84830626,0.22576621,-0.101525456,-9.802411
84878801,84878085,0.45454076,0.081639245,-9.819099
84930166,84929498,0.51983875,0.08318395,-9.714585
84981599,84980913,0.49355495,0.029191269,-9.804335
85029042,85028371,0.23420003,-0.34073296,-10.033892
85080466,85079785,-0.06437022,-0.08314605,-9.723351
85128006,85127245,0.17726593,0.044484407,-9.930641
85179364,85178657,0.2763446,-0.029246902,-9.599652
85230821,85230071,0.037732504,0.050316166,-9.53672
85278206,85277530,0.8032701,-0.060316954,-9.94458
85329611,85328943,0.14561203,-0.15243794,-9.916909
85381025,85380357,0.73334396,-0.7503916,-10.0082445
85428491,85427816,-0.19017346,0.20749281,-10.142424
85479921,85479230,0.30025065,0.38985464,1.4348373
85531319,85530643,1.6259454,0.13486403,-9.071013
85578819,85578102,-0.15063663,-0.4494409,-9.996961
85630200,85629516,0.965222,4.5962987,-10.504219
85681616,85680930,-0.7154316,-1.0815041,-9.733305
85729077,85728393,0.048213538,-0.25280514,-9.358518
85780500,85779803,0.39683607,0.31371284,-9.624414
85827947,85827262,0.27463707,-0.25737262,-9.7738495
85879361,85878675,0.29625857,-0.2185426,-9.802984
85930819,85930089,0.3883315,0.12797852,-9.821623
85978234,85977548,0.29434425,-0.17873818,-9.805565
86029639,86028962,0.37390864,-0.23027515,-9.767468
86081049,86080376,0.23840065,0.074934825,-9.828448
86128580,86127835,0.39150986,-0.1860357,-9.826668
86179929,86179248,0.29470155,-0.080884494,-9.808309
86231340,86230662,0.19204232,0.03759249,-9.792752
86278806,86278121,0.2778447,-0.16501509,-9.8351555
86330204,86329535,0.2886815,-0.11113126,-9.877816
86381643,86380949,0.47640005,-0.055911783,-9.891699
86429124,86428407,0.5552032,-0.017768273,-9.95333
86480503,86479821,-0.19252501,0.05816208,-10.29566
86527959,86527280,0.12944196,0.2272664,-9.95499
86579399,86578694,-0.116418295,-0.26721266,-9.73995
86630779,86630108,0.8202388,-0.09475201,-9.845376
86678254,86677567,0.06002256,-0.11787833,-9.804956
86729651,86728980,0.42815155,-0.02444733,-9.879133
86781136,86780394,0.58601004,-0.20463625,-9.85797
86828535,86827853,-0.046751164,-0.060428586,-9.761919
86879941,86879267,0.54946077,-0.07239128,-9.821064
86931354,86930681,0.31224814,-0.112819545,-9.804133
86978869,86978139,0.22371484,-0.116958395,-9.848353
87030236,87029553,0.46024612,-0.07870162,-9.757004
87081634,87080967,0.40565094,-0.09670758,-9.071828
87129204,87128433,0.1567001,-0.31083718,-9.441032
87180513,87179840,0.21705738,0.29165372,-9.687223
87227972,87227299,0.43517825,0.15077601,-10.093954
87279393,87278713,0.17434941,-0.50679284,-10.295736
87330797,87330126,0.83758277,-0.017629612,-9.69979
87378271,87377585,-0.51681477,0.7885484,-9.847876
87429669,87428999,0.16387396,-1.557159,-11.315091
87481085,87480413,-0.68991,-0.28308076,-10.420675
87528582,87527872,-0.20700736,-0.61294925,-11.122979
87579976,87579286,-0.89923173,0.43548834,-10.288415
87631396,87630699,-0.918042,1.2133001,-10.371348
87678833,87678159,-0.660438,1.1744528,-10.514798
87730269,87729572,-0.46985358,1.2204196,-10.835362
87781687,87780986,0.2926201,1.3319893,-10.580078
87829117,87828445,0.28624937,1.0474453,-10.739938
87880532,87879859,0.3811843,1.6924819,-10.859757
87928005,87927318,-0.4230353,2.152374,-10.53101
87979566,87978732,-0.4823782,2.455041,-10.119944
88030839,88030145,-0.79491264,2.4386113,-9.424025
88078297,88077604,-0.48890147,2.5989003,-8.976948
88129688,88129018,0.3623789,2.241732,-8.371182
88181114,88180432,0.81068957,2.4466975,-7.751246
88228642,88227891,0.9467198,2.7848635,-7.9547353
88279978,88279308,0.5279799,2.719036,-7.81933
88331507,88330720,1.6552922,2.4568396,-7.8775587
88378844,88378177,2.6031554,1.3090179,-8.495962
88430266,88429591,2.6799848,1.1442845,-7.985641
88481678,88481005,2.464555,1.462815,-8.652218
88529129,88528463,1.6301628,0.8678658,-9.052227
88580583,88579877,1.9068904,0.79945165,-9.305319
88628024,88627336,1.7977784,0.6830598,-9.291991
88679441,88678749,1.8089689,0.29806098,-9.625778
88730850,88730163,1.2053226,0.2170075,-9.796807
88778348,88777622,1.7470523,0.09520993,-9.868445
88829699,88829036,1.7767173,0.41045886,-9.922407
88881121,88880449,2.1427286,0.9137677,-10.047317
88928617,88927908,2.2620642,0.7634888,-9.781949
88980056,88979322,2.4163835,0.7662645,-9.9736595
89031411,89030736,2.3366964,0.7440855,-9.765682
89078876,89078194,2.269319,1.0116595,-9.812625
89130288,89129608,1.9245232,1.7715609,-10.013273
89181843,89181023,0.853351,2.1537619,-10.468011
89229164,89228481,0.7399119,2.1870275,-10.671218
89280569,89279895,0.95909387,1.9600226,-10.916964
89328080,89327355,1.5467986,1.4068038,-10.331335
89379461,89378767,1.5851281,0.88166714,-9.951054
89430856,89430181,1.8251395,1.0937537,-9.322937
89478309,89477639,2.1025403,0.84904075,-8.632696
89529733,89529053,2.3055248,0.83260494,-8.12522
89581163,89580467,2.3018973,1.3155472,-8.376886
89628646,89627925,2.5342877,1.3246977,-8.49454
89680010,89679339,2.628266,1.7929711,-8.802658
89731428,89730753,1.9774921,1.221333,-9.479663
89778926,89778211,1.2044191,1.1701194,-10.029462
89830318,89829625,0.22914642,0.33079478,-10.760387
89881705,89881039,0.0595843,-0.23163423,-10.850077
89929186,89928497,0.62286615,0.6076546,-10.713417
89980657,89979911,0.45163313,-0.42012498,-10.4141445
90028055,90027370,0.48695487,0.17482401,-10.328919
90079461,90078783,0.5359221,0.2575641,-9.823092
90130875,90130197,0.60801405,0.17690311,-9.484416
90178339,90177655,0.7491014,0.6233411,-9.044463
90229755,90229069,1.2502218,0.76797974,-8.852451
90281166,90280482,1.7828773,0.8011158,-8.930371
90328659,90327941,1.9503268,1.2679081,-8.984689
90380022,90379354,2.0509775,1.2857246,-9.531811
90431444,90430768,1.6237296,1.4307873,-10.293523
90478900,90478226,0.7223609,0.64672893,-11.075056
90530312,90529640,0.47802797,1.1287241,-11.764845
90581733,90581053,0.15057372,0.4715804,-10.903503
90629236,90628512,0.6257012,0.5129066,-10.866143
90680605,90679925,0.0009260994,0.434404,-10.193307
90728067,90727384,0.72176653,0.43794626,-9.358569
90779475,90778798,1.2156277,0.68185073,-8.855633
90830940,90830211,1.179322,0.84747136,-8.599353
90878343,90877670,1.2322339,0.7266358,-8.825737
90929784,90929084,0.88220125,0.7206099,-9.474263
90981183,90980497,0.55909276,0.2338577,-10.535349
91028722,91027956,0.16967167,-0.24064758,-10.907744
91080043,91079369,0.14777854,-0.8312257,-11.270972
91131457,91130783,-0.23538055,-0.48820025,-10.882729
91178930,91178242,0.6596345,0.67476845,-10.194918
91230332,91229655,0.3133007,-0.4190504,-9.691321
91281741,91281069,0.47414204,0.3573172,-9.170112
91329225,91328531,0.73437995,0.495868,-8.713409
91380713,91379941,0.84473705,0.89711857,-8.36891
91428086,91427399,0.9833453,0.863136,-8.378343
91479484,91478813,0.9713315,0.8456946,-8.727767
91530900,91530227,1.3930635,0.67308116,-9.04211
91578383,91577685,1.6195422,0.7794302,-9.617048
91629776,91629099,1.5175725,0.78965765,-10.238703
91681192,91680512,0.95887524,0.2563912,-11.006271
91728683,91727971,0.563956,0.43078062,-11.555871
91780058,91779385,0.46447662,0.563908,-11.136689
91831530,91830798,0.37921017,0.0074738963,-10.573952
91878961,91878257,0.3001336,0.4673754,-10.038586
91930369,91929670,0.12642072,0.5822056,-9.3974085
91981762,91981084,0.4351211,0.48860082,-9.004917
92029227,92028543,0.36076057,0.2425553,-8.840596
92080624,92079957,0.24508685,0.5226181,-8.875742
92128100,92127415,0.3899776,0.2932041,-9.182242
92179508,92178830,-0.08617444,0.169024,-10.242938
92230918,92230243,-0.42466778,-0.7244124,-10.953082
92278381,92277701,-0.69906294,-1.1491297,-11.289989
92329794,92329115,-0.074664235,-0.23345348,-10.98872
92381202,92380529,0.78184116,-0.50932324,-10.337897
92428695,92427987,0.091989405,-0.891404,-10.139456
92480113,92479402,0.03362341,0.060301874,-9.559914
92531484,92530815,0.43341655,-0.051683825,-8.858892
92578957,92578273,0.61490387,-0.124471776,-8.554926
92630379,92629687,0.72584593,0.051741574,-8.438505
92681823,92681101,1.0946923,0.52601886,-8.472807
92729232,92728560,1.2168877,0.30222228,-8.683857
92780657,92779973,1.31834,0.35882095,-9.530222
92828111,92827432,0.55842555,0.59470946,-10.290376
92879565,92878846,0.06058204,-0.06568403,-11.014385
92930933,92930260,-0.03502016,0.5440171,-11.443528
92978401,92977719,-0.08692808,0.45098096,-10.7712555
93029814,93029132,0.26627538,0.15585962,-10.394747
93081363,93080546,-0.07592657,0.17301552,-10.048298
93128813,93128006,-0.02682389,0.33381775,-9.602858
93180110,93179418,0.51883984,0.017170755,-9.026746
93231499,93230832,0.6233452,-0.0006293991,-8.55166
93278961,93278291,0.69334203,0.19565688,-8.423789
93330383,93329705,0.6792716,-0.14073436,-8.632024
93381794,93381120,0.60092485,-0.18251963,-9.637861
93429257,93428577,-0.44186565,-0.8003523,-10.464367
93480666,93479991,-0.8536381,-1.5071785,-11.098603
93528209,93527451,0.07555824,-0.82334954,-10.892009
93579538,93578864,1.285362,-0.47308975,-10.428799
93630947,93630277,-0.24556418,-1.4131039,-10.18268
93678406,93677736,-0.24712247,-0.6282092,-9.7289505
93729891,93729150,-0.0068582804,-0.3263886,-9.306659
93781252,93780563,0.28430128,-0.375898,-8.905417
93828740,93828022,0.57920444,-0.5542081,-8.70335
93880115,93879436,0.85334647,-0.4075875,-8.383751
93931527,93930850,0.86732787,-0.4500575,-8.30907
93978987,93978310,0.951306,-0.30886522,-8.637738
94030482,94029722,0.9085689,-0.032749537,-9.452104
94081820,94081136,-0.6428953,-0.786135,-10.626867
94129359,94128595,-0.98205626,-0.814476,-11.500008
94180718,94180010,-0.3716952,-0.09054662,-10.932288
94228169,94227467,-0.47857377,-1.1272291,-10.393501
94279550,94278881,-0.31839436,-0.46980414,-9.686226
94330979,94330294,-0.20506638,-0.32805535,-9.177686
94378431,94377753,-0.07434775,-0.6326908,-8.911897
94429845,94429167,-0.053599786,-0.9599877,-8.914872
94481255,94480581,0.20647696,-1.0208268,-8.805522
94528757,94528040,-0.05164612,-1.534214,-9.120319
94580130,94579453,-0.22409832,-1.4267547,-9.522708
94631538,94630867,-0.81615,-1.9093536,-9.65472
94679001,94678326,-1.1480546,-2.1504803,-9.941278
94730463,94729739,-1.2221535,-1.9882193,-9.326046
94781833,94781158,-0.2173339,-1.6408896,-8.850629
94829329,94828612,-1.1375107,-1.4141859,-8.60803
94880697,94880025,-1.3910077,-1.301011,-8.474164
94928217,94927485,-1.3431299,-1.2244896,-8.250078
94979576,94978898,-0.89889807,-1.1426775,-7.955533
95030990,95030312,-0.69748986,-1.0930246,-7.9468474
95078436,95077771,-0.44029233,-0.913781,-8.152136
95129901,95129186,-0.835589,-1.655037,-8.779938
95181282,95180598,-0.68706137,-1.3343319,-8.549894
95228783,95228057,-1.2256453,-1.5946302,-9.108695
95280146,95279470,-1.6443851,-1.2770021,-9.422401
95331625,95330884,-2.0220528,-1.2472974,-10.103516
95379012,95378343,-2.8867571,-0.81940854,-10.511664
95430503,95429757,-2.987505,-0.69193244,-10.892955
95481844,95481170,-3.2870684,-0.6940282,-10.991805
95529300,95528629,-2.6898243,-0.42836595,-11.142598
95580754,95580042,-2.5817392,-0.45581543,-11.094795
95628187,95627501,-2.199735,0.0010029202,-10.506209
95679597,95678915,-1.9445487,-0.26612672,-10.513483
95731003,95730329,-2.3190088,-0.24424164,-10.696672
95778512,95777787,-1.3140899,-0.4396216,-10.459117
95829900,95829201,-1.2836963,-0.68136144,-10.286005
95881299,95880615,-1.4331981,-0.82038146,-10.511507
95928793,95928074,-1.1495093,-0.98065215,-10.470714
95980239,95979494,-0.5594895,-0.7334126,-10.151027
96031649,96030901,-0.28180096,0.11380407,-9.694661
96079031,96078359,-0.52470165,-0.31950173,-9.689662
96130444,96129773,-1.1112126,-0.25674054,-10.063127
96181935,96181186,-0.702557,-0.51007044,-10.129024
96229342,96228645,-0.012299496,-0.92924345,-10.360778
96280729,96280060,0.23747626,-0.83158576,-10.2283125
96328216,96327517,-0.16174729,-0.85885435,-9.860293
96379612,96378931,0.98980445,-0.72399896,-10.8112545
96431037,96430347,-0.5367904,-0.22026014,-9.318308
96478488,96477803,0.44035485,-1.5123154,-11.77995
96529903,96529217,-0.7445949,0.121747166,-9.151394
96581375,96580630,-0.96522677,0.391204,-10.057548
96628809,96628089,-0.11483244,-0.24878682,-10.512976
96680185,96679502,-0.14607297,-0.26181456,-9.230948
96731585,96730916,-0.28477764,-0.3156785,-9.8220215
96779041,96778374,0.1835438,-0.22062135,-9.957057
96830523,96829788,0.44849074,-0.124108784,-9.722814
96881874,96881201,1.7252963,-0.94075334,-9.066164
96929335,96928660,0.05650203,0.36288893,-11.325123
96980756,96980073,0.15718938,0.13932164,-9.080976
97028300,97027532,1.322691,-1.2879081,-10.599118
97079614,97078945,0.22021204,-0.26661173,-9.921481
97131086,97130359,0.15582256,0.42728278,-10.85891
97178489,97177817,0.16318972,0.22489956,-9.461601
97229907,97229231,-0.044352297,-0.31458244,-9.985421
97281362,97280644,0.47403973,-0.3350626,-10.1263075
97328791,97328103,0.6015183,-0.22980261,-10.00301
97380199,97379516,0.3439198,0.04491583,-9.862052
97431680,97430930,0.11143585,-0.2821631,-9.868482
97479123,97478388,0.318115,-0.23854798,-9.775
97530470,97529802,0.47018296,-0.05751031,-9.92022
97581902,97581215,0.29364645,-0.16802175,-9.845354
97629425,97628674,0.2509183,-0.24303886,-9.826751
97680817,97680088,0.2947823,-0.17193061,-9.794829
97728230,97727546,0.41638774,-0.078134656,-9.879205
97779642,97778960,0.31427276,-0.21876852,-9.761188
97831043,97830374,0.26545843,-0.20281027,-9.824493
97878525,97877835,0.32550448,-0.12547141,-9.763398
97929927,97929246,0.3878916,-0.16131009,-9.863348
97981338,97980660,0.31039515,-0.20993996,-9.733844
98028798,98028118,0.2703623,-0.17502436,-9.846614
98080228,98079532,0.34626132,-0.13288444,-9.756562
98131619,98130945,0.36292586,-0.19200197,-9.824425
98179071,98178404,0.30055505,-0.1770693,-9.744281
98230492,98229818,0.29909247,-0.15305379,-9.822611
98281902,98281231,0.34239858,-0.16594186,-9.767219
98329415,98328690,0.35240257,-0.1872267,-9.81719
98380797,98380104,0.29326835,-0.16575678,-9.761731
98428257,98427563,0.31745613,-0.15513647,-9.808615
98479644,98478976,0.34030437,-0.18396184,-9.773731
98531114,98530390,0.32854173,-0.16350988,-9.796836
98578525,98577849,0.2997149,-0.16269414,-9.765433
98629951,98629262,0.32181084,-0.16803351,-9.809566
98681359,98680676,0.33548814,-0.17354228,-9.7741
98728811,98728134,0.3227467,-0.15814473,-9.80166
98780241,98779548,0.31312,-0.17673068,-9.772489
98831633,98830962,0.3311084,-0.17671368,-9.799694
98879093,98878421,0.32310078,-0.15959643,-9.780481
98930503,98929835,0.32159194,-0.15923795,-9.803048
98981926,98981248,0.32009068,-0.174305,-9.781216
99029440,99028707,0.33231676,-0.16095828,-9.796375
99080793,99080120,0.32660326,-0.16052437,-9.790422
99128362,99127579,0.32167727,-0.16615497,-9.791344
99179660,99178993,0.3187968,-0.17061523,-9.78338
99231083,99230406,0.3161069,-0.16585694,-9.7967825
99278544,99277865,0.31994238,-0.16367626,-9.79084
99329958,99329279,0.3198093,-0.16233654,-9.793824
99381522,99380692,0.3191323,-0.16618901,-9.7935505
99428826,99428151,0.32867154,-0.1591691,-9.793284
99480257,99479565,0.3206561,-0.16159241,-9.793067
99531646,99530978,0.32002956,-0.16490184,-9.791452
99579160,99578437,0.32198405,-0.16080692,-9.785646
99630604,99629853,0.31420392,-0.16254565,-9.788476
99681945,99681264,0.32412824,-0.16646881,-9.779556
99729411,99728723,0.3204225,-0.1628222,-9.78611
99780862,99780136,0.3258802,-0.16116229,-9.793554
99828280,99827598,0.31812325,-0.16358708,-9.792349
99879714,99879012,0.31368768,-0.16215964,-9.788186
99931095,99930423,0.321783,-0.15813284,-9.788763
99978560,99977881,0.32626423,-0.16514078,-9.792006
100029981,100029295,0.32153755,-0.15661329,-9.78915
100081397,100080709,0.3255743,-0.1651243,-9.783811
100128922,100128168,0.31957376,-0.159885,-9.786143
100180286,100179581,0.3286353,-0.16139042,-9.795663
100231822,100230995,0.31724763,-0.16298257,-9.798737
100279124,100278454,0.32277793,-0.16107261,-9.799507
100330537,100329867,0.32459596,-0.16303296,-9.801088
100381966,100381281,0.32477167,-0.155152,-9.813374
100429498,100428739,0.31820092,-0.1601024,-9.816779
100480827,100480153,0.32079515,-0.16659017,-9.818637
100528295,100527611,0.31910044,-0.16475086,-9.827186
100579695,100579025,0.32168186,-0.15752728,-9.834717
100631112,100630438,0.31708547,-0.15760276,-9.826229
100678628,100677897,0.3223789,-0.16480504,-9.829808
100729994,100729311,0.3171754,-0.16296004,-9.832192
100781398,100780724,0.32595807,-0.16206649,-9.825865
100828856,100828183,0.31886607,-0.15945002,-9.822579
100880307,100879596,0.31804702,-0.15967637,-9.821688
100931676,100931010,0.32392418,-0.15946783,-9.814635
100979139,100978468,0.32241836,-0.16220853,-9.812559
101030635,101029882,0.31883624,-0.16107288,-9.802128
101082006,101081295,0.31818748,-0.16250487,-9.80403
101129447,101128754,0.32249832,-0.1636591,-9.79698
101180854,101180167,0.3186126,-0.16297114,-9.801752
101228309,101227627,0.3177994,-0.15944111,-9.797267
101279764,101279043,0.31843123,-0.16234183,-9.794855
101331127,101330453,0.3202899,-0.16102001,-9.795943
101378644,101377912,0.32143214,-0.1594833,-9.795978
101429996,101429325,0.32113764,-0.1595064,-9.792196
101481469,101480739,0.32084006,-0.1605583,-9.800751
101528874,101528202,0.31686932,-0.15889099,-9.796184
101580295,101579611,0.31036228,-0.15759045,-9.798391
101631701,101631024,0.31846997,-0.1646607,-9.792189
101679231,101678483,0.31831357,-0.16480753,-9.794592
101730583,101729897,0.31430873,-0.1595574,-9.788473
101781982,101781310,0.3229492,-0.16849259,-9.783549
101829518,101828769,0.31739593,-0.16054845,-9.785985
101880870,101880192,0.31803158,-0.16082512,-9.787733
101928322,101927641,0.31598637,-0.15808947,-9.790345
101979734,101979055,0.31226352,-0.1561496,-9.784674
102031134,102030468,0.31745806,-0.16695403,-9.77824
102078691,102077927,0.31662038,-0.161849,-9.783589
102130026,102129341,0.31859753,-0.1596514,-9.781441
102181426,102180754,0.31324205,-0.16063671,-9.784262
102228879,102228213,0.30730915,-0.1573472,-9.781812
102280390,102279626,0.31518674,-0.15865739,-9.78534
102331725,102331040,0.31192628,-0.15691428,-9.777139
102379174,102378504,0.3206334,-0.15575466,-9.782356
102430583,102429912,0.3089019,-0.16595376,-9.786243
102481993,102481326,0.3190126,-0.1631673,-9.77798
102529456,102528785,0.31182852,-0.16348466,-9.784874
102580909,102580198,0.3122924,-0.15998198,-9.779972
102628342,102627657,0.30914184,-0.1583058,-9.782881
102679742,102679071,0.30999675,-0.15774927,-9.785692
102731185,102730484,0.31328025,-0.16076072,-9.7823
102778656,102777943,0.31501785,-0.16317505,-9.780518
102830023,102829356,0.31589887,-0.15698063,-9.790931
102881441,102880770,0.31601727,-0.15963724,-9.781959
102929007,102928229,0.3105064,-0.1591549,-9.786715
102980336,102979642,0.3128266,-0.1620204,-9.778116
103031730,103031056,0.30927935,-0.15572497,-9.77742
103079215,103078515,0.31267115,-0.15263657,-9.775224
103130599,103129931,0.31395054,-0.16157094,-9.779778
103182020,103181342,0.31103745,-0.15888953,-9.778345
103229516,103228801,0.31232613,-0.15700221,-9.775551
103280923,103280214,0.31003195,-0.16208193,-9.779675
103328376,103327673,0.30696276,-0.16136147,-9.786922
103379762,103379087,0.3098757,-0.15993303,-9.779315
103431182,103430500,0.313004,-0.15678889,-9.776739
103478665,103477959,0.31071246,-0.15732066,-9.779946
103530045,103529373,0.30931506,-0.15791762,-9.779834
103581471,103580786,0.3139562,-0.15994143,-9.776632
103628983,103628245,0.3101333,-0.15575103,-9.775382
103680353,103679659,0.31183803,-0.15637149,-9.773553
103731742,103731072,0.30914137,-0.16110697,-9.777904
103779206,103778531,0.31276253,-0.15881613,-9.77538
103830700,103829946,0.3093782,-0.15344517,-9.779322
103882024,103881358,0.3060329,-0.1641684,-9.771647
103929492,103928817,0.30572188,-0.15282889,-9.774658
103980903,103980230,0.3096782,-0.15821826,-9.768426
104028368,104027689,0.3104072,-0.15961863,-9.776184
104079773,104079103,0.31100044,-0.15562102,-9.772949
104131186,104130516,0.30930784,-0.1597712,-9.7777195
104178688,104177975,0.31207967,-0.16023773,-9.774092
