timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
61801934,61801302,2490386,0.05484218,9.762058,-2.149694,47.426025,0,0,0,0,32
61904811,61904129,2490386,-0.31738135,9.4633255,-2.017358,47.4883,0,0,0,0,32
61999733,61999046,2490386,-0.25176528,9.5601225,-2.04852,47.324123,0,0,0,0,32
62102595,62101872,2490386,-0.25103578,9.435231,-2.1600375,47.450558,0,0,0,0,32
62205339,62204699,2490386,-0.13469255,9.671396,-1.9489176,47.401497,0,0,0,0,32
62300314,62299616,2490386,-0.27830723,9.575984,-2.2230911,47.433575,0,0,0,0,32
62403071,62402443,2490386,0.012270284,9.654731,-2.096928,47.39772,0,0,0,0,32
62501994,62501314,2490386,-0.37068975,9.426515,-2.0611646,47.342995,0,0,0,0,32
62604784,62604141,2490386,-0.24009354,9.459004,-2.4475288,47.48075,0,0,0,0,32
62699712,62699058,2490386,-0.07753099,9.504756,-2.3589995,47.407158,0,0,0,0,32
62802573,62801884,2490386,-0.1189619,9.6338,-2.0513258,47.39961,0,0,0,0,32
62905363,62904716,2490386,-0.1328782,9.471686,-2.726603,47.3864,0,0,0,0,32
63000277,62999629,2490386,-0.38507366,9.471275,-2.3285482,47.376965,0,0,0,0,32
63103083,63102454,2490386,-0.43075055,9.605781,-2.066888,47.401497,0,0,0,0,32
63202038,63201326,2490386,-0.16981998,9.586141,-2.547412,47.339222,0,0,0,0,32
63304788,63304153,2490386,-0.18732758,9.453337,-2.253505,47.3864,0,0,0,0,32
63399788,63399071,2490386,-0.20794016,9.592762,-2.1800704,47.31469,0,0,0,0,32
63502582,63501896,2490386,-0.31693244,9.820791,-2.358139,47.39206,0,0,0,0,32
63605355,63604726,2490386,-0.08222587,9.504569,-2.1153147,47.461884,0,0,0,0,32
63700279,63699639,2490386,-0.052709848,9.473613,-2.2940567,47.310917,0,0,0,0,32
63803148,63802466,2490386,0.29893854,9.219398,-1.9849428,47.359978,0,0,0,0,32
63902027,63901338,2490386,0.36827686,9.552733,-2.2425253,47.41848,0,0,0,0,32
64004805,64004164,2490386,0.8031237,9.678149,-2.3785272,47.375076,0,0,0,0,32
64099730,64099081,2490386,0.6681506,9.683498,-1.7536031,47.365643,0,0,0,0,32
64202533,64201908,2490386,1.0527192,9.137172,-2.5358524,47.45622,0,0,0,0,32
64305370,64304735,2490386,0.6429741,9.347506,-2.4907928,47.465656,0,0,0,0,32
64400340,64399651,2490386,0.5649755,9.616199,-2.7556326,47.47509,0,0,0,0,32
64503103,64502478,2490386,0.6625018,8.924088,-3.588983,47.414703,0,0,0,0,32
64602034,64601352,2490386,0.32817397,8.490606,-4.085219,47.395836,0,0,0,0,32
64704822,64704176,2490386,0.48839843,8.028693,-4.647763,47.33356,0,0,0,0,32
64799792,64799093,2490386,-0.6102409,7.628544,-5.4143934,47.33545,0,0,0,0,32
64902635,64901922,2490386,-0.2331728,6.5168486,-6.7101245,47.354317,0,0,0,0,32
65005383,65004747,2490386,-0.31053543,6.6148987,-7.7132573,47.337334,0,0,0,0,32
65100340,65099663,2490386,0.98654205,5.403339,-8.027796,47.305256,0,0,0,0,32
65203182,65202489,2490386,0.27570727,3.655497,-10.029909,47.33545,0,0,0,0,32
65302119,65301361,2490386,-0.22700025,3.4356046,-10.721535,47.367527,0,0,0,0,32
65404824,65404188,2490386,0.07526772,2.2039375,-9.031078,47.407158,0,0,0,0,32
65499796,65499105,2490386,-0.12270284,1.9278561,-9.57763,47.337334,0,0,0,0,32
65602600,65601934,2490386,-0.097937815,1.5375264,-9.74051,47.382626,0,0,0,0,32
65705396,65704758,2490386,0.17739539,0.37506667,-9.704372,47.37885,0,0,0,0,32
65800379,65799675,2490386,0.29979894,0.10272621,-9.654918,47.43735,0,0,0,0,32
65903124,65902501,2490386,0.670152,0.46612114,-10.16204,47.41659,0,0,0,0,32
66002054,66001373,2490386,0.38060325,0.8169465,-10.395998,47.358093,0,0,0,0,32
66104862,66104200,2490386,0.7782652,-0.535553,-9.955016,47.43169,0,0,0,0,32
66199800,66199117,2490386,-1.4410663,0.19746552,-5.8780456,47.3864,0,0,0,0,32
66302627,66301944,2490386,-0.32491934,0.07057284,-7.2123456,47.448673,0,0,0,0,32
66405399,66404770,2490386,-0.88869774,0.12891279,-9.297808,47.48264,0,0,0,0,32
66500378,66499687,2490386,-0.41756374,-0.2001403,-10.444481,47.448673,0,0,0,0,32
66603171,66602514,2490386,0.21832126,-0.22243631,-10.572945,47.459995,0,0,0,0,32
66702073,66701386,2490386,0.349329,-0.39100307,-10.226832,47.47698,0,0,0,0,32
66804855,66804213,2490386,0.16564883,-0.3867384,-9.770213,47.39206,0,0,0,0,32
66899845,66899130,2490386,0.08215105,-0.11791443,-9.306412,47.47509,0,0,0,0,32
67002584,67001957,2490386,-0.033369187,-0.11544541,-9.870096,47.435463,0,0,0,0,32
67105421,67104784,2490386,0.10818799,-0.26433483,-9.904288,47.484528,0,0,0,0,32
67200485,67199701,2490386,0.084620066,-0.20605098,-9.917606,47.4883,0,0,0,0,32
67303169,67302528,2490386,0.006135142,-0.21675007,-9.932944,47.467545,0,0,0,0,32
67402095,67401400,2490386,0.10197803,-0.15786767,-9.894861,47.533592,0,0,0,0,32
67504854,67504226,2490386,0.022221185,-0.14567222,-9.916036,47.41282,0,0,0,0,32
67599836,67599144,2490386,0.086490534,-0.2629881,-9.803059,47.516605,0,0,0,0,32
67702661,67701970,2490386,0.02124854,-0.056563016,-9.785327,47.42414,0,0,0,0,32
67805500,67804800,2490386,-0.035987843,-0.16677111,-9.838373,47.49396,0,0,0,0,32
67900419,67899716,2490386,0.12412439,-0.30264205,-9.897779,47.50151,0,0,0,0,32
68003224,68002541,2490386,0.06958149,-0.1253215,-9.813833,47.46943,0,0,0,0,32
68102083,68101413,2490386,-0.01803133,-0.18959084,-9.884163,47.441124,0,0,0,0,32
68204875,68204240,2490386,0.04825813,-0.26508301,-9.877204,47.41093,0,0,0,0,32
68299803,68299158,2490386,0.10354923,-0.13190556,-9.861492,47.531704,0,0,0,0,32
68402604,68401984,2490386,0.022819735,-0.0796072,-9.954417,47.422253,0,0,0,0,32
68505451,68504811,2490386,0.022296004,-0.1977461,-9.893365,47.550575,0,0,0,0,32
68600419,68599735,2490386,0.084620066,-0.20350714,-9.943868,47.450558,0,0,0,0,32
68703215,68702556,2490386,0.040252518,-0.11305121,-9.888128,47.49585,0,0,0,0,32
68802110,68801429,2490386,-0.078335285,-0.18884265,-9.653272,47.561897,0,0,0,0,32
68904896,68904254,2490386,0.16018705,-0.185401,-9.980604,47.50717,0,0,0,0,32
68999859,68999172,2490386,0.14312837,-0.11941081,-9.834333,47.4883,0,0,0,0,32
69102684,69101999,2490386,-0.06531682,-0.23403321,-9.992874,47.533592,0,0,0,0,32
69205504,69204826,2490386,0.017732056,-0.1941548,-9.860669,47.576992,0,0,0,0,32
69300429,69299743,2490386,0.029628245,-0.15809213,-9.953894,47.56756,0,0,0,0,32
69403195,69402570,2490386,0.12779051,-0.16662148,-9.900398,47.50151,0,0,0,0,32
69502131,69501443,2490386,0.05379472,-0.18989012,-9.814357,47.561897,0,0,0,0,32
69601001,69600314,2490386,-0.07182605,-0.18450317,-9.876905,47.56567,0,0,0,0,32
69699876,69699186,2490386,0.056637835,-0.19123685,-9.790489,47.554348,0,0,0,0,32
69802720,69802013,2490386,0.069656305,-0.17724575,-9.944616,47.58454,0,0,0,0,32
69901571,69900885,2490386,0.120458275,-0.18397944,-9.868975,47.529816,0,0,0,0,32
70000458,69999758,2490386,0.089782566,-0.19108722,-9.919776,47.52793,0,0,0,0,32
70103222,70102585,2490386,-0.038382046,-0.19228433,-9.849222,47.522266,0,0,0,0,32
70202078,70201457,2490386,0.2148796,-0.14537293,-9.868376,47.505283,0,0,0,0,32
70300956,70300329,2490386,0.07070377,-0.1714847,-9.950003,47.49019,0,0,0,0,32
70399897,70399201,2490386,0.020949265,-0.18966566,-9.776797,47.550575,0,0,0,0,32
70502744,70502028,2490386,-0.13542204,-0.14529811,-9.924864,47.561897,0,0,0,0,32
70605475,70604856,2490386,0.17911622,-0.10586861,-10.074127,47.588314,0,0,0,0,32
70700459,70699777,2490386,-0.1476175,-0.2546084,-9.920599,47.576992,0,0,0,0,32
70803225,70802600,2490386,0.060378775,-0.21472996,-9.936536,47.524155,0,0,0,0,32
70902181,70901472,2490386,-0.0019452889,-0.13504794,-9.838598,47.548687,0,0,0,0,32
71004942,71004301,2490386,0.21899463,-0.20447978,-9.888128,47.576992,0,0,0,0,32
71099861,71099216,2490386,-0.123376206,-0.05005378,-10.02542,47.57888,0,0,0,0,32
71202728,71202044,2490386,0.18270752,-0.09008184,-9.968409,47.550575,0,0,0,0,32
71305501,71304871,2490386,0.28872576,-0.185401,-9.930475,47.629833,0,0,0,0,32
71400472,71399788,2490386,-0.32995093,-0.12883797,-9.848998,47.612846,0,0,0,0,32
71503272,71502615,2490386,0.120982006,-0.17492636,-9.8020115,47.5034,0,0,0,0,32
71602163,71601487,2490386,0.14170681,-0.22857144,-9.725995,47.59398,0,0,0,0,32
71700995,71700360,2490386,0.14170681,-0.21345805,-9.830143,47.620396,0,0,0,0,32
71799921,71799232,2490386,-0.12502222,-0.33556232,-9.735273,47.635494,0,0,0,0,32
71902742,71902060,2490386,0.112901576,-0.12749124,-10.075773,47.57322,0,0,0,0,32
72005529,72004886,2490386,-0.059106853,-0.10332476,-9.960927,47.5468,0,0,0,0,32
72100498,72099804,2490386,0.16924013,-0.21151276,-9.810915,47.58454,0,0,0,0,32
72203318,72202631,2490386,-0.0037409402,-0.0974889,-9.958383,47.541138,0,0,0,0,32
72302126,72301503,2490386,-0.08043021,-0.185401,-9.7610855,47.57888,0,0,0,0,32
72401123,72400376,2490386,0.027682956,-0.21024084,-9.937209,47.50906,0,0,0,0,32
72499894,72499248,2490386,0.10512042,-0.14567222,-9.8685255,47.518494,0,0,0,0,32
72602719,72602075,2490386,0.10586861,-0.2475006,-9.812411,47.516605,0,0,0,0,32
72705533,72704904,2490386,-0.06307225,-0.31902736,-9.939828,47.595863,0,0,0,0,32
72800512,72799824,2490386,-0.01316811,-0.08140286,-9.921048,47.55812,0,0,0,0,32
72903285,72902647,2490386,0.10272621,-0.19662382,-9.890522,47.554348,0,0,0,0,32
73002206,73001519,2490386,0.20754737,-0.109609544,-10.108095,47.612846,0,0,0,0,32
73101082,73100392,2490386,0.10684125,0.038606502,-9.858873,47.616623,0,0,0,0,32
73199968,73199264,2490386,-0.015113398,-0.24720132,-9.918803,47.5468,0,0,0,0,32
73302789,73302091,2490386,-0.43222824,-0.25318682,-10.183437,47.543026,0,0,0,0,32
73405600,73404920,2490386,0.09838673,-0.20852001,-9.940202,47.59775,0,0,0,0,32
73500528,73499836,2490386,0.30428806,-0.07751228,-9.989283,47.63738,0,0,0,0,32
73603309,73602663,2490386,0.03883096,-0.18121114,-9.763105,47.618507,0,0,0,0,32
73702169,73701535,2490386,0.17140988,-0.116492875,-9.68694,47.595863,0,0,0,0,32
73801038,73800408,2490386,-0.2645593,-0.11192893,-9.758766,47.55246,0,0,0,0,32
73899903,73899280,2490386,0.02252046,-0.2459294,-9.848848,47.624172,0,0,0,0,32
74002750,74002108,2490386,0.22460605,-0.14544775,-9.827226,47.620396,0,0,0,0,32
74105570,74104935,2490386,0.061725512,-0.13265374,-9.94499,47.6053,0,0,0,0,32
74200534,74199852,2490386,0.11215339,-0.1563713,-9.847576,47.607185,0,0,0,0,32
74303369,74302679,2490386,-0.064568624,-0.28191724,-9.796774,47.609074,0,0,0,0,32
74402285,74401552,2490386,0.07624036,-0.3422212,-10.055347,47.614735,0,0,0,0,32
74505000,74504379,2490386,0.32411507,-0.19475335,-9.796924,47.59964,0,0,0,0,32
74600083,74599307,2490386,-0.22610243,-0.37184945,-9.826627,47.544914,0,0,0,0,32
74702765,74702124,2490386,0.14118308,-0.29545945,-9.8498955,47.65059,0,0,0,0,32
74805573,74804951,2490386,-0.035688568,-0.12382512,-9.787721,47.58643,0,0,0,0,32
74900553,74899869,2490386,0.020350715,-0.29905075,-9.836503,47.516605,0,0,0,0,32
75003322,75002696,2490386,0.32456398,-0.23014264,-9.767819,47.59964,0,0,0,0,32
75102276,75101568,2490386,-0.30166942,-0.18293197,-9.808222,47.59775,0,0,0,0,32
75201134,75200441,2490386,0.29097033,-0.24607904,-9.852514,47.620396,0,0,0,0,32
75299942,75299313,2490386,-0.06756138,-0.20313305,-9.912818,47.58454,0,0,0,0,32
75402824,75402140,2490386,0.074220255,-0.17537527,-9.824532,47.618507,0,0,0,0,32
75501704,75501013,2490386,-0.07863456,-0.29111996,-9.84406,47.627945,0,0,0,0,32
75600521,75599886,2490386,0.05005378,0.010549451,-9.714997,47.618507,0,0,0,0,32
75703364,75702715,2490386,0.18712182,-0.20979193,-9.821913,47.627945,0,0,0,0,32
75802248,75801585,2490386,0.073696524,-0.3243395,-9.796999,47.67701,0,0,0,0,32
75901139,75900457,2490386,-0.054093994,0.0074818805,-9.824906,47.510944,0,0,0,0,32
76000093,75999330,2490386,0.04556465,-0.19220951,-9.963171,47.56567,0,0,0,0,32
76102791,76102157,2490386,0.1126023,-0.3363105,-9.811738,47.550575,0,0,0,0,32
76205610,76204984,2490386,0.11215339,-0.036661215,-9.846154,47.620396,0,0,0,0,32
76300521,76299902,2490386,-0.05918167,-0.21458033,-9.951874,47.646816,0,0,0,0,32
76403370,76402729,2490386,0.052223526,-0.32336688,-9.859173,47.529816,0,0,0,0,32
76502230,76501601,2490386,0.027308863,-0.044666827,-9.921123,47.67135,0,0,0,0,32
76601122,76600475,2490386,0.06531682,-0.23328502,-9.852065,47.646816,0,0,0,0,32
76700068,76699347,2490386,-0.0053869537,-0.31768063,-9.873014,47.63738,0,0,0,0,32
76802803,76802174,2490386,0.123974755,-0.051849432,-9.84593,47.575108,0,0,0,0,32
76905635,76905001,2490386,-0.04750994,-0.18457799,-9.857003,47.6638,0,0,0,0,32
77000594,76999919,2490386,0.1619079,-0.2347814,-9.8507185,47.614735,0,0,0,0,32
77103399,77102746,2490386,-0.032022446,-0.11252748,-9.947908,47.616623,0,0,0,0,32
77202313,77201618,2490386,0.033967737,-0.17694648,-9.857227,47.718525,0,0,0,0,32
77301146,77300491,2490386,0.032022446,-0.21667525,-9.995119,47.633606,0,0,0,0,32
77399982,77399363,2490386,0.07167641,-0.13931261,-9.891271,47.69022,0,0,0,0,32
77502824,77502191,2490386,0.025887307,-0.16452655,-9.867329,47.686443,0,0,0,0,32
77605659,77605018,2490386,0.06284779,-0.21151276,-9.884986,47.59775,0,0,0,0,32
77700617,77699935,2490386,0.051026423,-0.17215806,-9.805528,47.646816,0,0,0,0,32
77803387,77802763,2490386,0.012868834,-0.17096096,-9.96347,47.693993,0,0,0,0,32
77902352,77901635,2490386,0.06434417,-0.22580315,-9.888352,47.58643,0,0,0,0,32
78001136,78000508,2490386,0.012719196,-0.20739773,-9.86875,47.646816,0,0,0,0,32
78100007,78099380,2490386,0.029104514,-0.12831424,-9.922171,47.626057,0,0,0,0,32
78202913,78202208,2490386,0.048632223,-0.21278468,-9.83553,47.603413,0,0,0,0,32
78305659,78305035,2490386,0.025887307,-0.185401,-9.798794,47.68267,0,0,0,0,32
78400624,78399953,2490386,0.10130466,-0.1337012,-9.983671,47.616623,0,0,0,0,32
78503403,78502780,2490386,0.069731124,-0.18989012,-9.795727,47.68833,0,0,0,0,32
78602342,78601652,2490386,0.06075287,-0.17066169,-9.852963,47.680782,0,0,0,0,32
78701160,78700525,2490386,-0.04070143,-0.17934068,-9.879149,47.641155,0,0,0,0,32
78800019,78799397,2490386,0.10287585,-0.21667525,-9.816826,47.614735,0,0,0,0,32
78902849,78902225,2490386,0.04833295,-0.25184008,-9.917906,47.69022,0,0,0,0,32
79005672,79005052,2490386,0.024316112,-0.18293197,-9.829096,47.601524,0,0,0,0,32
79100663,79099970,2490386,0.05948095,-0.18959084,-9.950152,47.620396,0,0,0,0,32
79203416,79202797,2490386,0.10160393,-0.19325697,-9.885808,47.66191,0,0,0,0,32
79302337,79301670,2490386,0.0077063367,-0.1790414,-9.90586,47.699654,0,0,0,0,32
79405123,79404497,2490386,0.007855974,-0.19303252,-9.902867,47.635494,0,0,0,0,32
79500109,79499415,2490386,0.029403789,-0.22490533,-9.903241,47.63738,0,0,0,0,32
79602870,79602242,2490386,0.022744916,-0.163105,-9.903241,47.59209,0,0,0,0,32
79701877,79701116,2490386,0.056039285,-0.2037316,-9.843835,47.627945,0,0,0,0,32
79800683,79799987,2490386,0.037409402,-0.18390462,-9.888352,47.603413,0,0,0,0,32
79903578,79902815,2490386,0.06120178,-0.12898761,-9.893664,47.644928,0,0,0,0,32
80002329,80001687,2490386,0.048707042,-0.17559972,-9.859622,47.635494,0,0,0,0,32
80101330,80100560,2490386,0.015412673,-0.19819501,-9.939902,47.66191,0,0,0,0,32
80200058,80199433,2490386,0.10048165,-0.16983868,-9.788469,47.673233,0,0,0,0,32
80302882,80302260,2490386,0.07616554,-0.17776948,-9.848998,47.67512,0,0,0,0,32
80405722,80405087,2490386,0.034192193,-0.1571943,-9.900996,47.6638,0,0,0,0,32
80500716,80500005,2490386,0.015936404,-0.17013796,-9.864335,47.699654,0,0,0,0,32
80603520,80602833,2490386,0.06494272,-0.17619827,-9.893141,47.692104,0,0,0,0,32
80702408,80701705,2490386,0.056637835,-0.16938977,-9.837101,47.68833,0,0,0,0,32
80801265,80800578,2490386,0.031573534,-0.1790414,-9.869498,47.660027,0,0,0,0,32
80900137,80899451,2490386,0.07631518,-0.17934068,-9.842638,47.69022,0,0,0,0,32
81002908,81002278,2490386,0.0851438,-0.1687164,-9.840468,47.644928,0,0,0,0,32
81101865,81101151,2490386,0.023418285,-0.20201077,-9.851915,47.73362,0,0,0,0,32
81200725,81200024,2490386,0.104222596,-0.14589667,-9.836877,47.66191,0,0,0,0,32
81303544,81302852,2490386,0.018330608,-0.20635025,-9.828946,47.67512,0,0,0,0,32
81402347,81401723,2490386,0.08454525,-0.20156185,-9.786,47.629833,0,0,0,0,32
81501241,81500597,2490386,-0.023193829,-0.14911388,-9.918803,47.716637,0,0,0,0,32
81600190,81599469,2490386,0.14290391,-0.2267758,-9.872715,47.67135,0,0,0,0,32
81702986,81702297,2490386,0.018180968,-0.15891513,-9.855956,47.6487,0,0,0,0,32
81805746,81805124,2490386,0.041000705,-0.16288054,-9.8390465,47.67135,0,0,0,0,32
81900735,81900041,2490386,0.0059106853,-0.21270986,-9.892094,47.729847,0,0,0,0,32
82003484,82002869,2490386,0.06531682,-0.15749358,-9.876456,47.665688,0,0,0,0,32
82102390,82101742,2490386,0.06958149,-0.17447744,-9.845331,47.686443,0,0,0,0,32
82201338,82200614,2490386,0.047734395,-0.17245734,-9.892242,47.680782,0,0,0,0,32
82300189,82299487,2490386,0.049754504,-0.187047,-9.948506,47.726074,0,0,0,0,32
82402951,82402314,2490386,0.11305121,-0.16864158,-9.792809,47.73928,0,0,0,0,32
82501888,82501187,2490386,0.038980596,-0.17133506,-9.826403,47.726074,0,0,0,0,32
82600751,82600061,2490386,0.052822076,-0.18240824,-9.914015,47.646816,0,0,0,0,32
82703520,82702887,2490386,-0.17900398,-0.3322329,-9.3497505,47.709087,0,0,0,0,32
82802515,82801760,2490386,0.06920739,-0.06860884,-9.854758,47.626057,0,0,0,0,32
82905214,82904587,2490386,-0.017432781,-0.12232874,-10.1652565,47.639267,0,0,0,0,32
83000132,82999505,2490386,0.035090018,-0.010979659,-9.516578,47.607185,0,0,0,0,32
83102952,83102333,2490386,-0.16924013,-0.07182605,-10.047492,47.66946,0,0,0,0,32
83205782,83205160,2490386,-0.14903906,-0.4110545,-9.95337,47.646816,0,0,0,0,32
83300758,83300080,2490386,0.21906945,0.61149406,-8.879645,47.74683,0,0,0,0,32
83403589,83402905,2490386,-0.11918636,-0.09359832,-10.16406,47.69022,0,0,0,0,32
83502428,83501778,2490386,0.10579379,-0.35247138,-9.838523,47.6638,0,0,0,0,32
83601338,83600650,2490386,0.024465749,-0.38142624,-9.927632,47.7657,0,0,0,0,32
83700246,83699523,2490386,-0.22647652,0.5187936,-10.046519,47.73928,0,0,0,0,32
83803036,83802351,2490386,0.24607904,-0.51550156,-10.300604,47.769474,0,0,0,0,32
83901995,83901223,2490386,0.9334394,-1.1514614,-10.47149,47.716637,0,0,0,0,32
84000784,84000096,2490386,-0.01616086,0.034865562,-9.707366,47.724186,0,0,0,0,32
84103615,84102925,2490386,0.109010994,-0.29067105,-9.79857,47.67512,0,0,0,0,32
84202422,84201796,2490386,0.037110128,-0.032621,-9.627085,47.673233,0,0,0,0,32
84301409,84300668,2490386,-0.38217443,0.2423381,-10.432136,47.680782,0,0,0,0,32
84400246,84399541,2490386,0.48407766,-0.32254386,-9.73011,47.724186,0,0,0,0,32
84503053,84502369,2490386,-0.017956512,-0.21719898,-10.002377,47.67512,0,0,0,0,32
84605840,84605196,2490386,0.01616086,-0.3693056,-9.934441,47.76193,0,0,0,0,32
84700805,84700114,2490386,-0.2053215,-0.4583587,-9.527184,47.712864,0,0,0,0,32
84803562,84802942,2490386,0.26134208,-0.262614,-9.831265,47.624172,0,0,0,0,32
84902439,84901814,2490386,0.002319383,-0.09995792,-9.886107,47.77325,0,0,0,0,32
85001402,85000687,2490386,-0.10197803,-0.5933879,-9.920973,47.67701,0,0,0,0,32
85100258,85099559,2490386,-0.17200842,0.39646482,-9.803134,47.724186,0,0,0,0,32
85203011,85202387,2490386,0.42205286,-0.15547347,-10.08348,47.631718,0,0,0,0,32
85301886,85301259,2490386,-0.26598084,-0.5827637,-9.948806,47.703426,0,0,0,0,32
85400843,85400132,2490386,-0.19767128,0.5080197,-9.569699,47.67512,0,0,0,0,32
85503588,85502960,2490386,-0.5981015,-3.1706712,-2.6006267,47.697765,0,0,0,0,32
85602517,85601833,2490386,-5.542502,5.32867,-15.902513,47.684555,0,0,0,0,32
85701402,85700704,2490386,1.0251672,-1.3189058,-9.940801,47.712864,0,0,0,0,32
85800286,85799578,2490386,0.25834933,-0.021697452,-10.169447,47.758152,0,0,0,0,32
85903049,85902405,2490386,0.12442367,-0.021921908,-9.891419,47.641155,0,0,0,0,32
86005855,86005232,2490386,-0.063296705,-0.36788407,-9.858949,47.684555,0,0,0,0,32
86100843,86100150,2490386,0.034192193,-0.14380173,-9.797223,47.684555,0,0,0,0,32
86203613,86202978,2490386,-0.09883564,-0.022969373,-9.900473,47.69022,0,0,0,0,32
86302540,86301850,2490386,-0.0047135847,-0.3903297,-9.89733,47.74683,0,0,0,0,32
86401431,86400723,2490386,0.3513491,-0.09075521,-9.700856,47.75438,0,0,0,0,32
86500245,86499596,2490386,0.17208324,0.09935937,-9.281871,47.737396,0,0,0,0,32
86603065,86602436,2490386,0.1683423,-0.27825114,-9.892392,47.707203,0,0,0,0,32
86701992,86701298,2490386,-0.23096564,-0.17096096,-9.862091,47.684555,0,0,0,0,32
86800860,86800169,2490386,-0.16976386,-0.13153146,-9.797073,47.705315,0,0,0,0,32
86903627,86902997,2490386,0.26642975,-0.20724809,-9.907207,47.750603,0,0,0,0,32
87002511,87001869,2490386,0.1810615,-0.18869302,-9.899126,47.709087,0,0,0,0,32
87101440,87100742,2490386,0.28206688,-0.2534861,-10.281226,47.66946,0,0,0,0,32
87200359,87199614,2490386,-0.11320085,-0.10122984,-10.841394,47.707203,0,0,0,0,32
87303062,87302442,2490386,0.5219173,-0.5806313,-9.580566,47.74683,0,0,0,0,32
87405894,87405270,2490386,-0.2116624,-0.6250363,-10.499996,47.69588,0,0,0,0,32
87500876,87500187,2490386,-1.3557167,-0.8938602,-12.103812,47.743057,0,0,0,0,32
87603647,87603015,2490386,-1.0341455,0.8261492,-10.44044,47.712864,0,0,0,0,32
87702508,87701888,2490386,-0.47756842,0.9910499,-10.707618,47.726074,0,0,0,0,32
87801461,87800761,2490386,0.052298345,0.9569325,-10.761562,47.780796,0,0,0,0,32
87900342,87899633,2490386,-0.4385878,1.7717841,-10.85359,47.782684,0,0,0,0,32
88003093,88002461,2490386,-1.149965,2.1022587,-10.022652,47.737396,0,0,0,0,32
88102004,88101334,2490386,-0.21227965,2.2787375,-8.645594,47.724186,0,0,0,0,32
88200856,88200207,2490386,0.43379942,2.325649,-8.095376,47.680782,0,0,0,0,32
88303657,88303034,2490386,0.58042556,2.599037,-8.046874,47.641155,0,0,0,0,32
88402585,88401907,2490386,2.2055273,0.87154555,-7.990218,47.69022,0,0,0,0,32
88501470,88500779,2490386,1.573215,0.97376674,-9.025018,47.63738,0,0,0,0,32
88600354,88599652,2490386,1.9701288,0.8702923,-9.5701475,47.639267,0,0,0,0,32
88703104,88702479,2490386,1.1922376,0.13841479,-9.822362,47.618507,0,0,0,0,32
88802025,88801351,2490386,1.5755343,0.25198972,-10.163686,47.610962,0,0,0,0,32
88900875,88900226,2490386,1.8397944,0.8085668,-10.012627,47.607185,0,0,0,0,32
89003694,89003051,2490386,2.1966052,0.5823896,-9.987786,47.635494,0,0,0,0,32
89102547,89101924,2490386,2.1169233,1.3587843,-9.987637,47.67512,0,0,0,0,32
89201506,89200796,2490386,0.75581956,2.180594,-10.848577,47.631718,0,0,0,0,32
89300369,89299670,2490386,1.1749545,1.6222212,-10.754978,47.710976,0,0,0,0,32
89403125,89402496,2490386,1.3776386,0.9968857,-9.840243,47.58077,0,0,0,0,32
89502042,89501369,2490386,2.1644144,0.7159972,-8.386814,47.631718,0,0,0,0,32
89600931,89600241,2490386,2.310816,1.3120039,-8.594754,47.529816,0,0,0,0,32
89703761,89703068,2490386,1.9722985,1.5806594,-9.431023,47.629833,0,0,0,0,32
89802626,89801941,2490386,0.7627777,0.48796824,-10.627637,47.543026,0,0,0,0,32
89901498,89900813,2490386,-0.042197805,0.50121117,-11.15264,47.627945,0,0,0,0,32
90000323,89999687,2490386,0.10923545,-0.2718167,-10.4188175,47.543026,0,0,0,0,32
90103213,90102512,2490386,0.5267992,0.12599486,-9.769091,47.614735,0,0,0,0,32
90202060,90201385,2490386,0.9068787,0.63489366,-9.141773,47.524155,0,0,0,0,32
90300887,90300257,2490386,1.5714941,0.8537574,-9.1344595,47.47509,0,0,0,0,32
90403757,90403083,2490386,1.7713351,1.2880806,-10.076372,47.50151,0,0,0,0,32
90502579,90501956,2490386,0.050427873,0.56675243,-11.662156,47.520382,0,0,0,0,32
90601527,90600828,2490386,0.23567922,0.3636194,-10.629133,47.57888,0,0,0,0,32
90700404,90699700,2490386,0.20208558,0.23306057,-9.802311,47.601524,0,0,0,0,32
90803182,90802527,2490386,0.9218612,0.984391,-8.852879,47.57322,0,0,0,0,32
90902030,90901399,2490386,1.2834792,0.48087916,-9.273211,47.543026,0,0,0,0,32
91000905,91000271,2490386,0.12883797,-0.33593643,-10.795231,47.569447,0,0,0,0,32
91103737,91103099,2490386,-0.55238724,-0.98820674,-11.203293,47.556236,0,0,0,0,32
91202586,91201971,2490386,0.06404489,-0.42990884,-9.973646,47.531704,0,0,0,0,32
91301530,91300843,2490386,0.44739774,0.2558429,-9.005696,47.588314,0,0,0,0,32
91400335,91399715,2490386,0.8265046,0.7214403,-8.481441,47.520382,0,0,0,0,32
91503168,91502542,2490386,1.0528128,0.5353285,-8.999206,47.58077,0,0,0,0,32
91602137,91601420,2490386,1.4845546,0.6973112,-10.053403,47.569447,0,0,0,0,32
91700929,91700287,2490386,0.19370589,-0.10018238,-11.314623,47.5468,0,0,0,0,32
91803796,91803114,2490386,0.07384616,-0.18906711,-10.804508,47.575108,0,0,0,0,32
91902610,91901986,2490386,-0.1802385,0.5257517,-9.755998,47.563786,0,0,0,0,32
92001475,92000859,2490386,0.2688988,0.18843116,-8.941109,47.610962,0,0,0,0,32
