timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
160904830,160903461,1.3369865e-08,3.1689324e-06,5.964519e-05,0.00042719644,0.00023366146,0.0003614584,67109915,0,0.5796132,0.080504104,0.1627125,0.0035168843,nan,0.0021500466,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
161095197,161093299,1.3509573e-08,3.1744419e-06,5.883966e-05,0.00017812829,0.00015068294,0.0001203487,67109915,0,0.57961863,0.069955826,0.19006403,0.0035168142,nan,0.0019325089,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
161304214,161302912,1.3184813e-08,3.1085203e-06,6.0071157e-05,0.00049418607,0.00022372017,0.00036052495,67109915,0,0.5796286,0.08007041,0.04530049,0.0036089066,nan,0.0019325089,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
161506594,161504614,1.3576127e-08,3.2165767e-06,6.0550225e-05,0.00020893403,0.00023555118,0.00016083266,67109915,0,0.5796335,0.06999318,0.06562061,0.00039274918,nan,0.0015844556,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
161703784,161702362,1.3883293e-08,3.309483e-06,6.1250044e-05,0.00012818248,0.00018664628,0.00032421044,67109915,0,0.5796425,0.07959687,0.0452744,0.0017566511,nan,0.0015844556,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
161905373,161904065,1.3529724e-08,3.2468083e-06,6.2109946e-05,0.00021344618,0.00017428273,0.00023126038,67109915,0,0.5796484,0.06975278,0.098881185,0.0039582606,nan,0.0010045881,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
162095213,162093903,1.34658045e-08,3.253394e-06,6.187497e-05,7.231209e-05,0.00026293012,0.00033790452,67109915,0,0.5796564,0.07882814,0.10453767,0.004555375,nan,0.0010045881,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
162305662,162303515,1.3700718e-08,3.2350292e-06,6.230868e-05,0.00034453342,0.00036965223,0.00039705093,67109915,0,0.57966214,0.06943475,0.14053115,0.004846451,nan,0.00012955246,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
162494649,162493353,1.3869599e-08,3.2369794e-06,6.3839514e-05,7.829264e-05,0.00026285037,0.0003927164,67109915,0,0.57967174,0.07846934,0.11596855,0.004369142,nan,0.00012955246,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
162704311,162702966,1.4633076e-08,3.4130694e-06,6.424066e-05,0.0005999179,0.00039294775,0.00063399225,67109915,0,0.57967734,0.06906175,0.25073138,0.002137946,nan,0.0014048781,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
162906024,162904668,1.4507701e-08,3.4059108e-06,6.6211105e-05,0.00035861734,0.00033077184,0.00045990295,67109915,0,0.5796865,0.07854655,0.16286153,0.0017309415,nan,0.0014048781,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
163103798,163102416,1.4710808e-08,3.531367e-06,6.819554e-05,0.00036110706,0.00040596412,0.0007758124,67109915,0,0.57969266,0.06865481,0.16767867,0.0006469493,nan,0.0024383408,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
163306015,163304121,1.4612401e-08,3.5574717e-06,7.040102e-05,0.00016555052,0.00027433754,0.00046598865,67109915,0,0.5797002,0.07807965,0.098709136,0.001645681,nan,0.0024383408,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
163495216,163493957,1.4956969e-08,3.5899704e-06,7.1735136e-05,1.535476e-05,0.0005947115,0.000993807,67109915,0,0.5797074,0.067793354,0.05525359,0.0012828049,nan,0.003596755,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
163704903,163703569,1.5496811e-08,3.6343367e-06,7.2180366e-05,0.00020377203,0.0002740853,0.0004929146,67109915,0,0.57971543,0.077593096,0.089116134,0.0018595359,nan,0.003596755,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
163894741,163893407,1.5875882e-08,3.6894164e-06,7.3539886e-05,5.6502653e-05,0.00071471074,0.0011986487,67109915,0,0.5797209,0.067364305,0.08858078,0.003851704,nan,0.0047517917,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
164104529,164103020,1.6330286e-08,3.7724687e-06,7.658139e-05,0.00026203378,0.00034854125,0.000512998,67109915,0,0.57973105,0.077099286,0.096608646,0.003372809,nan,0.0047517917,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
164306611,164304726,1.6565515e-08,3.7968614e-06,7.684648e-05,0.00034751507,0.0008374744,0.0012645564,67109915,0,0.57973474,0.067364424,0.1312659,0.002631242,nan,0.0054447097,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
164503800,164502470,1.7103734e-08,3.9169786e-06,7.670833e-05,0.0004382625,0.00024148246,0.0004962118,67109915,0,0.57974374,0.0766051,0.15821363,0.0022280428,nan,0.0054447097,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
164705475,164704173,1.6614788e-08,3.838632e-06,7.6660195e-05,0.0005414172,0.00081975816,0.0013494337,67109915,0,0.57975036,0.06693333,0.26198015,0.0016202814,nan,0.005964155,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
164895271,164894011,1.5890244e-08,3.7222044e-06,7.722662e-05,2.0075933e-05,0.00029776775,0.0004986746,67109915,0,0.5797587,0.075626254,0.09241745,0.0037079884,nan,0.005964155,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
165105700,165103624,1.5657918e-08,3.6974025e-06,7.837124e-05,0.00078376813,0.00085996214,0.0014225002,67109915,0,0.57976437,0.066505626,0.32991195,0.002199073,nan,0.00649119,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
165295334,165293462,1.5962405e-08,3.7611674e-06,7.7634046e-05,0.0001091089,0.00023932227,0.00048377123,67109915,0,0.57977253,0.07514137,0.17379345,0.003168764,nan,0.00649119,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
165504415,165503074,1.6102875e-08,3.7348589e-06,7.8429875e-05,0.00050421274,0.0009006715,0.0014757778,67109915,0,0.57977974,0.06608159,0.24804883,0.003077542,nan,0.0069760787,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
165706076,165704777,1.5769988e-08,3.6860972e-06,7.761297e-05,0.00039057885,0.00028942688,0.00039876954,67109915,0,0.57978624,0.0751417,0.16306436,0.0028802473,nan,0.0069760787,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
165903860,165902525,1.6105407e-08,3.7551017e-06,7.69031e-05,0.00033830793,0.0009060476,0.0014611365,67109915,0,0.5797929,0.06566107,0.16251077,0.003462195,nan,0.0071322345,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
166105563,166104228,1.631326e-08,3.780132e-06,7.873069e-05,0.00022132635,0.00021793606,0.00032474217,67109915,0,0.5798018,0.074660994,0.07647864,0.0019230646,nan,0.0071322345,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
166295363,166294066,1.5792821e-08,3.837697e-06,7.716867e-05,0.0001021734,0.0009582981,0.0014720813,67109915,0,0.57980704,0.064829186,0.11879651,0.0021572306,nan,0.0069529666,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
166505693,166503679,1.5930459e-08,3.7873913e-06,7.840991e-05,0.0002663898,0.00014225603,0.00022735365,67109915,0,0.5798152,0.07418329,0.08320888,0.0010621854,nan,0.0069529666,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
166694826,166693517,1.5920502e-08,3.855465e-06,7.833438e-05,3.714066e-05,0.00090435625,0.0013661394,67109915,0,0.5798204,0.06441821,0.091266125,0.00081741344,nan,0.0066640326,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
166904652,166903130,1.5896406e-08,3.8071528e-06,7.790123e-05,0.00013818694,0.000112215275,0.00015132866,67109915,0,0.57983017,0.07370845,0.067954116,0.0024940446,nan,0.0066640326,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
167106821,167104832,1.5390315e-08,3.6615127e-06,7.9188045e-05,0.0001412001,0.00080070883,0.0011337909,67109915,0,0.57983476,0.06441865,0.05590167,0.0035518531,nan,0.006121611,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
167304079,167302584,1.6221463e-08,3.7972322e-06,7.785827e-05,0.00010538361,0.00027418148,6.341833e-05,67109915,0,0.57984346,0.073236346,0.040901147,0.0037397977,nan,0.006121611,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
167505733,167504283,1.6014036e-08,3.834197e-06,7.923342e-05,0.00068080064,0.0006367761,0.0008829528,67109915,0,0.5798496,0.06401057,0.2767004,0.005529476,nan,0.0052337553,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
167695459,167694121,1.5936044e-08,3.7797338e-06,7.948638e-05,6.508668e-05,7.383539e-05,6.0411236e-05,67109915,0,0.5798575,0.07230023,0.085919574,0.0039986684,nan,0.0052337553,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
167905779,167903734,1.589902e-08,3.8049918e-06,7.8290024e-05,0.00031044375,0.00036360143,0.0005915681,67109915,0,0.5798659,0.08271677,0.10485708,0.002118017,nan,0.0052337553,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
168094903,168093572,1.5702177e-08,3.7978702e-06,7.9407604e-05,1.3534908e-05,0.00016995822,0.00028635914,67109915,0,0.5798724,0.07183669,0.13366628,0.0035356984,nan,0.0039589116,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
168304523,168303185,1.5709794e-08,3.795685e-06,7.899008e-05,0.000501604,0.00037634888,0.00066906615,67109915,0,0.5798803,0.082192145,0.15931076,0.003965548,nan,0.0039589116,0.0,0.0,0.0,0.0,2490386,2490386,6780449,4395025,0,0,367,4,0,4,0,2,0,0,0,0,0,0,0
